N	2gram	Trubetskoy_1	Myshleni
1	то что	13	26
2	в этом	17	25
3	что он	6	25
4	потому что	5	21
5	таким образом	11	19
6	точки зрения	11	18
7	в том	17	18
8	не может	22	18
9	того чтобы	8	17
10	не только	9	16
11	и в	14	16
12	того что	3	16
13	так как	4	16
14	что в	4	16
15	том что	9	15
16	так же	2	15
17	для того	6	14
18	в сущности	1	13
19	между собой	5	13
20	вопрос о	5	12
21	по отношению	2	12
22	в области	2	12
23	и что	2	12
24	и не	19	12
25	отношению к	1	12
26	в его	4	11
27	но не	4	10
28	в силу	2	10
29	было бы	5	10
30	как мы	1	10
31	только в	5	10
32	а не	2	10
33	с точки	9	9
34	может быть	9	9
35	то же	11	8
36	должно быть	3	8
37	как и	4	8
38	если бы	6	8
39	тем самым	2	8
40	в основе	1	8
41	о том	7	8
42	он не	5	8
43	точка зрения	1	8
44	как это	1	8
45	мы должны	7	8
46	же как	1	7
47	того же	1	7
48	и есть	2	7
49	в нем	5	7
50	по себе	2	7
51	приводит к	4	7
52	так и	1	7
53	если мы	1	7
54	с другом	14	7
55	друг с	14	7
56	и на	5	6
57	но в	2	6
58	в этой	4	6
59	состоит в	2	6
60	в другом	3	6
61	но если	3	6
62	не в	4	6
63	что оно	3	6
64	что все	3	6
65	языка и	1	6
66	этот вопрос	2	6
67	мы можем	2	6
68	у него	2	6
69	но и	10	6
70	к тому	7	6
71	в сфере	1	5
72	в такой	1	5
73	должна быть	2	5
74	что они	3	5
75	в своем	6	5
76	в которой	1	5
77	он должен	5	5
78	на все	1	5
79	из нее	1	5
80	тому что	2	5
81	с ним	2	5
82	что с	2	5
83	самого начала	1	5
84	в то	10	5
85	тогда когда	4	5
86	никогда не	5	5
87	этом отношении	1	5
88	с самого	1	5
89	можно было	4	5
90	по сравнению	1	5
91	но мы	3	5
92	можно сказать	1	5
93	заключается в	1	5
94	обе эти	1	5
95	хотя бы	5	5
96	для него	6	5
97	тем что	3	5
98	как бы	4	5
99	не является	1	5
100	и то	4	4
101	а только	1	4
102	друг от	2	4
103	сама по	2	4
104	в самом	3	4
105	все эти	2	4
106	вообще не	1	4
107	при этом	5	4
108	и по	3	4
109	это не	1	4
110	такой же	1	4
111	лучшем случае	3	4
112	тому чтобы	4	4
113	и другое	1	4
114	казалось бы	1	4
115	могут быть	1	4
116	же самое	1	4
117	не есть	3	4
118	от друга	2	4
119	еще не	3	4
120	другом месте	1	4
121	и т.д	4	4
122	в свете	1	4
123	в качестве	3	4
124	так что	2	4
125	к мысли	1	4
126	и их	1	4
127	не могут	4	4
128	с другой	1	4
129	именно в	3	4
130	к которому	1	4
131	на этот	1	4
132	зависит от	2	4
133	вместе с	4	4
134	в меру	2	4
135	это есть	2	4
136	в состоянии	1	4
137	с этой	1	4
138	в результате	2	4
139	бы в	1	4
140	тем более	1	4
141	в свою	1	4
142	самом деле	7	3
143	это и	1	3
144	с таким	1	3
145	мы не	1	3
146	говорить о	3	3
147	по своему	1	3
148	он может	1	3
149	но как	1	3
150	если в	6	3
151	оно является	1	3
152	с этим	2	3
153	показать что	1	3
154	все же	4	3
155	и как	3	3
156	то в	3	3
157	и тот	2	3
158	этого вопроса	1	3
159	не умеет	1	3
160	и тем	2	3
161	родной язык	1	3
162	с тем	6	3
163	и того	1	3
164	что значит	1	3
165	в этих	2	3
166	таким же	3	3
167	в их	4	3
168	сих пор	5	3
169	и более	2	3
170	имеет свою	1	3
171	из которых	5	3
172	каждого отдельного	2	3
173	не менее	1	3
174	до конца	1	3
175	что эта	1	3
176	идет в	1	3
177	только не	1	3
178	больше чем	2	3
179	по своей	1	3
180	и является	2	3
181	связи с	3	3
182	приходит к	3	3
183	свою очередь	1	3
184	в себя	1	3
185	и с	7	3
186	никак не	1	3
187	до сих	5	3
188	к нему	2	3
189	а потому	5	3
190	что и	3	3
191	в лучшем	3	3
192	одной из	3	3
193	между тем	5	3
194	вопроса о	1	3
195	его и	2	3
196	он имеет	1	3
197	мы знаем	1	3
198	в известной	1	3
199	а в	5	3
200	от того	4	3
201	еще и	1	3
202	прежде всего	8	3
203	не на	1	3
204	в частности	2	3
205	речь не	1	3
206	по существу	5	3
207	этом случае	3	3
208	но это	2	3
209	одного и	1	3
210	к его	1	3
211	как на	8	3
212	к этой	4	3
213	ее в	2	3
214	к этому	1	3
215	они не	1	3
216	ту же	1	2
217	отношения к	2	2
218	не должны	1	2
219	к данному	2	2
220	что эти	1	2
221	исходит из	1	2
222	в зависимости	1	2
223	их и	1	2
224	есть не	1	2
225	приводят к	2	2
226	на свою	1	2
227	в ней	2	2
228	что оба	1	2
229	столь же	1	2
230	в различных	1	2
231	имеют между	1	2
232	во всех	5	2
233	очевидно что	1	2
234	которые не	1	2
235	стороны и	1	2
236	когда он	1	2
237	и к	6	2
238	котором она	1	2
239	то и	1	2
240	только один	1	2
241	тому же	1	2
242	если он	1	2
243	на его	1	2
244	к одному	1	2
245	в корне	4	2
246	но все	1	2
247	в совершенно	4	2
248	те же	1	2
249	которая как	1	2
250	в жизни	1	2
251	все равно	1	2
252	на основании	2	2
253	в своей	5	2
254	в котором	2	2
255	мы говорили	3	2
256	должны были	1	2
257	из области	1	2
258	друг другу	2	2
259	и эти	1	2
260	все это	6	2
261	ничего другого	2	2
262	их в	2	2
263	который мы	1	2
264	же мы	1	2
265	стоит только	2	2
266	в определенной	1	2
267	он еще	1	2
268	но только	1	2
269	главное и	1	2
270	во всем	4	2
271	то это	3	2
272	должны быть	1	2
273	указывает на	2	2
274	но при	1	2
275	совершенно ясно	1	2
276	в истории	1	2
277	что у	1	2
278	а совершается	1	2
279	первый и	1	2
280	эта точка	1	2
281	язык и	1	2
282	образом в	1	2
283	его в	4	2
284	на отдельные	1	2
285	представления о	1	2
286	может иметь	1	2
287	происходит в	1	2
288	сделать это	2	2
289	что только	2	2
290	только на	2	2
291	с ходом	1	2
292	является не	2	2
