N	3gram	Tiupa_Hudo_2	Narrotol
1	в том что	11	8
2	дамы с собачкой	1	7
3	в данном случае	2	6
4	не только в	2	6
5	по отношению к	7	5
6	с одной стороны	3	5
7	состоит в том	2	4
8	о том что	7	4
9	к тому же	2	4
10	тем не менее	3	4
11	в соответствии с	3	3
12	в этом отношении	1	3
13	но при этом	3	3
14	той или иной	1	3
15	того или иного	2	3
16	то же время	4	3
17	в конечном счете	3	3
18	можно сказать что	1	3
19	в то же	4	3
20	к тому что	4	3
21	с точки зрения	2	2
22	с такою радостью	2	2
23	мы имеем дело	1	2
24	мы узнаем что	1	2
25	подобно тому как	4	2
26	поскорее бы доехать	1	2
27	в ответ на	1	2
28	его внутренней заданности	1	2
29	именно то что	1	2
30	в магнитном поле	1	2
31	характер и личность	1	2
32	все те же	2	2
33	и т п	2	2
34	точно так же	1	2
35	в глазах автора	1	2
36	только эти два	1	2
37	имеем дело с	1	2
38	тому же в	1	2
39	к себе и	1	2
40	так же как	2	2
41	творец своего счастья	1	2
42	было видно что	1	2
43	к ней в	1	2
44	свой пустой двор	2	2
45	в себе самом	1	2
46	а в том	1	2
47	и все же	1	2
48	ушел бы с	2	2
49	личной тайны в	5	2
50	не случайно в	2	2
51	не только не	2	2
52	ему казалось что	2	2
53	не может быть	3	2
54	как бы в	1	2
55	бы с такою	2	2
56	на одном полюсе	1	2
57	тому что он	2	2
58	тогда как в	2	2
59	в строгом значении	1	1
60	по разным причинам	1	1
61	спать и видела	1	1
62	в окна со	1	1
63	бы она влюбилась	1	1
64	личностная опустошенность отвердевшего	1	1
65	такого контакта исключает	1	1
66	архиереях и пережил	1	1
67	волнение от которого	1	1
68	к тому характеру	1	1
69	настоящее и другого	1	1
70	почему он монах	1	1
71	такая же пустота	1	1
72	влияния суждений пустовалова	1	1
73	себя в другом	1	1
74	думал он об	1	1
75	людей есть жизнь	1	1
76	и деревья и	1	1
77	дело здесь не	1	1
78	были тогда в	1	1
79	в детстве и	1	1
80	была мать глаза	1	1
81	учениках об экзамене	1	1
82	разума а для	1	1
83	легко постольку поскольку	1	1
84	характер беликова не	1	1
85	своего дядю преосвященного	1	1
86	архиерей долго не	1	1
87	в каждой могиле	1	1
88	но по разным	1	1
89	в чужой дом	1	1
90	своего внешнего инобытия	2	1
91	к страдающему и	1	1
92	оказывается противопоставленной забвению	1	1
93	человека есть мера	1	1
94	сам умирающий преосвященный	1	1
95	кресты на могилах	2	1
96	больной в темной	1	1
97	на том что	1	1
98	ли в бога	1	1
99	назначаемый к торгам	1	1
100	а между тем	3	1
101	кукине видевшая в	1	1
102	изящная полная любви	1	1
103	и нетерпимого к	1	1
104	к торгам он	1	1
105	в рассказе на	2	1
106	личную тайну настолько	1	1
107	с символическим двойным	1	1
108	чем матерью а	1	1
109	видением мира и	1	1
110	жизнь находился при	1	1
111	иссякла и уже	1	1
112	двора все время	1	1
113	поэтому катя оказывается	1	1
114	после себя пепел	1	1
115	и видит в	1	1
