N	2gram	Vygotskiy__6	FransuaR
1	и в	28	41
2	таким образом	18	19
3	в этом	27	15
4	как и	6	14
5	и все	5	14
6	то же	7	13
7	все эти	2	13
8	в этой	5	13
9	мы уже	2	12
10	в его	3	12
11	в себе	4	11
12	как мы	10	11
13	в том	28	11
14	прежде всего	2	11
15	так и	6	10
16	в то	6	10
17	все это	2	10
18	в своем	7	9
19	не в	4	9
20	и его	3	9
21	в качестве	4	9
22	но и	10	9
23	что в	17	9
24	движение в	3	8
25	но в	5	8
26	в конце	2	8
27	то что	28	8
28	и от	2	8
29	по существу	2	8
30	в нем	7	7
31	в новой	2	7
32	вовсе не	1	7
33	в них	3	7
34	как бы	11	7
35	и не	11	7
36	и до	1	6
37	ни в	1	6
38	о том	1	6
39	мы видим	7	6
40	только в	18	6
41	это не	5	6
42	есть в	3	6
43	для него	6	6
44	у него	2	6
45	с помощью	13	6
46	как в	3	5
47	и к	6	5
48	не только	16	5
49	в плане	3	5
50	на этом	4	5
51	мы видели	8	5
52	точки зрения	13	5
53	того как	5	5
54	потому что	22	5
55	и это	1	5
56	к нему	1	5
57	на одном	2	5
58	и у	1	5
59	что и	4	5
60	вместе с	7	5
61	так же	15	5
62	а в	2	5
63	к этому	1	5
64	в сущности	7	4
65	и на	5	4
66	хотя и	3	4
67	целый ряд	4	4
68	и наконец	2	4
69	что это	1	4
70	он не	7	4
71	но все	1	4
72	и с	1	4
73	на этой	5	4
74	том что	19	4
75	но он	2	4
76	одна из	1	4
77	рядом с	1	4
78	и здесь	3	4
79	сверху вниз	5	4
80	влияние на	1	4
81	после того	1	4
82	слов и	3	4
83	может быть	13	4
84	в более	1	4
85	было бы	9	4
86	к жизни	4	4
87	конце концов	1	4
88	все что	1	4
89	том числе	1	4
90	например в	4	3
91	он может	2	3
92	с точки	10	3
93	той же	4	3
94	то новое	1	3
95	я не	4	3
96	во всех	4	3
97	кроме того	1	3
98	его к	1	3
99	от этого	3	3
100	при этом	3	3
101	но именно	1	3
102	и по	3	3
103	в нее	1	3
104	связанные с	3	3
105	его в	6	3
106	несмотря на	2	3
107	во время	1	3
108	в своей	2	3
109	таким же	1	3
110	в их	3	3
111	оказывается что	1	3
112	тем самым	8	3
113	не должно	1	3
114	вперед по	1	3
115	в отношении	10	3
116	не имеет	6	3
117	тем что	8	3
118	очень часто	1	3
119	свою очередь	1	3
120	я видел	2	3
121	можно было	7	3
122	что у	2	3
123	связанных с	1	3
124	все его	1	3
125	нас в	2	3
126	в свете	5	3
127	что он	18	3
128	из них	2	3
129	и их	1	3
130	в одном	2	3
131	так как	10	3
132	в ряде	1	3
133	не на	2	3
134	в руках	1	3
135	не может	19	3
136	в той	4	3
137	но этот	1	3
138	в это	1	3
139	но это	2	3
140	с ними	2	3
141	в свою	1	3
142	не знает	3	3
143	того же	7	3
144	есть и	1	3
145	и другие	2	3
146	это в	2	3
147	как нечто	1	2
148	ту же	3	2
149	начинается с	3	2
150	и то	4	2
151	на самом	1	2
152	от старого	1	2
153	есть не	1	2
154	мы не	6	2
155	в которой	7	2
156	и новых	1	2
157	еще не	8	2
158	в которых	2	2
159	в чем	6	2
160	с его	3	2
161	а только	2	2
162	точка зрения	1	2
163	явлений и	1	2
164	по отношению	10	2
165	отношение к	7	2
166	не просто	1	2
167	в одной	4	2
168	перед нами	1	2
169	учение о	1	2
170	как он	1	2
171	и еще	1	2
172	одно и	1	2
173	человека в	1	2
174	что все	5	2
175	и может	1	2
176	это было	1	2
177	с этим	4	2
178	конкретности и	1	2
179	далеко не	1	2
180	мы имеем	4	2
181	которой он	1	2
182	числе и	1	2
183	не мог	1	2
184	в этих	2	2
185	места в	1	2
186	во второй	2	2
187	том как	2	2
188	этой новой	1	2
189	их в	1	2
190	том и	1	2
191	на всю	1	2
192	что есть	1	2
193	по горизонтали	3	2
194	дело не	1	2
195	дело в	1	2
196	в процессе	9	2
197	этом отношении	3	2
198	в области	6	2
199	к тому	10	2
200	они и	1	2
201	оно не	4	2
202	в каждой	4	2
203	должен быть	1	2
204	на другой	1	2
205	в себя	3	2
206	с самого	7	2
207	на том	2	2
208	никогда не	8	2
209	жизнь и	1	2
210	в разных	5	2
211	находится в	1	2
212	и т.д	3	2
213	и оказывается	2	2
214	в значительной	2	2
215	и во	1	2
216	вся эта	1	2
217	бы в	3	2
218	во всей	1	2
219	все время	3	2
220	того что	24	2
221	и высшей	1	2
