N	2gram	Voloshinov_1	Istorich
1	и в	16	26
2	так же	2	18
3	то что	3	16
4	не только	7	15
5	может быть	17	14
6	что в	3	14
7	же как	2	13
8	но и	4	12
9	связь с	1	12
10	и пр	12	11
11	так и	4	10
12	таким образом	9	10
13	и его	8	10
14	что он	2	10
15	все же	1	9
16	его в	4	9
17	что и	2	9
18	так как	4	9
19	и не	4	9
20	то же	2	8
21	мы знаем	3	8
22	а в	3	8
23	мы имеем	1	7
24	в этом	9	7
25	он не	2	7
26	как и	2	7
27	в этих	3	7
28	во время	3	7
29	знаем что	2	7
30	их в	3	7
31	что здесь	1	7
32	в качестве	1	7
33	и то	1	6
34	совершенно так	1	6
35	еще не	5	6
36	что они	1	6
37	как он	1	6
38	не всегда	1	6
39	мы можем	9	6
40	могут быть	3	6
41	к нему	1	6
42	мы видим	2	6
43	а не	1	6
44	не может	8	6
45	вместе с	3	6
46	предположить что	1	6
47	когда он	1	6
48	это и	1	5
49	мы уже	2	5
50	но не	1	5
51	и как	3	5
52	но в	4	5
53	уже не	1	5
54	и только	9	5
55	и по	2	5
56	в другом	1	5
57	и с	8	5
58	ничего не	1	5
59	как мы	4	5
60	и здесь	1	5
61	и что	1	5
62	в его	4	5
63	с ними	4	5
64	в одном	3	5
65	у него	2	5
66	до сих	3	5
67	и др	3	5
68	в некоторых	1	5
69	сих пор	3	5
70	мы должны	1	5
71	в точности	1	5
72	к этому	2	5
73	вопрос о	1	4
74	дает нам	1	4
75	в этот	2	4
76	в своей	2	4
77	но эта	1	4
78	более позднее	1	4
79	о том	2	4
80	и даже	4	4
81	вовсе не	1	4
82	с другой	1	4
83	а на	2	4
84	все что	4	4
85	этот мотив	1	4
86	в человеческом	1	4
87	что иное	1	3
88	и действительно	2	3
89	не сразу	1	3
90	из этих	2	3
91	его к	1	3
92	все эти	5	3
93	на его	1	3
94	что она	1	3
95	связанные с	2	3
96	при этом	6	3
97	те же	3	3
98	том что	3	3
99	от своего	1	3
100	по сравнению	3	3
101	как это	3	3
102	не имеет	1	3
103	на волю	1	3
104	во всем	1	3
105	связи с	1	3
106	к себе	3	3
107	она не	1	3
108	данном случае	1	3
109	на вопрос	1	3
110	иное как	1	3
111	но мы	4	3
112	в другой	1	3
113	это приводит	1	3
114	в том	3	3
115	мы увидим	1	3
116	только в	4	3
117	и других	2	3
118	у многих	1	3
119	не на	2	3
120	в свете	1	3
121	что мы	2	3
122	входить в	1	3
123	в данном	1	3
124	сравнению с	3	3
125	как бы	5	3
126	для нас	2	3
127	но это	2	3
128	только что	1	3
129	же в	1	3
130	между ними	3	3
131	является и	1	3
132	не что	1	3
133	живое существо	1	2
134	мы здесь	1	2
135	он может	1	2
136	и есть	3	2
137	по его	1	2
138	пока только	1	2
139	тех же	3	2
140	к ним	2	2
141	вступают в	1	2
142	отношение к	5	2
143	иногда и	1	2
144	в этой	4	2
145	с этим	2	2
146	хотя и	1	2
147	увидим что	1	2
148	конечно не	6	2
149	что это	2	2
150	на некоторых	1	2
151	право на	1	2
152	имеем в	1	2
153	в нем	4	2
154	в мифах	1	2
155	на этом	3	2
156	главным образом	1	2
157	связанных с	2	2
158	лишь в	1	2
159	хотя бы	4	2
160	было бы	2	2
161	в свой	1	2
162	с тем	1	2
163	и их	4	2
164	что я	1	2
165	выше мы	1	2
166	все это	4	2
167	однако в	1	2
168	что есть	1	2
169	не менее	2	2
170	можно указать	1	2
171	к этим	1	2
172	это мы	1	2
173	одна из	1	2
174	что на	2	2
175	в области	3	2
176	от того	1	2
177	у нас	1	2
178	не могут	2	2
179	не есть	2	2
180	и стали	1	2
181	формы и	1	2
182	и этим	2	2
183	никогда не	2	2
184	и на	4	2
185	если бы	1	2
186	другими словами	2	2
187	говорит об	1	2
188	в самую	1	2
189	этот момент	1	2
190	о двух	1	2
191	это же	1	2
192	себя в	1	2
193	уже в	1	2
194	и они	1	2
195	есть в	2	2
196	не дает	1	2
197	его и	1	2
198	ни в	5	2
199	с этими	1	2
200	не случайно	1	2
201	не говорит	1	2
202	даже и	1	2
203	в лодке	1	2
204	говорит о	1	2
205	на этот	1	2
206	с помощью	2	2
207	в частности	2	2
208	и вот	3	2
209	с этой	2	2
210	есть и	2	2
211	же самое	1	2
