N	2gram	Losev_Dial_2	Myshleni
1	в том	14	33
2	том что	10	27
3	точки зрения	12	26
4	то что	14	20
5	в этом	8	19
6	с точки	8	18
7	того что	6	17
8	не только	19	15
9	и в	19	15
10	таким образом	4	14
11	что в	7	14
12	что он	6	12
13	в самом	5	11
14	мы не	1	10
15	в целом	1	10
16	было бы	3	10
17	но и	12	10
18	мы можем	1	10
19	в сущности	2	9
20	в своем	4	9
21	о том	5	9
22	связи с	4	9
23	может быть	20	9
24	что мы	2	9
25	не может	9	9
26	заключается в	4	8
27	не в	8	8
28	никогда не	9	8
29	так и	10	8
30	и что	5	8
31	он не	4	7
32	по себе	18	7
33	к тому	2	7
34	тот же	1	7
35	с одной	2	7
36	потому что	14	7
37	мы знаем	1	7
38	одной стороны	1	7
39	как бы	14	7
40	и не	30	7
41	во всяком	2	7
42	как известно	2	6
43	самом деле	4	6
44	в зависимости	2	6
45	мы уже	8	6
46	зависимости от	2	6
47	в этой	3	6
48	в истории	2	6
49	мы должны	2	6
50	и к	7	6
51	что это	10	6
52	как он	4	6
53	на то	1	6
54	к выводу	1	6
55	как и	10	6
56	всяком случае	2	6
57	что эта	1	6
58	как мы	3	6
59	в виду	5	6
60	но в	2	6
61	по своей	4	6
62	если мы	2	6
63	мы находим	3	6
64	вовсе не	13	6
65	с другой	5	6
66	к которому	1	6
67	там где	1	6
68	в частности	2	6
69	вместе с	2	6
70	как это	7	6
71	в связи	4	6
72	сказать что	10	6
73	смысле слова	1	5
74	показать что	1	5
75	то же	12	5
76	вопрос о	3	5
77	последнее время	1	5
78	уже в	4	5
79	от действительности	1	5
80	приводит к	1	5
81	это не	10	5
82	что с	2	5
83	тогда когда	6	5
84	во всей	1	5
85	и даже	14	5
86	и их	3	5
87	друг друга	1	5
88	и др	1	5
89	сравнению с	1	5
90	по существу	1	5
91	все что	1	5
92	по сравнению	1	5
93	связана с	2	4
94	хотя бы	4	4
95	из этих	1	4
96	независимо от	4	4
97	как в	2	4
98	все же	4	4
99	в которой	2	4
100	в последнее	1	4
101	что все	1	4
102	в них	1	4
103	несмотря на	2	4
104	в эту	1	4
105	в своей	8	4
106	от его	1	4
107	их в	2	4
108	даже в	3	4
109	не имеет	1	4
110	того как	2	4
111	и его	5	4
112	что оно	4	4
113	и с	5	4
114	мы видим	2	4
115	так как	14	4
116	только в	5	4
117	при помощи	1	4
118	как раз	5	4
119	прежде всего	8	4
120	так же	2	4
121	возникает из	1	4
122	все это	4	4
123	а в	4	4
124	человека и	2	3
125	на самом	2	3
126	идет о	1	3
127	и до	1	3
128	действительности и	1	3
129	мы имеем	3	3
130	и ее	1	3
131	что можно	1	3
132	он сам	1	3
133	мы будем	1	3
134	точка зрения	1	3
135	в общем	2	3
136	очевидно что	2	3
137	что они	6	3
138	что именно	1	3
139	с этим	3	3
140	когда он	1	3
141	бы и	2	3
