N	2gram	Bakhtin_Pr_2	Myslijsy
1	то есть	50	34
2	потому что	8	33
3	то что	5	29
4	может быть	18	26
5	таким образом	11	24
6	в этом	20	23
7	в том	8	23
8	и в	45	23
9	в слове	1	22
10	и не	42	18
11	что в	6	17
12	при этом	2	15
13	только в	9	15
14	то же	5	14
15	в себе	5	14
16	как и	14	14
17	того что	3	14
18	так как	5	14
19	если бы	2	13
20	не было	2	12
21	а не	10	12
22	том что	7	12
23	что я	1	11
24	не в	8	11
25	по себе	8	11
26	но и	15	11
27	не может	24	11
28	по отношению	8	10
29	не только	16	10
30	для меня	2	10
31	мы можем	4	10
32	тем что	2	10
33	что мы	1	10
34	и потому	6	10
35	не есть	2	9
36	мы не	1	8
37	в своем	5	8
38	но в	6	8
39	было бы	4	8
40	стало быть	3	8
41	тогда когда	1	8
42	о том	3	8
43	другими словами	2	8
44	сказать что	5	8
45	отношению к	8	8
46	как в	4	7
47	с этим	1	7
48	на то	2	7
49	в нем	20	7
50	мысли и	3	7
51	это не	3	7
52	и что	2	7
53	что и	5	7
54	вовсе не	7	7
55	могут быть	4	7
56	этого слова	2	7
57	что если	3	6
58	независимо от	1	6
59	и к	2	6
60	в которой	2	6
61	того как	3	6
62	так и	3	6
63	что не	5	6
64	для того	1	6
65	вместе с	1	6
66	есть нечто	1	5
67	говорить о	1	5
68	хотя и	2	5
69	бы и	3	5
70	как бы	15	5
71	так сказать	7	5
72	должно быть	4	5
73	по крайней	2	5
74	не менее	2	5
75	с ним	8	5
76	не имеет	3	5
77	образом в	2	5
78	такие же	1	5
79	есть только	4	5
80	находится в	2	5
81	к нему	11	5
82	крайней мере	2	5
83	так что	2	5
84	есть в	8	5
85	уже в	4	5
86	в его	22	5
87	для него	9	5
88	само по	2	5
89	не из	1	5
90	что же	4	5
91	слова и	1	5
92	этом случае	1	5
93	все это	5	5
94	тем более	1	5
95	а в	3	5
96	таким же	2	5
97	во всяком	1	5
98	есть не	1	4
99	и о	2	4
100	в истории	2	4
101	думать что	1	4
102	что все	3	4
103	и с	7	4
104	его в	3	4
105	с другими	7	4
106	мы имеем	2	4
107	между собою	1	4
108	точки зрения	19	4
109	в котором	7	4
110	сих пор	2	4
111	тем не	1	4
112	и более	2	4
113	в то	5	4
114	на котором	1	4
115	того чтобы	1	4
116	со своим	1	4
117	в сознании	2	4
118	в каком	1	4
119	если же	1	4
120	и та	1	4
121	можно сказать	2	4
122	что он	7	4
123	хотя бы	5	4
124	в одном	6	4
