N	2gram	Bakhtin_Fr_5	Myslijsy
1	потому что	7	49
2	то есть	25	30
3	и в	45	24
4	в душе	1	23
5	может быть	2	23
6	то что	2	20
7	и не	15	19
8	в том	10	18
9	а не	4	18
10	что в	12	16
11	не только	14	15
12	того же	3	14
13	при этом	2	13
14	не в	7	13
15	было бы	2	13
16	то же	11	12
17	но не	4	12
18	мы можем	2	12
19	не может	5	12
20	мы не	4	11
21	таким образом	8	11
22	вместе с	3	11
23	если бы	1	11
24	что и	7	11
25	только в	4	11
26	как в	3	10
27	в себе	1	10
28	для него	3	10
29	тогда когда	1	10
30	так как	6	10
31	независимо от	2	9
32	в нем	10	9
33	вовсе не	8	9
34	но и	10	9
35	как бы	12	9
36	и на	5	8
37	в этом	14	8
38	том что	7	8
39	в одно	2	8
40	под влиянием	1	8
41	а в	4	8
42	в чем	2	7
43	во всех	13	7
44	с этим	4	7
45	как и	10	7
46	между собою	4	7
47	того как	1	7
48	не могут	2	7
49	прежде всего	10	7
50	тем что	1	7
51	того что	3	7
52	во всяком	1	7
53	и как	5	6
54	и того	1	6
55	одного и	1	6
56	тем не	1	6
57	в то	11	6
58	не имеет	3	6
59	связи с	6	6
60	свою очередь	1	6
61	между тем	2	6
62	и только	2	6
63	не можем	1	6
64	в одном	3	6
65	заметить что	2	6
66	не было	3	6
67	этого слова	1	6
68	в свою	1	6
69	по поводу	4	6
70	столь же	1	5
71	что они	1	5
72	все остальные	1	5
73	все же	2	5
74	бы не	1	5
75	на то	1	5
76	есть не	1	5
77	не от	1	5
78	не менее	3	5
79	с ним	5	5
80	так и	6	5
81	о том	4	5
82	а потому	1	5
83	тот же	1	5
84	из них	1	5
85	от того	3	5
86	в них	6	5
87	для того	6	5
88	объективное значение	1	5
89	что не	1	5
90	и их	5	5
91	только для	2	5
92	в памяти	1	5
93	в самом	4	4
94	еще не	1	4
95	но в	14	4
96	из этих	3	4
97	как он	3	4
98	так сказать	1	4
99	и если	2	4
100	в нее	1	4
101	с тем	2	4
102	такой же	4	4
103	в котором	1	4
104	сих пор	3	4
105	они не	1	4
106	для меня	1	4
107	образом в	1	4
108	одна из	1	4
109	от их	3	4
110	и сами	1	4
111	то время	3	4
112	так в	2	4
113	никогда не	1	4
114	и что	2	4
115	что он	6	4
116	в других	1	4
117	до сих	3	4
118	души и	1	4
119	там где	3	4
120	если не	1	4
121	от него	1	4
122	во время	12	4
123	в таком	1	4
124	вряд ли	1	3
125	например в	5	3
126	тем же	1	3
127	той же	4	3
128	полагает что	1	3
129	но она	3	3
130	то это	1	3
131	не совсем	1	3
132	только тогда	1	3
133	если в	2	3
134	относится к	2	3
135	хотя и	5	3
136	что это	2	3
137	в целом	2	3
138	что она	3	3
139	о которой	1	3
140	не как	1	3
141	так например	2	3
142	человека в	1	3
143	его не	4	3
144	них не	1	3
145	на все	2	3
146	его в	5	3
147	это не	3	3
148	эту минуту	1	3
149	о которых	1	3
150	рядом с	2	3
151	далеко не	1	3
152	в эту	2	3
153	и при	1	3
154	себе в	1	3
155	в ней	8	3
156	и притом	2	3
157	на него	2	3
158	если мы	2	3
159	те же	1	3
160	том как	2	3
161	и вообще	2	3
162	находится в	1	3
163	на вопрос	1	3
164	но мы	2	3
165	от них	1	3
166	и во	4	3
167	в языке	1	3
168	вслед за	1	3
169	которое мы	1	3
170	и у	5	3
171	одно из	2	3
172	что на	3	3
173	на ней	1	3
174	что для	1	3
175	в самой	8	3
176	мы говорим	1	3
177	слова и	2	3
178	но это	5	3
179	и для	3	3
180	и от	4	3
181	то не	1	3
182	и все	7	3
183	с ними	1	3
184	как на	4	3
185	также что	1	2
186	самом деле	5	2
187	на самом	5	2
188	и есть	2	2
189	не имеют	1	2
190	что многие	1	2
191	собою и	1	2
192	с его	7	2
193	тем как	1	2
194	то мы	1	2
195	они имеют	1	2
196	что за	1	2
197	значение и	2	2
198	не все	1	2
199	по отношению	1	2
200	в общем	4	2
201	за пределы	1	2
202	что во	1	2
203	его на	1	2
204	общего с	1	2
205	все эти	5	2
206	но на	3	2
207	как оно	1	2
208	время и	1	2
209	а скорее	1	2
210	перестает быть	2	2
211	всех этих	6	2
212	но вместе	1	2
213	одной и	1	2
214	смысле как	1	2
215	и по	1	2
216	на этом	5	2
217	ни был	1	2
218	но все	1	2
219	в каждом	2	2
220	связанные с	3	2
221	в другом	3	2
222	в жизни	1	2
223	мы знаем	1	2
224	не столько	2	2
225	и той	1	2
226	мы находим	4	2
227	пить и	2	2
228	но он	3	2
229	с такою	1	2
230	их в	1	2
231	не должно	1	2
232	для нее	1	2
233	остановимся на	1	2
234	тому что	1	2
235	и его	13	2
236	что с	1	2
237	сказать что	4	2
238	что ему	1	2
239	того чтобы	6	2
240	же время	9	2
241	с нами	1	2
242	к ней	2	2
243	нельзя видеть	1	2
244	на природу	1	2
245	у нас	1	2
246	превращается в	2	2
247	во все	2	2
248	указывает на	1	2
249	и это	4	2
250	что все	2	2
251	и образ	3	2
252	на другой	1	2
253	в себя	5	2
254	что у	1	2
255	было в	1	2
256	после того	1	2
257	стремление к	1	2
258	движения и	1	2
259	и здесь	4	2
260	и поэтому	1	2
261	нас в	2	2
262	это было	4	2
263	связь между	1	2
264	которой мы	1	2
265	эти последние	2	2
266	в формах	1	2
267	один из	2	2
268	мы видим	5	2
269	во времени	2	2
270	есть в	3	2
271	и они	1	2
272	не дает	1	2
273	к первой	1	2
274	друг друга	1	2
275	у него	4	2
276	связано с	1	2
277	к которому	1	2
278	себя и	2	2
279	между ними	1	2
280	это самое	1	2
281	в связи	5	2
282	так же	8	2
283	ко всем	1	2
284	и потому	1	2
285	как это	4	2
286	его содержание	1	2
287	не дают	1	2
288	несколько раз	1	2
289	некоторое время	1	2
290	все это	7	2
291	его чувство	1	2
292	слова но	2	2
293	из себя	1	2
294	в его	13	2
295	сходство между	1	2
296	бы в	4	2
297	хотя бы	2	2
298	нами не	1	2
299	но эти	1	2
300	к этому	2	2
301	можно назвать	1	2
302	ту же	2	1
303	одним из	5	1
304	чтобы не	2	1
305	с новыми	1	1
306	связи между	1	1
307	он может	1	1
308	и до	2	1
309	и за	2	1
310	которыми он	1	1
311	мы уже	4	1
312	от всякой	1	1
313	которую мы	1	1
314	уже более	2	1
315	из своих	2	1
316	единство и	3	1
317	не была	1	1
318	принадлежит к	1	1
319	от друга	1	1
320	как я	1	1
321	существенное значение	1	1
322	в отличие	2	1
323	видели что	1	1
324	могло быть	1	1
325	но как	1	1
326	в сторону	2	1
327	одном и	1	1
328	для других	1	1
329	должны были	1	1
330	отличие от	2	1
331	несколько более	1	1
332	друг от	1	1
333	значение имеет	1	1
334	и чем	1	1
335	и каждому	1	1
336	в истории	2	1
337	в одной	3	1
338	если она	1	1
339	чем мы	1	1
340	для всех	3	1
341	его со	1	1
342	перед нами	4	1
343	что по	1	1
344	и наконец	2	1
345	боится в	1	1
346	имеет в	1	1
347	и свою	1	1
348	этой цели	1	1
349	от этого	2	1
350	в этот	2	1
351	то в	1	1
352	сливается с	1	1
353	бы и	1	1
354	он в	2	1
355	так можно	1	1
356	одном случае	1	1
357	такое значение	1	1
358	уловить и	1	1
359	нами в	1	1
360	его и	1	1
361	тому же	4	1
362	окружающих нас	1	1
363	человек не	1	1
364	в наших	1	1
365	он не	6	1
366	непосредственным источником	1	1
367	первой части	4	1
368	на том	2	1
369	он должен	2	1
370	и связанные	2	1
371	на земле	1	1
372	чтобы в	1	1
373	из него	1	1
374	между человеком	2	1
375	никому не	1	1
376	последнее слово	1	1
377	значительной степени	1	1
378	том же	2	1
379	мы его	1	1
380	мы слышим	2	1
381	как они	3	1
382	не будет	1	1
383	жажды и	1	1
384	имеют в	1	1
385	им как	1	1
386	удовольствие от	1	1
387	об этом	4	1
388	связанных с	3	1
389	и с	10	1
390	лишь в	2	1
391	к природе	1	1
392	в степенях	1	1
393	известно что	1	1
394	но их	2	1
395	нас есть	1	1
396	делает его	2	1
397	поэтому можно	1	1
398	тела в	3	1
399	ни в	3	1
400	из нее	1	1
401	и восприятие	1	1
402	как смерть	1	1
403	говорим здесь	1	1
404	мы видели	7	1
405	жизни но	1	1
406	нужно искать	1	1
407	в тоне	1	1
408	общем не	1	1
409	можно сказать	2	1
410	в ходе	1	1
411	по тому	2	1
412	а как	1	1
413	и без	2	1
414	же это	1	1
415	это только	1	1
416	с точки	2	1
417	в их	4	1
418	время с	1	1
419	человеком и	2	1
420	в которых	3	1
421	мысли и	6	1
422	что уже	1	1
423	что я	1	1
424	поэтому в	1	1
425	мир и	3	1
426	не будем	2	1
427	которые в	1	1
428	страха и	5	1
429	и более	1	1
430	со многими	1	1
431	сам он	1	1
432	всего его	1	1
433	и вся	1	1
434	раз и	1	1
435	без него	1	1
436	между людьми	1	1
437	тесную связь	1	1
438	с которой	2	1
439	на котором	2	1
440	дело в	3	1
441	к этим	1	1
442	не вызывает	1	1
443	есть например	1	1
444	что вы	1	1
445	и всегда	1	1
446	ничего не	4	1
447	этих двух	1	1
448	все стороны	1	1
449	ровно ничего	1	1
450	это слово	1	1
451	но теперь	1	1
452	не нужен	1	1
453	уже и	2	1
454	которая не	2	1
455	тела и	3	1
456	известной степени	4	1
457	не затем	1	1
458	начиная с	2	1
459	на основные	1	1
460	и такие	1	1
461	и сам	1	1
462	становится возможным	2	1
463	к тому	2	1
464	бы он	1	1
465	сызнова и	1	1
466	слова с	1	1
467	сходятся и	1	1
468	что при	1	1
469	где он	1	1
470	ничего общего	1	1
471	но вряд	1	1
472	должен быть	2	1
473	и самое	1	1
474	как мы	8	1
475	здесь не	6	1
476	без всякого	1	1
477	не могло	3	1
478	такой взгляд	1	1
479	это для	1	1
480	уже за	1	1
481	времени и	1	1
482	здесь как	4	1
483	начала и	1	1
484	приближаются к	2	1
485	что дело	1	1
486	будет уже	1	1
487	все его	1	1
488	связанное с	1	1
489	в зародыше	1	1
490	и та	2	1
491	затем чтобы	1	1
492	никак не	1	1
493	что каждый	1	1
494	мысли мы	1	1
495	имеет значения	1	1
496	других языках	1	1
497	самому себе	1	1
498	времени в	1	1
499	по их	1	1
500	всего можно	1	1
501	огня и	1	1
502	и были	1	1
503	этих слов	2	1
504	переходит в	2	1
505	я вижу	1	1
506	ее как	1	1
507	в ту	2	1
508	слов и	1	1
509	как она	1	1
510	и самые	1	1
511	к нему	2	1
512	которой и	1	1
513	но с	1	1
514	с себя	1	1
515	всякого рода	2	1
516	время когда	1	1
517	и быть	1	1
518	и крик	1	1
519	в стороне	1	1
520	не идет	1	1
521	между этими	1	1
522	именно на	1	1
523	со всеми	5	1
524	человека с	5	1
525	можно как	1	1
526	конечно не	2	1
527	которому он	1	1
528	вводит его	1	1
529	в большинстве	2	1
530	времени когда	1	1
531	большинстве случаев	2	1
532	роль и	2	1
533	слабого и	1	1
534	в известной	2	1
535	и также	1	1
536	этом мы	1	1
537	с этими	1	1
538	к ним	1	1
539	не о	1	1
540	в выборе	1	1
541	но за	1	1
542	на стороне	1	1
543	этот последний	1	1
544	в особенности	2	1
545	не были	1	1
546	и человека	1	1
547	и начинается	1	1
548	связаны с	4	1
549	нельзя сказать	1	1
550	именно в	3	1
551	а именно	2	1
552	и прежде	3	1
553	для поддержания	1	1
554	во второй	2	1
555	и др	8	1
556	и внешнее	2	1
557	которое я	1	1
558	а за	1	1
559	его как	4	1
560	как ни	1	1
561	же точно	1	1
562	для человека	1	1
563	в ущерб	2	1
564	этом основании	1	1
565	и том	1	1
566	за нею	1	1
567	и слово	2	1
568	очень часто	4	1
569	все то	1	1
570	иное слово	1	1
571	со словом	2	1
572	поэтому если	1	1
573	человек должен	1	1
574	к своему	1	1
575	может так	1	1
576	в течение	3	1
577	в той	1	1
578	и большая	1	1
579	взятое в	1	1
580	в первой	4	1
581	ни одно	1	1
582	в человеческом	1	1
583	на самое	1	1
584	она названа	1	1
585	распадается на	1	1
586	в условиях	2	1
587	и о	4	1
588	чтобы сделать	1	1
589	которые были	1	1
590	же значение	1	1
591	в более	1	1
592	это уже	1	1
593	этот образ	1	1
594	становятся яснее	1	1
595	за его	2	1
596	многие из	1	1
597	всегда будет	1	1
598	формы и	1	1
599	которого они	1	1
600	не переходит	1	1
601	тем более	1	1
602	вообще в	1	1
603	и могли	1	1
604	которой следует	1	1
605	с резкими	1	1
606	все они	4	1
607	на такой	1	1
608	своих мыслей	1	1
609	есть здесь	2	1
610	здесь только	2	1
