N	3gram	Vygotskiy__5	Problemy
1	и т п	3	9
2	с точки зрения	2	8
3	до сих пор	5	7
4	по отношению к	1	5
5	сам по себе	3	5
6	в отличие от	2	4
7	не может быть	2	4
8	друг с другом	3	4
9	в самом деле	5	4
10	как бы в	2	4
11	и т д	3	4
12	более или менее	1	3
13	можно было бы	3	3
14	с другой стороны	5	3
15	той или иной	2	3
16	никак не может	3	3
17	из этих трех	1	2
18	в этом смысле	1	2
19	том что он	1	2
20	нам кажется что	1	2
21	в письме к	1	2
22	на этот вопрос	3	2
23	как если бы	1	2
24	может быть и	2	2
25	в том или	1	2
26	в конце концов	2	2
27	и то же	3	2
28	то время как	1	2
29	одно и то	3	2
30	друг к другу	4	2
31	в то время	1	2
32	в романах достоевского	1	2
33	на то что	16	2
34	друг от друга	2	2
35	и в речи	1	1
36	иметь в виду	3	1
37	то есть не	1	1
38	дело в том	1	1
39	для наших целей	1	1
40	в том и	2	1
41	себе что он	1	1
42	то же самое	3	1
43	одной стороны и	1	1
44	же как и	1	1
45	и если мы	4	1
46	по крайней мере	1	1
47	но для наших	1	1
48	что с точки	1	1
49	сих пор не	1	1
50	а не как	1	1
51	сами по себе	2	1
52	что он не	1	1
53	в собственном смысле	1	1
54	что в нем	1	1
55	к этому мы	1	1
56	том или ином	1	1
57	почти никогда не	1	1
58	и не в	1	1
59	не имея никакого	1	1
60	так сказать в	1	1
61	и не принимает	1	1
62	остановимся прежде всего	1	1
63	к другому и	1	1
64	незаметно для читателя	1	1
65	с одной стороны	12	1
66	смысле этого слова	1	1
67	как один из	1	1
68	между собою и	1	1
69	но она не	1	1
70	прежде всего на	1	1
71	все же не	1	1
72	то что он	3	1
73	к другу как	1	1
74	собственном смысле слова	1	1
75	о которых мы	2	1
76	и в том	1	1
77	вместо того чтобы	1	1
78	заставляет своих героев	1	1
79	не мог бы	1	1
80	о том что	6	1
81	само по себе	2	1
82	на самом деле	2	1
83	другой стороны мы	1	1
84	то что не	1	1
85	этой точки зрения	1	1
86	обстоит дело в	1	1
87	не только не	4	1
88	не может стать	1	1
89	он никогда не	1	1
90	как бы сразу	1	1
91	между ними и	1	1
92	можно сказать что	2	1
93	они как бы	1	1
94	и говорить не	1	1
95	после того как	1	1
96	и что он	1	1
97	в том что	14	1
98	мы увидим что	6	1
99	но к этому	1	1
100	и в другом	1	1
