N	3gram	Bakhtin_Fr_6	Istorich
1	с другой стороны	2	8
2	с одной стороны	4	7
3	вместе с тем	1	6
4	о том что	5	4
5	в связи с	1	4
6	но все же	1	4
7	мы видим что	1	4
8	как мы увидим	2	3
9	не может быть	1	3
10	после того как	1	3
11	для того чтобы	1	3
12	мы видим здесь	1	3
13	в нем и	1	3
14	по отношению к	1	2
15	о том как	1	2
16	до сих пор	3	2
17	мы не будем	1	2
18	в данном случае	2	2
19	не только в	1	2
20	был тот кто	1	2
21	но и в	2	2
22	мы видели что	1	2
23	в том что	2	2
24	такие выражения как	1	2
25	что и в	1	2
26	не дает нам	1	1
27	есть как бы	1	1
28	и др все	1	1
29	из того что	1	1
30	никак не может	2	1
31	свидетельствует о том	1	1
32	одной стороны и	2	1
33	друг в друга	1	1
34	данном случае они	1	1
35	с точки зрения	2	1
36	и не только	1	1
37	всем тем что	1	1
38	в зависимости от	1	1
39	сам по себе	1	1
40	в преисподнюю в	1	1
41	связывает его с	1	1
42	в себе и	1	1
43	переходят друг в	1	1
44	то же время	5	1
45	то это было	1	1
46	только для того	1	1
47	что он проглотил	1	1
48	в ту же	1	1
49	знать что в	1	1
50	и что он	1	1
51	следующим образом прежде	1	1
52	на которой он	1	1
53	до него и	1	1
54	дает нам никакого	1	1
55	во всех этих	2	1
56	в некоторых местах	1	1
57	как и вообще	1	1
58	в преисподнюю и	1	1
59	и потому не	1	1
60	на ней мы	1	1
61	то что он	1	1
62	мы уже говорили	11	1
63	другой стороны с	1	1
64	образом прежде всего	1	1
65	таким образом в	2	1
66	прежде всего мы	2	1
67	но уже в	2	1
68	из них является	1	1
69	в то время	1	1
70	к себе в	1	1
71	части его тела	1	1
72	но и для	1	1
73	в самом деле	4	1
74	она основана на	1	1
75	можно сказать что	1	1
76	и из него	1	1
77	в то же	5	1
78	и заставляет ее	1	1
79	другой стороны в	1	1
