N	2gram	Bakhtin_Pr_3	Istorich
1	и в	53	28
2	может быть	12	25
3	а не	11	15
4	не может	2	15
5	никогда не	2	14
6	мы имеем	1	13
7	мы должны	4	13
8	то же	6	12
9	не только	4	12
10	что в	2	12
11	мы видим	2	11
12	только в	4	11
13	мы не	4	10
14	и что	1	10
15	что он	4	10
16	но и	7	10
17	прежде всего	15	10
18	не в	2	9
19	так и	6	9
20	о том	2	9
21	то что	9	9
22	видим что	1	9
23	в том	14	9
24	и не	15	9
25	в этом	8	8
26	но в	5	8
27	что это	2	8
28	таким образом	6	8
29	не всегда	1	8
30	в ней	7	7
31	здесь мы	2	7
32	это не	6	7
33	исторической действительности	1	7
34	еще не	5	7
35	и здесь	1	7
36	и др	14	7
37	том что	5	7
38	было бы	5	7
39	в этих	5	7
40	а в	2	7
41	в этой	1	6
42	его в	2	6
43	так например	2	6
44	тем не	2	6
45	не менее	3	6
46	что и	3	6
47	так как	7	6
48	в исторической	1	6
49	с другой	2	6
50	вместе с	2	6
51	когда он	1	6
52	например в	5	5
53	мы будем	1	5
54	что они	1	5
55	в своем	1	5
56	более или	3	5
57	что она	1	5
58	в силу	1	5
59	по существу	5	5
60	их в	2	5
61	восходят к	1	5
62	или менее	3	5
63	не будем	3	5
64	на основе	2	5
65	в дальнейшем	7	5
66	можно было	1	5
67	восходит к	1	5
68	в его	8	5
69	но не	5	5
70	в качестве	1	5
71	до сих	5	5
72	сих пор	5	5
73	или в	1	5
74	не знает	4	5
75	сказать что	10	5
76	другой стороны	1	5
77	героя в	1	5
78	ее в	3	5
79	и даже	2	4
80	и для	4	4
81	и на	18	4
82	не то	3	4
83	не все	1	4
84	с этим	2	4
85	все эти	9	4
86	об этом	1	4
87	и с	6	4
88	как и	11	4
89	даже в	1	4
90	на него	1	4
91	в основе	5	4
92	связи с	1	4
93	должны быть	1	4
94	здесь не	4	4
95	потому что	5	4
96	так что	1	4
97	в большинстве	4	4
98	большинстве случаев	4	4
99	к ним	1	4
100	превращается в	1	4
101	один из	6	4
102	связь с	2	4
103	могут быть	4	4
104	там где	1	4
105	как будто	2	4
106	все это	8	4
107	в связи	2	4
108	хотя бы	2	4
109	но это	3	4
110	и другие	9	4
111	они не	3	4
112	также и	4	3
113	мы здесь	3	3
114	время как	1	3
115	я не	4	3
116	ему в	1	3
117	то это	1	3
118	не знают	2	3
119	и он	1	3
120	видели что	2	3
121	по отношению	2	3
122	не просто	1	3
123	так называемая	2	3
124	перед нами	5	3
125	могли бы	1	3
126	очень много	1	3
127	при этом	3	3
128	не как	1	3
129	и по	3	3
130	на этом	1	3
131	это конечно	2	3
132	из них	4	3
133	показывает что	1	3
134	и тогда	1	3
135	во время	1	3
136	нас не	1	3
137	в котором	1	3
138	в их	2	3
139	бы быть	1	3
140	в то	5	3
141	того как	1	3
142	детей в	1	3
143	очень часто	1	3
144	же самое	1	3
145	как мы	5	3
146	бы дать	1	3
147	в образе	3	3
148	для этого	1	3
149	в обряде	2	3
150	или на	2	3
151	в которую	1	3
152	представления о	2	3
153	во всем	2	3
154	должен был	1	3
155	и его	10	3
156	уже не	1	3
157	не можем	1	3
158	в начале	2	3
159	или даже	1	3
160	и их	2	3
161	представлений о	1	3
162	тем что	2	3
163	в форме	6	3
164	именно в	2	3
165	мы еще	3	3
166	как это	2	3
167	из которых	1	3
168	наряду с	5	3
169	отношению к	1	3
170	как себя	1	3
171	одним из	3	2
172	и потому	5	2
173	не одного	1	2
174	в зависимости	2	2
175	по его	1	2
176	этот обряд	1	2
177	что если	1	2
178	а для	2	2
179	зависимости от	2	2
180	подчеркнуть что	3	2
181	к своему	1	2
182	на них	1	2
183	столь же	1	2
184	во всех	12	2
185	а только	1	2
186	значение и	2	2
187	отличие от	1	2
188	относится к	1	2
189	как в	7	2
190	без другого	1	2
191	как уже	1	2
192	в целом	1	2
193	он в	2	2
194	в тех	1	2
195	которые в	1	2
196	в очень	1	2
197	и тот	3	2
198	в себе	5	2
199	во многих	1	2
200	как он	2	2
201	и если	3	2
202	в нем	10	2
203	связанные с	3	2
204	он не	3	2
205	всех этих	1	2
206	это один	2	2
207	а затем	4	2
208	ее нельзя	1	2
209	и тем	2	2
210	сюжетам и	1	2
211	смерть и	1	2
212	но уже	1	2
213	это положение	1	2
214	мы видели	2	2
215	ведет к	1	2
216	но если	1	2
217	в такой	1	2
218	в отличие	1	2
219	в эпоху	10	2
220	где нет	1	2
221	по мере	1	2
222	но они	4	2
223	в таких	1	2
224	что данная	1	2
225	самого начала	4	2
226	одна из	7	2
227	что их	1	2
228	по своей	9	2
229	только с	1	2
230	именно это	1	2
231	всего в	1	2
232	в области	3	2
233	своего отца	1	2
234	всех случаях	1	2
235	в ее	3	2
236	и этим	1	2
237	с самого	3	2
238	живет в	2	2
239	мы в	1	2
240	поэтому в	1	2
241	с ним	2	2
242	ничего не	6	2
243	о нем	1	2
244	но мы	1	2
245	будем называть	1	2
246	между тем	2	2
247	этот момент	1	2
248	во всей	4	2
249	от этих	1	2
250	здесь в	10	2
251	в свете	1	2
252	и она	1	2
253	большей или	3	2
254	с той	1	2
255	образов и	4	2
256	тот же	2	2
257	одной из	4	2
258	дело с	1	2
259	именно на	1	2
260	античности и	4	2
261	для всех	2	2
262	вовсе не	3	2
263	в особенности	2	2
264	даже не	1	2
265	еще и	1	2
266	с ней	3	2
267	один и	1	2
268	что не	1	2
269	говорит о	2	2
270	в некоторых	4	2
271	связано с	1	2
272	его как	1	2
273	вступает в	1	2
274	уже у	3	2
275	нами на	1	2
276	xix века	1	2
277	конечно не	4	2
278	как бы	14	2
279	некоторое время	1	2
280	хотя он	1	2
281	нисколько не	1	2
282	рассматривать как	1	2
283	не существует	1	2
284	и от	3	2
285	приводило к	2	2
286	всякого рода	3	2
287	по ходу	1	2
288	или меньшей	3	2
289	не дает	1	2
290	она дает	1	2
291	между ними	2	2
292	это было	3	2
293	к этому	4	2
294	можно назвать	2	2
295	относится и	1	1
296	что образ	1	1
297	связана с	2	1
298	тон рассказа	2	1
299	и то	1	1
300	на самом	1	1
301	это и	1	1
302	но тем	1	1
