N	2gram	Voloshinov_2	Myshleni
1	и в	19	28
2	в том	7	28
3	то что	4	28
4	в этом	15	27
5	того что	4	24
6	потому что	1	22
7	том что	10	19
8	не может	18	19
9	таким образом	14	18
10	родного языка	3	18
11	что он	4	18
12	только в	8	18
13	в силу	1	17
14	что в	2	17
15	не только	13	16
16	по сравнению	1	15
17	так же	5	15
18	сравнению с	1	14
19	точки зрения	17	13
20	может быть	28	13
21	с помощью	6	13
22	сказать что	4	13
23	тому что	4	11
24	и не	19	11
25	на каждой	1	11
26	как бы	19	11
27	но не	2	10
28	по отношению	8	10
29	с точки	13	10
30	в отношении	4	10
31	того чтобы	6	10
32	к тому	6	10
33	как мы	15	10
34	так как	3	10
35	от того	1	10
36	но и	10	10
37	отношению к	8	10
38	могли бы	1	9
39	было бы	4	9
40	в процессе	18	9
41	мы можем	6	9
42	между собой	1	9
43	в самом	6	8
44	мы видели	4	8
45	никогда не	7	8
46	тем что	2	8
47	для того	6	8
48	еще не	3	8
49	как известно	1	7
50	того же	5	7
51	то же	16	7
52	в сущности	14	7
53	в своем	2	7
54	в которой	1	7
55	с самого	5	7
56	он не	3	7
57	в нем	11	7
58	заключается в	1	7
59	самого начала	5	7
60	если бы	11	7
61	мы видим	1	7
62	и других	1	7
63	мышления и	1	7
64	там где	2	7
65	вместе с	2	7
66	что оно	3	7
67	между ними	2	7
68	мы не	2	6
69	и как	6	6
70	как и	9	6
71	для него	9	6
72	родном языке	2	6
73	к предмету	1	6
74	не имеет	3	6
75	тогда когда	1	6
76	когда мы	1	6
77	же самое	6	6
78	приводит к	2	6
79	так и	10	6
80	и что	1	6
81	можно сказать	1	6
82	его в	7	6
83	в родном	1	6
84	так что	1	6
85	как раз	4	6
86	и развития	1	6
87	вообще не	1	6
88	в то	8	6
89	в зависимости	2	5
90	вопрос о	2	5
91	из того	1	5
92	зависимости от	2	5
93	и на	5	5
94	но в	7	5
95	то в	1	5
96	в этой	3	5
97	что все	1	5
98	на этой	5	5
99	и тем	4	5
100	с тем	1	5
101	не могли	1	5
102	значений слов	1	5
103	в разных	1	5
104	с другом	1	5
105	не могут	1	5
106	могут быть	3	5
107	языка и	15	5
108	в пределах	10	5
109	это не	4	5
110	на развитие	1	5
111	иначе как	1	5
112	друг с	1	5
113	и все	6	5
114	по самой	1	5
115	речи и	13	5
116	не иначе	1	4
117	например в	1	4
118	и то	3	4
119	к другому	5	4
120	той же	3	4
121	совпадает с	1	4
122	мы и	1	4
123	во всех	6	4
124	только тогда	1	4
125	относится к	3	4
126	в одной	2	4
127	в той	5	4
128	с этим	3	4
129	показали что	1	4
130	в себе	4	4
131	в нашем	2	4
132	на то	4	4
133	не умеет	1	4
134	родной язык	2	4
135	и того	5	4
136	одного и	4	4
137	на первых	1	4
138	не в	10	4
139	мысли в	1	4
140	оно не	1	4
141	самой своей	1	4
142	на основе	3	4
143	ясно что	1	4
144	что и	3	4
145	именно в	2	4
146	в качестве	3	4
147	мы знаем	2	4
148	в состоянии	1	4
149	друг друга	2	4
150	но что	2	4
151	только по	1	4
152	и следовательно	6	4
153	ко всем	2	4
154	к жизни	1	4
155	они не	2	4
156	отношения к	2	3
157	это и	1	3
158	с его	8	3
159	из этих	1	3
160	видели что	1	3
161	значение для	1	3
162	независимо от	2	3
163	как в	1	3
164	хотя и	1	3
165	от этого	2	3
166	как оно	1	3
167	связанные с	1	3
168	при этом	9	3
169	как увидим	1	3
170	возможно только	1	3
171	в каждом	1	3
172	первую очередь	1	3
173	в них	1	3
174	восприятия и	2	3
175	что такое	1	3
176	в их	5	3
177	по себе	3	3
178	является как	2	3
179	до известной	1	3
180	что с	1	3
181	в основе	9	3
182	связи с	13	3
