N	2gram	Bakhtin_Fr_3	StatiiOP
1	и в	40	29
2	том что	4	27
3	в том	8	27
4	в этом	15	21
5	не только	13	19
6	но и	11	19
7	что в	12	19
8	о том	4	17
9	в его	13	13
10	что он	2	13
11	в которой	2	11
12	то что	5	11
13	все это	4	11
14	таким образом	10	10
15	и т	1	9
16	в своем	7	9
17	он не	9	9
18	потому что	2	9
19	так и	3	9
20	этом отношении	2	9
21	и не	13	9
22	как на	1	9
23	но в	8	8
24	как раз	5	8
25	в ней	4	7
26	в самом	6	7
27	так например	1	7
28	но все	3	7
29	в своей	6	7
30	в котором	2	7
31	тому что	1	7
32	для того	3	7
33	в виду	7	7
34	с тем	1	7
35	вместе с	3	7
36	одним из	2	6
37	и на	8	6
38	все же	2	6
39	вовсе не	12	6
40	того чтобы	4	6
41	и его	17	6
42	об этом	3	6
43	и что	1	6
44	в одном	7	6
45	до сих	4	6
46	в течение	2	6
47	г в	1	5
48	в свет	3	5
49	было бы	4	5
50	точки зрения	2	5
51	в языке	2	5
52	того что	1	5
53	между тем	3	5
54	в качестве	1	5
55	своего рода	2	5
56	прежде всего	16	5
57	а не	5	5
58	о чем	2	5
59	в той	6	5
60	как бы	3	5
61	сих пор	4	5
62	выхода в	1	4
63	кроме того	3	4
64	и к	3	4
65	по словам	1	4
66	в нем	5	4
67	в другом	3	4
68	и с	8	4
69	не в	1	4
70	дело в	2	4
71	ничего не	1	4
72	но также	1	4
73	и о	4	4
74	времени и	2	4
75	внимание на	1	4
76	связи с	6	4
77	для него	5	4
78	до того	2	4
79	с другой	2	4
80	именно в	2	4
81	в частности	3	4
82	своего времени	1	4
83	работы над	1	4
84	еще более	4	4
85	а как	1	4
86	в романе	15	4
87	к этому	6	4
88	вряд ли	1	3
89	например в	2	3
90	самом деле	3	3
91	на самом	3	3
92	в году	5	3
93	в их	4	3
94	хотя бы	2	3
95	подчеркнуть что	1	3
96	и он	1	3
97	не был	2	3
98	но не	2	3
99	в общем	1	3
100	как в	3	3
101	с этим	2	3
102	не было	5	3
103	что это	1	3
104	в известном	1	3
105	в начале	3	3
106	из них	4	3
107	ни в	4	3
108	в эту	4	3
109	в этих	6	3
110	одном из	2	3
111	но он	2	3
112	по себе	1	3
113	не менее	2	3
114	что эта	1	3
115	самого начала	1	3
116	одной из	2	3
117	никогда не	1	3
118	нельзя не	1	3
119	и по	1	3
120	тем что	3	3
121	у нас	4	3
122	с самого	1	3
123	в образе	1	3
124	на нее	1	3
125	за то	1	3
126	и здесь	4	3
127	материал для	1	3
128	наконец в	1	3
129	но это	3	3
130	вот что	1	3
131	так что	1	3
132	с нею	2	3
133	всяком случае	1	3
134	связан с	3	3
135	что на	1	3
136	и даже	4	3
137	еще и	2	3
138	до конца	6	3
139	так же	1	3
140	относятся к	1	3
141	xix века	4	3
142	другой стороны	1	3
143	во всяком	1	3
144	как известно	2	2
145	также и	4	2
146	по адресу	2	2
147	того же	2	2
148	такое же	1	2
149	тем же	2	2
150	из его	1	2
151	то же	7	2
152	почти все	1	2
153	письма к	1	2
154	в числе	1	2
155	бы то	1	2
156	с его	3	2
157	за него	2	2
158	в комментариях	1	2
159	отличие от	3	2
160	нет и	1	2
161	что они	1	2
162	и я	1	2
163	там где	3	2
164	в истории	4	2
165	в одной	1	2
166	народа в	1	2
167	и как	3	2
168	все эти	8	2
169	выражение в	2	2
170	в этой	3	2
171	в себе	3	2
172	этого образа	1	2
173	как он	2	2
174	на его	2	2
175	больше всего	1	2
176	при этом	3	2
177	если бы	3	2
178	не к	2	2
179	и более	1	2
180	о мире	2	2
181	значительной степени	2	2
182	том же	2	2
183	то ни	1	2
184	а затем	1	2
185	его в	1	2
186	это было	1	2
187	на почве	1	2
188	истории и	1	2
189	в это	1	2
190	как и	11	2
191	несмотря на	1	2
192	в один	2	2
193	нас не	1	2
194	в отношении	1	2
195	с точки	1	2
196	в отличие	3	2
197	века и	4	2
198	от его	1	2
199	не раз	2	2
200	что было	2	2
201	не могли	1	2
202	что этот	1	2
203	даже в	4	2
204	и вся	1	2
205	суждения о	1	2
206	но они	1	2
207	в то	6	2
208	дело не	3	2
209	не имеет	1	2
210	из собеседников	1	2
211	только не	1	2
212	обвинение в	1	2
213	очень мало	1	2
214	не может	3	2
215	доказать что	1	2
216	в области	4	2
217	или лучше	1	2
218	в духе	7	2
219	где он	1	2
220	и это	2	2
221	в ее	3	2
222	и сам	2	2
223	особенно в	4	2
224	во многом	1	2
225	еще в	3	2
226	он был	3	2
227	даны в	2	2
228	а также	4	2
229	другом месте	1	2
230	говорит об	2	2
231	никак не	3	2
232	в значительной	3	2
233	что и	3	2
234	отметить что	1	2
235	которой в	1	2
236	судить по	1	2
237	в заключительной	1	2
238	чем он	2	2
239	только в	3	2
240	это очень	1	2
241	раз в	2	2
242	ни с	1	2
243	в конце	3	2
244	так как	4	2
245	может быть	9	2
246	в них	9	2
247	лет до	1	2
248	в особенности	5	2
249	ему не	2	2
250	с той	1	2
251	и др	7	2
252	только к	1	2
253	говорит о	1	2
254	и самый	1	2
255	не на	1	2
256	мнение о	1	2
257	и вообще	1	2
258	связь с	6	2
259	и потому	4	2
260	как это	1	2
261	к своему	1	2
262	в данном	4	2
263	такого рода	3	2
264	в тех	1	2
265	из этой	2	2
266	ее в	1	2
267	ко времени	1	2
268	в результате	1	2
269	конечно и	1	2
270	во время	8	2
271	ни было	1	2
272	сказать что	3	2
273	и другие	2	2
274	они не	3	2
275	xvii века	3	1
276	с жизнью	1	1
277	совершенно новый	1	1
278	есть место	1	1
279	это и	2	1
280	в приведенном	3	1
281	в первом	1	1
282	своего романа	2	1
283	по преимуществу	2	1
284	и до	8	1
285	для понимания	3	1
286	высшей степени	1	1
287	века в	2	1
288	той же	8	1
289	из всех	4	1
290	очень широко	1	1
291	на тех	1	1
292	им самим	1	1
293	с с	1	1
294	брань и	3	1
295	мы не	2	1
296	основным источником	1	1
297	употребляются в	1	1
298	он думал	1	1
299	большую роль	2	1
300	этот был	1	1
301	есть нечто	1	1
302	в сущности	9	1
303	основания и	1	1
304	все здесь	1	1
305	на тему	2	1
306	не совсем	1	1
307	литературы и	1	1
308	еще не	3	1
309	на них	2	1
310	и отец	1	1
311	в последних	2	1
312	следует своему	1	1
313	этим не	1	1
314	этого эпизода	1	1
315	это имеет	1	1
316	при жизни	1	1
317	о смерти	1	1
318	но как	2	1
319	не говорят	1	1
320	этого противопоставления	1	1
321	по отношению	3	1
322	отношение к	8	1
323	себе и	1	1
324	слову в	1	1
325	тут же	2	1
326	из важнейших	2	1
327	другому не	1	1
328	что во	1	1
329	под его	1	1
330	вот как	2	1
331	основы его	1	1
332	не сливаются	1	1
333	во дворце	1	1
334	в творчестве	1	1
335	когда он	1	1
336	говорит что	1	1
337	был связан	1	1
338	что этим	1	1
339	именно эта	1	1
340	характер как	1	1
341	дает очень	1	1
342	и придает	1	1
343	данные в	1	1
344	образы не	1	1
345	представляет собой	1	1
346	из этих	2	1
347	данном контексте	1	1
348	им в	1	1
349	своем романе	2	1
350	и тот	1	1
351	говорят о	2	1
352	в ряду	1	1
353	и если	2	1
354	но именно	3	1
355	где все	1	1
356	и еще	2	1
357	к одному	1	1
358	не как	1	1
359	свое время	1	1
360	на этом	2	1
361	одно и	1	1
362	в основу	1	1
363	что почти	1	1
364	они должны	1	1
365	в совершенно	1	1
366	об этой	1	1
367	связанных с	1	1
368	те же	5	1
369	была в	1	1
370	в несколько	1	1
371	раз при	2	1
372	заключается в	1	1
373	с другими	1	1
374	только там	1	1
375	роль в	4	1
376	в социальной	1	1
377	и презрение	1	1
378	и тем	1	1
379	для них	1	1
380	это положение	1	1
381	в высшей	1	1
382	площадной и	1	1
383	и уже	1	1
384	мы видели	3	1
385	к середине	1	1
386	с такой	1	1
387	в тоне	1	1
388	в развитии	1	1
389	такой же	1	1
390	над его	1	1
391	и их	1	1
392	общества и	2	1
393	внимание только	1	1
394	можно найти	1	1
395	ли можно	1	1
396	это делает	1	1
397	уже к	2	1
398	одним и	1	1
399	рядом других	1	1
400	условиях и	1	1
401	был жив	1	1
402	его современников	2	1
403	языке но	1	1
404	представление о	2	1
405	то его	1	1
406	в условиях	2	1
407	о языке	1	1
408	вплоть до	3	1
409	и той	2	1
410	права на	1	1
411	такую же	1	1
412	и эти	1	1
413	как видим	1	1
414	и очень	2	1
415	иностранные языки	1	1
416	был уже	1	1
417	в таких	3	1
418	с теми	1	1
419	который был	1	1
420	одна из	3	1
421	тому кто	1	1
422	существенно связан	1	1
423	было не	1	1
424	в основе	5	1
425	героев и	1	1
426	о них	1	1
427	можно судить	1	1
428	но только	1	1
429	он с	2	1
430	элемент в	1	1
431	больше чем	2	1
432	века это	1	1
433	же время	6	1
434	всего и	1	1
435	подробное описание	1	1
436	совершенно неправильно	1	1
437	к концу	1	1
438	как она	1	1
439	и народной	1	1
440	прежде чем	1	1
441	вместо того	1	1
442	был так	1	1
443	для народа	1	1
444	века не	1	1
445	как будто	1	1
446	на все	1	1
447	в стиле	1	1
448	и далее	2	1
449	и стиля	3	1
450	с искусством	1	1
451	и вместе	1	1
452	не могут	1	1
453	он и	7	1
454	на границе	1	1
455	отличается от	1	1
456	с полной	1	1
457	они и	2	1
458	полным правом	1	1
459	отказаться от	1	1
460	эпохи как	1	1
461	как мы	10	1
462	в свое	1	1
463	правом можно	1	1
464	четыре раза	1	1
465	свою очередь	1	1
466	здесь не	3	1
467	данном случае	2	1
468	в в	1	1
469	были бы	1	1
470	книги и	1	1
471	характер и	2	1
472	в пределах	1	1
473	так в	4	1
474	который говорил	1	1
475	на том	1	1
476	можно было	3	1
477	не так	3	1
478	не с	1	1
479	каждого из	1	1
480	здесь нет	2	1
481	которые он	2	1
482	она была	1	1
483	к тем	2	1
484	не были	2	1
485	по сравнению	2	1
486	самый страшный	1	1
487	поэтому в	2	1
488	в эпоху	8	1
489	разговорного языка	1	1
490	на иностранные	1	1
491	образом в	2	1
492	главном в	1	1
493	с полным	1	1
494	и живой	1	1
495	настоящее время	1	1
496	др в	1	1
497	одного из	2	1
498	с того	2	1
499	можно сказать	2	1
500	последних двух	1	1
501	и во	4	1
502	связь между	3	1
503	лет спустя	1	1
504	от них	1	1
505	судить о	1	1
506	во втором	1	1
507	нуждается в	3	1
508	и шекспиром	2	1
509	в форме	2	1
510	от этих	1	1
511	литературных и	1	1
512	все время	1	1
513	и об	1	1
514	и отдельные	1	1
515	говорит в	1	1
516	для установления	2	1
517	по содержанию	1	1
518	ни к	1	1
519	и всего	1	1
520	еще несколько	1	1
521	один из	4	1
522	что только	1	1
523	из толпы	1	1
524	сомнению что	2	1
525	места в	1	1
526	согласиться с	1	1
527	с ними	1	1
528	его жизнь	1	1
529	будто бы	1	1
530	те которые	1	1
531	до нас	7	1
532	поэтому и	3	1
533	который в	2	1
534	или же	2	1
535	которых в	1	1
536	и прочие	1	1
537	том чтобы	1	1
538	конечно не	2	1
539	уже в	2	1
540	только на	4	1
541	г и	1	1
542	этом в	1	1
543	одно из	3	1
544	ведь это	1	1
545	не находит	2	1
546	и также	1	1
547	не для	1	1
548	а в	3	1
549	как его	2	1
550	но что	1	1
551	у него	8	1
552	смысле слова	4	1
553	форму и	2	1
554	и литературной	1	1
555	не укладывается	1	1
556	именно как	1	1
557	раза в	1	1
558	самым значительным	1	1
559	язык в	1	1
560	что тот	1	1
561	его романа	2	1
562	романа в	2	1
563	в живом	1	1
564	марта года	1	1
565	что для	2	1
566	с очень	1	1
567	жизни то	1	1
568	связано с	1	1
569	с эпохой	1	1
570	них и	1	1
571	его исторического	1	1
572	на которых	1	1
573	ничем не	1	1
574	в ту	7	1
575	в свете	3	1
576	не подлежит	3	1
577	литература в	1	1
578	и тут	1	1
579	и слово	1	1
580	жизнь в	3	1
581	в связи	5	1
582	было в	1	1
583	имея в	1	1
584	но оно	1	1
585	в последней	1	1
586	самом языке	1	1
587	на чем	1	1
588	проследить на	1	1
589	форме в	1	1
590	это уничтожение	1	1
591	находим и	2	1
592	характера и	1	1
593	время можно	1	1
594	сравнению с	2	1
595	не дают	1	1
596	одновременно и	2	1
597	к образу	2	1
598	со всею	3	1
599	да и	1	1
600	наконец и	1	1
601	на свете	1	1
602	и такие	2	1
603	взглядов на	1	1
604	завоевать популярность	1	1
605	в контексте	1	1
606	он чувствует	1	1
607	этом случае	1	1
608	особенно интересен	1	1
609	вокруг него	1	1
610	ни для	4	1
611	но для	1	1
612	нисколько не	1	1
613	должны быть	2	1
614	в книге	2	1
615	в более	3	1
616	становится понятным	1	1
617	и для	5	1
618	из лучших	1	1
619	и от	3	1
620	или в	1	1
621	что оно	1	1
622	в настоящее	1	1
623	из различных	2	1
624	и все	9	1
625	бы он	1	1
626	речи так	2	1
627	у которого	1	1
628	все они	1	1
629	же в	1	1
630	в свою	1	1
631	до народа	1	1
632	с фигурой	1	1
633	к самому	1	1
634	к какому	1	1
635	которой все	1	1
636	между ними	3	1
637	нетрудно заметить	1	1
638	их с	1	1
639	комментариях к	1	1
640	но этот	1	1
641	в последнем	2	1
642	отношению к	2	1
643	из этого	2	1
644	занимает в	1	1
645	в трех	1	1
646	всегда была	2	1
647	в голову	1	1
648	жизни и	4	1
649	заметить что	1	1
650	к этой	3	1
651	в своих	5	1
652	который не	1	1
653	в таком	1	1
654	все что	2	1
655	том числе	3	1
656	гораздо более	1	1
