N	3gram	Bakhtin_Fr_8	Problema
1	в том что	6	9
2	той или иной	1	8
3	то же самое	1	7
4	и то что	1	7
5	в связи с	3	7
6	в данном случае	2	7
7	и в этом	1	6
8	с другой стороны	2	5
9	не может быть	2	5
10	бы то ни	2	4
11	на самом же	1	4
12	в то же	10	4
13	самом же деле	1	4
14	той или другой	1	4
15	в то время	2	4
16	дело в том	2	3
17	можно было бы	1	3
18	может быть и	1	3
19	что это за	1	3
20	то ни было	1	3
21	заключается в том	1	3
22	о том что	2	3
23	это уже не	1	2
24	в той или	1	2
25	здесь перед нами	1	2
26	в настоящее время	3	2
27	о том как	1	2
28	с точки зрения	2	2
29	до сих пор	8	2
30	мы не будем	1	2
31	в таких случаях	1	2
32	у гоголя и	1	2
33	в отличие от	1	2
34	но и в	1	2
35	том или ином	1	2
36	и в частности	1	2
37	в том или	1	2
38	по сравнению с	1	2
39	и как бы	1	2
40	потому что они	1	2
41	только то что	1	2
42	том что море	1	2
43	на самом деле	1	2
44	ни о каком	1	2
45	можно сказать что	2	2
46	как мы видели	2	2
47	и только в	1	2
48	то есть с	1	2
49	значение то есть	1	1
50	таким образом что	1	1
51	точка зрения на	1	1
52	образом и в	2	1
53	к другу и	1	1
54	в чем же	1	1
55	в те времена	2	1
56	более или менее	2	1
57	пор мы рассматривали	1	1
58	то что обычно	1	1
59	же самое нужно	1	1
60	он не только	1	1
61	между собой в	1	1
62	все новое и	1	1
63	мертвые души это	1	1
64	как мы сказали	1	1
65	они вовсе не	1	1
66	в той же	3	1
67	самое нужно сказать	1	1
68	нужно сказать и	1	1
69	но он не	1	1
70	во всей его	1	1
71	тоже своего рода	1	1
72	из которых мы	1	1
73	ни о какой	1	1
74	и могут быть	1	1
75	то есть на	1	1
76	сказать что в	1	1
77	если же мы	1	1
78	он вовсе не	1	1
79	как и в	4	1
80	если бы мы	1	1
81	сих пор мы	1	1
82	мы находим и	1	1
83	с одной стороны	2	1
84	но при этом	1	1
85	быть и речи	1	1
86	политической и исторической	1	1
87	во всех этих	1	1
88	самом деле и	1	1
89	все же не	1	1
90	как впрочем и	1	1
91	друг к другу	1	1
92	таким образом и	3	1
93	но если бы	1	1
94	вовсе еще не	2	1
95	не был бы	1	1
96	мы не можем	1	1
97	смысле слова но	1	1
98	имел в виду	1	1
99	так и в	1	1
100	уже не просто	1	1
101	сказать и о	1	1
102	и ни о	1	1
103	не только не	2	1
104	как бы ни	1	1
105	в самом деле	1	1
106	но в его	1	1
107	речь идет о	1	1
108	только в контексте	1	1
109	иначе чем это	1	1
110	и во всем	1	1
111	в результате этого	1	1
112	таким образом в	1	1
113	и все они	1	1
114	для того чтобы	2	1
115	к тому же	1	1
116	то он не	1	1
117	это требует и	1	1
