N	3gram	Vygotskiy__4	Problemy
1	с точки зрения	11	8
2	до сих пор	1	7
3	по отношению к	1	5
4	в одном слове	1	4
5	в отличие от	2	4
6	не может быть	1	4
7	друг с другом	7	4
8	в самом деле	6	4
9	как бы в	1	4
10	можно было бы	5	3
11	мы уже говорили	2	3
12	к тому же	1	3
13	с другой стороны	8	3
14	как и в	1	3
15	в настоящее время	2	2
16	в этом смысле	8	2
17	том что он	1	2
18	таким образом как	1	2
19	друг на друга	5	2
20	и та же	1	2
21	как если бы	1	2
22	в конце концов	1	2
23	и то же	6	2
24	то время как	1	2
25	одно и то	6	2
26	друг к другу	1	2
27	одна и та	1	2
28	тем не менее	1	2
29	в то время	1	2
30	но все же	1	2
31	на то что	4	2
32	друг от друга	1	2
33	в этих случаях	1	2
34	о том как	1	1
35	если бы он	1	1
36	не знает что	2	1
37	отношением его к	1	1
38	все эти вопросы	1	1
39	прежде всего в	1	1
40	как бы не	1	1
41	есть прежде всего	1	1
42	в том числе	2	1
43	то же самое	7	1
44	в том же	1	1
45	одной стороны и	2	1
46	же как и	4	1
47	что с точки	1	1
48	и во всех	1	1
49	разнородные явления как	1	1
50	как установку на	1	1
51	что он не	1	1
52	и ту же	1	1
53	бы то ни	1	1
54	но и в	2	1
55	между тем как	3	1
56	в себе и	3	1
57	это положение в	1	1
58	в собственном смысле	7	1
59	при этом не	1	1
60	том числе и	2	1
61	может быть даже	1	1
62	слова к тому	1	1
63	то ни было	1	1
64	по своей структуре	1	1
65	с одной стороны	9	1
66	на этот раз	1	1
67	смысле этого слова	7	1
68	в связи с	3	1
69	в той же	1	1
70	как один из	1	1
71	как мы это	1	1
72	не входит в	1	1
73	все больше и	1	1
74	все же не	1	1
75	с другом как	1	1
76	перед нами в	1	1
77	в следующей главе	2	1
78	собственном смысле слова	1	1
79	во всяком случае	3	1
80	то же слово	3	1
81	вместо того чтобы	1	1
82	о том что	3	1
83	между этими двумя	2	1
84	в глаза и	1	1
85	не может не	2	1
86	само по себе	1	1
87	на самом деле	1	1
88	другой стороны мы	2	1
89	не опирается на	1	1
90	мы можем сказать	1	1
91	этой точки зрения	4	1
92	никогда не бывает	2	1
93	ли они друг	1	1
94	не только не	5	1
95	можно сказать что	1	1
96	а не на	1	1
97	после того как	1	1
98	больше и больше	1	1
99	как мы уже	3	1
100	такие разнородные явления	1	1
101	и что он	1	1
102	одну и ту	1	1
103	той же речи	1	1
104	в том что	31	1
105	можем сказать что	1	1
106	мы увидим что	1	1
107	относятся друг к	1	1
108	но по своей	1	1
