N	2gram	Bakhtin_Pr_2	Problemy
1	из подполья	4	36
2	и в	45	34
3	и не	42	29
4	как бы	15	27
5	что он	7	23
6	в его	22	22
7	в нем	20	19
8	может быть	18	19
9	не может	24	19
10	и все	1	19
11	как и	14	18
12	о себе	3	18
13	в этом	20	16
14	но в	6	16
15	и его	8	16
16	все это	5	16
17	он не	9	15
18	и с	7	15
19	что я	1	15
20	прежде всего	11	15
21	то же	5	14
22	с самим	2	14
23	к нему	11	14
24	самом деле	4	13
25	человека из	1	13
26	для него	9	13
27	у достоевского	14	13
28	и к	2	12
29	в то	5	12
30	же время	3	12
31	потому что	8	12
32	но и	15	12
33	на самом	1	11
34	в сущности	7	11
35	вовсе не	7	11
36	себя самого	1	11
37	внутренний диалог	1	11
38	то что	5	11
39	не только	16	10
40	слова и	1	10
41	а я	1	10
42	самим собою	1	9
43	не в	8	9
44	в отношении	1	9
45	героя и	7	9
46	а не	10	9
47	с самого	1	8
48	самого начала	1	8
49	никогда не	17	8
50	в речах	1	8
51	с ним	8	8
52	в другом	1	8
53	в самом	13	8
54	себя и	2	8
55	так же	5	8
56	что же	4	8
57	и слово	6	8
58	о мире	5	8
59	и для	2	8
60	точки зрения	19	8
61	слово о	6	7
62	я не	6	7
63	к герою	5	7
64	знает и	1	7
65	на него	2	7
66	как будто	1	7
67	как мы	8	7
68	человек из	2	7
69	слова в	4	7
70	и даже	3	7
71	что не	5	7
72	с которым	1	7
73	там где	6	7
74	этого слова	2	7
75	все же	4	7
76	отношении к	1	7
77	что в	6	7
78	мы уже	3	6
79	и на	7	6
80	с его	8	6
81	с собою	1	6
82	отношение к	8	6
83	что они	3	6
84	в пределах	4	6
85	что у	4	6
86	в плане	1	6
87	самим собой	1	6
88	от себя	1	6
89	у меня	3	6
90	ли вы	4	6
91	для себя	3	6
92	не хочу	2	6
93	так и	3	6
94	в себе	5	6
95	только в	9	6
96	от него	3	6
97	с ними	4	6
98	не знает	4	6
99	которым он	1	6
100	отношению к	8	6
101	на них	2	5
102	он сам	6	5
103	в чем	2	5
104	по отношению	8	5
105	и наконец	1	5
106	и у	2	5
107	в целом	5	5
108	в диалоге	3	5
109	и вот	2	5
110	но все	4	5
111	я вам	1	5
112	лишь в	2	5
113	на протяжении	3	5
114	в слове	1	5
115	он и	4	5
116	в конце	4	5
117	даже в	6	5
118	таким образом	11	5
119	к тому	1	5
120	себе самом	3	5
121	и сам	3	5
122	в голосе	1	5
123	это я	1	5
124	и что	2	5
125	что и	5	5
126	это не	3	5
127	все время	3	5
128	того что	3	5
129	и так	1	5
130	так что	2	5
131	из них	9	5
