N	3gram	Bakhtin_Pr_2	Istorich
1	мы видим что	1	8
2	не может быть	6	7
3	тем не менее	1	6
4	более или менее	1	5
5	с другой стороны	1	5
6	до сих пор	2	5
7	в большинстве случаев	2	4
8	на то что	2	4
9	в том что	4	4
10	дело в том	1	3
11	по отношению к	8	3
12	то время как	1	3
13	в то время	1	3
14	друг с другом	2	3
15	о том что	3	3
16	но все же	2	3
17	можно было бы	1	3
18	оно может быть	1	2
19	в зависимости от	3	2
20	у меня есть	1	2
21	на этот вопрос	1	2
22	так же как	3	2
23	таким образом мы	1	2
24	в отличие от	1	2
25	это конечно не	1	2
26	мы будем называть	1	2
27	большей или меньшей	1	2
28	само по себе	2	2
29	с самого начала	1	2
30	тот же мотив	1	1
31	в другом месте	1	1
32	прежде всего в	1	1
33	этот вопрос и	1	1
34	подобно тому как	2	1
35	в этом смысле	5	1
36	в этом случае	1	1
37	же как и	2	1
38	в нем и	1	1
39	в своей книге	1	1
40	как один из	1	1
41	сами по себе	1	1
42	и на них	1	1
43	сказать что и	1	1
44	а может быть	2	1
45	но он не	1	1
46	один из возможных	1	1
47	не все еще	1	1
48	может быть только	2	1
49	вспомним хотя бы	1	1
50	его но и	1	1
51	а не только	2	1
52	именно потому что	1	1
53	но в то	3	1
54	не только в	1	1
55	в меньшей степени	1	1
56	по существу своему	1	1
57	а есть только	2	1
58	своей книге о	1	1
59	и в пределах	1	1
60	а не как	1	1
61	в большей или	1	1
62	это не значит	1	1
63	со стороны его	1	1
64	быть не может	1	1
65	по себе не	1	1
66	не менее и	1	1
67	таким образом в	2	1
68	так как его	1	1
69	никогда не может	2	1
70	что у меня	1	1
71	в одном из	1	1
72	он как бы	1	1
73	смысле этого слова	2	1
74	по себе но	1	1
75	уже не только	1	1
76	не входят в	1	1
77	тех или иных	1	1
78	то же что	2	1
79	и в этом	6	1
80	для того чтобы	1	1
81	к тому же	1	1
82	но тем не	1	1
83	в этом отношении	2	1
