N	3gram	Vygotskiy__2	Hudozhes
1	в отличие от	1	7
2	то же время	2	6
3	в то же	2	6
4	более или менее	1	5
5	с другой стороны	2	5
6	в том что	17	5
7	состоит в том	2	4
8	и того же	1	3
9	с точки зрения	10	3
10	одно и то	1	3
11	одного и того	1	3
12	и то же	1	3
13	в конечном счете	3	3
14	тем не менее	4	3
15	того или иного	2	3
16	можно сказать что	1	3
17	в этом смысле	1	3
18	в данный момент	1	2
19	что в основе	4	2
20	в том и	2	2
21	в таком случае	1	2
22	но он не	1	2
23	в основе своей	1	2
24	в противном случае	1	2
25	с одной стороны	1	2
26	не в самом	1	2
27	а с другой	1	2
28	приводит к тому	1	2
29	в свою очередь	2	2
30	а на деле	2	2
31	для того чтобы	13	2
32	к тому что	2	2
33	не могли бы	1	1
34	не в состоянии	1	1
35	что иное как	1	1
36	точки зрения и	1	1
37	это было бы	2	1
38	имеем в виду	1	1
39	подобно тому как	2	1
40	в этом случае	1	1
41	может быть это	1	1
42	том случае если	4	1
43	в зависимости от	1	1
44	что он не	2	1
45	в искусстве не	1	1
46	при этом что	1	1
47	бы то ни	2	1
48	только то что	1	1
49	в обычной речи	1	1
50	заключает в себе	2	1
51	несмотря на свою	1	1
52	точно так же	3	1
53	и без остатка	1	1
54	с этой точки	1	1
55	по крайней мере	1	1
56	то или иное	1	1
57	в том случае	4	1
58	речь идет не	1	1
59	в такое же	1	1
60	едва ли не	1	1
61	обычной речи и	1	1
62	и со всеми	1	1
63	в художественном произведении	5	1
64	то ни было	1	1
65	таким образом и	3	1
66	может быть признано	1	1
67	мы встречаемся с	1	1
68	не более чем	1	1
69	принадлежат к числу	1	1
70	в произведении искусства	1	1
71	не могут быть	1	1
72	имеем дело с	1	1
73	в связи с	1	1
74	произведения искусства она	1	1
75	одного сознания к	1	1
76	то есть от	1	1
77	так же как	4	1
78	и в том	2	1
79	в свое время	1	1
80	в чем состоит	1	1
81	в то время	3	1
82	есть не что	1	1
83	по себе а	1	1
84	в основе его	1	1
85	в одном случае	1	1
86	той же природы	1	1
87	о том что	4	1
88	этой точки зрения	2	1
89	и тем самым	1	1
90	и в самом	4	1
91	сознания к другому	1	1
92	может быть определена	1	1
93	именно потому что	1	1
94	мы имеем в	1	1
95	может и не	1	1
96	друг от друга	1	1
97	больше и больше	1	1
98	только о том	1	1
99	не что иное	1	1
100	от одного сознания	1	1
101	в отношении к	3	1
102	то что они	1	1
103	он не только	1	1
104	самое существенное для	1	1
105	том что он	3	1
106	же точно и	2	1
107	не может быть	8	1
108	как и в	2	1
109	так же точно	7	1
