N	2gram	Vinokur_Ku_2	Analitik
1	в качестве	8	31
2	может быть	15	29
3	в том	19	27
4	не может	9	22
5	и не	16	21
6	в частности	2	19
7	и в	23	18
8	но и	7	17
9	а не	10	17
10	отнюдь не	4	15
11	не только	20	15
12	не в	8	14
13	в этом	18	13
14	как и	2	13
15	в его	5	13
16	при этом	2	12
17	том что	11	12
18	в себе	1	11
19	состоит в	2	11
20	но не	6	10
21	то же	6	9
22	в то	4	9
23	а в	3	9
24	есть не	1	8
25	в принципе	1	8
26	но в	11	8
27	нуждается в	2	8
28	в той	2	8
29	не есть	1	8
30	том чтобы	1	7
31	тем самым	2	7
32	к тому	4	7
33	этого слова	5	7
34	мы имеем	5	6
35	в сущности	9	6
36	по отношению	1	6
37	отличие от	2	6
38	в самом	12	6
39	в случае	1	6
40	это не	6	6
41	далеко не	1	6
42	точки зрения	14	6
43	в своей	2	6
44	в отличие	2	6
45	должен быть	5	6
46	в себя	1	6
47	же время	3	6
48	только в	5	6
49	то что	9	6
50	или иной	1	6
51	прежде всего	8	6
52	в их	2	5
53	что иное	1	5
54	и на	6	5
55	иное как	1	5
56	и как	1	5
57	в целом	1	5
58	в этой	6	5
59	лишь в	5	5
60	и его	3	5
61	имеет место	1	5
62	о том	1	5
63	сводится к	3	5
64	между тем	6	5
65	такого рода	1	5
66	как бы	4	5
67	что в	10	5
68	того же	3	4
69	не что	1	4
70	всего лишь	3	4
71	в широком	2	4
72	столь же	1	4
73	более чем	1	4
74	все же	7	4
75	тому же	1	4
76	не следует	5	4
77	не всегда	2	4
78	с точки	8	4
79	большей или	3	4
80	и более	2	4
81	по себе	10	4
82	в области	11	4
83	ни в	4	4
84	могут быть	4	4
85	так и	4	4
86	не с	1	4
87	как правило	1	4
88	в другом	2	4
89	на вопрос	1	4
90	с другой	8	4
91	в конечном	2	4
92	того что	3	4
93	дело с	1	4
94	уже не	8	4
95	конечном счете	2	4
96	для того	9	4
97	именно в	3	4
98	вместе с	5	4
99	из которых	3	4
100	не более	2	4
101	ни было	1	4
102	или меньшей	3	4
103	и т	39	3
104	мере в	1	3
105	и есть	2	3
106	место в	1	3
107	бы то	1	3
108	в рамках	1	3
109	что как	1	3
110	однако не	4	3
111	и к	1	3
112	в нашем	7	3
113	в нем	4	3
114	он не	3	3
115	по природе	1	3
116	в силу	7	3
117	таким образом	5	3
118	то ни	1	3
119	не будет	1	3
120	бы быть	1	3
121	того или	2	3
122	даже в	1	3
123	ведет к	1	3
124	смысл и	3	3
125	в котором	1	3
126	своего рода	4	3
127	однако в	1	3
128	дело не	2	3
129	того чтобы	11	3
130	т п	24	3
131	как будто	2	3
132	или ином	1	3
133	не могут	5	3
134	могла бы	2	3
135	если бы	12	3
136	а также	3	3
137	к нему	2	3
138	с его	1	3
139	том или	1	3
140	еще не	5	3
141	с одной	2	3
142	вопроса о	6	3
143	от себя	1	3
144	что и	3	3
145	не случайно	1	3
146	одной стороны	1	3
147	а именно	2	3
148	что не	6	3
149	смысла и	2	3
150	более того	1	3
151	человек в	1	3
152	быть не	2	3
153	что мы	6	3
154	она может	1	3
155	и все	2	3
156	хотя бы	9	3
157	будто бы	2	3
158	я в	1	3
159	что он	5	3
160	или иного	2	3
161	отношения к	2	2
162	самом деле	9	2
163	на самом	2	2
164	он может	1	2
165	едва ли	1	2
166	также и	5	2
167	той же	2	2
168	а как	1	2
169	и то	5	2
170	данном случае	2	2
171	на основе	1	2
172	то он	1	2
173	не все	3	2
174	отношение к	1	2
175	не просто	2	2
176	нет и	1	2
177	данного рода	2	2
178	что именно	1	2
179	до его	1	2
180	как к	1	2
181	могли бы	2	2
182	его к	2	2
183	то в	1	2
184	в которой	1	2
185	природе своей	1	2
186	все эти	12	2
187	из этих	1	2
188	и до	2	2
189	широком смысле	4	2
190	от которого	1	2
191	одному из	1	2
192	силу своей	1	2
193	свидетельствует о	1	2
194	какой бы	1	2
195	и по	3	2
196	на этом	3	2
197	или иных	1	2
198	и с	7	2
199	на все	2	2
200	вовсе не	9	2
201	так как	15	2
202	несмотря на	5	2
203	такой же	1	2
204	для него	1	2
205	не становится	1	2
206	не должен	1	2
207	вопрос о	9	2
208	только для	2	2
209	для данного	2	2
210	которые в	1	2
211	творчества и	1	2
212	том и	1	2
213	для этого	3	2
214	свое время	2	2
215	тогда когда	1	2
216	в процессе	3	2
217	совпадает с	1	2
218	никогда не	2	2
219	потому что	25	2
220	каким оно	1	2
221	отличается от	3	2
222	как мы	3	2
223	роль в	2	2
224	и о	4	2
225	быть может	1	2
226	здесь не	3	2
227	говорит и	1	2
228	в пределах	4	2
229	в искусстве	1	2
230	не решает	1	2
231	одного из	2	2
232	не говоря	2	2
233	на примере	2	2
234	должно быть	4	2
235	различного рода	1	2
236	и просто	1	2
237	можно сказать	4	2
238	язык есть	1	2
239	может иметь	1	2
240	один из	5	2
241	или не	1	2
242	его и	1	2
243	следует что	3	2
244	не сам	1	2
245	сами по	1	2
246	может служить	2	2
247	этом отношении	3	2
248	со стороны	4	2
249	было бы	15	2
250	представляет собою	1	2
251	соответствии с	2	2
252	и составляет	1	2
253	пушкина как	1	2
254	в ряду	1	2
255	на фоне	3	2
256	и потому	2	2
257	как от	1	2
258	в данном	4	2
259	она есть	1	2
260	что же	5	2
261	не предполагает	1	2
262	той мере	1	2
263	произведение в	1	2
264	анализа мы	1	2
265	тех или	1	2
266	отвечает на	1	2
267	это как	1	2
268	тем более	1	2
269	мне как-то	1	2
270	другой стороны	7	2
271	была бы	4	2
272	в свое	2	2
273	в какой	1	2
274	речь идет	2	1
275	предполагает что	1	1
276	сам по	1	1
277	смысле слова	2	1
278	тех же	2	1
279	или о	2	1
280	смысл этого	1	1
281	по преимуществу	2	1
282	сам автор	1	1
283	все те	1	1
284	должна быть	5	1
285	в зависимости	4	1
286	в году	2	1
287	по его	1	1
288	в театре	1	1
289	мы уже	1	1
290	мы не	1	1
291	но никто	1	1
292	этого определения	1	1
293	есть нечто	1	1
294	как функции	1	1
295	оно есть	1	1
296	поэзии не	1	1
297	которое не	1	1
298	что можно	3	1
299	как не	3	1
300	зависимости от	5	1
301	здесь как	1	1
302	в ней	3	1
303	свою очередь	2	1
304	меньшей степени	3	1
305	он был	1	1
306	в чем	1	1
307	в ее	1	1
308	истинный смысл	1	1
309	они имеют	2	1
310	мы будем	2	1
311	но как	1	1
312	а только	3	1
313	только тогда	1	1
314	или иное	3	1
315	определяется не	1	1
316	независимо от	1	1
317	как в	3	1
318	данный момент	3	1
319	за этим	2	1
320	что действительно	1	1
321	есть в	3	1
322	что касается	2	1
323	помнить что	1	1
324	в противном	1	1
325	и той	1	1
326	бы я	1	1
327	по пути	1	1
328	не приходится	1	1
329	в литературном	1	1
330	с какой	1	1
331	что это	7	1
332	следует понимать	1	1
333	не оставляет	1	1
334	в известном	1	1
335	и отношения	1	1
336	претендовать на	1	1
337	не обходится	1	1
338	этот процесс	1	1
339	противном случае	1	1
340	всех этих	3	1
341	не значит	1	1
342	которая является	1	1
343	первой части	1	1
344	функции и	1	1
345	в виде	1	1
346	не как	2	1
347	свою силу	1	1
348	литературы а	1	1
349	языком и	1	1
350	его от	1	1
351	но все	4	1
352	этом последнем	1	1
353	здесь мы	2	1
354	что все	5	1
355	пусть и	1	1
356	том случае	2	1
357	читать и	1	1
358	заключается в	2	1
359	которого не	1	1
360	который и	1	1
361	элементы не	1	1
362	и тем	5	1
363	еще одно	3	1
364	который по	1	1
365	почему всегда	1	1
366	от процесса	1	1
367	в них	4	1
368	все равно	2	1
369	с тем	2	1
370	и уже	1	1
371	высказывания есть	1	1
372	он и	2	1
373	сводит его	1	1
374	между собою	1	1
375	как сказано	1	1
376	только во	1	1
377	себе все	1	1
378	и становится	1	1
379	в этих	1	1
380	все более	1	1
381	и при	1	1
382	речи от	1	1
383	том же	1	1
384	в отношении	2	1
385	в такой	1	1
386	в которых	2	1
387	свой смысл	1	1
388	выше следует	1	1
389	это всего	2	1
390	точку зрения	1	1
391	но он	1	1
392	по крайней	6	1
393	речи в	6	1
394	борьбу с	1	1
395	их в	1	1
396	не должно	2	1
397	случае мы	1	1
398	тому что	1	1
399	не менее	7	1
400	мышление в	1	1
401	одна из	1	1
402	первая часть	1	1
403	виду не	1	1
404	все мы	1	1
405	заранее известным	1	1
406	наблюдений над	1	1
407	одной и	1	1
408	для данной	2	1
409	а сама	1	1
410	на котором	1	1
411	о природе	1	1
412	последние десятилетия	1	1
413	ничего не	4	1
414	эта сторона	1	1
415	под этим	2	1
416	и приводит	2	1
417	что собственно	1	1
418	иными словами	8	1
419	б в	1	1
420	в структуру	1	1
421	не говорит	2	1
422	во всем	1	1
423	ему и	1	1
424	себе во	1	1
425	но это	3	1
426	мы и	1	1
427	что раз	1	1
428	в каком	4	1
429	фактов и	1	1
430	уже о	3	1
431	к анекдоту	1	1
432	здесь совершенно	1	1
433	присутствуют в	1	1
434	обратно в	1	1
435	всего в	3	1
436	оно не	2	1
437	утверждать что	2	1
438	на это	3	1
439	в настоящий	1	1
440	выбирать между	1	1
441	языка по	1	1
442	ни даже	1	1
443	известно по	1	1
444	в виду	3	1
445	самом тексте	1	1
446	говоря уже	2	1
