N	2gram	Voloshinov_1	Myslijsy
1	потому что	1	49
2	и в	19	24
3	может быть	26	23
4	в сознании	2	23
5	то что	8	20
6	и не	26	19
7	в том	6	18
8	а не	7	18
9	что в	4	16
10	не только	8	15
11	по себе	4	15
12	того же	6	14
13	при этом	8	13
14	в слове	10	13
15	не в	5	13
16	было бы	4	13
17	то же	7	12
18	но не	1	12
19	мы можем	2	12
20	не может	24	12
21	мы не	6	11
22	таким образом	17	11
23	если бы	2	11
24	что и	2	11
25	что мы	1	11
26	только в	9	11
27	как в	4	10
28	звука и	1	10
29	в себе	2	10
30	для него	9	10
31	тогда когда	1	10
32	так что	1	10
33	так как	2	10
34	в сознание	1	10
35	в звуке	1	10
36	независимо от	2	9
37	в нем	10	9
38	вовсе не	5	9
39	но и	8	9
40	как бы	15	9
41	и на	4	8
42	а только	1	8
43	в этом	16	8
44	более или	1	8
45	том что	3	8
46	или менее	1	8
47	могут быть	2	8
48	под влиянием	1	8
49	а в	4	8
50	в чем	2	7
51	во всех	7	7
52	с этим	4	7
53	как и	12	7
54	между собою	1	7
55	всяком случае	2	7
56	зрения и	2	7
57	того как	1	7
58	или же	1	7
59	не могут	3	7
60	прежде всего	13	7
61	сами по	1	7
62	тем что	2	7
63	того что	3	7
64	во всяком	5	7
65	между двумя	3	6
66	и как	3	6
67	и того	6	6
68	одного и	5	6
69	тем не	2	6
70	в то	3	6
71	не имеет	3	6
72	связи с	11	6
73	свою очередь	2	6
74	между тем	3	6
75	и только	2	6
76	в одном	1	6
77	с другой	5	6
78	не было	3	6
79	этого слова	2	6
80	не есть	3	6
81	в свою	2	6
82	столь же	1	5
83	а и	1	5
84	все остальные	2	5
85	все же	8	5
86	уже в	1	5
87	не менее	4	5
88	так и	11	5
89	по мере	2	5
90	о том	2	5
91	с другими	3	5
92	а потому	1	5
93	тот же	4	5
94	бы ни	1	5
95	слова в	1	5
96	из них	3	5
97	от того	4	5
98	для того	4	5
99	в природе	1	5
100	что не	2	5
101	и их	2	5
102	в которой	3	5
103	а между	1	4
104	к другому	3	4
105	в самом	10	4
106	еще не	4	4
107	одним словом	2	4
108	внутренняя форма	1	4
109	но в	7	4
110	уже не	1	4
111	из этих	2	4
112	как он	2	4
113	так сказать	6	4
114	главным образом	1	4
115	и если	1	4
116	в нее	1	4
117	то все	1	4
118	внешнего мира	1	4
119	с тем	1	4
120	в котором	3	4
121	место в	3	4
122	сих пор	8	4
123	между прочим	1	4
124	тем самым	1	4
125	образом в	1	4
126	подобно тому	1	4
127	одна из	2	4
128	от их	2	4
129	должны быть	3	4
130	никогда не	2	4
131	к языку	2	4
132	и что	1	4
133	для самого	1	4
134	свет и	1	4
135	что он	2	4
136	с одной	1	4
137	в других	1	4
138	до сих	8	4
139	там где	2	4
140	тому как	1	4
141	от него	2	4
142	во время	1	4
143	этот звук	1	4
144	в таком	2	4
145	например в	1	3
146	и то	1	3
147	тем же	1	3
148	той же	2	3
149	со стороны	1	3
150	относится к	1	3
151	хотя и	1	3
152	что это	1	3
153	в целом	1	3
154	во многих	1	3
155	чем сильнее	1	3
156	не как	2	3
157	оно должно	1	3
158	так например	1	3
159	человека в	2	3
160	могла бы	2	3
161	и может	1	3
162	его не	1	3
163	на все	1	3
164	его в	3	3
165	от одного	3	3
166	это не	1	3
167	и тем	1	3
168	рядом с	5	3
169	далеко не	4	3
170	звуком и	1	3
171	и при	3	3
172	ни было	10	3
173	быть не	1	3
174	бы быть	1	3
175	в ней	4	3
176	мысли в	2	3
177	на него	1	3
178	в каком	3	3
179	если мы	11	3
180	языка и	13	3
181	что само	2	3
182	самое это	2	3
183	те же	5	3
184	мог бы	2	3
185	и вообще	2	3
186	от них	1	3
187	и во	2	3
188	в языке	4	3
189	искать в	1	3
190	что для	1	3
191	одной стороны	1	3
192	в самой	1	3
193	смысле этого	3	3
194	слова и	3	3
195	к другим	1	3
196	говорит гумбольдт	1	3
197	и для	11	3
198	и от	3	3
199	и все	5	3
200	с ними	1	3
201	одною из	1	3
202	на предмет	1	2
203	таком случае	2	2
204	самом деле	10	2
205	на самом	3	2
206	и есть	3	2
207	к другой	3	2
208	не имеют	3	2
209	случае оно	1	2
210	бы что	1	2
211	вопрос о	4	2
212	значением слова	1	2
213	с его	1	2
214	только после	1	2
215	то мы	2	2
216	совсем не	1	2
217	что язык	2	2
218	значение и	1	2
219	не все	2	2
220	по отношению	3	2
221	в общем	1	2
222	за пределы	5	2
223	сама по	2	2
224	мысли к	1	2
225	что во	2	2
226	его на	1	2
227	общего с	3	2
228	мы тем	2	2
229	звук в	1	2
230	могли бы	1	2
231	в действительности	2	2
232	отношения между	1	2
233	ни по	1	2
234	все эти	7	2
235	в нашем	2	2
236	и тот	4	2
237	как оно	2	2
