N	2gram	Bakhtin_Pr_2	FransuaR
1	и в	45	41
2	то есть	50	20
3	таким образом	11	19
4	в этом	20	15
5	как и	14	14
6	и все	1	14
7	то же	5	13
8	все эти	4	13
9	в этой	1	13
10	мы уже	3	12
11	в его	22	12
12	в себе	5	11
13	как мы	8	11
14	в том	8	11
15	прежде всего	11	11
16	так и	3	10
17	в то	5	10
18	все это	5	10
19	в своем	5	9
20	не в	8	9
21	же время	3	9
22	и его	8	9
23	и т.п	6	9
24	но и	15	9
25	что в	6	9
26	но в	6	8
27	в конце	4	8
28	то что	5	8
29	и от	3	8
30	по существу	1	8
31	в нем	20	7
32	в эпоху	1	7
33	вовсе не	7	7
34	в них	4	7
35	как бы	15	7
36	и не	42	7
37	в романе	3	7
38	и до	4	6
39	ни в	2	6
40	о том	3	6
41	мы видим	2	6
42	только в	9	6
43	это не	3	6
44	есть в	8	6
45	для него	9	6
46	у него	6	6
47	с помощью	1	6
48	все они	4	6
49	в году	1	5
50	как в	4	5
51	и к	2	5
52	не только	16	5
53	в плане	1	5
54	на этом	1	5
55	мы видели	3	5
56	точки зрения	19	5
57	того как	3	5
58	потому что	8	5
59	всего в	1	5
60	в ней	7	5
61	к нему	11	5
62	на одном	1	5
63	до нас	1	5
64	и у	2	5
65	уже в	4	5
66	что и	5	5
67	вместе с	1	5
68	так же	5	5
69	и для	2	5
70	в другое	2	5
71	а в	3	5
72	к этому	4	5
73	место в	1	4
74	в сущности	7	4
75	и на	7	4
76	хотя и	2	4
77	и наконец	1	4
78	та же	1	4
79	он не	9	4
80	на земле	1	4
81	но все	4	4
82	и с	7	4
83	должно быть	4	4
84	том что	7	4
85	одном из	1	4
86	но он	1	4
87	одна из	3	4
88	ничего не	3	4
89	рядом с	3	4
90	в виду	2	4
91	в образе	3	4
92	из одного	2	4
93	и здесь	2	4
94	уже говорили	2	4
95	может быть	18	4
96	в более	1	4
97	было бы	4	4
98	с образами	1	4
99	мира и	1	4
100	конце концов	3	4
101	все что	3	4
102	том числе	2	4
103	например в	2	3
104	он может	2	3
105	и есть	1	3
106	с точки	9	3
107	той же	1	3
108	я не	6	3
109	с ее	3	3
110	проявляется в	2	3
111	на них	2	3
112	во всех	4	3
113	кроме того	1	3
114	от этого	1	3
115	выражение в	3	3
116	так сказать	7	3
117	при этом	2	3
118	но именно	1	3
119	и по	2	3
120	в нее	1	3
121	в мире	3	3
122	его в	3	3
123	несмотря на	1	3
124	в своей	6	3
125	таким же	2	3
126	в их	4	3
127	тем самым	2	3
128	сам он	2	3
129	в отношении	1	3
130	не имеет	3	3
131	тем что	2	3
132	очень часто	1	3
133	все то	2	3
134	с образом	3	3
135	можно было	2	3
136	что у	4	3
137	иногда в	1	3
138	о нем	6	3
139	все его	3	3
140	в форме	2	3
141	в свете	1	3
142	что он	7	3
143	поэтому и	3	3
144	из них	9	3
145	и их	6	3
146	в одном	6	3
147	так как	5	3
148	нового времени	3	3
149	не на	4	3
150	не было	2	3
151	ничем не	2	3
152	но есть	1	3
153	не может	24	3
154	и потому	6	3
155	в область	1	3
156	в той	3	3
157	но это	2	3
158	с ними	4	3
159	в свою	1	3
160	не знает	4	3
161	которым он	1	3
162	того же	1	3
163	есть и	3	3
164	жизни и	15	3
165	и другие	4	3
166	и эта	3	3
167	это в	1	3
168	ту же	1	2
169	на самом	1	2
170	было как	1	2
171	здесь и	2	2
172	и так	1	2
173	все те	2	2
174	есть не	1	2
175	со всех	1	2
176	мы не	1	2
177	мир не	1	2
178	в которой	2	2
179	не совсем	2	2
180	всего романа	2	2
181	же что	3	2
182	еще не	9	2
183	в которых	1	2
184	оно ни	1	2
185	в чем	2	2
186	и человеческой	2	2
187	с его	8	2
188	плоскости на	1	2
189	а только	2	2
190	точка зрения	7	2
191	по отношению	8	2
192	отношение к	8	2
193	мы сейчас	1	2
194	в одной	5	2
195	перед нами	4	2
196	более или	1	2
197	имеем в	2	2
198	есть за	1	2
199	как он	4	2
200	они в	1	2
201	и еще	1	2
202	и вот	2	2
203	свое время	2	2
204	человека в	5	2
205	что все	3	2
206	это было	2	2
207	себе все	1	2
208	с начала	2	2
209	с этим	1	2
210	это слияние	1	2
211	далеко не	4	2
212	мы имеем	2	2
213	которой он	1	2
214	числе и	2	2
215	что значит	2	2
216	в этих	4	2
217	в глубь	1	2
218	или менее	1	2
219	этой новой	2	2
220	их в	7	2
221	том и	1	2
222	на всю	1	2
223	сердца и	1	2
224	находит свое	1	2
225	характер носят	1	2
226	что есть	1	2
227	его целом	3	2
228	дело в	1	2
229	и сама	1	2
230	в процессе	2	2
231	разобранный нами	1	2
232	и всегда	2	2
233	особое значение	1	2
234	этом отношении	2	2
235	в области	2	2
236	где она	2	2
237	нет ни	3	2
238	к тому	1	2
239	они и	2	2
240	не есть	2	2
241	в каждой	1	2
242	правда не	1	2
243	всего этого	3	2
244	с самого	1	2
245	на том	1	2
246	о тех	1	2
247	никогда не	17	2
248	на службу	2	2
249	начала и	2	2
250	отсюда и	1	2
251	здесь нет	2	2
252	во все	2	2
253	жизнь и	3	2
254	в словах	2	2
