N	2gram	Vygotskiy__5	Narrotol
1	не только	16	31
2	но и	6	27
3	и не	12	23
4	при этом	4	19
5	может быть	9	15
6	в качестве	4	14
7	в частности	3	14
8	как и	8	13
9	а не	10	13
10	а в	3	13
11	в этом	25	12
12	только в	10	12
13	и в	16	11
14	в данном	1	11
15	тогда как	1	10
16	состоит в	6	10
17	и его	3	10
18	во времени	1	9
19	то что	26	9
20	то же	8	8
21	представляет собой	7	8
22	иначе говоря	1	8
23	не может	18	8
24	в том	18	8
25	со стороны	1	8
26	и т.п	1	8
27	но в	6	7
28	том что	15	7
29	если бы	8	7
30	на протяжении	2	7
31	у него	6	7
32	и он	1	6
33	в самом	4	6
34	не в	6	6
35	в этой	6	6
36	в себе	1	6
37	тому же	2	6
38	об этом	1	6
39	к тому	6	6
40	и т.д	4	6
41	одного из	1	6
42	во втором	1	6
43	в его	11	6
44	как бы	5	6
45	один из	1	6
46	как раз	1	6
47	жизни и	2	6
48	между двумя	3	5
49	и на	6	5
50	той или	1	5
51	как правило	1	5
52	перед нами	1	5
53	так и	7	5
54	точки зрения	18	5
55	в своей	2	5
56	тем самым	8	5
57	потому что	21	5
58	на другой	1	5
59	можно сказать	5	5
60	точка зрения	8	5
61	столь же	2	5
62	то в	3	4
63	в первом	3	4
64	еще не	4	4
65	с его	1	4
66	но не	10	4
67	как в	5	4
68	все же	3	4
69	в нем	7	4
70	из них	2	4
71	по себе	7	4
72	и тем	3	4
73	в одном	3	4
74	в то	5	4
75	того чтобы	17	4
76	никогда не	5	4
77	в сознании	1	4
78	что на	1	4
79	в ней	2	4
80	что у	2	4
81	о том	8	4
82	а во	1	4
83	к нему	3	4
84	того что	16	4
85	для него	5	4
86	или иной	1	4
87	прежде всего	3	4
88	о чем	2	4
89	в речи	1	4
90	этом и	1	4
91	или не	2	4
92	имеет место	2	4
93	и состоит	1	4
94	как известно	4	3
95	также и	1	3
96	и то	4	3
97	самом деле	3	3
98	мы имеем	1	3
99	мы не	3	3
100	он сам	1	3
101	но как	3	3
102	в центре	2	3
103	в своем	5	3
104	и как	3	3
105	в целом	4	3
106	в нашем	1	3
107	он не	8	3
108	для того	14	3
109	подобно тому	4	3
110	и с	3	3
111	при которой	2	3
112	это не	4	3
113	в жизни	2	3
114	в слове	1	3
115	в ходе	12	3
116	и ее	1	3
117	тем не	1	3
118	их в	2	3
119	однако в	1	3
120	не менее	3	3
121	но они	2	3
122	как будто	2	3
123	этом отношении	5	3
124	у нас	2	3
125	начиная с	1	3
126	и о	1	3
127	но при	2	3
128	еще в	3	3
129	сводится к	1	3
130	лишь в	1	3
131	между тем	3	3
132	что он	25	3
133	по отношению	12	3
134	не говорит	2	3
135	представляют собой	2	3
136	именно в	4	3
137	не было	1	3
138	как это	8	3
139	тому как	4	3
140	исходя из	1	3
141	в начале	1	3
142	но для	1	3
143	не является	5	3
144	в следующей	1	3
145	не существует	1	3
146	и все	1	3
147	первом случае	1	3
148	отношению к	12	3
149	что в	16	3
150	в сфере	5	2
151	именно эта	1	2
152	переход от	7	2
153	тем же	1	2
154	в зависимости	2	2
155	речевой деятельности	1	2
156	и для	1	2
157	в сущности	13	2
158	и чужого	3	2
159	более не	1	2
160	зависимости от	2	2
161	между собой	13	2
162	в чем	3	2
163	чем это	1	2
164	для обозначения	1	2
165	если в	3	2
166	в наиболее	1	2
167	отличие от	2	2
168	один и	3	2
169	в той	6	2
170	сознания в	3	2
171	в известном	8	2
172	нам как	1	2
173	на то	1	2
174	в случае	2	2
175	так сказать	1	2
176	ключ к	1	2
177	одно и	1	2
178	входит в	1	2
179	это было	1	2
180	все равно	2	2
181	этого не	1	2
182	и того	3	2
183	в этих	3	2
184	в отличие	2	2
185	сих пор	3	2
186	она не	1	2
187	в обоих	1	2
188	не имеет	4	2
189	и сама	1	2
190	дело не	1	2
191	не могло	1	2
192	казалось бы	4	2
193	ничего не	5	2
194	такова что	1	2
195	этих двух	3	2
196	как она	3	2
197	и является	3	2
198	и после	1	2
199	связи с	3	2
200	к жизни	3	2
201	т.п и	1	2
202	же самое	4	2
203	оно не	1	2
204	как мы	10	2
205	с ее	1	2
206	свою очередь	3	2
207	другой стороны	2	2
208	в пределах	4	2
209	с языком	1	2
210	по мере	2	2
211	с ним	5	2
212	точек зрения	4	2
213	никак не	3	2
214	до сих	3	2
215	с другой	4	2
216	эта фраза	2	2
217	тем или	2	2
218	в форме	1	2
219	и только	1	2
220	же в	2	2
221	известном смысле	7	2
222	чем он	2	2
223	с ними	1	2
224	дело с	1	2
225	всяком случае	1	2
226	который в	1	2
227	где они	1	2
228	себя в	1	2
229	только на	2	2
230	ее из	1	2
231	до конца	3	2
232	в равной	1	2
233	его и	3	2
234	в конце	1	2
235	к ним	2	2
236	мы можем	6	2
237	каждый из	1	2
238	при отсутствии	1	2
239	и даже	2	2
240	в области	12	2
241	в результате	4	2
242	она в	1	2
243	и притом	1	2
244	что не	1	2
245	и составляет	4	2
246	зависит от	4	2
247	что мы	4	2
248	если не	1	2
249	позволяет нам	1	2
250	протяжении этого	1	2
251	вместе с	4	2
252	к его	3	2
253	по своему	3	2
254	да и	1	2
255	в первой	2	2
256	слов в	1	2
257	мыслится как	1	2
258	и действия	1	2
259	в связи	1	2
260	и от	2	2
261	которая в	2	2
262	или иным	2	2
263	но зато	1	2
264	хотя бы	5	2
265	только что	5	2
266	исключительно в	1	2
267	между ними	1	2
268	сказать что	13	2
269	в свою	4	2
270	все что	2	2
271	во всяком	2	2
272	и наиболее	1	1
273	говоря о	1	1
274	одним из	2	1
275	же как	7	1
276	в следующем	1	1
277	сам по	1	1
278	связи между	1	1
279	на самом	1	1
280	только потому	1	1
281	пределы в	1	1
282	это и	3	1
283	обладал бы	1	1
284	и есть	7	1
285	он указывает	1	1
286	мы уже	1	1
287	например в	1	1
288	полагает что	1	1
289	сознании ребенка	1	1
290	что между	4	1
291	не приходится	1	1
292	смысле можно	1	1
293	то и	2	1
294	становится совершенно	1	1
295	из сказанного	2	1
296	привести к	1	1
297	что иное	1	1
298	принадлежит к	2	1
299	из того	11	1
300	событий и	1	1
301	мы и	5	1
302	из которых	3	1
303	процесс развития	2	1
304	слово не	1	1
305	он был	1	1
306	на втором	1	1
307	же мере	5	1
308	иное как	1	1
309	быть в	2	1
310	нему в	1	1
311	бы то	1	1
312	в различных	2	1
313	сознания а	1	1
314	бы она	1	1
315	различия между	1	1
316	могло быть	1	1
317	мы будем	2	1
318	а только	4	1
319	не то	4	1
320	перед глазами	1	1
321	значение и	1	1
322	а он	1	1
323	ответ на	3	1
324	отношение к	11	1
325	его на	2	1
326	что именно	1	1
327	с этим	3	1
328	еще и	3	1
329	не два	2	1
330	которая состоит	1	1
331	когда он	2	1
332	целый ряд	1	1
333	и наконец	1	1
334	детство и	1	1
335	в образовании	2	1
336	и к	2	1
337	в действительности	3	1
338	следующим образом	1	1
339	за собой	1	1
340	еще на	1	1
341	действия и	1	1
342	совершается переход	1	1
343	в которой	5	1
344	что это	1	1
345	ни одна	1	1
346	приводит к	7	1
347	речи но	2	1
348	что к	1	1
349	отношение между	4	1
350	и тот	3	1
351	что даже	1	1
352	ту самую	1	1
353	чем его	3	1
354	как он	6	1
355	но на	1	1
356	направлено на	1	1
357	по сходству	1	1
358	что она	2	1
359	главным образом	1	1
360	оно в	1	1
361	как с	3	1
362	не как	1	1
363	в силу	10	1
364	в корне	2	1
365	друг с	7	1
366	действие или	1	1
367	и по	4	1
368	именно это	2	1
369	таким образом	19	1
370	но все	2	1
371	значительной степени	1	1
372	этом последнем	1	1
373	в одну	1	1
374	значение в	3	1
375	той же	4	1
376	глубокий и	1	1
377	очередь не	2	1
378	его в	2	1
379	восприятия в	1	1
380	именно что	1	1
381	в речевом	2	1
382	может соответствовать	2	1
383	в большей	1	1
384	отражение в	1	1
385	из истории	1	1
386	лет в	2	1
387	но уже	1	1
388	он является	1	1
389	на основании	2	1
390	в ее	1	1
391	с тем	3	1
392	мы видели	3	1
393	собой единое	1	1
394	может идти	3	1
395	нисколько не	1	1
396	связаны между	3	1
397	или менее	1	1
398	этой связи	1	1
399	в котором	2	1
400	с точки	9	1
401	и благодаря	1	1
402	в их	3	1
