N	2gram	Tiupa_Anal_3	FransuaR
1	и в	18	45
2	то есть	10	25
3	и т.п	5	16
4	и не	12	15
5	в этом	14	14
6	но в	2	14
7	не только	22	14
8	во всех	2	13
9	и его	13	13
10	в его	7	13
11	как бы	10	12
12	что в	9	12
13	то же	3	11
14	в своем	4	11
15	в то	3	11
16	в романе	2	11
17	право на	1	10
18	в нем	2	10
19	как и	14	10
20	в том	9	10
21	но и	13	10
22	прежде всего	5	10
23	же время	3	9
24	в ней	2	8
25	таким образом	4	8
26	в самой	1	8
27	как мы	1	8
28	мира и	2	8
29	жизни и	1	8
30	вовсе не	1	8
31	и др	1	8
32	он был	1	7
33	с его	8	7
34	том что	12	7
35	не в	6	7
36	потому что	1	7
37	что и	5	7
38	в конце	5	7
39	и все	2	7
40	все это	3	7
41	здесь не	3	6
42	в этой	6	6
43	он не	6	6
44	всех этих	1	6
45	в них	2	6
46	мысли и	1	6
47	того чтобы	1	6
48	связи с	1	6
49	так и	14	6
50	что он	4	6
51	для того	1	6
52	например в	2	5
53	самом деле	2	5
54	на самом	1	5
55	это и	2	5
56	здесь и	3	5
57	с ее	3	5
58	и на	4	5
59	в акте	1	5
60	хотя и	2	5
61	и как	4	5
62	и к	4	5
63	в себя	2	5
64	и у	1	5
65	все эти	2	5
66	его в	3	5
67	с ним	1	5
68	этом отношении	3	5
69	одной из	1	5
70	со всеми	2	5
71	человека с	1	5
72	и их	1	5
73	как раз	7	5
74	в связи	1	5
75	не может	2	5
76	но это	1	5
77	от всех	1	5
78	есть и	1	5
79	в доме	1	4
80	мы уже	1	4
81	той же	5	4
82	его не	3	4
83	мы не	3	4
84	и о	1	4
85	в сущности	5	4
86	но не	7	4
87	в общем	2	4
88	перед нами	4	4
89	в самом	5	4
90	тому же	3	4
91	первой части	1	4
92	по своему	2	4
93	об этом	2	4
94	это было	1	4
95	не мог	2	4
96	точки зрения	3	4
97	известной степени	3	4
98	в их	6	4
99	своего рода	8	4
100	до известной	3	4
101	в основе	1	4
102	у него	1	4
103	очень часто	1	4
104	здесь как	1	4
105	ничего не	3	4
106	и здесь	2	4
107	о том	6	4
108	связаны с	1	4
109	только в	2	4
110	в первой	8	4
111	с этим	3	4
112	характерно что	1	4
113	и даже	8	4
114	сказать что	2	4
115	а не	9	4
116	его как	3	4
117	как это	3	4
118	и от	2	4
119	бы в	1	4
120	все они	2	4
121	а также	2	4
122	а в	10	4
123	как на	1	4
124	по поводу	3	4
125	единство и	1	3
126	того же	5	3
127	и он	2	3
128	из этих	3	3
129	как в	3	3
130	что она	2	3
131	и вот	2	3
132	связанных с	1	3
133	этой традиции	1	3
134	он и	3	3
135	до сих	1	3
136	в своей	1	3
137	от его	2	3
138	не менее	4	3
139	мир и	1	3
140	свобода и	1	3
141	но они	2	3
142	дело в	2	3
143	что на	1	3
144	с полной	1	3
145	своего отца	1	3
146	всего этого	1	3
147	не могло	1	3
148	в другом	1	3
149	нуждается в	2	3
150	это не	2	3
151	именно в	3	3
152	того что	1	3
153	и прежде	2	3
154	и одновременно	1	3
155	для всех	2	3
156	есть в	1	3
157	для него	6	3
158	в одном	4	3
159	не было	3	3
160	еще и	3	3
161	о чем	4	3
162	там где	2	3
163	связь с	2	3
164	вместе с	2	3
165	в течение	1	3
166	дело здесь	1	3
167	сих пор	1	3
168	и для	2	3
169	в пределе	1	3
170	в году	3	3
171	с помощью	1	3
172	на этот	1	3
173	и другие	1	3
174	внутренней свободы	1	2
175	и есть	1	2
176	с точки	2	2
177	и до	1	2
178	из его	1	2
179	говорить о	3	2
180	этих историй	1	2
181	в целом	3	2
182	в данном	4	2
183	вступают в	1	2
184	отличие от	2	2
185	в истории	1	2
186	независимо от	1	2
187	все же	4	2
188	когда он	2	2
189	напомним что	1	2
190	от этого	1	2
191	и отчасти	1	2
192	не будем	1	2
193	раз в	1	2
194	роль в	3	2
195	при этом	11	2
196	происходит как	1	2
197	в начале	6	2
198	но дело	1	2
199	серьезность и	1	2
200	дистанции между	1	2
201	лишь в	5	2
202	было бы	3	2
203	смерть и	1	2
204	рядом с	1	2
205	с тем	2	2
206	несмотря на	2	2
207	одно из	1	2
208	в г	1	2
209	во второй	7	2
210	и без	3	2
211	не столько	3	2
212	даже в	2	2
213	вплоть до	2	2
214	если в	3	2
215	на него	1	2
216	не нуждается	1	2
217	свободы и	1	2
218	не могут	1	2
219	к тому	6	2
220	он оказывается	1	2
221	в каждом	3	2
222	говорит и	3	2
223	данном случае	3	2
224	в средневековой	1	2
225	так в	3	2
226	встреча с	1	2
227	шекспира и	4	2
228	жизнь и	3	2
229	и т.д	2	2
230	можно сказать	4	2
231	в значительной	2	2
232	на всех	1	2
233	между тем	5	2
234	всякого рода	1	2
235	в уста	1	2
236	в качестве	12	2
237	в большинстве	2	2
238	обычной жизненной	1	2
239	большинстве случаев	1	2
240	ведь это	1	2
241	мы можем	2	2
242	может быть	9	2
243	в любовных	1	2
244	и только	1	2
245	в особенности	3	2
246	а именно	1	2
247	в отличие	2	2
248	себя и	1	2
249	превращается в	1	2
250	один из	2	2
251	на эту	2	2
252	здесь только	1	2
253	в одно	1	2
254	со словом	1	2
255	в пределах	4	2
256	отречение от	1	2
257	своей жизни	1	2
258	под названием	1	2
259	в эту	1	2
260	хотя бы	1	2
261	на фоне	1	2
262	то что	2	2
263	жизни в	1	2
264	их с	1	2
265	ко всему	1	2
266	сущности не	1	2
267	к этому	3	2
268	с новыми	3	1
269	также что	1	1
270	неотделима от	1	1
271	он становится	1	1
272	связана с	1	1
273	утверждение что	1	1
274	всему произведению	1	1
275	это игра	1	1
276	роль этого	1	1
277	то в	2	1
278	тем же	1	1
279	из самых	1	1
280	не имеют	1	1
281	собою в	1	1
282	по его	3	1
283	есть не	2	1
284	та же	1	1
285	что уже	1	1
286	как я	1	1
287	целого в	2	1
288	проявляется в	1	1
289	целое и	1	1
290	столь же	4	1
291	время в	1	1
292	истории в	1	1
293	тем как	1	1
294	то мы	1	1
295	характерная для	1	1
296	но как	3	1
297	свою жизнь	2	1
298	не все	1	1
299	конечном счете	2	1
300	по отношению	7	1
301	существенным образом	1	1
302	друг от	1	1
303	за пределы	1	1
304	что они	3	1
305	более чем	2	1
306	и будем	1	1
307	является к	1	1
308	что во	1	1
309	и непристойность	1	1
310	первых двух	1	1
311	что по	4	1
312	самом начале	1	1
313	имеет в	1	1
314	и свою	1	1
315	что произведение	1	1
316	сливается с	1	1
317	бы и	2	1
318	тут и	1	1
319	бы не	1	1
320	всей своей	1	1
321	последние и	1	1
322	в себе	2	1
323	свободы но	1	1
324	мы обратимся	1	1
325	она-то и	1	1
326	на то	1	1
327	так сказать	2	1
328	время и	1	1
329	о которой	2	1
330	которой не	1	1
331	и еще	1	1
332	чем у	1	1
333	не как	2	1
334	характер в	1	1
335	не отделен	1	1
336	одной и	2	1
337	то от	1	1
338	и по	2	1
339	в нее	1	1
340	ни был	1	1
341	человека в	1	1
342	значительной степени	2	1
343	в одну	1	1
344	а затем	1	1
345	на всю	1	1
346	целое как	1	1
347	в мире	5	1
348	с позиций	1	1
349	самим собой	1	1
350	полной мере	1	1
351	мог он	1	1
352	ко второму	3	1
353	эту минуту	1	1
354	отца и	1	1
355	главного героя	1	1
356	той стороне	1	1
357	чаще всего	1	1
358	в жизни	2	1
359	из первых	1	1
360	на свои	1	1
361	солнце и	1	1
362	о которых	2	1
363	далеко не	4	1
364	что не	3	1
365	а за	1	1
366	место и	1	1
367	автору и	2	1
368	он любил	1	1
369	жизни но	1	1
370	и формы	1	1
371	они в	1	1
372	потому и	1	1
373	свободу от	1	1
374	обратимся к	1	1
375	и того	3	1
376	между ними	1	1
377	со всей	1	1
378	к первому	2	1
379	в ходе	1	1
380	и сейчас	1	1
381	индивидуальной жизни	1	1
382	включающее в	1	1
383	книге в	1	1
384	всей мировой	1	1
385	за какие	1	1
386	доме и	1	1
387	не от	2	1
388	в простой	1	1
389	должны были	1	1
390	и той	2	1
391	этих моментов	2	1
