N	3gram	Bakhtin_Fr_3	Istorich
1	мы видим что	1	8
2	не может быть	2	7
3	с другой стороны	1	5
4	до сих пор	4	5
5	так например в	1	4
6	в том что	1	4
7	дело в том	1	3
8	по отношению к	2	3
9	в связи с	4	3
10	о том что	2	3
11	но все же	1	3
12	можно было бы	2	3
13	оно может быть	1	2
14	в таких случаях	1	2
15	бы то ни	1	2
16	но и в	2	2
17	то ни было	1	2
18	как будто бы	1	2
19	в отличие от	3	2
20	это конечно не	1	2
21	как мы увидим	1	2
22	в одном месте	2	2
23	мы видели что	1	2
24	большей или меньшей	3	2
25	само по себе	1	2
26	с самого начала	1	2
27	весь этот материал	1	1
28	но это конечно	1	1
29	в этом примере	1	1
30	до наших дней	2	1
31	и потому в	1	1
32	только в пределах	1	1
33	и здесь не	1	1
34	в другом месте	1	1
35	все дело в	1	1
36	какой бы то	1	1
37	прежде всего в	1	1
38	напомнить что в	1	1
39	связь и в	2	1
40	и в особенности	1	1
41	подобно тому как	1	1
42	в средние века	1	1
43	о том как	1	1
44	в этом случае	1	1
45	как это делает	1	1
46	хотя в этом	1	1
47	в нем и	1	1
48	они не могут	1	1
49	в своей книге	2	1
50	для этой цели	1	1
51	прежде всего стремятся	1	1
52	только то что	1	1
53	за то что	1	1
54	между собой что	1	1
55	может быть только	1	1
56	и в области	1	1
57	в значительной степени	2	1
58	это может быть	1	1
59	каждый из этих	1	1
60	в том чтобы	1	1
61	дело не с	1	1
62	но в то	4	1
63	таким образом и	1	1
64	так и по	1	1
65	шире и глубже	3	1
66	не только для	1	1
67	в большей или	2	1
68	как он был	1	1
69	все же еще	1	1
70	с большей или	1	1
71	мы не найдем	1	1
72	особое внимание на	1	1
73	очень мало и	1	1
74	что они не	1	1
75	и культурной жизни	2	1
76	есть не что	1	1
77	так как его	1	1
78	в первом случае	1	1
79	в одном из	1	1
80	мы знаем что	1	1
81	но и для	1	1
82	чрезвычайно важно для	1	1
83	он пребывает в	1	1
84	социальной и культурной	1	1
85	что иное как	1	1
86	средние века и	1	1
87	смысле этого слова	1	1
88	в последней главе	1	1
89	не что иное	1	1
90	для него как	1	1
91	тех или иных	1	1
92	и в этом	1	1
93	для того чтобы	3	1
94	что и в	1	1
95	в этом отношении	2	1
