N	2gram	Nazirov_Tv_1	Vladivir
1	и в	21	40
2	то что	8	28
3	не только	7	25
4	и не	7	25
5	учение о	1	24
6	у него	7	24
7	то есть	12	24
8	том что	11	18
9	в том	7	18
10	но и	3	18
11	также и	1	17
12	что в	12	17
13	в этом	6	16
14	в его	13	14
15	так что	2	14
16	не может	4	14
17	в виде	3	13
18	вовсе не	5	13
19	только в	5	13
20	в конце	1	12
21	даже и	1	12
22	сказать что	2	12
23	никогда не	3	11
24	потому что	5	11
25	таким образом	5	11
26	о том	6	11
27	в году	7	10
28	ни в	1	10
29	тем не	2	10
30	и его	6	10
31	то это	1	10
32	не есть	1	10
33	прежде всего	4	10
34	как раз	1	10
35	это есть	1	10
36	уже не	3	9
37	что это	1	9
38	в себе	2	9
39	и с	3	9
40	в своей	4	9
41	не менее	6	9
42	есть только	1	9
43	что же	1	9
44	в своем	4	8
45	в этой	5	8
46	он не	8	8
47	не был	3	8
48	и что	1	8
49	для него	6	8
50	может быть	5	8
51	а не	5	8
52	так же	3	8
53	же с	2	7
54	хотя и	3	7
55	и как	4	7
56	и если	1	7
57	что все	3	7
58	с тем	1	7
59	как и	12	7
60	в то	15	7
61	там же	3	7
62	что и	2	7
63	того что	3	7
64	так как	3	7
65	вместе с	2	7
66	к тому	2	7
67	а в	6	7
68	в своих	5	7
69	№ с	2	6
70	и на	7	6
71	кроме того	1	6
72	то в	2	6
73	не будет	2	6
74	не мог	2	6
75	по себе	1	6
76	в смысле	1	6
77	и это	1	6
78	и от	4	6
79	так и	2	6
80	об этом	2	6
81	и здесь	1	6
82	значит что	2	6
83	и даже	3	6
84	xix века	6	6
85	да и	1	6
86	это значит	1	6
87	но это	5	6
88	хотя бы	5	6
89	мы уже	1	5
90	в ней	2	5
91	совсем не	1	5
92	отнюдь не	5	5
93	в истории	1	5
94	все эти	1	5
95	тому же	1	5
96	же касается	1	5
97	можно считать	1	5
98	но если	3	5
99	в отношении	1	5
100	дело в	3	5
101	тем что	1	5
102	у нас	1	5
103	еще в	2	5
104	с другой	3	5
105	конце концов	1	5
106	что он	6	5
107	только на	2	5
108	в одном	1	5
109	не было	1	5
110	в данном	2	5
111	между прочим	1	5
112	в самом	3	4
113	то же	13	4
114	что если	1	4
115	и о	1	4
116	но даже	1	4
117	еще не	1	4
118	но не	3	4
119	все же	5	4
120	но в	7	4
121	бы и	1	4
122	было бы	1	4
123	чем в	1	4
124	такой же	2	4
125	в котором	6	4
126	даже в	3	4
127	тому что	1	4
128	не имеет	1	4
129	учения о	1	4
130	в дальнейшем	3	4
131	в глаза	2	4
132	никак не	1	4
133	утверждает что	1	4
134	по мнению	3	4
135	если мы	1	4
136	при помощи	2	4
137	а с	1	4
138	говорит о	3	4
139	до конца	2	4
140	и все	6	4
141	него в	1	4
142	как это	1	4
143	в основном	4	4
144	мы должны	1	4
145	точно так	2	4
146	же как	1	3
147	на самом	3	3
148	мы имеем	1	3
149	на первом	2	3
150	и тут	1	3
151	я не	3	3
152	с большим	1	3
153	бы то	1	3
154	в чем	2	3
155	не все	1	3
156	отличие от	2	3
157	перед нами	2	3
158	и у	2	3
159	уже в	3	3
160	поскольку в	1	3
161	в нем	3	3
162	при этом	7	3
163	в россии	3	3
164	так уж	1	3
165	но все	1	3
166	то ни	1	3
167	в качестве	2	3
168	это было	1	3
169	это не	4	3
170	далеко не	3	3
171	первом плане	2	3
172	не столько	2	3
173	в отличие	2	3
174	не в	2	3
175	в философии	1	3
176	что этот	1	3
177	если нет	1	3
178	и против	2	3
179	и притом	2	3
180	в духе	2	3
181	отличается от	1	3
182	оно не	1	3
183	году в	2	3
184	в виду	2	3
185	с каким	2	3
186	жизнь и	1	3
187	настоящее время	2	3
188	к нему	1	3
189	что бы	1	3
190	и тем	2	3
191	по этому	1	3
192	с одной	1	3
193	вот что	1	3
194	мы знаем	1	3
195	был бы	2	3
196	не так	3	3
197	само собой	1	3
198	человека и	4	3
199	именно в	2	3
200	а наоборот	1	3
201	в связи	1	3
202	одной стороны	1	3
203	как бы	17	3
204	же самое	1	3
205	в настоящее	1	3
206	же в	1	3
207	ее в	3	3
208	в таком	1	3
209	в этот	1	2
210	спб с	2	2
211	по преимуществу	2	2
212	не имеют	4	2
213	и этот	1	2
214	есть не	2	2
215	на эти	2	2
216	в сущности	1	2
217	время как	1	2
218	не вполне	1	2
219	на себя	1	2
220	это время	2	2
221	не нужно	2	2
222	он был	1	2
223	он сам	6	2
224	нам представляется	1	2
225	не успел	1	2
226	что его	2	2
227	данном случае	2	2
228	а и	1	2
229	в настоящем	2	2
230	как говорит	1	2
231	с этим	1	2
232	сам же	1	2
233	и наконец	2	2
234	это тоже	1	2
235	и к	1	2
236	только то	1	2
237	в которой	3	2
238	в целом	4	2
239	можно не	2	2
240	есть о	1	2
241	но на	1	2
242	что она	2	2
243	он ни	3	2
244	же это	1	2
245	идеи и	1	2
246	если они	1	2
247	не к	1	2
248	и по	3	2
249	же не	1	2
250	должен был	1	2
251	м с	5	2
252	в жизни	2	2
253	о которых	1	2
254	это является	1	2
255	на первый	1	2
256	в этих	2	2
257	ли можно	1	2
258	специальных оговорок	1	2
259	в их	3	2
260	дается в	1	2
261	и более	1	2
262	а вот	1	2
263	тем самым	7	2
264	что эта	1	2
265	она не	1	2
266	на него	1	2
267	но что	1	2
268	но только	2	2
269	найти в	1	2
270	человека от	1	2
271	же время	12	2
272	к добру	2	2
273	был и	1	2
274	связи с	1	2
275	свободе воли	2	2
276	что на	1	2
277	человеком а	1	2
278	которая всегда	1	2
279	вот в	2	2
280	нет ни	2	2
281	не могут	1	2
282	мало чем	1	2
283	его философия	1	2
284	не существует	3	2
285	в в	2	2
286	роль в	1	2
287	в мире	4	2
288	здесь нет	2	2
289	во многом	7	2
290	можно только	1	2
291	но у	1	2
292	которая в	1	2
293	больше чем	2	2
294	но мы	1	2
295	что каждый	1	2
296	его в	1	2
297	путь к	1	2
298	и всю	1	2
299	бросается в	1	2
300	но с	1	2
301	одной из	4	2
302	в какой	1	2
303	в согласии	1	2
304	который в	3	2
305	так вот	2	2
306	то и	1	2
307	в нашей	2	2
308	свидетельствует о	2	2
309	из них	2	2
310	разума и	1	2
311	хочет быть	1	2
312	могло бы	1	2
313	мы находим	2	2
314	только с	1	2
315	заметить что	1	2
316	идеальное начало	1	2
317	правды и	1	2
318	же деле	1	2
319	живой жизни	2	2
320	без всякой	1	2
321	самом же	1	2
322	не на	1	2
323	это у	1	2
324	человек есть	1	2
325	его всегда	1	2
326	согласии с	2	2
327	и красота	2	2
328	в изображении	1	2
329	а если	1	2
330	наряду с	1	2
331	самого себя	1	2
332	т ii	2	2
333	с этой	1	2
334	еще раз	1	2
335	о свободе	3	2
336	является как	1	2
337	в книге	3	2
338	в одно	2	2
339	в с	2	2
340	но когда	1	2
341	вопросы философии	2	2
342	только что	2	2
343	все они	1	2
