N	2gram	Vygotskiy__4	FransuaR
1	и в	33	56
2	то есть	13	24
3	в его	10	18
4	таким образом	13	17
5	все эти	6	15
6	в этом	28	14
7	в том	21	13
8	так и	3	13
9	в то	3	12
10	и его	5	12
11	то же	9	11
12	в них	2	11
13	в этих	1	11
14	до конца	7	11
15	как бы	25	11
16	и до	3	10
17	мы уже	5	10
18	еще не	1	10
19	же время	2	10
20	в самом	12	9
21	и не	13	9
22	только в	4	9
23	но и	3	9
24	в сущности	6	8
25	во всех	2	8
26	не только	7	8
27	в нем	7	8
28	и с	2	8
29	и их	1	8
30	и даже	1	8
31	до сих	3	8
32	и др	1	8
33	сих пор	3	8
34	все это	13	8
35	том что	22	8
36	и на	5	7
37	уже говорили	1	7
38	как мы	4	7
39	у него	6	7
40	в частности	4	7
41	той же	4	6
42	в ее	2	6
43	в этой	9	6
44	но в	2	6
45	на его	1	6
46	точки зрения	6	6
47	вовсе не	5	6
48	мы видим	6	6
49	связи с	2	6
50	связаны с	1	6
51	прежде всего	2	6
52	в той	3	6
53	все они	2	6
54	и все	12	6
55	потому что	24	6
56	с ее	3	5
57	с его	2	5
58	но не	3	5
59	в пределах	3	5
60	он не	11	5
61	так сказать	1	5
62	такой же	2	5
63	во время	6	5
64	в отношении	1	5
65	никогда не	5	5
66	один из	2	5
67	не было	3	5
68	как и	5	5
69	в условиях	1	5
70	в результате	2	5
71	что в	21	5
72	и другие	1	5
73	например в	3	4
74	и потому	2	4
75	но по	1	4
76	в ней	6	4
77	не был	2	4
78	за пределы	1	4
79	и к	2	4
80	в которой	4	4
81	что это	13	4
82	в себе	6	4
83	при этом	2	4
84	их в	3	4
85	что все	11	4
86	начала и	1	4
87	переходим к	1	4
88	и ее	2	4
89	и более	1	4
90	даже в	2	4
91	одна из	4	4
92	того чтобы	22	4
93	во всем	2	4
94	того времени	1	4
95	в совершенно	1	4
96	времени и	2	4
97	и других	4	4
98	о том	20	4
99	в ту	1	4
100	с одной	3	4
101	конечно не	3	4
102	так как	12	4
103	в особенности	1	4
104	в основе	3	4
105	в своих	3	4
106	в их	2	3
107	не просто	4	3
108	связи и	1	3
109	в своем	7	3
110	перед нами	6	3
111	и наконец	2	3
112	главным образом	1	3
113	всех этих	3	3
114	и самый	1	3
115	слова и	4	3
116	во времена	1	3
117	не в	2	3
118	но он	6	3
119	новое и	1	3
120	и эпизод	1	3
121	казалось бы	5	3
122	во все	3	3
123	рядом с	1	3
124	здесь мы	3	3
125	и о	4	3
126	характер и	1	3
127	в другом	1	3
128	и здесь	3	3
129	а также	1	3
130	как форма	1	3
131	это была	1	3
132	между тем	1	3
133	одной из	1	3
134	так что	7	3
135	по традиции	1	3
136	был бы	3	3
137	что и	3	3
138	может быть	22	3
139	здесь в	3	3
140	к которому	1	3
141	что для	5	3
142	в некоторых	1	3
143	не на	2	3
144	сказать что	13	3
145	там где	1	3
146	связь с	5	3
147	к его	1	3
148	образом и	1	3
149	на эту	1	3
150	в связи	1	3
151	бы в	1	3
152	то что	44	3
153	речи и	1	3
154	также и	2	2
155	и то	2	2
156	самом деле	12	2
157	на самом	6	2
158	в средние	1	2
159	и чрезвычайно	1	2
160	своего романа	1	2
161	на две	2	2
162	что эти	2	2
163	действительности и	1	2
164	и конечно	2	2
165	для своего	1	2
166	мы не	5	2
167	почти все	2	2
168	к началу	1	2
169	бы то	2	2
170	с другой	2	2
171	совсем не	1	2
172	эпизод с	3	2
173	значение и	1	2
174	себе и	2	2
175	что они	6	2
176	вот как	3	2
177	как к	1	2
178	все остальные	1	2
179	когда он	7	2
180	целый ряд	5	2
181	и как	5	2
182	в действительности	2	2
183	и хотя	1	2
184	бы и	2	2
185	в нашем	1	2
186	и те	1	2
187	что одна	1	2
188	что она	10	2
189	все те	2	2
190	ни было	1	2
191	и еще	1	2
192	в виде	3	2
193	для понимания	2	2
194	и такие	1	2
195	так например	4	2
196	связей в	1	2
197	в мире	3	2
198	его в	3	2
199	ни в	3	2
200	из нее	3	2
201	с тем	4	2
202	несмотря на	1	2
203	и некоторые	1	2
204	для него	1	2
205	в своей	4	2
206	в котором	2	2
207	с точки	4	2
208	в которых	3	2
209	последовательности в	1	2
210	если бы	10	2
211	и эти	2	2
212	не могли	1	2
213	действительные события	1	2
214	дело в	1	2
215	о них	2	2
216	того как	1	2
217	с одним	1	2
218	к концу	1	2
219	что на	1	2
220	в каком	8	2
221	не потому	2	2
222	ни о	1	2
223	он называет	1	2
224	начиная с	1	2
225	только не	2	2
226	то время	2	2
227	и совершенно	5	2
228	и сам	1	2
229	с собой	1	2
230	с ним	5	2
231	мире в	2	2
232	образом в	2	2
233	зрения на	1	2
234	можно сказать	2	2
235	и во	1	2
236	к нему	1	2
237	вся эта	1	2
238	на одном	1	2
239	во всей	3	2
240	утрачивают свою	1	2
241	было бы	12	2
242	эти эпизоды	1	2
243	но с	1	2
244	что он	20	2
245	действующих лиц	1	2
246	очень много	1	2
247	это не	6	2
248	события и	1	2
249	уже в	2	2
250	только на	1	2
251	ни одного	2	2
252	этому вопросу	1	2
253	из них	4	2
254	точка зрения	2	2
255	в одном	3	2
256	как раз	9	2
257	для того	23	2
258	значение имеет	3	2
259	человека и	1	2
