N	2gram	Voloshinov_1	Istorich
1	что он	2	24
2	не только	7	18
3	может быть	17	17
4	мы имеем	1	15
5	и в	16	15
6	никогда не	2	15
7	так как	4	14
8	но и	4	14
9	так же	2	13
10	знаем что	2	12
11	что в	3	12
12	то что	3	12
13	а в	3	12
14	в этом	9	11
15	в этих	3	11
16	мы знаем	3	11
17	и не	4	11
18	то же	2	10
19	что они	1	10
20	его в	4	10
21	еще не	5	9
22	все же	1	9
23	в другом	1	9
24	с тем	1	9
25	и здесь	1	9
26	он не	2	8
27	связи с	1	8
28	один из	2	8
29	мы увидим	1	8
30	мы можем	9	8
31	мы видим	2	8
32	в нем	4	7
33	таким образом	9	7
34	том что	3	7
35	ничего не	1	7
36	и пр	12	7
37	вместе с	3	7
38	сих пор	3	7
39	мы здесь	1	6
40	но в	4	6
41	что это	2	6
42	и что	1	6
43	в его	4	6
44	что и	2	6
45	мы уже	2	6
46	до сих	3	6
47	как бы	5	6
48	в том	3	6
49	только в	4	6
50	же как	2	5
51	и есть	3	5
52	с этим	2	5
53	и наконец	4	5
54	имеем в	1	5
55	что она	1	5
56	было бы	2	5
57	что при	1	5
58	можно было	1	5
59	так и	4	5
60	она не	1	5
61	к нему	1	5
62	в одном	3	5
63	прежде всего	9	5
64	а не	1	5
65	в связи	1	5
66	не может	8	5
67	к тому	1	5
68	что эти	1	4
69	со всех	1	4
70	всех сторон	1	4
71	в ней	1	4
72	и на	4	4
73	все эти	5	4
74	в этой	4	4
75	и они	1	4
76	при этом	6	4
77	в мифах	1	4
78	и с	8	4
79	вопрос о	1	4
80	не будем	1	4
81	для нас	2	4
82	о нем	1	4
83	другими словами	2	4
84	в другой	1	4
85	что здесь	1	4
86	с одной	1	4
87	пока не	1	4
88	его и	1	4
89	у него	2	4
90	и др	3	4
91	связь с	1	4
92	этот мотив	1	4
93	а потом	1	4
94	но это	2	4
95	в область	2	4
96	мы должны	1	4
97	они не	2	4
98	мы не	2	3
99	не совсем	1	3
100	он был	1	3
101	здесь имеем	1	3
102	когда он	1	3
103	увидим что	1	3
104	привести к	1	3
105	из этих	2	3
106	право на	1	3
107	как он	1	3
108	подобно тому	1	3
109	уже знаем	1	3
110	хотя в	1	3
111	выше мы	1	3
112	и его	8	3
113	и это	6	3
114	в каких	1	3
115	в себя	1	3
116	роль в	1	3
117	мог бы	1	3
118	о том	2	3
119	и она	3	3
120	в качестве	1	3
121	же и	1	3
122	в состоянии	1	3
123	одной стороны	1	3
124	что мы	2	3
125	как это	3	3
126	предположить что	1	3
127	тому как	1	3
128	все это	4	3
129	но если	1	3
130	самом деле	6	2
131	на самом	4	2
132	и для	2	2
133	в сущности	1	2
134	что иное	1	2
135	я не	1	2
136	ни один	1	2
137	хотя бы	4	2
138	и то	1	2
139	иное как	1	2
140	во всех	3	2
141	но не	1	2
142	материал в	1	2
143	дает нам	1	2
144	пути в	1	2
145	некоторое время	1	2
146	есть ли	1	2
147	этого никогда	1	2
148	к чему	1	2
149	на его	1	2
150	главным образом	1	2
151	и социальной	1	2
152	из него	1	2
153	и по	2	2
154	человека в	1	2
155	и может	4	2
156	той же	1	2
157	его не	1	2
158	на этой	3	2
159	по женской	1	2
160	с другими	3	2
161	есть и	2	2
162	в жизни	2	2
163	ни в	5	2
164	он является	1	2
165	как и	2	2
166	здесь она	1	2
167	в эту	1	2
168	во время	3	2
169	и ее	4	2
170	их в	3	2
171	самого начала	4	2
172	одна из	1	2
173	в русском	1	2
174	так называемый	2	2
175	же мы	1	2
176	мифов и	4	2
177	к себе	3	2
178	могут быть	3	2
179	и стали	1	2
180	того чтобы	1	2
181	с ее	4	2
182	в виду	1	2
183	на другой	1	2
184	с самого	4	2
185	говорили что	1	2
186	приводит к	1	2
187	это только	1	2
188	в разных	1	2
189	находится в	2	2
190	на вопрос	1	2
191	с другой	1	2
192	в свете	1	2
193	в него	5	2
194	оно и	2	2
195	с ними	4	2
196	и так	2	2
197	уже в	1	2
198	в нашей	1	2
199	а то	1	2
200	и их	4	2
201	заметить что	1	2
202	и только	9	2
203	здесь в	1	2
204	а с	1	2
205	себя и	2	2
206	в некоторых	1	2
207	зависит от	1	2
208	становится ясным	1	2
209	нет ничего	1	2
210	где же	1	2
211	в мир	2	2
212	ребенка и	3	2
213	в основном	3	2
214	о его	1	2
215	которые были	1	2
216	под названием	1	2
217	и часто	1	2
218	не знает	2	2
219	сказать что	7	2
220	на один	1	2
221	не что	1	2
222	ее в	2	2
223	совершенно новой	1	1
224	он может	1	1
225	это и	1	1
226	почти не	2	1
227	полагают что	1	1
228	когда человек	1	1
229	не имеют	1	1
230	высшей степени	1	1
231	едва ли	3	1
232	и этот	2	1
233	по его	1	1
234	и могут	1	1
235	теперь мы	1	1
236	и о	2	1
237	пока только	1	1
238	не слишком	1	1
239	и дать	1	1
240	так чтобы	1	1
241	говорить о	2	1
242	взял его	1	1
243	что можно	2	1
244	и образуют	1	1
245	же что	1	1
246	зависимости от	1	1
247	это выдает	1	1
248	что его	1	1
249	с его	7	1
250	весь тот	1	1
251	чем это	1	1
252	на основе	2	1
253	через некоторое	1	1
254	но как	2	1
255	достаточно для	1	1
256	теряет свой	1	1
257	только при	1	1
258	в свои	1	1
259	отнюдь не	4	1
260	в центре	1	1
261	в течение	1	1
262	в душу	1	1
263	как нам	1	1
264	однако не	1	1
265	и как	3	1
266	что по	1	1
267	говорит об	1	1
268	и к	6	1
269	на своем	1	1
270	самое важное	1	1
271	от этого	1	1
272	в этот	2	1
273	и этим	2	1
274	лежит на	1	1
275	коснуться лишь	1	1
276	не стали	2	1
277	видим и	1	1
278	быть сведен	1	1
279	человек не	1	1
280	о смерти	1	1
281	с нашим	1	1
282	никакому сомнению	1	1
283	душу и	1	1
284	войти в	2	1
285	но вместе	1	1
286	эта аналогия	1	1
287	не будет	2	1
288	связанные с	2	1
289	связанных с	2	1
290	момент и	1	1
291	входит в	1	1
292	это было	1	1
293	нам кажется	2	1
294	свою противоположность	1	1
295	а это	1	1
296	которая была	1	1
297	не ясно	1	1
298	для них	1	1
299	в них	2	1
300	в высшей	1	1
301	он действительно	1	1
302	можем сказать	2	1
303	не всегда	1	1
304	этим и	1	1
305	несмотря на	1	1
306	ясно из	1	1
307	значение как	1	1
308	с ужасом	1	1
309	не будут	1	1
310	в своей	2	1
311	что такое	5	1
312	это делает	2	1
313	не подлежит	1	1
314	его мнению	1	1
315	этот страх	1	1
316	эти очень	1	1
317	страх и	1	1
318	но эта	1	1
319	которые в	1	1
320	что было	1	1
321	есть еще	1	1
322	можно указать	1	1
323	и связанные	1	1
324	освободиться от	1	1
325	как акт	1	1
326	не менее	2	1
327	или что	1	1
328	а иногда	1	1
329	и вместо	1	1
330	в науке	2	1
331	к этим	1	1
332	каждый день	1	1
333	в самых	1	1
334	и снова	1	1
335	только не	1	1
336	наука и	1	1
337	ужас и	1	1
338	эта сторона	1	1
339	этих двух	1	1
340	исследования мы	1	1
341	во всем	1	1
342	что на	2	1
343	тела и	1	1
344	в глубину	2	1
345	в каком	2	1
346	с другом	1	1
347	и со	1	1
348	у нас	1	1
349	у меня	1	1
350	и оно	3	1
351	со стороны	1	1
352	не могут	2	1
353	мы узнаем	1	1
354	наконец что	1	1
355	время сна	1	1
356	на это	1	1
357	деле мы	1	1
358	он прежде	1	1
359	из всего	1	1
360	как мы	4	1
361	как один	1	1
362	ни одно	1	1
363	без всякого	1	1
364	характер и	1	1
365	тело в	1	1
366	в пределах	2	1
367	чрезвычайно сложный	1	1
368	к тем	1	1
369	мира и	3	1
370	это может	1	1
371	с ним	2	1
372	сводится к	2	1
373	это желание	1	1
374	а во	1	1
375	путь к	2	1
376	эта сила	1	1
377	очень близко	1	1
378	этот момент	1	1
379	нуждается в	5	1
380	отметить что	1	1
381	быть даже	1	1
382	этих способностей	1	1
383	может иметь	2	1
384	вся жизнь	1	1
385	мифах и	1	1
386	в частности	2	1
387	но так	1	1
388	сделать это	2	1
389	тот же	1	1
390	к их	1	1
391	и действительно	2	1
392	одних и	1	1
393	ведь она	1	1
394	для всех	4	1
395	всем мире	1	1
396	уже не	1	1
397	не можем	2	1
398	если мы	2	1
399	только на	3	1
400	как кажется	1	1
401	на этих	2	1
402	и других	2	1
403	человека на	1	1
404	она исторически	1	1
405	вовсе не	1	1
406	и им	1	1
407	да в	1	1
408	она начинает	1	1
409	со всем	1	1
410	есть то	1	1
411	его за	1	1
412	и можно	1	1
413	рождение человека	1	1
414	нельзя сказать	1	1
415	само нуждается	1	1
416	и прежде	1	1
417	при всей	2	1
418	или при	1	1
419	женской линии	1	1
420	мы еще	1	1
421	в высшую	1	1
422	что не	2	1
423	них и	1	1
424	а на	2	1
425	смерти но	2	1
426	жизнь в	1	1
427	среди них	1	1
428	но никогда	1	1
429	в одно	2	1
430	мир для	2	1
431	в точности	1	1
432	входить в	1	1
433	не осталось	1	1
434	и потому	3	1
435	по своему	2	1
436	друг с	1	1
437	его мать	1	1
438	что же	1	1
439	матери и	3	1
440	в уже	1	1
441	к следующему	2	1
442	быть не	1	1
443	с этой	2	1
444	пр в	1	1
445	человека который	1	1
446	быть именно	1	1
447	только для	5	1
448	можно назвать	2	1
449	в более	1	1
450	только одна	1	1
451	при таком	1	1
452	в угол	1	1
453	и представления	1	1
454	нам что	1	1
455	бы сделать	1	1
456	особого рода	1	1
457	бы он	1	1
458	еще более	1	1
459	был связан	1	1
460	же в	1	1
461	я у	1	1
462	но всегда	1	1
463	его к	1	1
464	в свою	1	1
465	из тех	2	1
466	полагает что	1	1
467	является и	1	1
468	в самом	2	1
469	а может	2	1
470	и эта	1	1
471	к этому	2	1
