1	и в	16	31
2	не только	16	24
3	но и	12	19
4	то что	7	18
5	и не	12	17
6	и даже	9	15
7	у него	4	15
8	в этом	18	14
9	том что	12	14
10	что в	2	14
11	он был	2	14
12	но в	6	12
13	по поводу	3	12
14	в его	2	12
15	между прочим	1	11
16	с его	1	11
17	в том	12	11
18	потому что	1	11
19	о том	7	11
20	так что	3	10
21	также и	1	10
22	он не	2	10
23	и то	3	10
24	в конце	4	9
25	никогда не	3	9
26	с а	1	9
27	а в	3	9
28	только в	4	9
29	как мы	3	9
30	и по	1	8
31	в то	2	8
32	так как	1	8
33	для него	4	7
34	и его	4	7
35	как это	6	7
36	сказать что	2	7
37	м и	3	7
38	об этом	1	7
39	мы уже	1	7
40	как раз	4	7
41	еще и	1	7
42	тут же	1	7
43	уже в	1	7
44	о нем	1	7
45	он и	2	6
46	то он	1	6
47	так и	15	6
48	то же	4	6
49	к этому	2	6
50	и потому	1	6
51	того же	4	6
52	у нас	1	6
53	в качестве	11	6
54	и что	1	6
55	это было	2	6
56	в котором	2	6
57	и к	5	6
58	не может	4	6
59	на этот	2	6
60	свое время	1	6
61	и сам	3	6
62	может быть	6	6
63	можно сказать	4	6
64	все это	4	5
65	которой он	1	5
66	с ним	2	5
67	и если	3	5
68	вовсе не	2	5
69	не был	3	5
70	когда он	1	5
71	на то	2	5
72	не в	4	5
73	что и	3	5
74	а также	7	5
75	что же	1	5
76	со своим	3	5
77	в свое	1	5
78	несмотря на	3	4
79	такого рода	2	4
80	хотя и	4	4
81	к нему	1	4
82	в которой	1	4
83	этот раз	1	4
84	совсем не	1	4
85	да и	1	4
86	я не	1	4
87	для нас	1	4
88	никак не	2	4
89	же время	2	4
90	в нем	1	4
91	и все	3	4
92	в этой	9	4
93	и как	1	4
94	и особенно	4	4
95	в своей	2	4
96	себя в	2	4
97	как и	14	4
98	из его	2	4
99	в нашем	3	4
100	что его	1	4
101	в своем	4	4
102	ни с	2	4
103	этом смысле	2	4
104	один из	2	4
105	еще в	2	4
106	в себе	7	4
107	в нас	2	4
108	по своей	1	4
109	как он	1	4
110	только на	3	3
111	со своей	1	3
112	и здесь	1	3
113	на его	3	3
114	к своему	2	3
115	в отношении	1	3
116	то есть	9	3
117	все эти	1	3
118	с этими	1	3
119	со своими	1	3
120	собственно говоря	2	3
121	уже не	4	3
122	нам представляется	1	3
123	но только	1	3
124	вместе с	2	3
125	что касается	3	3
126	взгляд на	1	3
127	едва ли	3	3
128	к тому	7	3
129	и стал	2	3
130	если не	1	3
131	и из	1	3
132	и он	2	3
133	с другой	6	3
134	только к	1	3
135	ничего не	9	3
136	это была	1	3
137	отнюдь не	8	3
138	что этот	1	3
139	тот же	1	3
140	в начале	1	3
141	но не	4	3
142	в связи	1	3
143	к его	2	3
144	за пределы	4	3
145	другой стороны	2	3
146	таким образом	2	3
147	об этих	2	3
148	на себя	5	3
149	он в	4	3
150	как в	4	3
151	свидетельствует о	2	3
152	и на	6	3
153	на него	2	3
154	более или	1	3
155	и речи	1	3
156	не мог	3	3
157	но я	1	3
158	в целом	8	3
159	но это	1	3
160	в жизни	1	3
161	жизнь и	1	3
162	н и	2	3
163	или менее	1	3
164	раз и	1	3
165	в общем	2	3
166	но на	1	3
167	что с	2	2
168	ему в	3	2
169	того и	2	2
170	точки зрения	4	2
171	в тех	1	2
172	все что	2	2
173	даже не	1	2
174	просто не	1	2
175	тому же	4	2
176	о его	4	2
177	при этом	10	2
178	в чем	1	2
179	и до	2	2
180	в частности	16	2
181	это делает	1	2
182	по его	1	2
183	и для	2	2
184	времени в	4	2
185	тем более	1	2
186	и о	1	2
187	именно с	1	2
188	не столько	3	2
189	тем не	3	2
190	и м	2	2
191	для себя	1	2
192	место в	3	2
193	но мы	1	2
194	ни в	1	2
195	отношением к	1	2
196	что она	2	2
197	у меня	1	2
198	только что	1	2
199	что на	3	2
200	особого рода	2	2
201	как на	1	2
202	с ними	3	2
203	на первом	1	2
204	тем самым	4	2
205	нисколько не	1	2
206	даже в	2	2
207	вера в	1	2
208	и я	2	2
209	от него	1	2
210	в самом	6	2
211	со стороны	3	2
212	и тот	1	2
213	однако эта	1	2
214	по существу	2	2
215	умом и	1	2
216	указывает на	1	2
217	уже и	2	2
218	и такие	1	2
219	что я	1	2
220	в результате	3	2
221	что все	2	2
222	было бы	3	2
223	на несколько	1	2
224	той же	2	2
225	одной из	3	2
226	еще не	2	2
227	дело не	2	2
228	было сказано	1	2
229	к этой	1	2
230	на этом	4	2
231	из этих	1	2
232	так например	2	2
233	на это	1	2
234	как вы	1	2
235	и т	1	2
236	которые и	2	2
237	тем что	3	2
238	в них	1	2
239	к а	3	2
240	не менее	4	2
241	на предпоследнем	1	2
242	время и	1	2
243	воли и	3	2
244	тех же	1	2
245	его к	1	2
246	которого он	1	2
247	того что	2	2
248	ответ на	3	2
249	из этого	1	2
250	совершенно не	1	2
251	то и	1	2
252	из них	3	2
253	начиная с	1	2
254	лишь в	9	2
255	она была	1	2
256	предпоследнем слоге	1	2
257	в которую	1	2
258	в ответ	2	2
259	мы должны	1	2
260	и за	3	2
261	хотя бы	1	2
262	один и	1	2
263	но даже	1	2
264	которых он	1	2
265	для нее	2	2
266	в полной	1	2
267	всего на	1	2
268	личности в	1	1
269	вплоть до	1	1
270	но отнюдь	1	1
271	что может	1	1
272	нами и	1	1
273	не следует	2	1
274	некоторой степени	1	1
275	свою очередь	1	1
276	между нами	1	1
277	так сказать	1	1
278	с самим	3	1
279	власти над	1	1
280	вообще и	2	1
281	так у	4	1
282	его от	3	1
283	на протяжении	2	1
284	момент его	2	1
285	было для	1	1
286	и нередко	1	1
287	если бы	3	1
288	первом слоге	1	1
289	а не	10	1
290	о пребывании	1	1
291	а то	2	1
292	наконец последняя	1	1
293	таких случаях	1	1
294	на своих	1	1
295	же в	1	1
296	я всегда	2	1
297	и вся	1	1
298	говорить в	1	1
299	их и	1	1
300	на которой	1	1
301	на жизнь	1	1
302	не что	1	1
303	одно из	2	1
304	сводится к	3	1
305	на две	3	1
306	что никто	1	1
307	его жизнь	1	1
308	иное как	1	1
309	в свою	1	1
310	мне не	1	1
311	же после	1	1
312	но скорее	1	1
313	этом отношении	3	1
314	он именует	1	1
315	человека с	1	1
316	одной стороны	4	1
317	них не	2	1
318	есть не	1	1
319	к отвлеченной	1	1
320	и иной	2	1
321	истинный смысл	1	1
322	заключается в	1	1
323	а скорее	1	1
324	после нее	1	1
325	то самое	1	1
326	что тот	1	1
327	не вполне	1	1
328	не как	1	1
329	за его	1	1
330	выхода из	1	1
331	столь же	4	1
332	как известно	1	1
333	сказал он	1	1
334	между этими	1	1
335	в таком	2	1
336	который как	1	1
337	некоторого рода	2	1
338	и легко	1	1
339	мы имеем	3	1
340	себе не	2	1
341	в сторону	5	1
342	ли и	1	1
343	не приходится	1	1
344	и после	1	1
345	раз в	1	1
346	своей истории	1	1
347	с одной	5	1
348	произведения как	2	1
349	этого слова	3	1
350	и всего	1	1
351	одна из	1	1
352	и те	1	1
353	внимание на	2	1
354	и называет	1	1
355	поводу того	1	1
