N	2gram	Bakhtin_Fr_6	Istorich
1	что он	6	24
2	не только	10	18
3	может быть	2	17
4	и в	41	15
5	никогда не	8	15
6	так как	10	14
7	но и	13	14
8	так же	5	13
9	что в	7	12
10	то что	10	12
11	а в	4	12
12	в этом	12	11
13	об этом	1	11
14	в этих	2	11
15	и не	3	11
16	то же	5	10
17	что они	2	10
18	его в	1	10
19	еще не	1	9
20	все же	4	9
21	в другом	4	9
22	с тем	1	9
23	и здесь	1	9
24	потому что	3	9
25	он не	2	8
26	связи с	2	8
27	один из	6	8
28	мы увидим	3	8
29	мы можем	1	8
30	мы видим	6	8
31	в нем	16	7
32	таким образом	17	7
33	том что	7	7
34	не в	4	7
35	ничего не	1	7
36	смерти и	1	7
37	вместе с	6	7
38	сих пор	3	7
39	связана с	2	6
40	мы здесь	1	6
41	то это	1	6
42	но в	8	6
43	что это	5	6
44	и что	5	6
45	в его	7	6
46	что и	1	6
47	мы уже	18	6
48	так что	2	6
49	до сих	3	6
50	вход в	3	6
51	наряду с	1	6
52	как бы	7	6
53	в том	2	6
54	только в	3	6
55	как в	4	5
56	с этим	3	5
57	и наконец	4	5
58	но все	1	5
59	было бы	3	5
60	в котором	4	5
61	на него	1	5
62	видим что	1	5
63	можно было	1	5
64	так и	5	5
65	связан с	1	5
66	к нему	3	5
67	в одном	5	5
68	прежде всего	10	5
69	к которому	1	5
70	а не	2	5
71	в связи	1	5
72	не может	4	5
73	со всех	1	4
74	всех сторон	1	4
75	в ней	4	4
76	и на	9	4
77	в одной	3	4
78	в себе	5	4
79	все эти	11	4
80	в этой	8	4
81	и они	1	4
82	при этом	3	4
83	и с	16	4
84	не будем	2	4
85	но он	5	4
86	но они	4	4
87	того как	1	4
88	нос в	1	4
89	для нас	2	4
90	очень часто	1	4
91	о нем	1	4
92	или на	1	4
93	в другой	1	4
94	что здесь	1	4
95	с одной	4	4
96	у нее	1	4
97	у него	7	4
98	тем что	5	4
99	и др	10	4
100	связь с	1	4
101	но это	3	4
102	как она	2	4
103	одной из	3	4
104	к этой	1	4
105	и другие	2	4
106	они не	3	4
107	мы не	2	3
108	он был	4	3
109	видели что	1	3
110	эта связь	1	3
111	он в	2	3
112	из этих	2	3
113	как он	2	3
114	всех этих	2	3
115	в работе	1	3
116	должен был	1	3
117	он и	1	3
118	не мог	3	3
119	в их	1	3
120	когда она	1	3
121	с одним	1	3
122	и его	13	3
123	как будто	1	3
124	и это	1	3
125	в себя	1	3
126	роль в	4	3
127	мог бы	1	3
128	о том	9	3
129	после того	1	3
130	а именно	2	3
131	того что	3	3
132	страх перед	2	3
133	по отношению	1	3
134	в других	1	3
135	одной стороны	4	3
136	с мотивом	2	3
137	что мы	2	3
138	как это	2	3
139	все это	11	3
140	между прочим	1	3
141	из тела	2	3
142	но если	2	3
143	отношению к	1	3
144	также что	3	2
145	например в	6	2
146	сын и	1	2
147	самом деле	4	2
148	на самом	1	2
149	и для	3	2
150	в сущности	8	2
151	принадлежит к	1	2
152	они были	3	2
153	и то	2	2
154	в которых	1	2
155	во всех	17	2
156	но не	2	2
157	не просто	1	2
158	материал в	1	2
159	в поисках	1	2
160	дает нам	2	2
161	вспомним что	1	2
162	он делает	1	2
163	перед нами	3	2
164	есть ли	1	2
165	в которой	1	2
166	возможно что	2	2
167	не могла	1	2
168	на его	2	2
169	так сказать	2	2
170	он должен	1	2
171	человеческого тела	5	2
172	и если	1	2
173	другого мира	1	2
174	из него	1	2
175	и по	1	2
176	человека в	1	2
177	а затем	4	2
178	если ты	1	2
179	из них	5	2
180	той же	5	2
181	его не	1	2
182	с другими	3	2
183	это не	1	2
184	что смерть	1	2
185	и дает	1	2
186	есть и	2	2
187	в жизни	1	2
188	ни в	1	2
189	он является	2	2
190	как и	7	2
191	мы видели	2	2
192	обратимся к	1	2
193	нисколько не	1	2
194	в эту	2	2
195	во время	9	2
196	вот он	1	2
197	не столько	1	2
