N	2gram	Propp_Isto_2	Vladivir
1	и в	15	40
2	то что	12	28
3	не только	18	25
4	и не	11	25
5	у него	4	24
6	том что	7	18
7	в том	6	18
8	но и	14	18
9	что в	12	17
10	в этом	11	16
11	в его	6	14
12	так что	6	14
13	не может	5	14
14	вовсе не	1	13
15	только в	6	13
16	а именно	3	12
17	сказать что	2	12
18	едва ли	1	11
19	никогда не	15	11
20	потому что	9	11
21	таким образом	7	11
22	о том	3	11
23	не просто	2	10
24	ни в	2	10
25	тем не	1	10
26	и его	3	10
27	то это	6	10
28	прежде всего	5	10
29	и потому	1	10
30	и то	2	9
31	уже не	1	9
32	что это	6	9
33	в себе	4	9
34	и с	4	9
35	в своей	1	9
36	не менее	1	9
37	что же	1	9
38	под названием	2	9
39	как мы	1	8
40	в этой	4	8
41	он не	8	8
42	и что	6	8
43	а также	2	8
44	может быть	17	8
45	а не	5	8
46	так же	13	8
47	а только	1	7
48	и как	1	7
49	и если	2	7
50	с тем	9	7
51	как и	2	7
52	несмотря на	1	7
53	в то	1	7
54	мы бы	1	7
55	там же	1	7
56	что и	6	7
57	того что	3	7
58	так как	14	7
59	вместе с	7	7
60	к тому	5	7
61	а в	12	7
62	и на	4	6
63	кроме того	2	6
64	не будет	1	6
65	не мог	3	6
66	по себе	1	6
67	во всем	1	6
68	и это	3	6
69	так и	5	6
70	об этом	11	6
71	и здесь	9	6
72	почему же	1	6
73	значит что	1	6
74	xix века	1	6
75	да и	2	6
76	это значит	1	6
77	но это	4	6
78	хотя бы	2	6
79	мы уже	6	5
80	в ней	4	5
81	тут же	2	5
82	отнюдь не	1	5
83	в истории	1	5
84	все эти	4	5
85	тому же	2	5
86	можно было	5	5
87	но если	3	5
88	тем что	4	5
89	для нас	4	5
90	ничего не	7	5
91	у нас	1	5
92	с другой	2	5
93	что он	24	5
94	только на	1	5
95	в одном	5	5
96	не было	2	5
97	между прочим	3	5
98	в самом	1	4
99	то же	10	4
100	и о	1	4
101	вопрос о	4	4
102	еще не	9	4
103	но не	2	4
104	все же	9	4
105	но в	6	4
106	на то	3	4
107	оно должно	1	4
108	было бы	5	4
109	чем в	1	4
110	такой же	2	4
111	в котором	5	4
112	даже в	1	4
113	в каком	1	4
114	только при	1	4
115	в дальнейшем	1	4
116	в глаза	2	4
117	мог бы	3	4
118	она была	1	4
119	и можно	1	4
120	если мы	1	4
121	при помощи	2	4
122	здесь в	2	4
123	а с	2	4
124	до конца	1	4
125	как это	3	4
126	в течение	1	4
127	по существу	2	4
128	в основном	2	4
129	указать на	1	4
130	в результате	1	4
131	мы должны	4	4
132	есть и	2	4
133	точно так	6	4
134	же как	5	3
135	на самом	2	3
136	мы имеем	15	3
137	я не	2	3
138	здесь не	2	3
139	не все	2	3
140	отличие от	1	3
141	перед нами	2	3
142	уже в	2	3
143	из этих	3	3
144	в нем	7	3
145	при этом	4	3
146	является не	2	3
147	но все	5	3
148	в качестве	3	3
149	это было	1	3
150	это не	2	3
151	далеко не	1	3
152	этого не	5	3
153	нисколько не	2	3
154	не столько	2	3
155	в отличие	1	3
156	не в	7	3
157	что этот	3	3
158	того чтобы	2	3
159	он мог	1	3
160	сводится к	1	3
161	всякого рода	1	3
162	всегда есть	1	3
163	в виду	2	3
164	с каким	1	3
165	находится в	2	3
166	к нему	5	3
167	что здесь	4	3
168	по этому	1	3
169	с одной	4	3
170	ни с	1	3
171	мы знаем	11	3
172	был бы	2	3
173	и только	2	3
174	именно в	2	3
175	в связи	5	3
176	мы видели	2	3
177	подобного рода	1	3
178	одной стороны	3	3
179	как бы	6	3
180	и для	2	3
181	нельзя сказать	1	3
