N	3gram	Medvedev_F_3	Problema
1	и т д	6	13
2	тем не менее	2	10
3	в том что	3	9
4	вовсе не есть	1	8
5	сама по себе	1	8
6	той или иной	1	8
7	то же самое	3	7
8	в связи с	4	7
9	в данном случае	4	7
10	сам по себе	1	6
11	сами по себе	2	6
12	во всяком случае	6	6
13	в этом случае	1	5
14	с другой стороны	5	5
15	не может быть	14	5
16	с той или	1	5
17	потому что он	3	4
18	что же касается	1	4
19	в таком случае	1	4
20	ни в каком	1	4
21	бы то ни	4	4
22	на самом же	2	4
23	в то же	7	4
24	самом же деле	2	4
25	тех или иных	1	4
26	дело здесь не	1	3
27	дело в том	2	3
28	того или иного	1	3
29	можно было бы	1	3
30	здесь не в	1	3
31	и тем не	1	3
32	то ни было	4	3
33	в конце концов	2	3
34	что же такое	1	3
35	но никак не	1	3
36	о том что	1	3
37	именно потому что	2	3
38	того же типа	1	2
39	хотя и не	1	2
40	в чистом виде	1	2
41	ровно ничего не	2	2
42	а вовсе не	4	2
43	в настоящее время	1	2
44	чего бы то	1	2
45	о том как	2	2
46	с точки зрения	14	2
47	на первый план	1	2
48	до сих пор	1	2
49	в отличие от	2	2
50	том или ином	1	2
51	то или иное	2	2
52	в том или	1	2
53	не только в	1	2
54	потому что они	1	2
55	этой точки зрения	1	2
56	только то что	2	2
57	вовсе не в	2	2
58	на самом деле	12	2
59	можно сказать что	1	2
60	у нас в	1	2
61	между знаком и	1	2
62	дело не в	2	2
63	вовсе не является	3	2
64	как мы видели	2	2
65	и только в	1	2
66	и того же	1	1
67	свое значение он	1	1
68	точки зрения на	1	1
69	жизнь и ее	1	1
70	произведения и его	1	1
71	иметь в виду	1	1
72	а не в	3	1
73	ни к каким	1	1
74	но оно не	1	1
75	перестал бы быть	1	1
76	таким образом сама	1	1
77	момент художественного произведения	1	1
78	себя в нем	1	1
79	мы перешли к	1	1
80	в той же	1	1
81	художественное произведение как	2	1
82	потому что и	1	1
83	из того что	1	1
84	в собственном смысле	1	1
85	с тем что	1	1
86	а то и	1	1
87	только тем что	1	1
88	произведение в целом	1	1
89	что в этом	1	1
90	с этой точки	1	1
91	если же мы	1	1
92	но в этих	1	1
93	имели в виду	1	1
94	они будут совершенно	1	1
95	он перестал бы	1	1
96	как и в	1	1
97	время и в	1	1
98	и нисколько не	1	1
99	в его содержании	1	1
100	и тем же	2	1
101	в художественном произведении	3	1
102	только в плохих	1	1
103	с одной стороны	1	1
104	которых идет речь	1	1
105	тот факт что	1	1
106	смысле этого слова	2	1
107	но при этом	1	1
108	каких бы то	1	1
109	и не было	1	1
110	мы и можем	1	1
111	связаны между собой	1	1
112	и в этой	1	1
113	художественное произведение в	1	1
114	так или иначе	1	1
115	это не значит	1	1
116	как впрочем и	1	1
117	собственном смысле слова	1	1
118	есть уже не	1	1
119	так же и	2	1
120	вовсе не являются	1	1
121	так же как	1	1
122	вовсе не с	1	1
123	по себе в	1	1
124	одним и тем	2	1
125	друг друга и	1	1
126	никогда не является	1	1
127	может быть никакого	1	1
128	и во всяком	2	1
129	и все же	1	1
130	только в связи	1	1
131	мы не можем	2	1
132	от того что	1	1
133	так и в	2	1
134	для них это	1	1
135	равно как и	2	1
136	и никогда не	1	1
137	не только не	2	1
138	но отнюдь не	1	1
139	как бы ни	2	1
140	а потому что	1	1
141	в самом деле	4	1
142	ту или иную	1	1
143	к одной и	1	1
144	на то что	1	1
145	одного и того	1	1
146	оно вовсе не	1	1
147	не являются только	1	1
148	которые могут быть	1	1
149	в этих случаях	1	1
150	и в литературе	1	1
151	к тому что	2	1
152	то же что	2	1
153	в ту или	1	1
154	для того чтобы	4	1
155	художественного произведения в	1	1
156	только при условии	1	1
157	не нуждается в	1	1
158	формы и содержания	2	1
159	мы еще не	1	1
160	этого слова в	1	1
