N	2gram	Bakhtin_Pr_5	Istorich
1	и в	35	22
2	в этом	14	17
3	что в	6	15
4	не только	10	14
5	мы видели	2	13
6	в доме	1	12
7	но и	14	12
8	и не	27	12
9	в этих	2	11
10	может быть	14	11
11	и пр	1	11
12	или в	2	11
13	но в	19	10
14	таким образом	7	10
15	еще не	7	10
16	в нем	16	9
17	и говорит	3	9
18	что и	3	9
19	в том	5	9
20	что он	24	9
21	вместе с	2	9
22	как мы	8	8
23	что они	6	8
24	не знаю	2	8
25	с этим	3	8
26	том что	3	8
27	но не	6	7
28	то что	10	7
29	мы должны	3	7
30	уже не	3	7
31	из них	3	7
32	так как	4	7
33	с другой	4	7
34	другой стороны	3	7
35	там где	7	7
36	к этому	1	7
37	то же	15	6
38	мы уже	8	6
39	не все	1	6
40	это не	3	6
41	в ином	1	6
42	здесь можно	1	6
43	во время	5	6
44	ничего не	3	6
45	связи с	1	6
46	так в	2	6
47	если бы	1	6
48	в них	4	6
49	что здесь	1	6
50	то и	1	6
51	друг друга	2	6
52	мы можем	2	6
53	а не	4	6
54	а в	7	6
55	с ней	1	6
56	с большим	1	5
57	а он	3	5
58	все же	8	5
59	он не	13	5
60	здесь мы	1	5
61	в этой	1	5
62	тем не	1	5
63	не менее	2	5
64	к нему	13	5
65	того что	3	5
66	один из	1	5
67	так что	5	5
68	до сих	1	5
69	в некоторых	1	5
70	у меня	6	5
71	этом случае	1	5
72	сих пор	1	5
73	одним из	1	4
74	что ты	4	4
75	мы здесь	1	4
76	и на	6	4
77	все эти	3	4
78	видели что	1	4
79	отношение к	6	4
80	не в	10	4
81	на этом	2	4
82	и с	12	4
83	можно найти	1	4
84	но он	4	4
85	к ней	2	4
86	и его	14	4
87	тем что	4	4
88	что на	2	4
89	она не	1	4
90	в пределах	11	4
91	в дальнейшем	2	4
92	находится в	1	4
93	в другой	1	4
94	только в	6	4
95	его и	3	4
96	в других	1	4
97	а именно	1	4
98	в данном	1	4
99	из братьев	2	4
100	в свою	1	4
101	не может	18	4
102	и другие	1	4
103	он все	2	3
104	если я	2	3
105	я не	8	3
106	и ее	1	3
107	не совсем	1	3
108	в чем	4	3
109	в одной	3	3
110	некоторое время	1	3
111	и как	2	3
112	и к	12	3
113	в целом	3	3
114	на его	4	3
115	их в	2	3
116	а затем	2	3
117	его в	4	3
118	было бы	3	3
119	приходит в	1	3
120	все равно	2	3
121	далеко не	1	3
122	как и	18	3
123	и эти	1	3
124	никогда не	4	3
125	а ты	1	3
126	потому что	8	3
