N	4gram	Tiupa_Narr_1	Hudozhes
1	в даме с собачкой	5	5
2	в то же время	4	4
3	состоит в том что	2	2
4	дело не только в	1	2
5	больше дьяконицей чем матерью	1	2
6	себя больше дьяконицей чем	1	2
7	чувствовала себя больше дьяконицей	1	2
8	и в то же	1	2
9	этом один из серых	1	1
10	пол гостиничного номера вместе	1	1
11	мы имеем дело с	2	1
12	окружают гурова в городе	1	1
13	и он свободен теперь	1	1
14	как птица может идти	1	1
15	или в арестантских ротах	2	1
16	а он уже не	1	1
17	от пыли чернильница символически	1	1
18	перед глазами белая зубчатая	1	1
19	обыкновенный человек идет по	1	1
20	известном смысле можно сказать	1	1
21	ни слова ничего не	1	1
22	уже не мог выговорить	1	1
23	всю свою жизнь находился	1	1
24	слово то не печатайте	1	1
25	пыли чернильница символически аргументирует	1	1
26	один человек не поговорил	1	1
27	строгом значении этого термина	1	1
28	все та же надежда	1	1
29	робела говорила редко и	1	1
30	серым солдатским сукном покрывающим	1	1
31	назад она возила и	1	1
32	дьяконицей чем матерью а	1	1
33	архиереях и пережил их	1	1
34	будто он прямо родился	1	1
35	бы постепенно снята а	1	1
36	зачеркнет хоть одно слово	1	1
37	с кротким мягким взглядом	1	1
38	поразившую гурова живешь точно	1	1
39	забором серым длинным с	1	1
40	цензура зачеркнет хоть одно	1	1
41	которому казалось бы место	1	1
42	не мигая глядела на	1	1
43	героя сердцем и головой	1	1
44	таков что душевная характеристика	1	1
45	мягким взглядом очень здоровая	1	1
46	широкое небо залитое солнцем	1	1
47	тихая добродушная жалостливая барышня	1	1
48	полные розовые щеки на	1	1
49	на мягкую белую шею	1	1
50	ее полные розовые щеки	1	1
51	была тихая добродушная жалостливая	1	1
52	полю быстро весело постукивая	2	1
53	это была тихая добродушная	1	1
54	серых предметов которые окружают	1	1
55	серым длинным с гвоздями	1	1
56	не то что хотела	1	1
57	сидишь в сумасшедшем доме	2	1
58	прежде всего тем что	1	1
59	надежда на будущее какая	1	1
60	гурова в городе с	1	1
61	точно сидишь в сумасшедшем	2	1
62	если бы не было	1	1
63	про жениха и про	1	1
64	по обыкновению поднимались из-за	1	1
65	была бы постепенно снята	1	1
66	ним искренне попросту по-человечески	1	1
67	мы тем не менее	1	1
68	ни один человек не	1	1
69	свою жизнь находился при	1	1
70	бы желая разгадать что	1	1
71	гурова живешь точно сидишь	1	1
72	и пережил их одиннадцать	1	1
73	желая разгадать что это	1	1
74	в том случае если	1	1
75	вместе с серым солдатским	1	1
76	сумасшедшем доме или в	2	1
77	он свободен теперь как	1	1
78	минуты он успокаивал себя	1	1
79	теперь как птица может	1	1
80	глазами белая зубчатая стена	1	1
81	катя не мигая глядела	1	1
82	по полю быстро весело	2	1
83	жизни в данном случае	1	1
84	как и в двух	1	1
85	лет назад она возила	1	1
86	что повествователь наделяет обновленного	1	1
87	во сне или в	1	1
88	жизни и смерти каждого	1	1
89	отмечалось интерпретаторами вместе с	1	1
90	серым точно больничным одеялом	1	1
91	длинным с гвоздями абсурдная	1	1
92	с темной родинкой и	1	1
93	он успокаивал себя всякими	1	1
94	помнила что он архиерей	1	1
95	поговорил с ним искренне	1	1
96	свободен теперь как птица	3	1
97	уже не помнила что	1	1
98	говорила редко и не	1	1
99	на ее полные розовые	1	1
100	с серым точно больничным	1	1
101	номера вместе с серым	1	1
102	быстро весело постукивая палочкой	2	1
103	разве было что-нибудь красивое	1	1
104	головой запылившаяся чернильница при	1	1
105	когда-то много-много лет назад	1	1
106	своего рода ключом к	1	1
107	чернильница при этом один	1	1
108	сисой всю свою жизнь	1	1
109	и переклички все случайное	1	1
110	чувствовал глубокое сострадание хотелось	1	1
111	одеялом с забором серым	1	1
112	постепенно снята а так	1	1
113	человек идет по полю	1	1
114	как будто он прямо	1	1
115	не любил бывать дома	1	1
116	солдатским сукном покрывающим пол	1	1
117	и головой запылившаяся чернильница	1	1
118	сердцем и головой запылившаяся	1	1
119	щеки на мягкую белую	1	1
120	аргументирует горькую мысль накануне	1	1
121	может идти куда угодно	1	1
122	прежде в грустные минуты	1	1
123	смерти каждого из нас	1	1
124	глядя на ее полные	1	1
125	и в самом деле	1	1
126	предметов которые окружают гурова	1	1
127	уже простой обыкновенный человек	1	1
128	повторы и переклички все	1	1
129	отношениях к анне сергеевне?	1	1
130	в сумасшедшем доме или	2	1
131	жизнь находился при архиереях	1	1
132	сострадание хотелось быть искренним	1	1
133	с серым солдатским сукном	1	1
134	на своего дядю преосвященного	1	1
135	он прямо родился монахом	1	1
136	определений таков что душевная	1	1
137	а так она подхваченная	1	1
138	абсурдная серая от пыли	1	1
139	дело в том что	2	1
140	похоже было как будто	1	1
141	что у нее тревожно	1	1
142	грустные минуты он успокаивал	1	1
143	волнует все та же	1	1
144	он чувствовал глубокое сострадание	1	1
145	точно больничным одеялом с	1	1
146	добродушная жалостливая барышня с	1	1
147	и братьев и сестер	1	1
148	не поговорил с ним	1	1
149	которые окружают гурова в	1	1
150	пережил их одиннадцать душ	1	1
151	ненавязчивые повторы и переклички	1	1
152	с ним искренне попросту	1	1
153	на другой день была	1	1
154	много-много лет назад она	1	1
155	горькую мысль накануне поразившую	1	1
156	птица может идти куда	1	1
157	повествователь наделяет обновленного преобразившегося	1	1
158	сказать что повествователь наделяет	1	1
159	белую шею с темной	1	1
160	находился при архиереях и	1	1
161	она возила и его	1	1
162	жалостливая барышня с кротким	1	1
163	сукном покрывающим пол гостиничного	1	1
164	мигая глядела на своего	1	1
165	успокаивал себя всякими рассуждениями	1	1
166	если цензура зачеркнет хоть	1	1
167	в строгом значении этого	1	1
168	его и братьев и	1	1
169	покрывающим пол гостиничного номера	1	1
170	в том числе и	1	1
171	целый день душа дрожит	1	1
172	равнодушии к жизни и	1	1
173	дядю преосвященного как бы	1	1
174	не мог выговорить ни	1	1
175	чернильница символически аргументирует горькую	1	1
176	слова ничего не понимал	1	1
177	кротким мягким взглядом очень	1	1
178	смысле можно сказать что	1	1
179	мягкую белую шею с	1	1
180	из серых предметов которые	1	1
181	и в конечном счете	1	1
182	можно сказать что повествователь	1	1
183	мог выговорить ни слова	1	1
184	серая от пыли чернильница	1	1
185	вместе с серым точно	1	1
186	что это за человек	1	1
187	интерпретаторами вместе с серым	1	1
188	не помнила что он	1	1
189	глубокое сострадание хотелось быть	1	1
190	его отношениях к анне	1	1
191	выросла перед глазами белая	1	1
192	было что-нибудь красивое поэтическое	1	1
193	барышня с кротким мягким	1	1
194	с гвоздями абсурдная серая	1	1
195	мысль накануне поразившую гурова	1	1
196	другой день была пасха	1	1
197	гостиничного номера вместе с	1	1
198	к жизни и смерти	1	1
199	и не то что	1	1
200	жениха и про чертог	1	1
201	обыкновению поднимались из-за гребенки	1	1
202	простой обыкновенный человек идет	1	1
203	преосвященного как бы желая	1	1
204	доме или в арестантских	2	1
205	с забором серым длинным	1	1
206	же надежда на будущее	1	1
207	глядела на своего дядю	1	1
208	как бы желая разгадать	1	1
209	при этом один из	1	1
210	хоть одно слово то	1	1
211	живешь точно сидишь в	1	1
212	идет по полю быстро	2	1
213	розовые щеки на мягкую	1	1
214	вдруг выросла перед глазами	1	1
215	при архиереях и пережил	1	1
216	что он уже простой	1	1
217	поднимались из-за гребенки как	1	1
218	и его и братьев	1	1
219	а на другой день	1	1
220	на будущее какая была	1	1
221	человек не поговорил с	1	1
222	символически аргументирует горькую мысль	1	1
223	накануне поразившую гурова живешь	1	1
224	он уже простой обыкновенный	1	1
225	своего дядю преосвященного как	1	1
226	лишь в том случае	1	1
227	случайное и бессмысленное делают	1	1
228	все случайное и бессмысленное	1	1
229	возила и его и	1	1
230	он уже не мог	1	1
231	переклички все случайное и	1	1
232	в его отношениях к	1	1
233	запылившаяся чернильница при этом	1	1
234	гвоздями абсурдная серая от	1	1
235	та же надежда на	1	1
236	было как будто он	1	1
237	один из серых предметов	1	1
238	в грустные минуты он	1	1
239	нечего там чего уж	1	1
240	редко и не то	1	1
241	шею с темной родинкой	1	1
242	больничным одеялом с забором	1	1
243	выговорить ни слова ничего	1	1
244	разгадать что это за	1	1
245	из-за гребенки как сияние	1	1
246	одно слово то не	1	1
247	и смерти каждого из	1	1
248	в этом и состоит	3	1
249	снята а так она	1	1
