N	2gram	Bakhtin_Fr_2	Myshleni
1	и в	49	28
2	в том	3	28
3	то что	6	28
4	в этом	15	27
5	в развитии	1	24
6	того что	1	24
7	потому что	1	22
8	том что	4	19
9	не может	7	19
10	таким образом	7	18
11	что он	3	18
12	только в	13	18
13	в силу	1	17
14	что в	2	17
15	не только	17	16
16	по сравнению	2	15
17	так же	2	15
18	сравнению с	2	14
19	точки зрения	6	13
20	может быть	5	13
21	с помощью	1	13
22	сказать что	6	13
23	и не	15	11
24	как бы	11	11
25	но не	5	10
26	по отношению	1	10
27	с точки	5	10
28	в отношении	2	10
29	того чтобы	2	10
30	к тому	1	10
31	как мы	7	10
32	развития и	1	10
33	так как	6	10
34	но и	13	10
35	отношению к	1	10
36	было бы	3	9
37	мы можем	2	9
38	в самом	3	8
39	мы видели	3	8
40	никогда не	5	8
41	тем что	4	8
42	для того	1	8
43	еще не	2	8
44	как известно	2	7
45	того же	1	7
46	то же	7	7
47	в сущности	8	7
48	отношение к	8	7
49	в своем	5	7
50	в которой	1	7
51	с самого	1	7
52	он не	1	7
53	в нем	9	7
54	можно было	3	7
55	если бы	1	7
56	мы видим	1	7
57	и других	3	7
58	там где	4	7
59	вместе с	2	7
60	в чем	1	6
61	и как	1	6
62	и к	4	6
63	как и	11	6
64	для него	9	6
65	тогда когда	1	6
66	так и	6	6
67	можно сказать	2	6
68	его в	1	6
69	так что	1	6
70	как раз	1	6
71	развития в	1	6
72	в области	4	6
73	в то	6	6
74	том же	1	5
75	и на	17	5
76	он умеет	1	5
77	но в	4	5
78	в этой	10	5
79	что все	1	5
80	на этой	2	5
81	нашего исследования	1	5
82	с тем	1	5
83	того как	2	5
84	в разных	1	5
85	с другом	1	5
86	не могут	1	5
87	могут быть	2	5
88	для развития	1	5
89	языка и	1	5
90	в пределах	2	5
91	силу того	1	5
92	это не	1	5
93	в свете	1	5
94	друг с	1	5
95	и все	3	5
96	например в	1	4
97	и то	1	4
98	той же	1	4
99	мы имеем	1	4
100	я не	1	4
101	мы и	1	4
102	во всех	6	4
103	только тогда	1	4
104	в опытах	1	4
105	относится к	5	4
106	в одной	1	4
107	целый ряд	2	4
108	в себе	4	4
109	в нашем	2	4
110	на то	2	4
111	свою силу	1	4
112	на этом	1	4
113	но если	1	4
114	от одной	1	4
115	знаем что	1	4
116	не в	1	4
117	оно не	1	4
118	своего развития	3	4
119	на основе	2	4
120	ясно что	1	4
121	что и	1	4
122	именно в	6	4
123	в качестве	2	4
124	мы знаем	1	4
125	осознанности и	1	4
126	на этот	1	4
127	и следовательно	2	4
128	в частности	1	4
129	ко всем	1	4
130	отношения к	4	3
131	это и	2	3
132	с его	5	3
133	из этих	5	3
134	видели что	1	3
135	значение для	1	3
136	связи и	1	3
137	независимо от	1	3
138	как в	1	3
139	хотя и	2	3
140	от этого	1	3
141	его развития	1	3
142	на его	2	3
143	связанные с	2	3
144	при этом	5	3
145	с ней	1	3
146	раз в	3	3
147	в плане	3	3
148	одной и	1	3
149	и по	1	3
150	а по	1	3
151	первую очередь	1	3
152	должен был	2	3
153	в них	13	3
154	в их	2	3
155	и той	1	3
156	до известной	1	3
157	только не	1	3
158	больше чем	1	3
159	связи с	2	3
160	этом отношении	3	3
161	только то	2	3
162	в себя	6	3
163	по мере	1	3
164	образом в	1	3
165	и здесь	1	3
166	и т.д	2	3
167	до сих	4	3
168	в его	18	3
169	слов и	1	3
170	в сферу	1	3
171	один из	7	3
172	это означает	1	3
173	и его	17	3
174	есть в	2	3
175	а это	1	3
176	до конца	2	3
177	нуждается в	2	3
178	в первую	2	3
179	связано с	2	3
180	а не	1	3
181	на фоне	2	3
182	это есть	1	3
183	сих пор	4	3
184	в целом	1	3
185	бы в	1	3
186	мы должны	2	3
187	новой ступени	1	3
188	в своих	4	3
189	как на	4	3
190	одним из	2	2
191	самом деле	1	2
192	он может	1	2
