N	2gram	Bakhtin_Pr_3	Vladivir
1	и в	53	40
2	то что	9	28
3	не только	4	25
4	и не	15	25
5	у него	1	24
6	то есть	48	24
7	том что	5	18
8	в том	14	18
9	но и	7	18
10	еще и	1	18
11	также и	4	17
12	что в	2	17
13	в этом	8	16
14	в его	8	14
15	так что	1	14
16	не может	2	14
17	точки зрения	4	13
18	вовсе не	3	13
19	только в	4	13
20	в конце	3	12
21	даже и	2	12
22	сказать что	10	12
23	никогда не	2	11
24	потому что	5	11
25	таким образом	6	11
26	о том	2	11
27	в году	1	10
28	не просто	1	10
29	тем не	2	10
30	и его	10	10
31	то это	1	10
32	прежде всего	15	10
33	и потому	5	10
34	и то	1	9
35	уже не	1	9
36	что это	2	9
37	в себе	5	9
38	и с	6	9
39	в своей	3	9
40	не менее	3	9
41	как мы	5	8
42	в своем	1	8
43	в этой	1	8
44	он не	3	8
45	и что	1	8
46	а также	4	8
47	может быть	12	8
48	а не	11	8
49	а только	1	7
50	хотя и	4	7
51	и если	3	7
52	что все	1	7
53	как и	11	7
54	несмотря на	2	7
55	в то	5	7
56	что и	3	7
57	так как	7	7
58	вместе с	2	7
59	а в	2	7
60	в своих	2	7
61	и на	18	6
62	кроме того	3	6
63	с точки	2	6
64	иной раз	1	6
65	в смысле	2	6
66	во всем	2	6
67	и это	3	6
68	и от	3	6
69	так и	6	6
70	об этом	1	6
71	и здесь	1	6
72	и даже	2	6
73	xix века	1	6
74	да и	2	6
75	но это	3	6
76	хотя бы	2	6
77	мы уже	5	5
78	в ней	7	5
79	тут же	1	5
80	в истории	3	5
81	более или	3	5
82	все эти	9	5
83	тому же	2	5
84	можно было	1	5
85	или менее	3	5
86	но если	1	5
87	тем что	2	5
88	ничего не	6	5
89	с другой	2	5
90	конце концов	1	5
91	что он	4	5
92	только на	1	5
93	не было	4	5
94	в самом	2	4
95	то же	6	4
96	что если	1	4
97	еще не	5	4
98	но не	5	4
99	но в	5	4
100	есть все	1	4
101	было бы	5	4
102	ведь если	2	4
103	чем в	1	4
104	в котором	1	4
105	даже в	1	4
106	в дальнейшем	7	4
107	мог бы	1	4
108	по мнению	1	4
109	здесь в	10	4
110	говорит о	2	4
111	и все	10	4
112	как это	2	4
113	по существу	5	4
114	указать на	1	4
115	в результате	1	4
116	мы должны	4	4
117	есть и	2	4
118	на самом	1	3
119	мы имеем	1	3
120	своей философии	1	3
121	на первом	1	3
122	и тут	1	3
123	я не	4	3
124	и был	1	3
125	здесь не	4	3
126	не все	1	3
127	отличие от	1	3
128	за пределы	1	3
129	независимо от	1	3
130	перед нами	5	3
131	и у	7	3
132	уже в	2	3
133	из этих	1	3
134	с их	2	3
135	в нем	10	3
136	при этом	3	3
137	в россии	1	3
138	в качестве	1	3
139	это было	3	3
140	это не	6	3
141	этом смысле	1	3
142	далеко не	2	3
143	этого не	1	3
144	первом плане	1	3
145	нисколько не	1	3
146	разного рода	1	3
147	в отличие	1	3
148	не в	2	3
149	если нет	1	3
150	и притом	1	3
151	всякого рода	3	3
152	все то	3	3
153	в духе	8	3
154	всегда есть	1	3
155	него как	1	3
156	жизнь и	1	3
157	и вообще	3	3
158	и тем	2	3
159	вот что	2	3
160	всяком случае	1	3
161	человека и	7	3
162	даже не	1	3
163	истина и	1	3
164	именно в	2	3
165	в связи	2	3
166	мы видели	2	3
167	как бы	14	3
168	же самое	1	3
169	и для	4	3
170	но вот	1	3
171	только о	1	3
172	вполне понятно	1	3
173	ее в	3	3
174	как на	1	3
175	в таком	2	3
176	во всяком	1	3
177	по его	1	2
178	есть не	1	2
179	мы не	4	2
180	имеет свою	1	2
181	в сущности	10	2
182	время как	1	2
183	мы и	2	2
184	он был	1	2
