N	2gram	Potebnia_M_3	Problema
1	и не	15	28
2	то есть	34	27
3	не только	21	24
4	только в	21	23
5	в виде	2	22
6	вовсе не	7	21
7	и в	30	20
8	в том	32	20
9	ни в	2	17
10	все эти	1	16
11	то что	18	15
12	потому что	46	15
13	точки зрения	2	14
14	было бы	9	14
15	но и	19	14
16	перед нами	2	13
17	не в	15	13
18	в себе	16	12
19	том что	18	12
20	не есть	17	12
21	с точки	1	11
22	по себе	16	11
23	прежде всего	3	11
24	едва ли	1	10
25	тем не	3	10
26	и его	4	10
27	не менее	5	10
28	так и	11	10
29	при помощи	1	10
30	это значит	1	10
31	не является	1	10
32	есть нечто	4	9
33	в этом	10	9
34	может быть	28	9
35	и даже	2	9
36	все это	4	9
37	но в	1	8
38	таким образом	14	8
39	если бы	12	8
40	значит что	1	8
41	что он	6	8
42	в результате	1	8
43	и все	3	8
44	во всяком	1	8
45	то же	23	7
46	мы не	9	7
47	в ней	8	7
48	еще не	5	7
49	и с	2	7
50	ясно что	1	7
51	это не	1	7
52	общего и	1	7
53	здесь не	1	7
54	и тем	5	7
55	есть в	3	7
56	с другой	7	7
57	именно в	3	7
58	сказать что	5	7
59	а не	15	7
60	и потому	4	7
61	сам по	5	6
62	есть не	7	6
63	как символ	1	6
64	а только	3	6
65	только при	2	6
66	при этом	3	6
67	об этом	2	6
68	художественный образ	2	6
69	как и	10	6
70	в данном	1	6
71	но если	1	6
72	и без	7	6
73	по крайней	5	6
74	в каком	5	6
75	же самое	1	6
76	в виду	1	6
77	и вообще	3	6
78	крайней мере	5	6
79	что здесь	1	6
80	так что	7	6
81	в одно	3	6
82	по своему	2	6
83	но это	6	6
84	и от	4	6
85	для нас	20	6
86	другой стороны	4	6
87	в таком	3	6
88	на самом	1	5
89	действительности и	3	5
90	но не	7	5
91	как в	10	5
92	хотя и	1	5
93	и если	2	5
94	в нем	9	5
95	да и	1	5
96	те или	1	5
97	в них	5	5
98	в этих	1	5
99	образности и	1	5
100	когда мы	2	5
101	и о	2	5
102	в ее	2	5
103	данном случае	1	5
104	каждый раз	2	5
105	о том	2	5
106	можно сказать	3	5
107	жизни и	2	5
108	уже не	6	5
109	если мы	1	5
110	так как	13	5
111	известного рода	1	5
112	то и	6	5
113	человеческой жизни	3	5
114	не может	6	5
115	вместе с	12	5
116	так же	3	5
117	в смысле	4	5
118	не существует	3	5
119	или в	3	5
120	ничего общего	2	5
121	и т	5	4
122	это и	2	4
123	без всякого	1	4
124	и есть	3	4
125	и наконец	2	4
126	уже в	5	4
127	в этой	2	4
128	что она	3	4
129	и понятие	1	4
130	времени и	1	4
131	с тем	7	4
132	несмотря на	2	4
133	в своей	2	4
134	в одном	2	4
135	тем самым	7	4
136	отличается от	1	4
137	не имеет	6	4
138	только не	2	4
139	в разных	2	4
140	ни о	3	4
141	нет ни	2	4
142	указывает на	6	4
143	как знак	2	4
144	здесь как	3	4
145	жизнь и	1	4
146	с ним	6	4
147	никак не	3	4
148	в математике	1	4
149	во всех	1	4
150	тем более	4	4
151	одной из	2	4
152	и ее	1	4
153	или даже	1	4
154	ни с	1	4
155	что не	8	4
156	с этим	6	4
157	как бы	3	4
158	в художественном	1	4
159	бы даже	1	4
160	же в	2	4
161	а в	12	4
162	в то	10	4
163	в какой	2	4
164	самом деле	2	3
165	он как	2	3
166	но она	1	3
167	то это	6	3
168	в каждой	4	3
169	и на	3	3
170	он был	1	3
171	а еще	1	3
172	но как	2	3
173	заметим что	1	3
174	явлений и	2	3
175	тут же	2	3
176	чем же	1	3
177	в истории	1	3
178	же и	3	3
179	в своем	5	3
180	идея и	1	3
181	сказать о	1	3
182	т д	3	3
183	но все	2	3
184	с другими	5	3
185	из них	6	3
186	в жизни	1	3
187	все равно	4	3
188	связи с	2	3
189	и другое	1	3
190	как о	2	3
191	на себе	1	3
192	и сама	1	3
193	не всякий	1	3
194	уже и	1	3
195	в области	2	3
196	к тому	7	3
197	как мы	7	3
198	другими словами	1	3
199	в буквальном	2	3
200	все в	2	3
201	к нему	3	3
202	в его	4	3
203	что и	13	3
204	то для	2	3
205	не мешает	1	3
206	без этого	1	3
207	конечно не	1	3
208	в начале	3	3
209	в сознании	15	3
210	а это	1	3
211	здесь мы	1	3
212	для него	9	3
213	себе и	1	3
214	мы можем	3	3
215	тем что	7	3
216	для того	4	3
217	не было	4	3
218	еще и	1	3
219	если не	4	3
220	независимо от	5	3
221	и более	1	3
222	что мы	8	3
223	только для	1	3
224	между прочим	1	3
225	понятия и	2	3
226	слова но	2	3
227	не прямо	1	3
228	сознания и	1	3
229	и как	5	3
230	мы должны	4	3
231	не говоря	3	3
232	что в	17	3
233	точно так	12	3
234	которая не	2	3
235	чтобы не	1	2
236	мы здесь	1	2
237	и то	8	2
238	бы для	1	2
239	нам кажется	2	2
240	по преимуществу	1	2
241	уже по	1	2
242	понятия но	1	2
243	в которой	3	2
244	время как	1	2
245	говорить о	3	2
246	не вполне	1	2
247	ему в	2	2
248	и он	1	2
249	мы читаем	1	2
250	говоря уже	1	2
251	столь же	4	2
252	в чем	3	2
253	заключается не	1	2
254	не то	3	2
255	нет и	1	2
256	за пределы	2	2
257	что они	2	2
258	сама по	2	2
259	относится к	4	2
260	что именно	4	2
261	так называемая	1	2
262	стороны и	1	2
263	все же	2	2
264	более или	3	2
265	то в	1	2
266	со своей	2	2
267	что это	4	2
268	что к	1	2
269	только один	2	2
270	тому же	1	2
271	на его	2	2
272	что без	1	2
273	он не	4	2
274	перестает быть	4	2
275	не к	4	2
276	в корне	1	2
277	том чтобы	2	2
278	в понятии	2	2
279	и возможность	1	2
280	а вместе	1	2
281	не будет	3	2
282	и может	3	2
283	на все	2	2
284	его в	3	2
285	но именно	1	2
286	кажется что	1	2
287	далеко не	4	2
288	этого не	3	2
289	между собою	6	2
290	и тогда	3	2
291	но никак	2	2
292	или менее	3	2
293	в котором	4	2
294	и понятия	3	2
295	но эта	1	2
296	не будем	1	2
297	с такою	1	2
298	есть именно	1	2
299	однако в	1	2
300	бы быть	2	2
301	того же	1	2
302	друг друга	3	2
303	но только	2	2
304	того чтобы	3	2
305	он с	1	2
306	по одному	1	2
307	и по	4	2
308	и притом	2	2
309	к ней	5	2
310	во всем	1	2
311	буквальном смысле	2	2
312	до того	4	2
313	у меня	2	2
314	есть только	5	2
315	другой и	2	2
316	для его	1	2
317	для себя	3	2
318	и это	4	2
319	мы его	1	2
320	на нечто	1	2
321	приходит к	1	2
322	это будет	1	2
323	в совершенно	1	2
324	и говорит	1	2
325	лучше сказать	2	2
326	и когда	1	2
327	и каждый	1	2
328	можно только	2	2
329	вещь как	1	2
330	для этого	1	2
331	остановимся на	1	2
332	понять как	1	2
333	и что	10	2
334	там же	6	2
335	это было	3	2
336	с его	1	2
337	есть тоже	1	2
338	еще только	1	2
339	по содержанию	2	2
340	том как	3	2
341	тот же	1	2
342	с ними	1	2
343	то он	2	2
344	по этому	1	2
345	есть ни	4	2
346	себя в	1	2
347	эти образы	1	2
348	бесконечное множество	1	2
349	только на	3	2
350	а то	1	2
351	заключается в	1	2
352	за ним	3	2
353	не сам	1	2
354	никто не	3	2
355	сами по	1	2
356	то время	4	2
357	в других	2	2
358	этих образов	1	2
359	в самом	8	2
360	и непосредственно	1	2
361	была бы	4	2
362	о необходимости	2	2
363	как именно	1	2
364	образ который	3	2
365	представить себе	3	2
366	или по	1	2
367	к другой	3	2
368	редких случаях	1	2
369	общего с	1	2
370	к своему	2	2
371	если оно	1	2
372	понятие о	2	2
373	находятся в	1	2
374	образ и	6	2
375	том смысле	3	2
376	как предмет	1	2
377	произведения искусства	2	2
378	от нас	3	2
379	себе все	1	2
380	каждой из	3	2
381	это можно	3	2
382	мы только	1	2
383	том виде	1	2
384	из себя	2	2
385	только что	8	2
386	ни было	1	2
387	жизни в	1	2
388	о понятии	1	2
389	но этот	2	2
390	а может	1	2
391	можно назвать	1	2
392	и наиболее	1	1
393	на сердце	1	1
394	говоря о	4	1
395	как говорят	1	1
396	не думает	1	1
397	одним из	1	1
398	таком случае	2	1
399	человека и	5	1
400	дело вовсе	1	1
401	себе отпечаток	1	1
402	тем же	4	1
403	и до	2	1
404	что эти	1	1
405	и такое	3	1
406	и должен	1	1
407	входящих в	2	1
408	сказать с	1	1
409	хотя уже	1	1
410	если я	1	1
411	по объему	1	1
412	понятием или	1	1
413	на первом	1	1
414	что между	1	1
415	что если	1	1
416	вопрос о	1	1
417	единство и	2	1
418	и совсем	1	1
419	весьма трудно	1	1
420	нас это	1	1
421	чувственные образы	1	1
422	на свою	2	1
423	самой своей	1	1
424	себе что	2	1
425	жизни это	1	1
426	собою и	1	1
427	чем то	1	1
428	нет то	1	1
429	начало и	1	1
430	существующие до	1	1
431	на них	1	1
432	время в	3	1
433	виде не	1	1
434	бы то	1	1
435	и человеческой	2	1
436	сказать и	1	1
437	разницы между	1	1
438	совсем не	1	1
439	к нам	1	1
440	а тем	2	1
441	это дается	1	1
442	легко может	1	1
443	только потому	3	1
444	не все	4	1
445	если в	1	1
446	вообще как	2	1
447	можем не	1	1
448	отношение к	2	1
449	только путем	1	1
450	из таких	1	1
451	который однако	1	1
452	от одной	2	1
453	первый взгляд	1	1
454	его на	1	1
455	что действительно	1	1
456	и счастье	1	1
457	это был	1	1
458	в мысли	2	1
459	заключен в	1	1
460	когда он	1	1
461	могли бы	1	1
462	жизни может	1	1
463	имеет в	1	1
464	в действительности	5	1
465	переносном а	1	1
466	вносит в	1	1
467	можно в	1	1
468	в логике	1	1
469	для науки	1	1
470	в целом	3	1
471	с места	1	1
472	дается нам	1	1
473	чем больше	1	1
474	себе или	1	1
475	бы не	4	1
476	из этих	9	1
477	более в	1	1
478	не обнаруживает	4	1
479	действительности а	1	1
480	тоже не	1	1
481	думать что	5	1
482	есть вода	1	1
483	бы только	1	1
484	говорит не	1	1
485	как он	1	1
486	на то	2	1
487	но на	1	1
488	в наших	1	1
489	а об	1	1
490	в единстве	1	1
491	с чем	1	1
492	если для	1	1
493	который у	1	1
494	же именно	1	1
495	сами эти	1	1
496	разнообразия и	1	1
497	доказательства что	1	1
498	эта последняя	2	1
499	в силу	3	1
500	а потом	1	1
501	существует и	1	1
502	есть понятие	2	1
503	и говорить	1	1
504	имел бы	1	1
505	всего то	1	1
506	одно и	5	1
507	от нее	2	1
508	его произведения	1	1
509	тем в	1	1
510	которой строится	1	1
511	об этой	1	1
512	разница между	3	1
513	себя не	1	1
514	искусства в	1	1
515	другому и	1	1
516	содержание здесь	1	1
517	впечатлений в	1	1
518	жизни то	1	1
519	отсюда видно	1	1
520	не всегда	2	1
521	есть явление	1	1
522	идеи с	1	1
523	должно быть	5	1
524	нисколько не	1	1
525	искусства может	1	1
526	на первый	1	1
527	есть такая	2	1
528	во время	2	1
529	и при	4	1
530	что такая	1	1
531	внешним и	1	1
532	ясности мысли	1	1
533	как все	1	1
534	в такой	1	1
535	идеи и	2	1
536	в их	2	1
537	нет возможности	1	1
538	образе который	1	1
539	чем более	1	1
540	мы называем	1	1
541	на каждом	1	1
542	этого символического	1	1
543	себе а	4	1
544	не как	2	1
545	что при	3	1
546	миф о	1	1
547	бы мы	2	1
548	жизни с	1	1
549	от его	1	1
550	я по	1	1
551	выше мы	2	1
552	и вот	1	1
