N	2gram	Voloshinov_1	KulturaY
1	и в	16	23
2	точки зрения	8	23
3	в том	3	22
4	не только	7	17
5	в этом	9	16
6	было бы	2	16
7	с точки	6	16
8	самом деле	6	14
9	может быть	17	14
10	в области	3	14
11	в самом	2	13
12	что в	3	13
13	не менее	2	12
14	для того	1	12
15	вопрос о	1	11
16	том что	3	11
17	того чтобы	1	11
18	можно было	1	11
19	в его	4	11
20	а не	1	11
21	у нас	1	10
22	и не	4	10
23	еще не	5	9
24	таким образом	9	9
25	хотя бы	4	9
26	так как	4	9
27	прежде всего	9	9
28	лишь в	1	8
29	зависимости от	1	8
30	если бы	1	8
31	в виду	1	8
32	уже не	1	8
33	до сих	3	8
34	сих пор	3	8
35	как на	1	8
36	как это	3	7
37	все эти	5	7
38	в нашем	1	7
39	если мы	2	7
40	те же	3	7
41	и что	1	7
42	с другой	1	7
43	или иной	1	7
44	в данном	1	7
45	сказать что	7	7
46	то же	2	6
47	говорить о	2	6
48	в общем	3	6
49	с помощью	2	6
50	только в	4	6
51	так и	4	6
52	при этом	6	6
53	с тем	1	6
54	ничего не	1	6
55	связи с	1	6
56	не может	8	6
57	могут быть	3	6
58	о том	2	6
59	что и	2	6
60	тот же	1	6
61	что он	2	6
62	для этого	2	6
63	и есть	3	5
64	как мы	4	5
65	я не	1	5
66	в чем	5	5
67	в рамках	1	5
68	все же	1	5
69	хотя и	1	5
70	из этих	2	5
71	как бы	5	5
72	что она	1	5
73	как и	2	5
74	вовсе не	1	5
75	от того	1	5
76	не могут	2	5
77	той или	1	5
78	в связи	1	5
79	что же	1	5
80	не будем	1	5
81	но это	2	5
82	а в	3	5
83	совершенно не	8	5
84	того же	2	4
85	тех же	3	4
86	в сущности	1	4
87	столь же	1	4
88	в своей	2	4
89	что такое	5	4
90	которые в	1	4
91	же мы	1	4
92	тогда когда	1	4
93	как раз	1	4
94	и о	2	4
95	данном случае	1	4
96	для нас	2	4
97	один из	2	4
98	с одной	1	4
99	в нашей	1	4
100	что не	2	4
101	не случайно	1	4
102	одной стороны	1	4
103	то что	3	4
104	только как	3	4
105	я и	6	3
106	на самом	4	3
107	это и	1	3
108	той же	1	3
109	мы не	2	3
110	в ней	1	3
111	но не	1	3
112	но как	2	3
113	отношение к	5	3
114	отнюдь не	4	3
115	и к	6	3
116	что это	2	3
117	он не	2	3
118	и вот	3	3
119	и с	8	3
120	с этой	2	3
121	форма и	1	3
122	но если	1	3
123	так называемого	1	3
124	она не	1	3
125	не имеет	1	3
126	что на	2	3
127	в каком	2	3
128	не есть	2	3
129	только то	2	3
130	и содержание	2	3
131	на вопрос	1	3
132	но и	4	3
133	нас в	1	3
134	отметить что	1	3
135	и только	9	3
136	может иметь	2	3
137	и действительно	2	3
138	я в	1	3
139	уже в	1	3
140	ни в	5	3
141	а с	1	3
142	и пр	12	3
143	это уже	1	3
144	пор еще	1	3
145	к тому	1	3
146	формы и	1	3
147	мы должны	1	3
148	по поводу	1	3
149	они не	2	3
150	и через	2	2
151	что эти	1	2
152	к нашей	1	2
153	мы имеем	1	2
