N	2gram	Voloshinov_1	Analitik
1	в качестве	2	31
2	может быть	26	29
3	в том	6	27
4	не может	24	22
5	и не	26	21
6	в частности	2	19
7	и в	19	18
8	но и	8	17
9	а не	7	17
10	отнюдь не	6	15
11	не только	8	15
12	не в	5	14
13	в этом	16	13
14	как и	12	13
15	в его	6	13
16	при этом	8	12
17	том что	3	12
18	в себе	2	11
19	но не	1	10
20	то же	7	9
21	в то	3	9
22	а в	4	9
23	но в	7	8
24	нуждается в	3	8
25	в той	1	8
26	не есть	3	8
27	тем самым	1	7
28	к тому	2	7
29	этого слова	2	7
30	в сущности	3	6
31	по отношению	3	6
32	отличие от	5	6
33	в самом	10	6
34	это не	1	6
35	далеко не	4	6
36	точки зрения	34	6
37	в своей	3	6
38	в отличие	5	6
39	в основе	2	6
40	по своей	1	6
41	той или	1	6
42	должен быть	1	6
43	времени и	1	6
44	же время	3	6
45	только в	9	6
46	то что	8	6
47	или иной	3	6
48	прежде всего	13	6
49	и на	4	5
50	и как	3	5
51	в целом	1	5
52	в этой	1	5
53	внутренней речи	9	5
54	лишь в	9	5
55	и его	19	5
56	имеет место	2	5
57	о том	2	5
58	сводится к	3	5
59	и того	6	5
60	между тем	3	5
61	и т.п	10	5
62	такого рода	1	5
63	как бы	15	5
64	отношению к	2	5
65	что в	4	5
66	того же	6	4
67	не что	1	4
68	в широком	1	4
69	столь же	1	4
70	все же	8	4
71	сознания в	1	4
72	не следует	1	4
73	с другими	3	4
74	с точки	20	4
75	большей или	1	4
76	и более	2	4
77	по себе	4	4
78	в области	3	4
79	ни в	2	4
80	могут быть	2	4
81	так и	11	4
82	в другом	2	4
83	с другой	5	4
84	того что	3	4
85	эстетической деятельности	1	4
86	уже не	1	4
87	для того	4	4
88	именно в	5	4
89	себя и	1	4
90	во времени	1	4
91	из которых	2	4
92	в литературе	2	4
93	ни было	10	4
94	или меньшей	1	4
95	одним из	2	3
96	таком случае	2	3
97	и есть	3	3
98	между двумя	3	3
99	подхода к	1	3
100	место в	3	3
101	бы то	8	3
102	во внешнем	2	3
103	в рамках	1	3
104	однако не	2	3
105	и к	3	3
106	в нашем	2	3
107	как он	2	3
108	в нем	10	3
109	он не	3	3
110	вследствие этого	1	3
111	по природе	1	3
112	подобно тому	1	3
113	таким образом	17	3
114	то ни	8	3
115	не будет	4	3
116	опираются на	1	3
117	бы быть	1	3
118	нашем случае	1	3
119	в котором	3	3
120	того чтобы	5	3
121	о нем	1	3
122	в таком	2	3
123	не могут	3	3
124	оно может	4	3
125	могла бы	2	3
126	знакового материала	3	3
127	если бы	2	3
128	к нему	1	3
129	с его	1	3
130	еще не	4	3
131	с одной	1	3
132	что и	2	3
133	одной стороны	1	3
134	что не	2	3
135	более того	3	3
136	человек в	1	3
137	тому как	1	3
138	быть не	1	3
139	что мы	1	3
140	она может	3	3
141	и все	5	3
142	хотя бы	5	3
143	что он	2	3
144	том числе	2	3
145	не остается	2	2
146	самом деле	10	2
147	на самом	3	2
148	он может	3	2
149	науки о	4	2
150	в первом	3	2
151	субъект и	1	2
152	также и	1	2
153	той же	2	2
154	а как	3	2
155	место лишь	1	2
156	как системе	2	2
157	как совокупность	1	2
158	и то	1	2
159	и самого	1	2
160	между собой	2	2
161	иного рода	1	2
162	на основе	1	2
163	не все	2	2
164	отношение к	1	2
165	не просто	2	2
166	часть первая	1	2
167	нет и	4	2
168	за пределы	5	2
169	как говорит	1	2
170	в акте	1	2
171	не ощущается	1	2
172	как к	2	2
173	могли бы	1	2
174	его к	2	2
175	то в	2	2
176	в которой	3	2
177	природе своей	1	2
178	все эти	7	2
179	из этих	2	2
180	есть вещь	1	2
181	и до	1	2
182	речевых актов	1	2
183	широком смысле	1	2
184	как личность	1	2
185	из виду	2	2
186	какой бы	1	2
187	и по	1	2
188	и с	2	2
189	на все	1	2
190	из них	3	2
191	вовсе не	5	2
192	творческий акт	2	2
193	так как	2	2
194	жизни но	2	2
195	одного и	5	2
196	для него	9	2
197	художественного творчества	1	2
198	не становится	3	2
199	не должен	1	2
200	не столько	4	2
201	на каждом	1	2
202	вопрос о	4	2
203	для данного	2	2
204	которые в	1	2
205	творчества и	1	2
206	для этого	1	2
207	часть вторая	1	2
208	в психике	1	2
209	тогда когда	1	2
210	в процессе	14	2
211	совпадает с	2	2
212	только не	1	2
213	никогда не	2	2
214	и является	2	2
215	потому что	1	2
216	ничто не	1	2
217	науке о	3	2
218	в сознании	2	2
219	отличается от	1	2
220	же самое	3	2
221	как мы	13	2
222	здесь не	1	2
223	в пределах	6	2
224	особенно в	1	2
225	одного из	3	2
226	еще в	1	2
227	должно быть	2	2
228	основе своей	1	2
229	и та	2	2
230	за пределами	2	2
231	с целью	1	2
232	можно сказать	3	2
233	каждом из	1	2
234	является по	1	2
235	деле в	1	2
236	язык есть	4	2
237	романа в	1	2
238	внутреннего и	3	2
239	в двух	2	2
240	бы ни	1	2
241	оказывается в	1	2
242	в начале	5	2
243	при помощи	1	2
244	следует что	3	2
245	сами по	1	2
246	не о	1	2
247	может служить	1	2
248	личность по	1	2
249	этом отношении	3	2
250	образом не	1	2
251	со стороны	1	2
252	было бы	4	2
253	и потому	5	2
254	как от	1	2
255	установкой на	2	2
256	в данном	4	2
257	она есть	1	2
258	что же	4	2
259	первом случае	3	2
260	внешнего мира	1	2
261	анализа мы	1	2
262	не является	4	2
263	и внешнего	4	2
264	отвечает на	1	2
265	нет ничего	3	2
266	другой стороны	6	2
267	была бы	1	2
268	в какой	3	2
269	в роли	1	2
270	вещь но	1	1
271	то на	1	1
272	неотделима от	1	1
273	например в	1	1
274	сознание говорящего	1	1
275	или говоря	1	1
276	от своей	1	1
277	как необходимый	2	1
278	явления и	1	1
279	отношения между	1	1
280	по преимуществу	5	1
281	не имеют	3	1
282	в какой-то	2	1
283	должна быть	2	1
284	его что	1	1
285	внутренний мир	2	1
286	в театре	1	1
287	мы уже	2	1
288	закономерность которая	1	1
289	мы не	6	1
290	сведена к	1	1
291	язык как	7	1
292	может осуществляться	1	1
293	высказывания в	1	1
294	из сказанного	1	1
295	равно как	1	1
296	себя свою	1	1
297	принадлежит к	1	1
298	и другая	1	1
299	зависимости от	2	1
300	в ней	4	1
301	свою очередь	2	1
302	быть понято	2	1
303	объекта изучения	1	1
304	он сам	1	1
305	быть в	2	1
306	и служит	1	1
307	оно ни	3	1
308	в различных	1	1
309	в чем	2	1
310	во всех	7	1
311	или во	1	1
312	субъекту и	1	1
313	как если	2	1
314	в ее	7	1
315	и всего	2	1
316	внутренняя речь	9	1
317	но как	1	1
318	а только	1	1
319	не входит	1	1
320	данной системы	1	1
321	определяется не	1	1
322	же деле	2	1
323	и субъективная	1	1
324	независимо от	2	1
325	его на	1	1
326	как в	4	1
327	данный момент	2	1
328	как образ	1	1
329	поэтому всякое	1	1
330	и той	2	1
331	моего существования	1	1
332	и наконец	1	1
333	по пути	1	1
334	та и	1	1
335	более или	1	1
336	все возможные	1	1
337	искусство и	1	1
338	к конкретным	1	1
339	со своей	1	1
340	любая вещь	1	1
341	именно эта	1	1
342	не сводимую	1	1
343	не приходится	2	1
344	точкой зрения	2	1
345	та же	1	1
346	что это	1	1
347	вышедших из	1	1
348	становления мысли	1	1
349	в известном	1	1
350	и субъективной	1	1
351	и тот	4	1
352	и те	7	1
353	порядок в	1	1
354	социального взаимодействия	2	1
355	говорения в	1	1
356	если он	2	1
357	знаковый материал	2	1
358	мы наблюдаем	1	1
359	этот процесс	3	1
360	переживанием и	1	1
361	в рамки	4	1
362	всех этих	1	1
363	не значит	1	1
364	первой части	2	1
365	функции и	1	1
366	не как	2	1
367	из него	2	1
368	его от	1	1
369	без исключения	8	1
370	ни был	1	1
371	но все	3	1
372	от нее	2	1
373	наука об	4	1
374	которые уже	1	1
375	здесь мы	4	1
376	что все	2	1
377	выражение и	2	1
378	же не	1	1
379	и может	1	1
380	являются для	1	1
381	мы лишим	1	1
382	вещи и	1	1
383	высказывания и	1	1
384	оно становится	2	1
385	его в	3	1
386	за собою	1	1
387	и тем	1	1
388	или хотя	2	1
389	произведения не	1	1
390	для них	2	1
391	и во-вторых	1	1
392	все равно	1	1
393	с тем	1	1
