N	3gram	Vygotskiy__1	FransuaR
1	в том числе	1	10
2	том числе и	1	7
3	в том что	9	6
4	до сих пор	3	4
5	в отличие от	3	4
6	то есть в	2	4
7	с точки зрения	2	3
8	в этом отношении	2	3
9	в применении к	2	3
10	выходит за пределы	1	3
11	существенную роль в	1	2
12	дело в том	1	2
13	на самом деле	2	2
14	в основе своей	1	2
15	в значительной мере	1	2
16	и в частности	1	2
17	в это время	1	2
18	леонардо да винчи	1	2
19	с одной стороны	5	2
20	и в том	1	2
21	так и в	2	2
22	в области литературы	1	2
23	можно сказать что	1	1
24	но прежде всего	1	1
25	потому что он	2	1
26	в прошлое и	1	1
27	всем остальным формам	1	1
28	еще далеко не	1	1
29	точки зрения на	1	1
30	и в полном	1	1
31	в чем же	1	1
32	явления но в	1	1
33	теми или иными	1	1
34	в самом деле	7	1
35	в настоящее время	2	1
36	том что он	1	1
37	и в области	1	1
38	что с точки	1	1
39	имеет в виду	2	1
40	сами по себе	1	1
41	в живописи и	1	1
42	сих пор недостаточно	1	1
43	в собственном смысле	3	1
44	резко отличается от	1	1
45	к тому чтобы	3	1
46	несмотря на это	1	1
47	может быть только	1	1
48	то или иное	2	1
49	речь идет не	1	1
50	сказать что в	3	1
51	тех или иных	2	1
52	не потому что	1	1
53	до конца и	1	1
54	лежит в основе	1	1
55	в какой мере	3	1
56	в известном смысле	1	1
57	не могут быть	1	1
58	в последнее время	2	1
59	в связи с	1	1
60	в сущности всегда	1	1
61	во всяком случае	6	1
62	в целом ряде	2	1
63	это и не	1	1
64	с другой стороны	5	1
65	как бы в	1	1
66	что при таком	1	1
67	не может быть	8	1
68	произведения но и	1	1
69	можно определить как	1	1
70	как и всякая	1	1
71	бросается в глаза	1	1
72	никогда не может	2	1
73	в одном из	2	1
74	и в изобразительном	1	1
75	включает в себя	1	1
76	в себя и	1	1
77	именно потому что	1	1
78	быть определены как	1	1
79	для того чтобы	5	1
80	мы вовсе не	1	1
81	беда в том	1	1
82	в искусстве и	1	1
83	в вопросе о	1	1
84	места в системе	1	1
85	мы видим что	2	1
86	в сущности не	1	1
87	не только в	1	1
88	том можно ли	1	1
89	все то что	3	1
90	романе и в	1	1
91	то есть она	1	1
92	к тому же	1	1
93	не может стать	2	1
