N	2gram	Propp_Isto_2	Myslijsy
1	потому что	9	46
2	в том	6	32
3	и в	15	30
4	может быть	17	28
5	то же	10	23
6	не только	18	21
7	только в	6	21
8	для нас	4	20
9	но и	14	19
10	того что	3	18
11	том что	7	18
12	то что	12	18
13	что в	12	17
14	в себе	4	16
15	по себе	1	16
16	и не	11	15
17	не в	7	15
18	а не	5	15
19	таким образом	7	14
20	что и	6	13
21	так как	14	13
22	вместе с	7	12
23	а в	12	12
24	точно так	6	12
25	так и	5	11
26	этого слова	1	11
27	как в	5	10
28	в этом	11	10
29	как и	2	10
30	в то	1	10
31	и что	6	10
32	мы не	3	9
33	из этих	3	9
34	в нем	7	9
35	было бы	5	9
36	и то	2	8
37	в ней	4	8
38	в самом	1	8
39	что не	1	8
40	что мы	3	8
41	есть не	1	7
42	с одной	4	7
43	но не	2	7
44	с тем	9	7
45	тем самым	2	7
46	тем что	4	7
47	как мы	1	7
48	так что	6	7
49	слова в	2	7
50	вовсе не	1	7
51	с другой	2	7
52	смысле этого	2	7
53	к тому	5	7
54	например в	2	6
55	то это	6	6
56	же что	1	6
57	с этим	5	6
58	с ним	1	6
59	указывает на	1	6
60	там же	1	6
61	что он	24	6
62	уже не	1	6
63	из них	2	6
64	зависит от	2	6
65	не может	5	6
66	образ и	1	6
67	но это	4	6
68	сам по	1	5
69	и т	19	5
70	еще не	9	5
71	по отношению	3	5
72	по которому	1	5
73	и как	1	5
74	к одному	1	5
75	с другими	2	5
76	в них	1	5
77	к ней	2	5
78	в каком	1	5
79	не могут	1	5
80	не менее	1	5
81	уже в	2	5
82	одно из	2	5
83	только по	1	5
84	тому как	3	5
85	отношению к	3	5
86	сказать что	2	5
87	не все	2	4
88	не было	2	4
89	что это	6	4
90	он не	8	4
91	но вместе	1	4
92	одной и	1	4
93	и по	2	4
94	мы видели	2	4
95	себе не	1	4
96	в котором	5	4
97	себе а	1	4
98	того как	4	4
99	и его	3	4
100	до того	1	4
101	на это	1	4
102	и это	3	4
103	по мере	3	4
104	можно бы	1	4
105	в его	6	4
106	один из	8	4
107	далеко не	1	4
108	и между	1	4
109	себя и	2	4
110	и потому	1	4
111	все это	3	4
112	этот образ	1	4
113	мы должны	4	4
114	другой стороны	2	4
115	и есть	5	3
116	говорить о	1	3
117	и на	4	3
118	а только	1	3
119	не то	1	3
120	ответ на	1	3
121	дает нам	2	3
122	не можем	1	3
123	в целом	1	3
124	что она	5	3
125	при этом	4	3
126	т д	18	3
127	в силу	2	3
128	не будет	1	3
129	и может	2	3
130	его в	10	3
131	этого не	5	3
132	как бы	6	3
133	слова при	1	3
134	что при	5	3
135	над всеми	1	3
136	тем не	1	3
137	есть еще	1	3
138	или что	1	3
139	на него	5	3
140	тогда и	2	3
141	образом в	1	3
142	того чтобы	2	3
143	заметить что	2	3
144	могут быть	2	3
145	мере того	2	3
146	представления и	2	3
147	или в	2	3
148	том как	1	3
149	слово и	1	3
150	со стороны	1	3
151	время в	1	3
152	это было	1	3
153	к нему	5	3
154	вслед за	1	3
155	слова для	1	3
156	и следовательно	1	3
157	на которой	2	3
158	же и	3	3
159	только на	1	3
160	за ним	1	3
161	никто не	1	3
162	прежде всего	5	3
163	друг друга	1	3
164	мы можем	8	3
165	и вместе	2	3
166	себе представить	1	3
167	до сих	6	3
168	нельзя сказать	1	3
169	именно в	2	3
170	такое же	1	3
171	одной стороны	3	3
172	там где	1	3
173	в одно	1	3
174	связь с	4	3
175	так же	13	3
176	указанием на	1	3
177	сих пор	7	3
178	и оно	1	3
179	от нас	1	3
180	не знаем	1	3
181	в свою	1	3
182	не знает	2	3
183	в которой	2	3
184	то оно	1	3
185	к этому	1	3
186	в таком	1	3
187	самом деле	2	2
188	это и	1	2
189	так у	2	2
190	нам кажется	1	2
191	когда с	1	2
192	в их	3	2
193	мы уже	6	2
194	той же	2	2
195	не столько	2	2
196	все в	1	2
197	себе что	1	2
198	есть вместе	1	2
199	вопрос об	1	2
200	есть акт	1	2
201	а тем	1	2
202	тогда как	1	2
203	мы назвали	1	2
204	что они	10	2
205	нечто вроде	1	2
206	этой стороны	1	2
207	все же	9	2
208	и той	1	2
209	что по	1	2
210	его к	1	2
211	со своей	1	2
212	так или	1	2
213	в этой	4	2
214	и тот	1	2
215	на то	3	2
216	не могла	2	2
217	человек не	1	2
218	так сказать	2	2
219	и если	2	2
220	на его	2	2
221	одним только	1	2
222	и почему	3	2
223	из него	2	2
224	подобно тому	3	2
225	что ни	1	2
226	но все	5	2
227	могла бы	2	2
228	бы быть	1	2
229	от такой	1	2
230	входит в	1	2
231	без нее	1	2
232	ни в	2	2
233	показывает что	4	2
234	не всегда	1	2
235	несмотря на	1	2
236	и видит	1	2
237	во время	2	2
238	в своей	1	2
239	что такое	1	2
240	а как	1	2
241	в которых	2	2
242	выше мы	3	2
243	их в	2	2
244	со многими	1	2
245	даже в	1	2
246	что эта	2	2
247	она не	5	2
248	на котором	2	2
249	как о	1	2
250	иметь в	2	2
251	только не	1	2
252	в разных	2	2
253	когда мы	2	2
254	от этого	1	2
255	его с	1	2
256	так например	1	2
257	и о	1	2
258	только при	1	2
259	с каким	1	2
260	так в	3	2
261	к тем	1	2
262	и с	4	2
263	об этом	11	2
264	связанное с	1	2
265	о том	3	2
266	или на	4	2
267	должно было	3	2
268	от него	1	2
269	связь между	1	2
270	мы видим	8	2
271	одной из	4	2
272	в какой	1	2
273	и после	1	2
274	но как	1	2
275	в природе	1	2
276	на мир	1	2
277	связи с	8	2
278	был бы	2	2
279	в одном	5	2
280	но что	1	2
281	у него	4	2
282	в других	3	2
283	а слово	1	2
284	не были	1	2
285	причина почему	1	2
286	будет ли	1	2
287	тут же	2	2
288	а с	2	2
289	у меня	1	2
290	эти слова	3	2
291	ко всем	1	2
292	остается только	1	2
293	к своему	1	2
294	по своему	1	2
295	он говорит	1	2
296	что же	1	2
297	быть не	1	2
298	с этой	1	2
299	перед нами	2	2
300	в тесном	1	2
301	уже на	3	2
302	не подлежит	1	2
303	то не	2	2
304	и наконец	5	2
305	же в	1	2
306	в системе	2	2
307	всего человека	1	2
308	есть то	1	2
309	только одну	1	2
310	и наиболее	1	1
311	не думает	1	1
312	что образ	1	1
313	мы здесь	6	1
314	на самом	2	1
315	вне связи	1	1
316	к своей	1	1
317	к понятию	1	1
318	когда человек	1	1
319	из его	1	1
320	что эти	4	1
321	оно было	1	1
322	мать и	1	1
323	едва ли	1	1
324	по его	1	1
325	его не	2	1
326	их и	1	1
327	не вдаваясь	2	1
328	вопрос о	4	1
329	из своих	1	1
330	имеет свою	1	1
331	в сущности	2	1
332	но она	1	1
333	за морем	3	1
334	не вполне	1	1
335	увидим ниже	4	1
336	и со	1	1
337	похожи на	1	1
338	не знают	2	1
339	и он	1	1
340	всех сторон	4	1
341	он был	3	1
342	он сам	1	1
343	здесь не	2	1
344	но этого	1	1
345	со словами	1	1
346	без всякого	1	1
347	с его	1	1
348	дело вовсе	1	1
349	только после	4	1
350	от его	1	1
351	он может	1	1
352	к нам	1	1
353	мы нашли	1	1
354	отличие от	1	1
355	друг от	1	1
356	каждый в	1	1
357	в настоящем	1	1
358	из таких	1	1
359	явление которое	1	1
360	в истории	1	1
361	из которого	1	1
362	это одно	1	1
363	его на	2	1
364	некоторое время	2	1
365	что ее	3	1
366	когда он	3	1
367	было только	1	1
368	свое горе	1	1
369	увидим что	3	1
370	уста и	1	1
371	но в	6	1
372	но эта	1	1
373	можно в	1	1
374	на ней	1	1
375	к чему	2	1
376	все эти	4	1
377	если мы	1	1
378	самым и	1	1
379	одно время	1	1
380	право на	3	1
381	еще один	1	1
382	что к	1	1
383	говорит не	1	1
384	тому же	2	1
385	он достигает	1	1
386	как он	3	1
387	но на	1	1
388	развилась из	1	1
389	как оно	1	1
390	главным образом	2	1
391	к миру	1	1
392	после этого	4	1
393	же именно	1	1
394	он должен	2	1
395	принята в	1	1
396	женщины с	1	1
397	такую силу	1	1
398	сказке говорится	1	1
399	в нее	2	1
400	с такими	1	1
401	здесь мы	3	1
402	в совершенно	1	1
403	и сделал	1	1
404	и внутренняя	1	1
405	них не	1	1
406	которого не	1	1
407	со всех	4	1
408	это не	2	1
409	этой силы	1	1
410	сказке о	1	1
411	приходит в	1	1
412	в жизни	2	1
413	в тот	2	1
414	она и	2	1
415	в общей	1	1
416	и вне	1	1
417	нигде не	2	1
418	здесь можно	5	1
419	ни с	1	1
420	то самое	1	1
421	сам в	1	1
422	нисколько не	2	1
423	вдаваясь в	2	1
424	в этих	11	1
425	но если	3	1
426	знаем что	12	1
427	всякий раз	1	1
428	в сказке	21	1
429	не будем	4	1
430	которые в	1	1
431	начнем с	1	1
432	но он	4	1
433	и более	2	1
434	что этот	3	1
435	или если	1	1
436	между прочим	3	1
437	и необходимость	1	1
438	что происходит	2	1
439	таких случаях	2	1
440	в таких	2	1
441	виду что	1	1
442	в процессе	1	1
443	которого он	1	1
444	и именно	2	1
445	а может	1	1
446	можем предположить	1	1
447	принадлежит к	2	1
448	верно то	1	1
449	однако если	1	1
450	ничего не	7	1
451	случаях как	1	1
452	под этим	1	1
453	с одним	3	1
454	но очень	2	1
455	такой случай	1	1
456	во всем	1	1
457	мы бы	1	1
458	в более	1	1
459	что на	1	1
460	с другом	1	1
461	в детстве	1	1
462	в пещере	1	1
463	с которой	2	1
464	представлением которое	1	1
465	мы этого	1	1
466	это далеко	1	1
467	других случаях	2	1
468	нам что	1	1
469	встречается в	3	1
470	относиться к	1	1
471	голову и	2	1
472	его за	1	1
473	в поле	1	1
474	мы могли	2	1
475	он видит	2	1
476	она нигде	2	1
477	должен быть	1	1
478	формы этого	1	1
479	приходит к	1	1
480	человека этой	1	1
481	из всего	1	1
482	внутренняя жизнь	1	1
483	от друга	1	1
484	в виду	2	1
485	связи со	1	1
486	след в	1	1
487	быть вполне	1	1
488	своего мира	1	1
489	в душу	1	1
490	и говорит	2	1
491	с самого	2	1
492	имя не	1	1
493	то нужно	1	1
494	и когда	2	1
495	что у	2	1
496	по некоторым	1	1
497	на нее	2	1
498	за то	1	1
499	особенно в	1	1
500	мог бы	3	1
501	в силе	2	1
