N	3gram	Vygotskiy__4	FransuaR
1	с точки зрения	11	5
2	мы уже говорили	2	5
3	не только в	1	5
4	но и в	2	4
5	до сих пор	1	4
6	не может быть	1	4
7	в этом отношении	7	3
8	и во всех	1	3
9	с одной стороны	9	3
10	в свое время	2	3
11	о том что	3	3
12	с другой стороны	8	3
13	как мы уже	3	3
14	можно сказать что	1	2
15	но даже и	1	2
16	только то что	1	2
17	в себе и	3	2
18	в собственном смысле	7	2
19	содержит в себе	2	2
20	так и на	1	2
21	по сравнению с	3	2
22	ступени своего развития	1	2
23	во всяком случае	3	2
24	но все же	1	2
25	как мы видели	2	2
26	подобно тому как	2	2
27	мы знаем что	1	1
28	потому что в	1	1
29	прежде всего в	1	1
30	это означает что	1	1
31	по отношению к	1	1
32	в настоящее время	2	1
33	в том же	1	1
34	одной стороны и	2	1
35	как если бы	1	1
36	не входит в	1	1
37	целом но и	1	1
38	и та же	1	1
39	в первую очередь	4	1
40	то что в	1	1
41	к тому или	2	1
42	предметом нашего исследования	1	1
43	свидетельствуют о том	1	1
44	нашего исследования является	1	1
45	мы наблюдаем и	1	1
46	и той же	4	1
47	как и у	1	1
48	не подлежит сомнению	1	1
49	не подлежит никакому	2	1
50	то для них	1	1
51	все это в	1	1
52	тот же предмет	6	1
53	никакому сомнению что	1	1
54	в том чтобы	2	1
55	далеко не всегда	1	1
56	с целым рядом	1	1
57	подлежит никакому сомнению	2	1
58	в конце концов	1	1
59	и тот же	7	1
60	только с помощью	1	1
61	и в отношении	2	1
62	в какой степени	2	1
63	друг с другом	7	1
64	и во всей	1	1
65	мы говорили выше	1	1
66	не могут быть	2	1
67	и в силу	1	1
68	являются как бы	1	1
69	одна и та	1	1
70	в целом ряде	2	1
71	мы видели что	2	1
72	один и тот	7	1
73	распространяется на все	1	1
74	в этом случае	3	1
75	на самом деле	1	1
76	здесь мы должны	1	1
77	мы можем сказать	1	1
78	не только не	5	1
79	можем сказать что	1	1
80	не только на	1	1
81	более и более	2	1
82	находит свое выражение	1	1
83	и как мы	1	1
84	на то что	4	1
85	после того как	1	1
86	они могут быть	1	1
87	одной и той	4	1
88	не только то	1	1
89	что уже в	1	1
90	для того чтобы	5	1
91	в том что	31	1
92	как и в	1	1
93	не является исключением	1	1
94	все более и	2	1
95	только тогда когда	1	1
