N	2gram	Vygotskiy__1	KulturaY
1	и т	1	33
2	в том	24	30
3	и в	23	24
4	потому что	6	23
5	том что	21	21
6	что в	14	17
7	того чтобы	17	17
8	для того	15	16
9	было бы	4	15
10	и пр	2	15
11	в этом	17	14
12	т д	1	14
13	точки зрения	26	14
14	может быть	14	13
15	все же	3	12
16	таким образом	26	12
17	и не	9	12
18	в его	14	12
19	не в	4	11
20	только в	6	11
21	хотя бы	4	10
22	в самом	7	10
23	не только	16	10
24	в силу	6	10
25	вовсе не	3	10
26	самом деле	3	9
27	с точки	18	9
28	так как	7	9
29	если бы	5	9
30	о том	6	9
31	того что	15	9
32	отношению к	7	9
33	прежде всего	10	9
34	то что	17	9
35	по отношению	7	8
36	уже не	2	8
37	то обстоятельство	1	8
38	то же	8	8
39	о языке	1	8
40	том чтобы	3	8
41	обстоятельство что	1	8
42	языка и	1	8
43	тем что	6	8
44	как раз	4	8
45	а не	3	8
46	не может	12	7
47	это не	1	7
48	в них	2	7
49	не менее	1	7
50	связи с	3	7
51	в области	3	7
52	так и	5	7
53	бы в	5	7
54	в качестве	9	7
55	с другой	10	7
56	с помощью	13	7
57	как бы	11	7
58	вместе с	9	7
59	зависимости от	2	6
60	в ней	1	6
61	в которой	3	6
62	все эти	4	6
63	при этом	4	6
64	в которых	3	6
65	тогда когда	3	6
66	можно было	3	6
67	что он	7	6
68	в какой	5	6
69	но и	14	6
70	именно в	6	6
71	что же	1	6
72	все это	6	6
73	этого рода	2	6
74	другой стороны	9	6
75	например в	1	5
76	в зависимости	2	5
77	еще не	1	5
78	но не	4	5
79	не просто	1	5
80	что это	3	5
81	и с	9	5
82	с тем	7	5
83	по крайней	1	5
84	и его	6	5
85	к тому	4	5
86	в виду	1	5
87	и что	5	5
88	между тем	9	5
89	крайней мере	1	5
90	всяком случае	3	5
91	что не	1	5
92	в результате	4	5
93	целый ряд	4	5
94	этом отношении	4	5
95	а в	2	5
96	речи и	28	5
97	во всяком	3	5
98	переход от	1	4
99	что эти	2	4
100	разумеется не	1	4
101	и на	8	4
102	с его	4	4
103	что они	3	4
104	как в	4	4
105	в целом	20	4
106	из этих	3	4
107	учение о	3	4
108	на то	5	4
109	в нем	1	4
110	в первую	3	4
111	в данном	2	4
