N	3gram	Vygotskiy__6	Hudozhes
1	по отношению к	10	8
2	в том что	19	6
3	в самом деле	1	4
4	можно было бы	5	4
5	к тому что	7	4
6	с точки зрения	10	3
7	в этом отношении	3	3
8	в связи с	2	3
9	тем не менее	1	3
10	как и в	1	3
11	том что в	1	2
12	в тот момент	1	2
13	о том как	1	2
14	только в том	1	2
15	что он не	1	2
16	в первую очередь	3	2
17	до сих пор	3	2
18	то и другое	1	2
19	в равной мере	1	2
20	как раз в	2	2
21	не только в	1	2
22	в действительности же	1	2
23	связи с этим	1	2
24	вместо того чтобы	2	2
25	не может быть	2	2
26	тот момент когда	1	2
27	на то что	4	2
28	во второй половине	1	2
29	тому что он	4	2
30	и в конце	1	1
31	потому что он	4	1
32	не может не	1	1
33	то что я	1	1
34	и там где	2	1
35	состоит в том	2	1
36	другому человеку и	1	1
37	те связи которые	1	1
38	не знает ни	1	1
39	он не умеет	3	1
40	к предмету у	1	1
41	на самом деле	1	1
42	в этом смысле	2	1
43	то же самое	6	1
44	гораздо большей степени	1	1
45	же как и	1	1
46	что еще не	1	1
47	и в этом	1	1
48	самом деле не	1	1
49	именно в этом	2	1
50	с самого начала	7	1
51	до известной степени	2	1
52	сами по себе	1	1
53	что все эти	2	1
54	по своему содержанию	1	1
55	в отличие от	1	1
56	в гораздо большей	1	1
57	как и все	1	1
58	двух казалось бы	1	1
59	несмотря на то	2	1
60	с этой точки	1	1
61	не исчерпывается мы	1	1
62	содержит в себе	1	1
63	и к другому	1	1
64	и по отношению	1	1
65	не потому что	1	1
66	в первом случае	3	1
67	в первый раз	1	1
68	как по отношению	1	1
69	в конце концов	1	1
70	не являются ли	1	1
71	бы подумать что	1	1
72	приводит к тому	1	1
73	отношению к другому	1	1
74	в том и	1	1
75	как бы в	1	1
76	принципиальное различие между	1	1
77	на вопрос что	1	1
78	того что у	1	1
79	было бы подумать	1	1
80	в данном случае	1	1
81	то что мы	2	1
82	в свою очередь	1	1
83	ничего общего с	1	1
84	то можно было	1	1
85	с того что	2	1
86	этой точки зрения	1	1
87	с тем что	2	1
88	не только не	2	1
89	но в этом	1	1
90	с другим и	1	1
91	того что он	2	1
92	друг от друга	1	1
93	в том смысле	2	1
94	с одной стороны	1	1
95	вопрос о природе	1	1
96	так и по	2	1
97	друг с другом	5	1
98	в ответ на	1	1
