N	2gram	Tiupa_Lite_2	Problemy
1	и в	19	46
2	то есть	5	40
3	и не	11	27
4	может быть	17	23
5	не может	9	19
6	как бы	2	19
7	в нем	3	17
8	в этом	9	16
9	не только	8	14
10	и т.п	10	14
11	слова в	1	13
12	как мы	1	12
13	но и	10	12
14	как и	10	12
15	и на	6	11
16	точки зрения	4	11
17	в одном	2	11
18	а не	20	11
19	в пределах	1	10
20	не в	4	10
21	и к	2	9
22	в самом	1	9
23	с точки	3	9
24	слово не	2	9
25	и все	1	9
26	в его	4	9
27	в том	10	9
28	вовсе не	2	9
29	прежде всего	4	9
30	в сущности	3	7
31	еще не	2	7
32	в себе	6	7
33	и с	3	7
34	что ж	1	7
35	как раз	2	7
36	слова и	7	7
37	то же	12	6
38	никогда не	3	6
39	и он	3	6
40	но в	2	6
41	в каждом	2	6
42	на фоне	5	6
43	что я	2	6
44	но это	3	6
45	на свой	1	6
46	и его	3	6
47	в него	2	6
48	что он	3	6
49	есть в	1	6
50	друг друга	2	6
51	в романе	1	6
52	установки на	1	5
53	во всех	3	5
54	по отношению	4	5
55	за пределы	1	5
56	при этом	6	5
57	это не	1	5
58	в жизни	2	5
59	рядом с	1	5
60	в то	9	5
61	и сам	2	5
62	о том	2	5
63	же время	9	5
64	мы находим	1	5
65	так как	3	5
66	у него	2	5
67	о себе	3	5
68	отношению к	3	5
69	жизни и	4	5
70	самом деле	1	4
71	в их	3	4
72	мы не	4	4
73	на себя	2	4
74	героя и	1	4
75	но не	5	4
76	как в	1	4
77	все же	2	4
78	все эти	1	4
79	он не	5	4
80	таким образом	1	4
81	и наконец	2	4
82	он и	2	4
83	том что	7	4
84	в этих	1	4
85	своего рода	13	4
86	этих двух	1	4
87	во всем	1	4
88	потому что	2	4
89	здесь не	1	4
90	в себя	3	4
91	приводит к	1	4
92	так и	7	4
93	в словах	1	4
94	в виду	2	4
95	и других	4	4
96	можно сказать	1	4
97	уже не	2	4
98	уже в	2	4
99	еще и	1	4
100	до конца	2	4
101	жизни слова	1	4
102	и нет	2	4
103	то что	7	4
104	не знает	2	4
105	что в	4	4
106	том числе	2	4
107	себя как	2	3
108	одним из	3	3
109	тем же	3	3
110	здесь и	1	3
111	и до	2	3
112	той же	2	3
113	мы имеем	1	3
114	и о	1	3
115	мы и	1	3
116	для наших	1	3
117	по чужому	1	3
118	самим собою	1	3
119	себе и	3	3
120	отличие от	1	3
121	в своем	1	3
122	в этой	3	3
123	как он	2	3
124	на то	1	3
125	но именно	1	3
126	не к	2	3
127	их в	1	3
128	на этом	2	3
129	на лестнице	1	3
130	в мире	9	3
131	было бы	2	3
132	далеко не	1	3
133	в слове	1	3
134	такой же	3	3
135	в своей	1	3
136	в отличие	1	3
137	но он	1	3
138	войти в	1	3
139	в отношении	1	3
140	на два	2	3
141	по своей	1	3
142	не могут	1	3
143	числе и	1	3
144	с ее	2	3
145	в последующих	1	3
146	и т.д	7	3
147	никак не	1	3
148	и что	2	3
149	и только	2	3
150	себя в	6	3
151	только на	1	3
152	в единстве	1	3
153	а то	1	3
154	ведь это	2	3
155	в конце	2	3
156	что и	2	3
157	бытия и	1	3
158	тем что	4	3
159	и даже	8	3
160	с другой	8	3
161	себя и	2	3
162	более того	1	3
163	него в	1	3
164	так же	1	3
165	к своему	2	3
166	жизнь и	1	3
167	что же	1	3
168	по существу	3	3
169	и для	3	3
170	бы в	1	3
171	еще более	1	3
172	другой стороны	4	3
173	того же	4	3
174	героя в	2	3
175	ту же	2	2
176	отношения к	1	2
177	же как	2	2
178	так я	1	2
179	из своих	2	2
180	он как	1	2
181	меньшей степени	1	2
182	он сам	1	2
183	если в	2	2
184	ведь мы	2	2
185	нет и	1	2
186	в произведениях	1	2
187	стороны и	1	2
188	в художественном	2	2
189	как нам	1	2
190	когда он	1	2
191	и как	3	2
192	не было	2	2
193	от этого	1	2
194	себе как	1	2
195	мы чувствуем	1	2
196	так в	5	2
197	должна быть	1	2
198	на том	1	2
199	оно должно	1	2
200	свое время	2	2
201	и по	1	2
202	речь а	1	2
203	высказывание в	1	2
204	хотя бы	2	2
205	он есть	1	2
206	все равно	2	2
207	и само	1	2
208	и прямо	1	2
209	автора и	1	2
210	которую он	1	2
211	жизнь не	1	2
212	себе а	1	2
213	мысли и	2	2
214	могло бы	2	2
215	не менее	6	2
216	одном из	2	2
217	в слово	1	2
218	того как	1	2
219	одна из	5	2
220	не могло	1	2
221	того и	1	2
222	ничего не	3	2
223	только и	1	2
224	пути и	1	2
225	отношении к	1	2
226	то и	3	2
227	для другого	1	2
228	у нас	5	2
229	языка в	1	2
230	могут быть	2	2
231	к тому	1	2
232	той или	1	2
233	него как	1	2
234	в другом	3	2
235	можно было	1	2
236	с ним	2	2
237	быть ни	1	2
238	явление в	1	2
239	все время	1	2
240	что вот	1	2
241	но с	3	2
242	и одновременно	2	2
243	же он	1	2
244	так что	4	2
245	в поэзии	3	2
246	слова не	1	2
247	речь в	2	2
248	для него	4	2
249	даже к	1	2
250	а в	3	2
251	в других	1	2
252	или иной	1	2
253	мне и	1	2
254	для этого	2	2
255	в руках	2	2
256	что мы	1	2
257	вместе с	5	2
258	в строгом	1	2
259	со словом	1	2
260	в данном	3	2
261	к жизни	2	2
262	художественного видения	2	2
263	утверждение о	1	2
264	при всем	2	2
265	в результате	2	2
266	для нас	2	2
267	в системе	1	2
268	есть и	1	2
269	в свое	2	2
270	все что	2	2
271	они не	1	2
272	я и	4	1
273	отражена в	1	1
274	и странным	1	1
275	и то	3	1
276	целом к	1	1
277	на самом	1	1
278	перед лицом	1	1
279	по преимуществу	2	1
280	смерть в	1	1
281	над ней	1	1
282	обойтись без	1	1
283	из всех	1	1
284	в повестях	1	1
285	это совершенно	1	1
286	вот она	1	1
287	именно к	1	1
288	себя лишь	1	1
289	и аналогичных	1	1
290	на себе	1	1
291	не вполне	2	1
292	и чужого	1	1
293	из того	2	1
294	начала в	1	1
295	первого и	1	1
296	слово он	1	1
297	в каждой	2	1
298	в ней	4	1
299	их жизнь	1	1
300	себя а	1	1
301	от своей	1	1
302	от себя	1	1
303	время здесь	1	1
304	художественном творчестве	1	1
305	в нашем	2	1
306	иного рода	1	1
307	как правило	3	1
308	нам его	1	1
309	но как	2	1
310	остаются в	1	1
311	в новом	1	1
312	он пишет	1	1
313	в собственном	1	1
314	вследствие чего	1	1
315	без другого	2	1
316	смотрится в	1	1
317	на которое	1	1
318	как к	3	1
319	она как	1	1
320	художественного мира	2	1
321	однако не	1	1
322	победа в	1	1
323	и художественного	1	1
324	себе не	2	1
325	он на	2	1
326	ведь я	2	1
327	они воспринимаются	1	1
328	и пространства	1	1
329	поэтому он	1	1
330	со своей	2	1
331	ориентирована на	1	1
332	что это	1	1
333	в целом	2	1
334	моей не	1	1
335	еще один	1	1
336	рассказ о	1	1
337	если есть	1	1
338	во многих	1	1
339	корнями в	1	1
340	слово это	1	1
341	в ее	2	1
342	читателя в	1	1
343	и еще	2	1
344	первого лица	1	1
345	он должен	1	1
346	и вот	1	1
347	вы в	1	1
348	в первом	1	1
349	слова к	1	1
350	к собственному	1	1
351	не бывает	2	1
352	одно и	2	1
353	это конечно	1	1
354	здесь мы	1	1
355	свобода и	1	1
356	и глубоким	1	1
357	а по	1	1
358	своим образцом	1	1
359	его в	1	1
360	его личности	1	1
361	и иных	2	1
362	и мы	1	1
363	я все	3	1
364	отождествляется с	1	1
365	за ней	1	1
366	реальности и	1	1
367	в них	2	1
368	она и	1	1
369	и определяет	1	1
370	но лишь	3	1
371	не всегда	1	1
372	в не	1	1
373	от языка	1	1
374	по той	1	1
375	менее чем	1	1
376	во второй	1	1
377	от своего	1	1
378	и скрытой	1	1
379	в такой	2	1
380	знает и	1	1
381	место в	1	1
382	мы в	1	1
383	не столько	3	1
384	что до	1	1
385	но эта	1	1
386	такую же	2	1
387	что было	2	1
388	обращение к	1	1
389	или путь	2	1
390	тем самым	3	1
391	однако в	6	1
392	даже в	4	1
393	а вот	1	1
394	и вся	1	1
395	тому что	1	1
396	то с	2	1
397	вплоть до	3	1
398	дня и	1	1
399	но они	1	1
400	что ему	1	1
401	мышления и	1	1
402	а ты	1	1
403	и притом	1	1
404	и снова	1	1
405	ты мой	1	1
406	но только	2	1
407	таким оно	1	1
408	и автор	1	1
409	ним а	1	1
410	классицизма в	1	1
411	и всегда	1	1
412	слова так	1	1
413	и без	2	1
414	а во	1	1
415	развивается в	1	1
416	только пусть	1	1
417	раннего творчества	1	1
418	связи с	1	1
419	в сознании	1	1
420	что на	1	1
421	в области	4	1
422	сделать в	1	1
423	есть у	1	1
424	среди них	1	1
425	человека в	4	1
426	всего в	1	1
427	является одним	1	1
428	и другим	1	1
429	но за	1	1
430	все еще	2	1
431	даже когда	1	1
432	слов но	2	1
433	а затем	2	1
434	того чтобы	1	1
435	во внутренний	1	1
436	данном случае	3	1
437	в пределе	1	1
438	здесь происходит	1	1
439	что может	1	1
440	на нее	1	1
441	не с	3	1
442	не себе	1	1
443	еще в	4	1
444	историческом времени	1	1
445	является в	1	1
446	поэтому в	1	1
447	с этого	1	1
448	произведения как	1	1
449	это я	1	1
450	за пределами	1	1
451	на что	1	1
452	после того	1	1
453	в сфере	4	1
454	другого сознания	1	1
455	знаю я	3	1
456	от него	1	1
457	во втором	1	1
458	наконец в	2	1
459	в художественной	3	1
460	художественном мире	2	1
461	в жизнь	1	1
462	в литературе	1	1
463	еще несколько	1	1
464	один из	4	1
465	его собственная	1	1
466	тем путем	1	1
467	явления как	1	1
468	иной художественной	2	1
469	характерный для	2	1
470	в какой	2	1
471	для себя	2	1
472	должен был	1	1
473	здесь о	1	1
474	в большом	1	1
475	и жизни	3	1
476	из наших	1	1
477	с одной	7	1
478	со всеми	1	1
479	в эти	1	1
480	человека с	1	1
481	переходит в	1	1
482	типа а	1	1
483	вопроса о	1	1
484	обстоит дело	1	1
485	признать его	1	1
486	в прозе	1	1
487	периода как	1	1
488	при всей	2	1
489	дело и	1	1
490	она имеет	1	1
491	даже и	2	1
492	никого не	1	1
493	жизни в	4	1
494	одной стороны	6	1
495	со стороны	3	1
496	границу между	1	1
497	мы это	1	1
498	с другим	2	1
