N	3gram	Losev_Dial_1	KulturaY
1	и т п	2	24
2	и т д	19	14
3	в том что	7	10
4	можно было бы	4	9
5	с точки зрения	12	8
6	для того чтобы	1	8
7	в самом деле	1	7
8	с другой стороны	4	7
9	только потому что	3	6
10	по крайней мере	4	6
11	в этом смысле	3	5
12	во всяком случае	2	5
13	само по себе	5	5
14	тем не менее	1	5
15	и тем не	1	4
16	не может быть	3	4
17	в этом отношении	2	3
18	точно так же	2	3
19	в конце концов	3	3
20	в связи с	1	3
21	то же время	4	3
22	в то же	4	3
23	потому что он	3	2
24	на самом деле	2	2
25	но даже и	1	2
26	только в том	1	2
27	несмотря на то	2	2
28	то или иное	2	2
29	и вовсе не	1	2
30	дело не в	1	2
31	по себе не	5	2
32	но также и	1	2
33	но все же	1	2
34	можно сказать что	3	2
35	на то что	4	2
36	так или иначе	1	2
37	в голову не	1	1
38	хотя и не	1	1
39	да и то	3	1
40	то что я	2	1
41	иметь в виду	3	1
42	а не с	1	1
43	дело в том	1	1
44	т е не	1	1
45	может и не	2	1
46	и в голову	1	1
47	но все это	2	1
48	до сих пор	2	1
49	это не имеет	1	1
50	случае гораздо более	1	1
51	на точку зрения	2	1
52	сам по себе	6	1
53	мне кажется что	1	1
54	голову не приходит	1	1
55	можно говорить о	1	1
56	что он не	2	1
57	по себе и	2	1
58	не имеет никакого	3	1
59	в первую очередь	1	1
60	не было бы	2	1
61	представить себе что	1	1
62	только то что	3	1
63	ясно что не	1	1
64	всяком случае гораздо	1	1
65	но это не	1	1
66	говорить о разных	1	1
67	том или ином	1	1
68	которые несмотря на	1	1
69	что если бы	1	1
70	что все это	1	1
71	самого по себе	2	1
72	и той же	1	1
73	и не в	1	1
74	свой смысл и	1	1
75	может быть и	3	1
76	и в частности	2	1
77	прежде всего что	1	1
78	то время как	1	1
79	это напряжение и	1	1
80	и то не	2	1
81	сами по себе	1	1
82	не потому что	1	1
83	почему? потому что	1	1
84	с одной стороны	2	1
85	не значит что	3	1
86	смысл и свое	1	1
87	по сравнению с	2	1
88	не в том	1	1
89	в виду что	1	1
90	я имею в	1	1
91	те или иные	1	1
92	в каком смысле	1	1
93	весьма и весьма	1	1
94	в нем есть	6	1
95	что же это	1	1
96	потому что и	2	1
97	это не помешало	1	1
98	есть не что	1	1
99	ни в каком	8	1
100	имею в виду	1	1
101	д и т	2	1
102	не стоит в	1	1
103	в то время	1	1
104	в том чтобы	1	1
105	будем иметь в	1	1
106	мы имели бы	1	1
107	у них есть	1	1
108	связи с этим	1	1
109	и не должен	1	1
110	что оно имеет	1	1
111	о том что	2	1
112	ничего общего с	3	1
113	т д или	1	1
114	с самого начала	1	1
115	отношении его к	1	1
116	что иное как	1	1
117	не может и	3	1
118	к тому что	2	1
119	одной и той	1	1
120	не что иное	1	1
121	тех или иных	1	1
122	т д и	2	1
123	сама по себе	8	1
124	в данный момент	1	1
125	т д в	1	1
126	к тому же	1	1
127	не нуждается в	3	1
128	и с другой	2	1
