N	2gram	Bakhtin_Pr_2	Psycholo
1	то что	5	37
2	и в	45	30
3	в том	8	27
4	что в	6	24
5	и что	2	23
6	потому что	8	23
7	том что	7	21
8	того чтобы	1	20
9	таким образом	11	20
10	все время	3	20
11	для того	1	20
12	как бы	15	19
13	на то	2	17
14	что он	7	17
15	не только	16	16
16	в этом	20	14
17	в самом	13	14
18	то есть	50	13
19	как раз	6	13
20	так же	5	13
21	показать что	2	12
22	в сущности	7	12
23	с одной	1	12
24	вместе с	1	12
25	может быть	18	11
26	если бы	2	11
27	что мы	1	11
28	как на	2	11
29	о том	3	10
30	никогда не	17	9
31	и когда	1	9
32	так как	5	9
33	с другой	1	9
34	для этого	3	9
35	не может	24	9
36	сказать что	5	9
37	самом деле	4	8
38	мы имеем	2	8
39	при этом	2	8
40	заключается в	1	8
41	не в	8	8
42	к тому	1	8
43	тому что	1	8
44	того что	3	8
45	мы видим	2	8
46	а не	10	8
47	могут быть	4	8
48	то же	5	7
49	зависимости от	3	7
50	но не	6	7
51	все же	4	7
52	и как	2	7
53	в нем	20	7
54	точки зрения	19	7
55	по себе	8	7
56	в основе	2	7
57	мы можем	4	7
58	героя и	7	7
59	как это	2	7
60	в зависимости	3	6
61	мы уже	3	6
62	что если	3	6
63	в своем	5	6
64	и если	1	6
65	что она	4	6
66	на этом	1	6
67	что все	3	6
68	ясно что	1	6
69	как и	14	6
70	никак не	1	6
71	что с	1	6
72	у шекспира	1	6
73	и его	8	6
74	как будто	1	6
75	или в	2	6
76	и здесь	2	6
77	о котором	1	6
78	уже в	4	6
79	тем что	2	6
80	но и	15	6
81	именно в	3	6
82	и не	42	6
83	и для	2	6
84	что оно	1	6
85	совершенно не	1	6
86	жизни и	15	6
87	и есть	1	5
88	еще не	9	5
89	ответ на	1	5
90	что они	3	5
91	в себе	5	5
92	в целом	5	5
93	в этой	1	5
94	было бы	4	5
95	рядом с	3	5
96	несмотря на	1	5
97	был бы	1	5
98	сих пор	2	5
99	как мы	8	5
100	но в	6	5
101	один из	2	5
102	только в	9	5
103	до сих	2	5
104	а с	3	5
105	и потому	6	5
106	бы в	5	5
107	другой стороны	1	5
108	в своих	4	5
109	как только	1	4
110	в виду	2	4
111	в ней	7	4
112	друг к	3	4
113	стороны и	1	4
114	и к	2	4
115	мы говорили	1	4
116	к другу	3	4
117	есть не	1	4
118	в них	4	4
119	в своей	6	4
120	не могли	1	4
121	что эта	2	4
122	из которых	2	4
123	действующие лица	1	4
124	казалось бы	1	4
125	как она	1	4
126	у нас	2	4
127	по сравнению	2	4
128	и совершенно	1	4
129	в его	22	4
130	на одном	1	4
131	в него	1	4
132	только что	2	4
133	этот вопрос	4	4
134	только на	1	4
135	в конце	4	4
136	от того	2	4
137	прежде всего	11	4
138	там где	6	4
139	в частности	1	4
140	о чем	1	4
141	сравнению с	2	4
142	в результате	3	4
143	от него	3	4
144	и все	1	4
145	а в	3	4
146	не есть	2	4
147	совершенно справедливо	1	3
148	художественного произведения	1	3
149	смысл этого	1	3
150	в их	4	3
151	той же	1	3
152	мы не	1	3
153	и о	2	3
154	что герой	1	3
155	из того	1	3
156	в каждой	1	3
157	и на	7	3
158	в ее	3	3
159	он говорит	2	3
160	мы сейчас	1	3
161	как в	4	3
162	и наконец	1	3
163	в которой	2	3
164	из этих	1	3
165	на его	5	3
166	он не	9	3
167	не как	6	3
168	что ни	1	3
169	так например	1	3
170	можно было	2	3
171	человека в	5	3
172	в другом	1	3
173	об этом	3	3
174	это не	3	3
175	ни в	2	3
176	в этих	4	3
177	но он	1	3
178	вовсе не	7	3
179	есть нечто	1	3
180	самого начала	1	3
181	одна из	3	3
182	но только	2	3
183	этом отношении	2	3
184	в каком	1	3
185	с другом	2	3
186	не могут	1	3
187	данном случае	1	3
188	с самого	1	3
189	так в	1	3
190	котором мы	1	3
191	что у	4	3
192	так и	3	3
193	остановимся на	2	3
194	именно потому	1	3
195	и поэтому	1	3
196	образом мы	1	3
197	что и	5	3
198	и только	1	3
199	видим что	1	3
200	мне кажется	1	3
201	тот же	2	3
202	так что	2	3
203	для него	9	3
204	у него	6	3
205	что на	1	3
206	со стороны	4	3
207	эти две	1	3
208	на этот	1	3
209	была бы	3	3
210	художественной формы	1	3
211	с которым	1	3
212	в данном	1	3
213	в той	3	3
214	друг с	2	3
215	как из	1	3
216	героя в	5	3
217	лучшем случае	1	3
218	мы должны	4	3
219	хотя бы	5	3
220	в свою	1	3
221	в лучшем	1	3
222	и другие	4	3
223	по поводу	1	3
224	это в	1	3
225	к этому	4	3
226	в таком	3	3
227	ту же	1	2
228	же как	4	2
229	того же	1	2
230	своими собственными	1	2
231	это и	1	2
232	бы для	1	2
233	почти не	1	2
234	отношения между	1	2
235	и до	4	2
236	должна быть	3	2
237	с таким	1	2
238	отношения к	2	2
239	а как	4	2
240	которую мы	2	2
241	он как	3	2
242	время как	1	2
243	для нашей	1	2
244	и он	3	2
245	между собой	1	2
246	с его	8	2
247	во всех	4	2
248	на самом	1	2
249	по отношению	8	2
250	отличие от	1	2
251	друг от	2	2
252	в центре	1	2
253	в одной	5	2
254	от друга	2	2
255	с этим	1	2
256	перед нами	4	2
257	нам кажется	1	2
258	что по	1	2
259	согласие или	1	2
260	ни один	3	2
261	он в	1	2
262	все эти	4	2
263	в ответ	1	2
264	в нашем	2	2
265	к самому	1	2
266	как он	4	2
267	по самому	1	2
268	и вот	2	2
269	одной и	1	2
270	даже прямо	1	2
271	в нее	1	2
272	и следовательно	7	2
273	но все	4	2
274	в каждом	4	2
275	же не	1	2
276	и дальше	1	2
277	и с	7	2
278	с героем	2	2
279	из них	9	2
280	он является	1	2
281	все равно	1	2
282	к которым	1	2
283	для чего	1	2
284	чем в	1	2
285	должно быть	4	2
286	и того	1	2
287	одного и	2	2
288	это делает	2	2
289	в письме	1	2
290	в котором	7	2
291	с точки	9	2
292	в отличие	1	2
293	в которых	1	2
294	и той	3	2
295	сами по	1	2
296	том и	1	2
297	в словах	2	2
298	любви и	1	2
299	что есть	1	2
300	в отношении	1	2
301	в то	5	2
302	дело в	1	2
303	того как	3	2
304	к этим	1	2
305	и так	1	2
306	во всем	1	2
307	со своим	1	2
308	поэтому совершенно	1	2
309	эти три	1	2
310	входят в	1	2
311	все то	2	2
312	нет ни	3	2
313	есть только	4	2
314	ли не	1	2
315	отличается от	1	2
316	он видит	1	2
317	если же	1	2
318	которого мы	1	2
319	приводит к	1	2
320	на том	1	2
321	и другими	2	2
322	не с	1	2
323	мы приводили	1	2
324	еще в	1	2
325	что дело	1	2
326	понятно что	1	2
327	и даже	3	2
328	ничего не	3	2
329	или иной	3	2
330	находится в	2	2
331	строго говоря	1	2
332	и герой	2	2
333	и та	1	2
334	очень хорошо	1	2
335	можно сказать	2	2
336	романа как	2	2
337	говорит он	1	2
338	в форме	2	2
339	которые он	1	2
340	в сферу	1	2
341	этом смысле	5	2
342	в большей	1	2
343	обе эти	1	2
344	это очень	2	2
345	бы по	1	2
346	связи с	1	2
347	ни одного	3	2
348	его с	2	2
349	не дает	1	2
350	в душе	1	2
351	мы находим	1	2
352	в одном	6	2
353	само по	2	2
354	героя а	1	2
355	герой и	3	2
356	даже и	2	2
357	героя о	1	2
358	себя и	2	2
359	на которых	1	2
360	и эта	3	2
361	до конца	7	2
362	в рассказе	3	2
363	борьбу и	1	2
364	или с	1	2
365	с помощью	1	2
366	именно поэтому	1	2
367	всех трех	1	2
368	он изображает	1	2
369	характера и	2	2
370	на героя	2	2
371	он ставит	1	2
372	по существу	1	2
373	к следующему	1	2
374	этом случае	1	2
375	все это	5	2
376	сильных и	1	2
377	не является	3	2
378	нам придется	1	2
379	той или	3	2
380	находит свое	1	2
381	и ни	1	2
382	конце концов	3	2
383	видим в	1	2
384	же в	1	2
385	входящий в	1	2
386	есть то	1	2
387	в романе	3	2
388	между ними	4	2
389	не знает	4	2
390	бы его	1	2
391	себе не	1	2
392	этом совершенно	1	1
393	их предметом	1	1
394	только он	1	1
395	одним из	3	1
396	например в	2	1
397	в сфере	2	1
398	оно ощущается	1	1
399	переходит к	1	1
400	связана с	1	1
401	все остальное	1	1
402	он может	2	1
403	знает о	1	1
404	силы и	1	1
405	идет о	2	1
406	здесь и	2	1
407	и принципиально	1	1
408	две мысли	1	1
409	нем нет	1	1
410	на две	1	1
411	из его	1	1
412	др в	1	1
413	все те	2	1
414	научной и	1	1
415	они никогда	1	1
416	и могут	2	1
417	еще на	1	1
418	статьи в	2	1
419	положения в	1	1
420	случае это	1	1
421	из своих	2	1
422	героя но	1	1
423	смысл ее	1	1
424	мыслей можно	1	1
425	характер то	1	1
426	мы и	3	1
427	конечно и	2	1
428	а путем	1	1
429	свое отношение	1	1
430	ему нет	1	1
431	следовательно в	1	1
432	на них	2	1
433	три плана	2	1
434	в чем	2	1
435	в сюжете	1	1
436	как таковая	1	1
437	ними в	1	1
438	романа не	2	1
439	роман достоевского	2	1
440	один элемент	1	1
441	самому герою	1	1
442	очень сложных	1	1
443	мы будем	1	1
444	но как	2	1
445	а только	2	1
446	точка зрения	7	1
447	не все	1	1
448	вступают в	2	1
449	отношение к	8	1
450	сюжетом и	2	1
451	значение имеет	1	1
452	теперь не	1	1
453	этом есть	1	1
454	решения этой	1	1
455	относится к	2	1
456	вызывая в	1	1
457	словах и	1	1
458	людей все	1	1
459	общего с	1	1
460	в художественном	3	1
461	и нет	1	1
462	хотя и	2	1
463	или несогласие	1	1
464	более или	1	1
465	это их	1	1
466	от этого	1	1
467	о силе	1	1
468	видим героя	1	1
469	психологии и	1	1
470	за собой	2	1
471	идея и	1	1
472	та же	1	1
473	в литературном	1	1
474	самой природе	1	1
475	бы с	1	1
476	жизнь как	1	1
477	не сделал	1	1
478	что так	1	1
479	за человека	1	1
480	ни одна	1	1
481	часто даже	1	1
482	потому может	1	1
483	романа но	2	1
484	нами в	4	1
485	и тот	1	1
486	оставил не	1	1
487	имеем в	2	1
488	романы и	1	1
489	тому же	1	1
490	так сказать	7	1
491	быть поняты	1	1
492	сказать в	1	1
493	время и	1	1
494	него мысль	1	1
495	но именно	1	1
496	к герою	5	1
497	которая является	1	1
498	романа все	1	1
499	а всегда	1	1
500	на совершенно	1	1
501	братья карамазовы	2	1
502	на земле	1	1
503	что тут	1	1
504	которым не	1	1
505	от нее	1	1
506	подход к	2	1
507	не из	1	1
508	смысле в	1	1
509	могла бы	1	1
510	сознание и	4	1
511	самого автора	1	1
512	из самой	1	1
513	за собою	1	1
514	на протяжении	3	1
515	воспринимается как	2	1
516	же мотив	1	1
517	он есть	2	1
518	оказался человек	1	1
519	уж не	1	1
520	но чтоб	1	1
521	в жизни	3	1
522	эти же	2	1
523	и смерти	7	1
524	о характере	1	1
525	но уже	2	1
526	этого слова	2	1
527	это положение	1	1
528	ни одной	1	1
529	далеко не	4	1
530	свое начало	1	1
531	которой он	1	1
532	и вне	1	1
533	нигде не	6	1
534	собою и	1	1
535	за ним	1	1
536	шекспир он	1	1
537	проявляется в	2	1
538	как таковой	1	1
539	со всей	2	1
540	же я	1	1
541	они объединены	1	1
542	меняется и	1	1
543	или менее	1	1
544	что значит	2	1
545	которую он	3	1
546	повести но	1	1
547	различных точек	1	1
548	о герое	4	1
549	не подозревает	1	1
550	пор в	1	1
551	она в	1	1
552	с только	1	1
553	представление о	2	1
554	самого героя	2	1
555	от себя	1	1
556	жизни с	1	1
557	звучал бы	1	1
558	не учитывает	1	1
559	не менее	2	1
560	одном из	1	1
561	из области	1	1
562	не раз	2	1
563	где она	2	1
564	точку зрения	5	1
565	которые в	2	1
566	по крайней	2	1
567	и эти	1	1
568	лежит не	1	1
569	их в	7	1
570	того кто	1	1
571	бы быть	2	1
572	даже в	6	1
573	же мы	2	1
574	сам он	2	1
575	и очень	1	1
576	в пятой	1	1
577	героем и	2	1
578	нет никакого	1	1
579	если и	1	1
580	случае в	1	1
581	непосредственно ни	1	1
582	здесь могут	1	1
583	романа на	1	1
584	отчетливо и	1	1
585	все три	6	1
586	она не	5	1
587	иной раз	1	1
588	почти никогда	1	1
589	на котором	1	1
590	тогда когда	1	1
591	ее с	3	1
592	на него	2	1
593	в процессе	2	1
594	в русской	2	1
595	иметь никакого	1	1
596	героев и	1	1
597	и принципы	1	1
598	не имеет	3	1
599	карамазова и	1	1
600	смысл его	2	1
601	того и	1	1
602	нее нет	1	1
603	приводили в	1	1
604	х годов	2	1
605	и теперь	1	1
606	совершенно неправ	1	1
607	мы бы	1	1
608	здесь же	1	1
609	и свою	2	1
610	только с	1	1
611	и развиваются	2	1
612	в области	2	1
613	перед ним	2	1
614	конечно только	1	1
615	и оно	2	1
616	т.п и	1	1
617	в живописи	1	1
618	впоследствии когда	1	1
619	чтобы сделать	1	1
620	лежит в	2	1
621	в других	1	1
622	выразить так	1	1
623	должны быть	1	1
624	содержанием и	1	1
625	одну и	1	1
626	как итог	1	1
627	для такого	1	1
628	что отличает	1	1
629	для его	1	1
630	как человек	2	1
631	всегда есть	1	1
632	отказаться от	1	1
633	на это	1	1
634	с собственной	1	1
635	мы слышим	2	1
636	оно может	1	1
637	с ее	3	1
638	как не	5	1
639	в некоторых	2	1
640	как один	1	1
641	здесь не	2	1
642	без всякого	1	1
643	только при	1	1
644	и от	3	1
645	за пределами	1	1
646	уже с	1	1
647	она может	1	1
648	в произведении	5	1
649	то время	1	1
650	дано в	1	1
651	и себе	1	1
652	свое мнение	1	1
653	здесь нет	2	1
654	и каждый	1	1
655	к самой	1	1
656	подойти к	1	1
657	как свои	1	1
658	образом три	1	1
659	сама она	1	1
660	ними и	1	1
661	может в	1	1
662	воспринимает не	1	1
663	автор не	4	1
664	о нем	6	1
665	другом месте	1	1
666	и т.д	3	1
667	но к	1	1
668	другими словами	2	1
669	говорит об	1	1
670	он стремился	1	1
671	его жизни	2	1
672	к действительности	2	1
673	к нему	11	1
674	с других	1	1
675	и три	1	1
676	русской литературе	2	1
677	однако с	1	1
678	которые мы	1	1
679	переходит в	2	1
680	с вами	1	1
681	элементов как	1	1
682	человека из	1	1
683	его мысль	1	1
684	героя он	1	1
685	есть с	2	1
686	крайней мере	2	1
687	не обязательно	1	1
688	тотчас же	2	1
689	вообще и	1	1
690	может стать	2	1
691	романа в	5	1
692	достоевского которые	1	1
693	не тот	1	1
694	найти и	1	1
695	это свойство	1	1
696	не так	2	1
697	в каких	1	1
698	и изобразить	1	1
699	на которой	1	1
700	что только	1	1
701	не о	2	1
702	одной из	2	1
703	которым он	1	1
704	в какой	1	1
705	отказ от	1	1
706	полнотой и	1	1
707	к их	1	1
708	то в	1	1
709	и действительно	2	1
710	поэтому и	3	1
711	который в	1	1
712	во времени	1	1
713	или же	2	1
714	и ее	7	1
715	важных проблем	1	1
716	поэтому для	1	1
717	с которыми	2	1
718	себя в	2	1
719	оказывается в	1	1
720	можно выразить	1	1
721	и чувствуем	1	1
722	живого человека	1	1
723	уже не	6	1
724	когда говорил	1	1
725	составить себе	1	1
726	на всякую	1	1
727	в виде	1	1
728	в начале	2	1
729	в сознании	2	1
730	кажется что	2	1
731	за счет	2	1
732	от других	1	1
733	и показать	1	1
734	двух основных	1	1
735	этой новой	2	1
736	вступает в	4	1
737	по выражению	2	1
738	что сама	1	1
739	его и	3	1
740	и их	6	1
741	его души	2	1
742	могло бы	1	1
743	слова в	4	1
744	произведения и	1	1
745	у нее	1	1
746	свою любовь	1	1
747	в объект	1	1
748	как художник	3	1
749	каждый из	1	1
750	как при	1	1
751	смерти и	1	1
752	были бы	2	1
753	нет и	3	1
754	именно как	1	1
755	и т.п	6	1
756	имеет и	1	1
757	как у	2	1
758	герои и	2	1
759	на ее	1	1
760	к роману	2	1
761	в сознание	1	1
762	совпадает с	1	1
763	как же	2	1
764	мы еще	1	1
765	он считал	1	1
766	и др	4	1
767	что не	5	1
768	что для	2	1
769	затем мы	1	1
770	начале романа	2	1
771	психологии на	1	1
772	превращается в	4	1
773	не было	2	1
774	стало быть	3	1
775	подчеркивает что	1	1
776	мысль как	2	1
777	его как	1	1
778	основное и	1	1
779	между характером	1	1
780	здесь этот	1	1
781	и переживает	1	1
782	его именно	1	1
783	формы которые	1	1
784	в одно	1	1
785	и ему	1	1
786	бы как	1	1
787	если не	2	1
788	сознает его	1	1
789	мы видели	3	1
790	между собою	1	1
791	всю полноту	1	1
792	ко всем	2	1
793	всех элементов	2	1
794	скорее на	1	1
795	его характер	1	1
796	которая для	1	1
797	конечно не	6	1
798	целом ряде	2	1
799	в романах	8	1
800	у автора	1	1
801	смысле этого	2	1
