N	2gram	Tiupa_Hudo_1	Narrotol
1	не только	12	31
2	но и	5	27
3	и не	2	23
4	при этом	12	19
5	может быть	5	15
6	в качестве	9	14
7	в частности	5	14
8	как и	9	13
9	в тексте	3	13
10	а не	12	13
11	а в	7	13
12	в этом	11	12
13	только в	5	12
14	и в	14	11
15	в данном	1	11
16	тогда как	7	10
17	состоит в	2	10
18	своего рода	7	10
19	и его	5	10
20	такого рода	3	10
21	с собачкой	8	9
22	времени и	1	9
23	во времени	1	9
24	то что	8	9
25	то же	9	8
26	иначе говоря	2	8
27	не может	7	8
28	данном случае	1	8
29	в том	12	8
30	уже не	7	8
31	со стороны	3	8
32	и т.п	1	8
33	в рассказе	11	8
34	но в	5	7
35	том что	16	7
36	если бы	3	7
37	у него	9	7
38	и он	5	6
39	в самом	4	6
40	не в	7	6
41	в этой	8	6
42	в себе	11	6
43	об этом	5	6
44	не мог	1	6
45	к тому	7	6
46	у чехова	13	6
47	и т.д	1	6
48	одного из	1	6
49	во втором	1	6
50	в его	8	6
51	как бы	7	6
52	один из	4	6
53	как раз	4	6
54	и пространстве	1	6
55	а также	3	6
56	жизни и	5	6
57	и на	3	5
58	как правило	6	5
59	перед нами	5	5
60	рассказа в	6	5
61	анной сергеевной	2	5
62	так и	13	5
63	точки зрения	5	5
64	в своей	10	5
65	тем самым	1	5
66	потому что	5	5
67	можно сказать	4	5
68	действующих лиц	2	5
69	столь же	4	5
70	с анной	2	5
71	то в	4	4
72	было как	1	4
73	в первом	1	4
74	еще не	7	4
75	с его	5	4
76	но не	3	4
77	как в	8	4
78	все же	3	4
79	хотя и	2	4
80	из этих	1	4
81	в нем	3	4
82	анна сергеевна	17	4
83	в мире	3	4
84	из них	4	4
85	по себе	2	4
86	и тем	1	4
87	соответствии с	1	4
88	с позиции	2	4
89	в одном	1	4
90	вплоть до	1	4
91	в то	8	4
92	одна из	2	4
93	того чтобы	3	4
94	никогда не	6	4
95	что на	2	4
96	к себе	5	4
97	в ней	4	4
98	так в	2	4
99	что у	3	4
100	о том	12	4
101	внимание на	2	4
102	же время	8	4
103	а во	1	4
104	в литературе	3	4
105	того что	4	4
106	для него	10	4
107	слова в	2	4
108	у нее	2	4
109	прежде всего	11	4
110	из наиболее	1	4
111	о чем	1	4
112	в речи	2	4
113	матери и	2	4
114	однако и	3	4
115	или не	3	4
116	и состоит	1	4
117	как известно	1	3
118	речь идет	3	3
119	также и	1	3
120	и то	1	3
121	самом деле	5	3
122	идет о	3	3
123	едва ли	3	3
124	всего лишь	4	3
125	мы не	2	3
126	он сам	1	3
127	но как	2	3
128	в противовес	2	3
129	в центре	4	3
130	в своем	4	3
131	и как	1	3
132	к чему	1	3
133	в целом	2	3
134	центрального персонажа	1	3
135	анны сергеевны	13	3
136	но именно	1	3
137	он не	4	3
138	чеховских рассказов	2	3
139	и с	4	3
140	в глазах	6	3
141	это не	7	3
142	художественного письма	2	3
143	в жизни	1	3
144	в слове	1	3
145	еще раз	2	3
146	в ходе	3	3
147	и ее	1	3
148	тем не	4	3
149	их в	1	3
150	однако в	2	3
151	укрупнение плана	3	3
152	не менее	5	3
153	но они	1	3
154	в русской	4	3
155	картины мира	4	3
156	о них	1	3
157	к анне	5	3
158	как будто	4	3
159	этом отношении	3	3
160	для гурова	1	3
161	и о	4	3
162	но при	1	3
163	еще в	3	3
164	когда в	1	3
165	сводится к	1	3
166	о нем	3	3
167	обращается к	1	3
168	его жизни	2	3
169	лишь в	3	3
170	в конечном	2	3
171	между тем	8	3
172	или напротив	2	3
173	что он	9	3
174	по отношению	8	3
175	в прозе	1	3
176	могло бы	1	3
177	в пространстве	1	3
178	представляют собой	2	3
179	в финале	3	3
180	именно в	7	3
181	при всей	2	3
182	начало и	1	3
183	не было	4	3
184	из участников	1	3
185	как это	1	3
186	текста в	1	3
187	в ялте	6	3
188	быть не	1	3
189	в начале	2	3
190	но для	1	3
191	в следующей	3	3
192	и все	4	3
193	в поле	1	3
194	первом случае	1	3
195	отношению к	8	3
196	героя в	2	3
197	[...] и	1	3
198	что в	6	3
199	в сфере	1	2
200	обращено к	1	2
201	мать и	1	2
202	сознания героя	2	2
203	иным как	1	2
204	героя но	1	2
205	и для	3	2
206	происходит это	1	2
207	высказывания в	1	2
208	в сущности	1	2
209	жизни как	2	2
210	ему в	1	2
211	в чем	1	2
212	действующее лицо	1	2
213	порой и	2	2
214	чем это	1	2
215	если в	2	2
216	в зеркале	2	2
217	отличие от	1	2
218	в е	2	2
219	один и	1	2
220	отнюдь не	3	2
221	что касается	1	2
222	сознания в	1	2
223	на святках	4	2
224	дамы с	4	2
225	глава вторая	1	2
226	та же	4	2
227	раз в	2	2
228	роль в	1	2
229	на две	1	2
230	на то	4	2
231	не могла	1	2
232	так сказать	2	2
233	вдруг забилось	2	2
234	обыкновенного человека	1	2
235	ключ к	2	2
236	художественного высказывания	1	2
237	и вот	1	2
238	серая от	1	2
239	заключает в	2	2
240	человека в	6	2
241	из хора	2	2
242	а его	2	2
243	входит в	1	2
244	в берете	2	2
245	я в	1	2
246	срывало шляпы	2	2
247	для них	1	2
248	анне сергеевне	7	2
249	центральное событие	2	2
250	все равно	2	2
251	этого не	1	2
252	а за	1	2
253	он и	1	2
254	в москве	1	2
255	и того	1	2
256	как замечает	1	2
257	в этих	5	2
258	рассказа о	3	2
259	в город	1	2
