N	3gram	Losev_Dial_1	Istorich
1	и т д	19	18
2	в этих случаях	1	8
3	до сих пор	2	6
4	точно так же	2	6
5	в том что	7	5
6	но все же	1	4
7	что он не	2	4
8	в связи с	1	4
9	можно было бы	4	3
10	с одной стороны	2	3
11	мы уже знаем	1	3
12	и может быть	1	2
13	что иное как	1	2
14	потому что он	3	2
15	уже знаем что	1	2
16	иметь в виду	3	2
17	они никогда не	1	2
18	на самом деле	2	2
19	т д и	2	2
20	и что они	1	2
21	очень много но	1	2
22	т д но	2	2
23	во всех этих	1	2
24	не что иное	1	2
25	и ничего не	1	2
26	с другой стороны	4	2
27	не может быть	3	2
28	что это за	1	2
29	о том что	2	2
30	с самого начала	1	2
31	на то что	4	2
32	дело не в	1	2
33	к тому же	1	2
34	и есть то	1	1
35	как то что	1	1
36	что под этим	1	1
37	другой стороны в	1	1
38	это верно только	1	1
39	то это значит	2	1
40	в виду что	1	1
41	и той же	1	1
42	но так как	1	1
43	то же можно	1	1
44	да и то	3	1
45	друг от друга	1	1
46	нового т е	2	1
47	сам по себе	6	1
48	ничего не знаю	1	1
49	это далеко не	1	1
50	но это не	1	1
51	об этом не	1	1
52	несмотря на то	2	1
53	вспомним что и	1	1
54	и то же	4	1
55	как один из	2	1
56	тем не менее	1	1
57	в мифе о	1	1
58	так или иначе	1	1
59	потом только можно	1	1
60	вообще т е	1	1
61	то что он	1	1
62	т д все	1	1
63	как мы увидим	1	1
64	не зная что	2	1
65	а на самом	1	1
66	есть не что	1	1
67	мы можем сказать	2	1
68	по себе а	2	1
69	это и есть	2	1
70	связи с этим	1	1
71	и не должен	1	1
72	в гоголевском вие	1	1
73	это значит что	9	1
74	мы должны поставить	1	1
75	не просто как	2	1
76	то что под	1	1
77	с этой стороны	2	1
78	то мы имеем	1	1
79	говорят только о	1	1
80	то что она	1	1
81	одной и той	1	1
82	один из видов	2	1
83	по направлению к	1	1
84	друг с другом	1	1
85	и в нем	2	1
86	можем сказать что	2	1
87	но если мы	1	1
