N	3gram	Vygotskiy__6	Psycholo
1	для того чтобы	8	19
2	на то что	4	16
3	в том что	19	14
4	с одной стороны	1	12
5	в сущности говоря	4	8
6	в зависимости от	5	6
7	заключается в том	5	6
8	к тому что	7	6
9	в самом деле	1	5
10	до сих пор	3	5
11	с другой стороны	2	5
12	так же точно	3	5
13	по сравнению с	14	4
14	именно то что	1	4
15	мы могли бы	9	4
16	тот факт что	1	4
17	и как бы	1	4
18	друг к другу	3	4
19	не только не	2	4
20	таким образом что	1	3
21	не в состоянии	2	3
22	никак не может	1	3
23	то же самое	6	3
24	в лучшем случае	1	3
25	сам по себе	1	3
26	вместе с тем	2	3
27	из того что	3	3
28	с тем что	2	3
29	на этот вопрос	2	3
30	и то что	2	3
31	то что он	2	3
32	с самого начала	7	3
33	можно было бы	5	3
34	друг с другом	5	3
35	в этом отношении	3	3
36	и того же	4	2
37	что иное как	1	2
38	мы видим в	2	2
39	состоит в том	2	2
40	потому что в	1	2
41	то о чем	1	2
42	и той же	3	2
43	одного и того	4	2
44	в этом случае	2	2
45	в качестве своего	1	2
46	с точки зрения	10	2
47	на первый план	1	2
48	принять во внимание	2	2
49	является то что	1	2
50	в отличие от	1	2
51	то что в	1	2
52	бы сказать что	2	2
53	потому что он	4	2
54	бы показать что	1	2
55	одной и той	3	2
56	том что мы	2	2
57	нечто такое что	1	2
58	так же как	6	2
59	в данном случае	1	2
60	сами по себе	1	2
61	таким образом мы	2	2
62	не только в	1	2
63	во всех трех	1	2
64	в конце концов	1	2
65	там где мы	1	2
66	зависимости от того	1	2
67	что самое важное	1	2
68	ясно что в	1	2
69	в том и	1	2
70	находится в зависимости	1	2
71	то что мы	2	2
72	он должен был	1	2
73	не может быть	2	2
74	ту же самую	2	2
75	вопрос о том	1	2
76	нам думается что	5	2
77	не что иное	1	2
78	той или иной	1	2
79	мы знаем что	3	2
80	можно сказать что	6	2
81	друг от друга	1	2
82	совершенно очевидно что	2	2
83	как бы в	1	2
84	в каком отношении	1	2
85	показывает что в	1	2
86	на самом деле	1	2
87	могли бы сказать	2	2
88	именно потому что	2	2
89	свое отношение к	1	1
90	том что в	1	1
91	по себе совершенно	1	1
92	то специфическое что	1	1
93	это не может	2	1
94	мы видим таким	1	1
95	это на примере	1	1
96	что в основе	1	1
97	психологической точки зрения	1	1
98	оно может быть	1	1
99	он исходит из	1	1
100	это означает что	2	1
101	по отношению к	10	1
102	если обратиться к	1	1
103	в этом смысле	2	1
104	совпадает с тем	1	1
105	одна из основных	1	1
106	которые сами по	1	1
107	же самое в	1	1
108	том что оно	3	1
109	мы можем теперь	1	1
110	в силу того	5	1
111	же как и	1	1
112	те и другие	1	1
113	и в этом	1	1
114	том что всякое	1	1
115	могут быть выражены	1	1
116	все время речь	1	1
117	что он должен	1	1
118	до известной степени	2	1
119	где мы имеем	1	1
120	мы не имеем	1	1
121	того что есть	1	1
122	что он не	1	1
123	было бы показать	1	1
124	и именно в	1	1
125	имеет не только	1	1
126	только то что	2	1
127	но он не	1	1
128	в каждом данном	1	1
129	то что она	1	1
130	не прямо а	1	1
131	в значительной мере	2	1
132	в большей мере	1	1
133	вперед по сравнению	1	1
134	несмотря на то	2	1
135	же два противоположных	1	1
136	с этой точки	1	1
137	не то что	1	1
138	он никогда не	1	1
139	тем что мы	1	1
140	но что самое	1	1
141	во внимание что	1	1
142	то время как	5	1
143	мы не можем	1	1
144	в том или	1	1
145	по самому существу	1	1
146	можем представить себе	1	1
147	раскрывается перед нами	1	1
148	этом отношении и	1	1
149	и тот же	1	1
150	смысле этого слова	1	1
151	себе подтверждение в	1	1
152	с психологической точки	1	1
153	в каждой из	1	1
154	как частный случай	3	1
155	во внимание то	1	1
156	если мы примем	1	1
157	он утверждает что	1	1
158	не могут быть	2	1
159	это вполне совпадает	1	1
160	при этом совершенно	1	1
161	имеем дело с	1	1
162	едва ли не	1	1
163	в последнее время	2	1
164	приводит к тому	1	1
165	но вместе с	1	1
166	а не как	1	1
167	к другу как	2	1
168	именно в этом	2	1
169	то окажется что	1	1
170	потому что если	1	1
171	идет все время	2	1
172	но так как	1	1
173	что при таком	1	1
174	потому что они	1	1
175	один и тот	1	1
176	состоят в том	1	1
177	этой точки зрения	1	1
178	так что когда	1	1
179	того что у	1	1
180	то новое что	1	1
181	надо сказать что	1	1
182	оказывается не в	1	1
183	собственном смысле слова	1	1
184	когда мы говорим	2	1
185	то обстоятельство что	1	1
186	вполне совпадает с	2	1
187	в то время	6	1
188	зависимости от той	1	1
189	в свою очередь	1	1
190	исследование показало что	1	1
191	в собственном смысле	1	1
192	после того как	1	1
193	ничего общего с	1	1
194	видим таким образом	1	1
195	что один из	1	1
196	не может стать	1	1
197	мы видели что	3	1
198	что мы нашли	2	1
199	не только это	1	1
200	на всем протяжении	1	1
201	в том смысле	2	1
202	именно в силу	1	1
203	тому что он	4	1
204	в ответ на	1	1
205	мы имеем дело	2	1
206	вместо того чтобы	2	1
207	и все же	1	1
208	если принять во	2	1
209	силу того что	5	1
210	в этом заключается	2	1
211	в совершенно ином	1	1
212	остановиться на этом	1	1
213	и в другом	1	1
