N	2gram	Losev_Prob_1	DiskursI
1	в качестве	2	34
2	не только	17	28
3	в том	9	23
4	а не	15	22
5	то есть	33	20
6	том что	12	19
7	может быть	14	17
8	как и	3	16
9	и в	32	16
10	в этом	19	15
11	еще не	9	14
12	но и	9	14
13	при этом	6	13
14	по своей	1	11
15	но не	9	11
16	прежде всего	10	11
17	и не	31	11
18	как в	4	10
19	далеко не	5	10
20	с другой	3	10
21	в нем	13	9
22	не может	8	9
23	отнюдь не	10	8
24	но в	14	8
25	о том	11	8
26	так и	12	8
27	а также	4	8
28	не было	4	7
29	в себе	15	7
30	то же	10	7
31	не в	4	7
32	в основе	1	7
33	со стороны	1	7
34	в его	6	7
35	только в	7	7
36	в своем	5	6
37	пока еще	3	6
38	и как	6	6
39	ни к	1	6
40	и на	8	5
41	во всех	7	5
42	тому же	1	5
43	в силу	1	5
44	в котором	5	5
45	в их	4	5
46	в процессе	1	5
47	сводится к	1	5
48	или иной	5	5
49	можно сказать	5	5
50	в данном	9	5
51	как бы	14	5
52	к тому	3	5
53	а в	4	5
54	то что	42	5
55	в своей	8	5
56	и о	8	4
57	в которых	3	4
58	с его	2	4
59	в истории	4	4
60	и к	1	4
61	уже не	3	4
62	на его	2	4
63	не как	2	4
64	лишь в	1	4
65	в них	7	4
66	потому что	16	4
67	могут быть	2	4
68	для себя	3	4
69	внимание на	1	4
70	между тем	2	4
71	во втором	1	4
72	что он	7	4
73	для него	2	4
74	не обязательно	3	4
75	что не	3	4
76	связи с	5	4
77	такого рода	7	4
78	не является	5	4
79	что в	12	4
80	также и	11	3
81	того же	3	3
82	и потому	2	3
83	в первом	2	3
84	той или	5	3
85	в одной	1	3
86	с этим	3	3
87	перед нами	5	3
88	в самом	6	3
89	заключается в	1	3
90	это не	6	3
91	и того	2	3
92	точки зрения	3	3
93	однако в	2	3
94	по себе	15	3
95	в то	6	3
96	к той	1	3
97	таким образом	6	3
98	должны быть	1	3
99	в ее	3	3
100	не с	1	3
101	и даже	11	3
102	или на	3	3
103	не сводится	1	3
104	хотя бы	3	3
105	в данной	1	3
106	из них	3	3
107	тем что	7	3
108	именно в	4	3
109	при всей	1	3
110	имеет место	1	3
111	себе не	3	3
112	мира в	1	3
113	в акте	1	3
114	по своему	9	3
115	для обозначения	4	3
116	тому как	2	3
117	того что	7	3
118	один из	4	3
119	все же	1	3
120	на смену	1	3
121	сказать что	13	3
122	другой стороны	3	3
123	в действительности	3	3
124	это понятие	1	3
125	отношения к	1	2
126	одним из	1	2
127	например в	2	2
128	и есть	6	2
129	определить как	1	2
130	он всегда	3	2
131	едва ли	2	2
132	в году	1	2
133	для своего	2	2
134	мы имеем	2	2
135	состояния но	1	2
136	в сущности	2	2
137	на себя	2	2
138	этого термина	4	2
139	в виду	6	2
140	события в	1	2
141	сказать и	3	2
142	но как	6	2
143	за пределы	6	2
144	себя в	1	2
145	хотя и	6	2
146	с понятием	1	2
147	более или	3	2
148	в противоположность	1	2
149	не приходится	1	2
150	поскольку в	2	2
151	в этой	10	2
152	всей его	1	2
153	в значении	1	2
154	том чтобы	1	2
155	подобно тому	2	2
156	на этом	1	2
157	так например	1	2
158	человека в	1	2
159	в каждом	1	2
160	об этом	10	2
161	того или	2	2
162	и тем	13	2
163	одного и	2	2
164	или менее	3	2
165	при встрече	1	2
166	наших дней	1	2
167	и без	1	2
168	однако уже	2	2
169	по крайней	2	2
170	текст и	2	2
171	происходит от	1	2
172	то с	9	2
173	по мере	1	2
174	не менее	19	2
175	дело не	1	2
176	текста и	5	2
177	в науке	2	2
178	общем виде	1	2
179	имеем дело	1	2
180	х годов	1	2
181	и его	3	2
182	однако это	3	2
183	в момент	1	2
