N	3gram	Bakhtin_Pr_4	StatiiOP
1	в борисе годунове	1	38
2	в том что	2	11
3	не может быть	8	5
4	в этом смысле	2	4
5	с точки зрения	9	4
6	во всяком случае	1	4
7	с другой стороны	3	4
8	о том что	2	4
9	прежде всего в	1	3
10	пушкина в борисе	1	3
11	в мировой литературе	1	3
12	в конце концов	1	3
13	в связи с	1	3
14	то же время	5	3
15	не только в	1	3
16	в то же	5	3
17	что мы имеем	1	2
18	но и в	2	2
19	до сих пор	8	2
20	и не в	2	2
21	и в этих	1	2
22	с одной стороны	1	2
23	на тему о	1	2
24	между тем как	1	2
25	с самого начала	1	2
26	но все же	1	2
27	мы имеем в	3	2
28	к смертной казни	1	2
29	к тому что	1	2
30	можно сказать что	2	1
31	и в конце	1	1
32	у пушкина но	1	1
33	не может не	1	1
34	на себя внимание	2	1
35	иметь в виду	1	1
36	более или менее	3	1
37	и так сказать	1	1
38	в самом деле	4	1
39	но каждая из	1	1
40	и в некоторых	1	1
41	не было и	1	1
42	бы совершенно иной	1	1
43	мы находим и	1	1
44	том что он	1	1
45	и в других	2	1
46	сам по себе	3	1
47	да еще и	2	1
48	явления о которых	1	1
49	является одним из	1	1
50	так как его	1	1
51	точки зрения своей	1	1
52	в собственном смысле	1	1
53	и в речи	1	1
54	можно было бы	2	1
55	каждая из этих	1	1
56	но в последующих	1	1
57	и на другое	1	1
58	а как бы	1	1
59	на этой почве	1	1
60	в том же	1	1
61	на что другое	1	1
62	была бы совершенно	1	1
63	так или иначе	1	1
64	иной если бы	1	1
65	совершенно иной если	1	1
66	в той или	1	1
67	я хотел бы	1	1
68	ни на что	1	1
69	в свое время	2	1
70	конечно не было	1	1
71	что совершается в	1	1
72	в одном из	2	1
73	место в жизни	1	1
74	той или иной	2	1
75	а не на	1	1
76	в известной степени	1	1
77	в позднейшем творчестве	1	1
78	и на почве	1	1
79	не знает что	1	1
80	отношение к слову	1	1
81	сплошь да рядом	1	1
82	дело не в	1	1
