N	2gram	Bakhtin_Pr_2	Problemy
1	и не	42	31
2	и в	45	29
3	в его	22	24
4	может быть	18	24
5	в этом	20	22
6	а не	10	22
7	в нем	20	19
8	точки зрения	19	19
9	как бы	15	19
10	для него	9	18
11	у достоевского	14	16
12	не только	16	15
13	то что	5	15
14	то же	5	14
15	не как	6	14
16	и его	8	14
17	рядом с	3	14
18	но и	15	14
19	в пределах	4	13
20	с точки	9	13
21	уже не	6	13
22	достоевского в	4	12
23	роман достоевского	2	12
24	точка зрения	7	12
25	мир достоевского	1	12
26	достоевского не	8	12
27	таким образом	11	12
28	как и	14	12
29	романа достоевского	1	12
30	не может	24	12
31	о себе	3	12
32	в самом	13	10
33	этом смысле	5	10
34	из подполья	4	10
35	в то	5	10
36	только в	9	10
37	в одном	6	10
38	там где	6	10
39	видения и	3	10
40	героя и	7	10
41	все эти	4	9
42	с его	8	9
43	все же	4	9
44	достоевского как	5	9
45	это не	3	9
46	если бы	2	9
47	в единство	3	9
48	себе самом	3	9
49	же время	3	9
50	о нем	6	9
51	одного сознания	6	9
52	идеи в	5	9
53	но не	6	9
54	в романе	3	9
55	по отношению	8	8
56	последнее слово	1	8
57	самого героя	2	8
58	что в	6	8
59	по себе	8	8
60	в каждом	4	8
61	творчества достоевского	2	8
62	как не	5	8
63	герой достоевского	5	8
64	в том	8	8
65	что он	7	8
66	потому что	8	8
67	авторского слова	2	8
68	до конца	7	8
69	в своем	5	8
70	в своей	6	8
71	отношению к	8	8
72	и изображения	3	7
73	а как	4	7
74	слово о	6	7
75	и на	7	7
76	за пределы	5	7
77	и как	2	7
78	но в	6	7
79	в себе	5	7
80	самого автора	1	7
81	зрения на	5	7
82	входит в	9	7
83	с другими	7	7
84	достоевского и	2	7
85	полифонического романа	5	7
86	том что	7	7
87	не в	8	7
88	вовсе не	7	7
89	она не	5	7
90	так и	3	7
91	мире достоевского	6	7
92	лишь как	1	7
93	в форме	2	7
94	слово героя	1	7
95	романе достоевского	3	7
96	прежде всего	11	7
97	в романах	8	7
98	художественного видения	1	7
99	мира и	1	7
100	о достоевском	1	7
101	а в	3	7
102	одним из	3	6
103	самом деле	4	6
104	изображения и	2	6
105	так же	5	6
106	менее всего	1	6
107	произведений достоевского	3	6
108	в кругозор	2	6
109	в одной	5	6
110	как в	4	6
111	сливается с	4	6
112	в целом	5	6
113	выражение в	3	6
114	что она	4	6
115	в мире	3	6
116	его в	3	6
117	несмотря на	1	6
118	достоевского но	3	6
119	полифонический роман	2	6
120	точку зрения	5	6
121	его целом	3	6
122	в самой	3	6
123	могут быть	4	6
124	его героев	1	6
125	самого достоевского	2	6
126	к нему	11	6
127	говорит он	1	6
128	на мир	2	6
129	этого мира	2	6
130	достоевский в	5	6
131	был бы	1	6
132	в конце	4	6
133	так как	5	6
134	как раз	6	6
135	и потому	6	6
136	не могут	1	6
137	все это	5	6
138	о мире	5	6
139	сознаний с	1	5
140	на самом	1	5
141	это и	1	5
142	должна быть	3	5
143	в зависимости	3	5
144	той же	1	5
145	же что	3	5
146	зависимости от	3	5
147	самосознание как	1	5
148	в монологическом	8	5
149	у него	6	5
150	обычного типа	2	5
151	с их	4	5
152	романах достоевского	6	5
153	перед нами	4	5
154	творчество достоевского	1	5
155	он не	9	5
156	монологического типа	1	5
157	в плане	1	5
158	но все	4	5
159	сознание и	4	5
160	было бы	4	5
161	он и	4	5
162	автора и	2	5
163	построения романа	1	5
164	мысли и	3	5
165	одной плоскости	4	5
166	в сущности	7	5
167	или как	1	5
168	героя а	1	5
169	и о	2	5
170	сочетается с	4	5
171	еще не	9	5
172	с ним	8	5
173	ничего не	3	5
174	нашего тезиса	1	5
175	творчестве достоевского	1	5
176	именно в	3	5
177	и др	4	5
178	более того	5	5
179	в творчестве	1	5
180	дело идет	6	5
181	произведениях достоевского	4	5
182	сознания и	6	5
183	конце концов	3	5
184	для достоевского	4	5
185	во всяком	1	5
186	ивана карамазова	4	4
187	идет о	2	4
188	не выдуман	4	4
189	поэтому и	3	4
190	так чтобы	2	4
191	романа не	2	4
192	в едином	2	4
193	изображения героя	3	4
194	и наконец	1	4
195	стиля и	1	4
196	бы и	3	4
197	является лишь	1	4
198	в этой	1	4
199	он умел	1	4
200	так сказать	7	4
201	перестает быть	3	4
202	не значит	2	4
203	человека в	5	4
204	авторского замысла	2	4
205	или наконец	3	4
206	их мирами	3	4
207	должно быть	4	4
208	о герое	4	4
209	с идеей	2	4
210	в авторском	1	4
211	что было	1	4
212	их в	7	4
213	даже в	6	4
214	раз и	1	4
215	как мы	8	4
216	в процессе	2	4
217	в основе	2	4
218	доминанта построения	1	4
219	от того	2	4
220	личности в	3	4
221	все то	2	4
222	идея может	5	4
223	в произведении	5	4
224	в плоскости	1	4
225	и с	7	4
226	но у	3	4
227	из одного	2	4
228	в свете	1	4
229	и следовательно	7	4
230	в литературе	6	4
231	он есть	2	4
232	самом и	1	4
233	тем что	2	4
234	были бы	2	4
235	что и	5	4
236	как же	2	4
237	героя о	1	4
238	пределы одного	3	4
239	превращается в	4	4
240	не было	2	4
241	не на	4	4
242	его как	1	4
243	художественной воли	1	4
244	что же	4	4
245	другого человека	1	4
246	но это	2	4
247	и для	2	4
248	в результате	3	4
249	человек из	2	4
250	героя в	5	4
251	они не	2	4
252	отношения к	2	3
253	отношении к	1	3
254	он может	2	3
255	и самое	2	3
256	авторскому сознанию	1	3
257	например в	2	3
258	на материале	3	3
259	по достоевскому	3	3
260	достоевского мы	1	3
261	я не	6	3
262	ни один	3	3
263	героев в	3	3
264	он сам	6	3
265	он в	1	3
266	с авторским	4	3
267	не входит	2	3
268	герой как	1	3
269	в произведениях	3	3
270	плоскости с	3	3
271	в особом	2	3
272	в художественном	3	3
273	и пр	2	3
274	кроме того	1	3
275	и понимания	1	3
276	все возможные	2	3
277	уже в	4	3
278	диалог в	2	3
279	и до	4	3
280	ее как	1	3
281	дано в	1	3
282	порядка в	1	3
283	но именно	1	3
284	формообразующей идеологии	5	3
285	подобно тому	2	3
286	постановке идеи	2	3
287	не изображаются	3	3
288	на почве	4	3
289	ты еси	1	3
