N	2gram	Propp_Isto_2	Problema
1	то что	12	42
2	вовсе не	1	35
3	и в	15	32
4	и не	11	31
5	не просто	2	23
6	в этом	11	19
7	не менее	1	19
8	тем не	1	18
9	не только	18	17
10	потому что	9	16
11	в себе	4	15
12	по себе	1	15
13	а не	5	15
14	но в	6	14
15	у нас	1	14
16	указывает на	1	14
17	может быть	17	14
18	как бы	6	14
19	что мы	3	13
20	в нем	7	13
21	при помощи	2	13
22	сказать что	2	13
23	том что	7	12
24	что в	12	12
25	так и	5	12
26	а именно	3	12
27	и т	19	11
28	так как	14	11
29	о том	3	11
30	если мы	1	11
31	то же	10	10
32	отнюдь не	1	10
33	в этой	4	10
34	т д	18	10
35	об этом	11	10
36	ничего не	7	10
37	прежде всего	5	10
38	нет ничего	2	10
39	еще не	9	9
40	но не	2	9
41	того чтобы	2	9
42	и это	3	9
43	и что	6	9
44	но и	14	9
45	по своему	1	9
46	что же	1	9
47	в том	6	9
48	так же	13	9
49	в таком	1	9
50	и о	1	8
51	и ее	2	8
52	и на	4	8
53	есть знак	1	8
54	все эти	4	8
55	на то	3	8
56	было бы	5	8
57	он и	3	8
58	в своей	1	8
59	когда мы	2	8
60	не может	5	8
61	но это	4	8
62	сам по	1	7
63	во всех	2	7
64	всех этих	3	7
65	ни в	2	7
66	в них	1	7
67	как мы	1	7
68	здесь не	2	7
69	никогда не	15	7
70	того что	3	7
71	что он	24	7
72	только в	6	7
73	тем что	4	7
74	все это	3	7
75	и то	2	6
76	самом деле	2	6
77	на самом	2	6
78	и есть	5	6
79	есть не	1	6
80	говорить о	1	6
81	но как	1	6
82	и как	1	6
83	в самом	1	6
84	и если	2	6
85	при этом	4	6
86	его в	10	6
87	это не	2	6
88	что такое	1	6
89	в то	1	6
90	таким образом	7	6
91	в виду	2	6
92	и здесь	9	6
93	в его	6	6
94	так что	6	6
95	о чем	1	6
96	как это	3	6
97	всегда есть	1	6
98	не имеют	1	5
99	мы уже	6	5
100	а только	1	5
101	перед нами	2	5
102	что она	5	5
103	но уже	1	5
104	далеко не	1	5
105	с тем	9	5
106	в котором	5	5
107	вещи не	1	5
108	связи с	8	5
109	и которые	1	5
110	для нас	4	5
111	в других	3	5
112	подобного рода	1	5
113	не знал	2	5
114	мы должны	4	5
115	в их	3	4
116	с которыми	1	4
117	в истории	1	4
118	как в	5	4
119	как он	3	4
120	после этого	4	4
121	их в	2	4
122	входит в	1	4
123	в отдельности	1	4
124	а есть	1	4
125	не в	7	4
126	тем самым	2	4
127	иметь в	2	4
128	казалось бы	1	4
