N	2gram	Bakhtin_Fr_5	Vladivir
1	и в	45	31
2	в году	3	30
3	не только	14	24
4	но и	10	19
5	то что	2	18
6	и не	15	17
7	и даже	4	15
8	у него	4	15
9	в этом	14	14
10	том что	7	14
11	и с	10	14
12	он был	7	14
13	что в	12	14
14	но в	14	12
15	в его	13	12
16	что он	6	12
17	по поводу	4	12
18	с его	7	11
19	о том	4	11
20	в том	10	11
21	потому что	7	11
22	также и	7	10
23	он не	6	10
24	как мы	8	9
25	никогда не	1	9
26	в конце	7	9
27	только в	4	9
28	в течение	3	9
29	а в	4	9
30	и по	1	8
31	в то	11	8
32	в дальнейшем	1	8
33	так как	6	8
34	в доме	4	7
35	тут же	2	7
36	кроме того	4	7
37	мы уже	4	7
38	как это	4	7
39	и его	13	7
40	для него	3	7
41	об этом	4	7
42	о нем	1	7
43	в эти	2	7
44	как раз	5	7
45	еще и	3	7
46	сказать что	4	7
47	того же	3	6
48	то же	11	6
49	западной философии	1	6
50	и к	5	6
51	это было	4	6
52	он и	3	6
53	в котором	1	6
54	у нас	1	6
55	и сам	1	6
56	так и	6	6
57	и что	2	6
58	можно сказать	2	6
59	в качестве	2	6
60	может быть	2	6
61	на этот	3	6
62	и потому	1	6
63	не может	5	6
64	к этому	2	6
65	но как	1	5
66	когда он	2	5
67	это был	1	5
68	на то	1	5
69	и если	2	5
70	не в	7	5
71	со своим	1	5
72	что и	7	5
73	вовсе не	8	5
74	но он	3	5
75	не было	3	5
76	все это	7	5
77	видно что	1	5
78	и от	4	5
79	а также	4	5
80	с ним	5	5
81	в период	2	5
82	в свое	1	5
83	жизни и	8	5
84	из его	2	4
85	в этой	6	4
86	в истории	2	4
87	в своем	11	4
88	хотя и	5	4
89	и как	5	4
90	в этот	2	4
91	в себе	1	4
92	как он	3	4
93	в нем	10	4
94	что у	1	4
95	как и	10	4
96	несмотря на	2	4
97	еще в	2	4
98	в своей	3	4
99	мысли и	6	4
100	и вообще	2	4
101	дело в	3	4
102	же время	9	4
103	к ней	2	4
104	да и	1	4
105	никак не	1	4
106	к нему	2	4
107	один из	2	4
108	течение всей	1	4
109	себя в	1	4
110	и у	5	4
111	для меня	1	4
112	в особенности	2	4
113	что для	1	4
114	и все	7	4
115	и через	1	3
116	он как	1	3
117	но она	3	3
118	и он	3	3
119	это время	2	3
120	и на	5	3
121	то мы	1	3
122	но не	4	3
123	в общем	4	3
124	он пишет	1	3
125	и речи	1	3
126	за пределы	1	3
127	что они	1	3
128	как в	3	3
129	все же	2	3
130	в целом	2	3
131	он в	2	3
132	все эти	5	3
133	но на	3	3
134	платона и	1	3
135	о которой	1	3
136	и вот	3	3
137	на его	1	3
138	это конечно	1	3
139	то есть	25	3
140	отца и	1	3
141	со своими	1	3
142	не мог	4	3
143	во время	12	3
144	но это	5	3
145	что этот	1	3
146	раз и	1	3
147	в отношении	2	3
148	и притом	2	3
149	на него	2	3
150	и всегда	1	3
151	ничего не	4	3
152	свидетельствуют о	1	3
153	таким образом	8	3
154	к тому	2	3
155	время он	1	3
156	в жизни	1	3
157	здесь не	6	3
158	жизнь и	2	3
159	свидетельствует о	1	3
160	и здесь	4	3
161	вся эта	1	3
162	при дворе	1	3
163	тот же	1	3
164	в виде	1	3
165	с этими	1	3
166	и из	1	3
167	был достаточно	1	3
168	и стал	1	3
169	был в	1	3
170	него не	2	3
171	под влиянием	1	3
172	если не	1	3
173	в связи	5	3
174	вместе с	3	3
175	к своему	1	3
176	по своему	4	3
177	в начале	2	3
178	на одной	1	3
179	но этот	3	3
180	одним из	5	2
181	это и	5	2
182	и до	2	2
183	и за	2	2
184	по его	1	2
185	той же	4	2
186	и тут	1	2
187	который был	1	2
188	в полной	1	2
189	хотя бы	2	2
190	ему в	1	2
191	еще не	1	2
192	и отец	1	2
193	в чем	2	2
194	не мешало	1	2
195	к жизни	1	2
196	нет и	2	2
197	своего сына	1	2
198	его на	1	2
199	некоторое время	1	2
200	кто не	2	2
201	конечно не	2	2
202	из этих	3	2
203	но его	3	2
204	тому же	4	2
205	что она	3	2
206	больше всего	1	2
207	при этом	2	2
208	время и	1	2
209	и еще	1	2
210	была не	1	2
211	своего времени	1	2
212	на этом	5	2
213	так например	2	2
214	что все	2	2
215	эта книга	2	2
216	лишь в	2	2
217	было бы	2	2
218	известно что	1	2
219	ни в	3	2
220	в них	6	2
221	за это	1	2
222	были в	1	2
223	все было	1	2
224	с тем	2	2
225	была уже	1	2
226	точки зрения	4	2
227	и сейчас	1	2
228	интерес и	1	2
229	почти не	2	2
230	что я	1	2
231	не будем	2	2
232	тем не	1	2
233	уже сказали	1	2
234	на всю	1	2
235	для нее	1	2
236	даже в	2	2
237	необходимо сказать	1	2
238	не менее	3	2
239	что с	1	2
240	не по	1	2
241	того чтобы	6	2
242	больше чем	2	2
243	очень мало	1	2
244	к концу	1	2
245	уже и	2	2
246	что на	3	2
247	для его	1	2
248	указывает на	1	2
249	и такие	1	2
250	для того	6	2
251	где он	1	2
252	году в	1	2
253	и о	4	2
254	то время	3	2
255	не столько	2	2
256	то как	1	2
257	она была	1	2
258	что дело	1	2
259	образом в	1	2
260	часто и	1	2
261	на все	2	2
262	году и	1	2
263	но мы	2	2
264	времени в	1	2
265	и можно	1	2
266	которой мы	1	2
267	этот момент	3	2
268	а именно	2	2
269	и мы	1	2
270	того что	3	2
271	всякого рода	2	2
272	с ними	1	2
273	года то	1	2
274	на несколько	1	2
275	по этому	1	2
276	русской истории	1	2
277	одной из	5	2
278	он очень	1	2
279	из них	1	2
280	мы знаем	1	2
281	тем что	1	2
282	не были	1	2
283	несколько дней	1	2
284	ярко свидетельствует	1	2
285	и глубоко	1	2
286	чем не	2	2
287	начиная с	2	2
288	по существу	3	2
289	в это	1	2
290	несколько слов	2	2
291	своей жизни	2	2
292	о его	1	2
293	нисколько не	3	2
294	под названием	2	2
295	и для	3	2
296	от него	1	2
297	отрывки из	1	2
298	и ни	3	2
299	тем более	1	2
300	но зато	1	2
301	свои чувства	1	2
302	на такой	1	2
303	из этого	1	2
304	в самом	4	2
305	и это	4	2
306	в частности	1	2
307	как на	4	2
308	во всяком	1	2
309	также было	1	1
310	а из	1	1
311	на самом	5	1
312	и есть	2	1
313	то в	1	1
314	и внешних	1	1
315	можно говорить	2	1
316	мировоззрения и	1	1
317	не имеют	1	1
318	ведь и	3	1
319	и больше	2	1
320	в их	4	1
321	г в	1	1
322	есть не	1	1
323	том насколько	1	1
324	был конечно	1	1
325	объявил что	1	1
326	что уже	1	1
327	большую роль	1	1
328	почти все	3	1
329	мы здесь	1	1
330	чисто человеческой	1	1
331	в ней	8	1
332	значительной мере	1	1
333	магии и	1	1
334	только была	1	1
335	иное как	1	1
336	столь же	1	1
337	в различных	2	1
338	во всех	13	1
339	и всего	1	1
340	видели что	1	1
341	для других	1	1
342	с трудом	1	1
343	значение и	2	1
344	этот тон	1	1
345	по отношению	1	1
346	несколько более	1	1
347	на вопрос	1	1
348	относится к	2	1
349	здесь весьма	1	1
350	тем больше	1	1
351	что во	1	1
352	материализм это	1	1
353	самые серьезные	1	1
354	течение нескольких	1	1
355	склонность к	1	1
356	что по	1	1
357	свои лучшие	1	1
358	и стремления	1	1
359	здесь дается	1	1
360	время это	1	1
361	им в	2	1
362	с такою	1	1
363	так сказать	1	1
364	строгой и	1	1
365	него были	1	1
366	остались в	1	1
367	а скорее	1	1
368	чем у	1	1
369	нечто весьма	2	1
370	чтобы в	1	1
371	одной и	1	1
372	из него	1	1
373	никому не	1	1
374	все с	1	1
375	в париж	2	1
376	именно это	1	1
377	но все	1	1
378	том же	2	1
379	подход к	1	1
380	в подробном	1	1
381	для всей	1	1
382	не будет	1	1
383	поэзии и	1	1
384	те же	1	1
385	них не	1	1
386	эта с	1	1
387	на протяжении	1	1
388	это не	3	1
389	с вопросом	1	1
390	началом как	1	1
391	дело кончилось	1	1
392	из первых	1	1
393	по всему	1	1
394	этом мы	1	1
395	для них	2	1
396	но уже	1	1
397	о которых	1	1
398	ни одной	1	1
399	творца и	1	1
400	период его	1	1
401	тому что	1	1
402	место и	1	1
403	и вопреки	1	1
404	жизни но	1	1
405	об этой	3	1
406	только во	1	1
407	мы не	4	1
408	в г	2	1
409	философии а	2	1
410	а главное	1	1
411	и без	2	1
412	в положительном	2	1
413	время своего	1	1
414	понять в	1	1
415	от его	3	1
416	вот эта	1	1
417	вплоть до	2	1
418	и той	1	1
419	мир и	3	1
420	но эта	2	1
421	нам в	1	1
422	около года	1	1
423	порядка и	1	1
424	их в	1	1
425	языков и	2	1
426	свобода и	3	1
427	любовь к	1	1
428	сам он	1	1
429	и вся	1	1
430	любви и	1	1
431	в атмосфере	6	1
432	с которой	2	1
433	что ему	1	1
434	он еще	1	1
435	всего существующего	2	1
436	случае не	1	1
437	что иное	1	1
438	не могло	3	1
439	следовательно и	1	1
440	для всех	3	1
441	нами раньше	1	1
442	правда в	1	1
443	одна из	1	1
444	у этого	2	1
445	этих двух	1	1
446	с нами	1	1
447	же этот	1	1
448	и мысли	2	1
449	связи с	6	1
450	этом отношении	5	1
451	вполне понятно	1	1
452	за ними	1	1
453	в области	1	1
454	больше того	1	1
455	многие из	1	1
456	и права	1	1
457	детей в	1	1
458	очень часто	4	1
459	его отец	1	1
460	все то	1	1
461	нет ни	2	1
462	прямо говорит	1	1
463	не могут	2	1
464	свою связь	1	1
465	было еще	1	1
466	же самое	2	1
467	его чувство	1	1
468	здесь под	1	1
469	слова с	1	1
470	в каждом	2	1
471	правда не	1	1
472	разные стороны	1	1
473	даже самые	1	1
474	сегодня в	1	1
475	с ее	5	1
476	свою очередь	1	1
477	всего этого	3	1
478	на другой	1	1
479	в произведении	1	1
480	через три	1	1
481	всей своей	1	1
482	так в	2	1
483	роль в	2	1
484	и когда	1	1
485	он правда	1	1
486	эти факты	1	1
487	было в	1	1
488	которая была	1	1
489	во второй	2	1
490	поэтому в	1	1
491	в некоторой	1	1
492	если бы	1	1
493	в эпоху	7	1
494	связанная с	2	1
495	было не	1	1
496	вот почему	1	1
497	другом месте	2	1
498	тех кто	1	1
499	но к	1	1
500	и поэтому	1	1
501	смысле оно	1	1
502	в значительной	2	1
503	нас в	2	1
504	связь между	1	1
505	истории в	1	1
506	умер в	1	1
507	и всю	1	1
508	от них	1	1
509	и во	4	1
510	почти всегда	3	1
511	во всей	1	1
512	этот последний	1	1
513	в знак	1	1
514	стихи и	1	1
515	по приглашению	1	1
516	условия для	1	1
517	в формах	1	1
518	их роль	1	1
519	но с	1	1
520	рассуждение о	1	1
521	целое в	1	1
522	и одновременно	3	1
523	не как	1	1
524	человека в	1	1
525	время когда	1	1
526	ли он	2	1
527	в разные	1	1
528	которое мы	1	1
529	здесь о	1	1
530	между этими	1	1
531	и мировоззрения	1	1
532	возвращается в	1	1
533	со всеми	5	1
534	человека с	5	1
535	самом деле	5	1
536	этому поводу	1	1
537	меры чтобы	1	1
538	в сторону	2	1
539	раз в	2	1
540	что не	1	1
541	на столе	2	1
542	прямое и	1	1
543	менее всего	3	1
544	говорить в	3	1
545	одно из	2	1
546	вообще в	1	1
547	в известной	2	1
548	ту же	2	1
549	представлений о	1	1
550	в одном	3	1
551	конце жизни	2	1
552	у нее	2	1
553	друг друга	1	1
554	мы можем	2	1
555	заметить что	2	1
556	не просто	1	1
557	от того	3	1
558	в других	1	1
559	и только	2	1
560	чувствует себя	2	1
561	же деле	1	1
562	во власти	1	1
563	не хочет	2	1
564	и человека	1	1
565	как у	1	1
566	было ничего	1	1
567	связаны с	4	1
568	именно в	3	1
569	далеко не	1	1
570	в свою	1	1
571	мы еще	2	1
572	себя и	2	1
573	говорит о	1	1
574	прежде всего	10	1
575	и пр	1	1
576	самом же	1	1
577	нужно сказать	2	1
578	а за	1	1
579	свою жизнь	1	1
580	до конца	1	1
581	еще достаточно	1	1
582	а не	4	1
583	на весь	3	1
584	у его	1	1
585	человеческой жизни	1	1
586	и своим	1	1
587	как ни	1	1
588	о чем	3	1
589	на эту	2	1
590	когда она	1	1
591	и средневековой	1	1
592	его как	4	1
593	и философа	1	1
594	с помощью	3	1
595	время весьма	1	1
596	этой же	1	1
597	время с	1	1
598	так же	8	1
599	другой день	1	1
600	в одной	3	1
601	имеются элементы	1	1
602	в данном	2	1
603	что за	1	1
604	в церковь	1	1
605	чувства от	1	1
606	не удалось	1	1
607	основное содержание	1	1
608	очень важно	2	1
609	и более	1	1
610	этого слова	1	1
611	он чувствует	1	1
612	сейчас же	1	1
613	за нею	1	1
614	отречение от	2	1
615	и была	1	1
616	то перед	1	1
617	и того	1	1
618	простоте и	1	1
619	в более	1	1
620	за его	2	1
621	известной степени	4	1
622	еще одна	1	1
623	не существует	1	1
624	котором он	1	1
625	и самому	1	1
626	которая в	1	1
627	и слова	2	1
628	раз он	1	1
629	это уже	1	1
630	бы в	4	1
631	декабря г	1	1
632	на языке	1	1
633	время ее	1	1
634	и роста	1	1
635	ее в	1	1
636	петра i	1	1
637	основанной на	1	1
638	но вот	1	1
639	речи о	1	1
640	всеми его	2	1
641	связь с	3	1
642	жизни в	2	1
643	нами не	1	1
644	между ними	1	1
645	своего отца	3	1
646	понимает как	1	1
647	жизни а	1	1
648	одновременно и	2	1
649	по которой	1	1
650	не что	1	1
651	ко всему	2	1
652	в заключение	3	1
653	со всей	1	1
654	день после	1	1
655	и другие	3	1
656	натуральной магии	1	1
657	которые в	1	1
658	именно здесь	1	1
659	и эта	1	1
