N	3gram	Bakhtin_Pr_2	FransuaR
1	то же время	5	10
2	в то же	5	10
3	до сих пор	7	8
4	мы уже говорили	3	7
5	в большинстве случаев	8	6
6	в том что	1	6
7	уже говорили что	2	5
8	в его романе	1	4
9	как и в	3	4
10	большей или меньшей	1	3
11	в настоящее время	2	3
12	в том числе	1	3
13	таким образом и	1	3
14	в той же	1	3
15	в большей или	1	3
16	или меньшей степени	1	3
17	в связи с	1	3
18	до настоящего времени	1	3
19	такой же характер	1	3
20	более или менее	3	2
21	и до сих	1	2
22	с точки зрения	8	2
23	бы то ни	1	2
24	том числе и	1	2
25	в узком смысле	2	2
26	но в то	3	2
27	с одной стороны	1	2
28	след в его	1	2
29	дело в том	1	2
30	здесь как бы	1	2
31	в то время	2	2
32	о том что	1	2
33	не только не	1	2
34	можно сказать что	1	2
35	с другой стороны	3	2
36	в его творчестве	1	2
37	как мы уже	1	2
38	не может быть	4	2
39	и до настоящего	1	2
40	а следовательно и	1	1
41	и еще один	1	1
42	прежде всего в	1	1
43	на том же	1	1
44	и в первой	1	1
45	здесь перед нами	1	1
46	по отношению к	5	1
47	как один из	1	1
48	на самом деле	1	1
49	в самом деле	4	1
50	он не только	1	1
51	является в сущности	1	1
52	одной стороны и	1	1
53	точку зрения на	1	1
54	неизбежно должен был	1	1
55	мы переходим к	2	1
56	в отличие от	4	1
57	так как его	1	1
58	но и в	1	1
59	же время не	1	1
60	одна из существеннейших	1	1
61	или иной степени	1	1
62	но и эта	1	1
63	исключительно важное значение	1	1
64	том или ином	1	1
65	заложенные в них	1	1
66	в той или	3	1
67	в точке пересечения	2	1
68	может быть и	2	1
69	так что и	1	1
70	если оно это	1	1
71	и в других	1	1
72	не во всякую	1	1
73	о том как	1	1
74	вот как он	1	1
75	как мы сказали	2	1
76	то ни было	1	1
77	так и в	1	1
78	но при этом	2	1
79	в том или	2	1
80	все же не	1	1
81	поэтому все эти	1	1
82	друг к другу	2	1
83	во всякую эпоху	1	1
84	из существеннейших особенностей	1	1
85	и наконец в	1	1
86	оставил глубокий след	1	1
87	вот как описывает	1	1
88	как бы в	4	1
89	вместо того чтобы	1	1
90	между этими двумя	1	1
91	у него в	1	1
92	они еще не	1	1
93	дело конечно не	1	1
94	никогда не может	2	1
95	вовсе не как	1	1
96	приведем еще один	1	1
97	никогда не бывает	1	1
98	в пределах одной	1	1
99	еще один пример	1	1
100	остается той же	1	1
101	как мы видим	1	1
102	более глубокий и	1	1
103	в этом смысле	2	1
104	после того как	1	1
105	конечно не в	1	1
106	можно было бы	3	1
107	друг за другом	1	1
108	друг с другом	4	1
109	и в нем	1	1
110	в процессе перехода	1	1
111	большинстве случаев в	1	1
112	к тому же	3	1
113	как мы знаем	1	1
114	то же самое	1	1
115	той или иной	3	1
