N	3gram	Losev_Dial_2	KulturaY
1	и т п	2	24
2	и т д	15	14
3	в том что	6	10
4	с точки зрения	8	8
5	в самом деле	3	7
6	с другой стороны	4	7
7	только потому что	1	6
8	по крайней мере	9	6
9	в этом смысле	1	5
10	во всяком случае	2	5
11	само по себе	2	5
12	тем не менее	2	5
13	в зависимости от	2	4
14	не только в	2	4
15	не может быть	3	4
16	большей или меньшей	1	3
17	в этом отношении	1	3
18	точно так же	1	3
19	в конце концов	1	3
20	в связи с	4	3
21	то же время	4	3
22	в то же	3	3
23	потому что он	2	2
24	не говоря уже	2	2
25	на самом деле	1	2
26	но даже и	1	2
27	говоря уже о	2	2
28	то или иное	4	2
29	вместе с тем	1	2
30	может быть только	2	2
31	дело не в	1	2
32	так же как	1	2
33	и в том	1	2
34	в свое время	1	2
35	в широком смысле	2	2
36	по себе не	3	2
37	не только потому	1	2
38	того или иного	1	2
39	но все же	1	2
40	можно сказать что	3	2
41	мы говорим о	1	2
42	так или иначе	2	2
43	и в другом	1	2
44	я думаю что	1	1
45	том что в	1	1
46	в том смысле	4	1
47	да и то	1	1
48	нас совершенно не	1	1
49	в виду не	1	1
50	иметь в виду	2	1
51	в том и	1	1
52	одна из основных	1	1
53	уже не в	1	1
54	ли сказать что	1	1
55	может и не	1	1
56	и что же?	1	1
57	и не только	5	1
58	это дает нам	1	1
59	принять во внимание	3	1
60	до сих пор	2	1
61	сам по себе	3	1
62	по себе и	1	1
63	связанные с этим	1	1
64	бы то ни	1	1
65	сказать несколько слов	1	1
66	и далее в	1	1
67	только то что	4	1
68	но это не	2	1
69	это вовсе не	2	1
70	отличается тем что	1	1
71	тех пор пока	1	1
72	и говорить о	2	1
73	том смысле как	1	1
74	самого по себе	1	1
75	с тех пор	2	1
76	главным образом в	1	1
77	и то что	1	1
78	может быть и	3	1
79	и в частности	2	1
80	то время как	3	1
81	и то не	1	1
82	т е в	3	1
83	в данном случае	2	1
84	не то что	1	1
85	сами по себе	3	1
86	не потому что	6	1
87	можно ли сказать	1	1
88	что на самом	1	1
89	с одной стороны	1	1
90	и все его	1	1
91	время как будто	1	1
92	не значит что	3	1
93	самом деле это	1	1
94	по сравнению с	1	1
95	не могут быть	2	1
96	и в этой	1	1
97	в последнее время	1	1
98	приводит к тому	1	1
99	не в том	1	1
100	выражения т е	1	1
101	все более и	1	1
102	в виду что	2	1
103	не должно быть	2	1
104	или быть может	1	1
105	в каком смысле	1	1
106	том и в	1	1
107	т е как	1	1
108	и пр и	1	1
109	другой стороны эта	1	1
110	т д не	2	1
111	есть не что	2	1
112	ни в каком	3	1
113	так как и	2	1
114	только может быть	1	1
115	до тех пор	1	1
116	же по себе	1	1
117	д и т	2	1
118	новые и новые	1	1
119	и что такое	1	1
120	заключается в том	1	1
121	в то время	3	1
122	данном случае в	1	1
123	то что мы	1	1
124	связи с этим	1	1
125	о том что	4	1
126	а не просто	1	1
127	не забудем что	1	1
128	с самого начала	2	1
129	более и более	1	1
130	и прежде всего	2	1
131	что иное как	3	1
132	речь идет о	1	1
133	несмотря на все	1	1
134	но что же	1	1
135	в другом случае	1	1
136	к тому что	1	1
137	в силу своей	2	1
138	не что иное	3	1
139	т д и	2	1
140	потому что она	5	1
141	сама по себе	7	1
142	в узком и	1	1
143	на то как	1	1
144	потому что они	2	1
145	т д в	1	1
146	к тому же	1	1
147	не нуждается в	3	1
148	только тогда когда	4	1
