N	2gram	Bakhtin_Pr_2	Istorich
1	и в	45	26
2	так как	5	18
3	мы имеем	2	14
4	никогда не	17	13
5	потому что	8	13
6	и на	7	12
7	в этом	20	12
8	таким образом	11	12
9	в том	8	12
10	что в	6	12
11	мы видели	3	11
12	может быть	18	11
13	связь с	2	11
14	не только	16	10
15	том что	7	10
16	представления о	1	10
17	в образе	3	10
18	с другой	1	10
19	и не	42	10
20	еще не	9	9
21	представление о	2	9
22	а именно	3	9
23	что он	7	9
24	но и	15	9
25	все эти	4	8
26	все же	4	8
27	в нем	20	8
28	на том	1	8
29	с ним	8	8
30	вместе с	1	8
31	другой стороны	1	8
32	например в	2	7
33	но в	6	7
34	мы можем	4	7
35	и его	8	7
36	о том	3	7
37	с одной	1	7
38	уже не	6	7
39	представлений о	1	7
40	у него	6	7
41	превращается в	4	7
42	мы уже	3	6
43	мы не	1	6
44	как в	4	6
45	как он	4	6
46	так в	1	6
47	в русской	2	6
48	и с	7	6
49	в виде	1	6
50	то что	5	6
51	связан с	2	6
52	и там	1	6
53	этом случае	1	6
54	в более	1	6
55	ее в	2	6
56	не может	24	6
57	то же	5	5
58	в ней	7	5
59	за собой	2	5
60	как и	14	5
61	и эти	1	5
62	и что	2	5
63	же мы	2	5
64	в то	5	5
65	очень часто	1	5
66	так и	3	5
67	в его	22	5
68	мы видим	2	5
69	только в	9	5
70	тем что	2	5
71	у нас	2	5
72	там где	6	5
73	как это	2	5
74	его в	3	5
75	как мы	8	4
76	и он	3	4
77	с его	8	4
78	что оно	1	4
79	но как	2	4
80	из этих	1	4
81	имеем в	2	4
82	на его	5	4
83	на земле	1	4
84	и по	2	4
85	здесь мы	1	4
86	это не	3	4
87	не всегда	1	4
88	здесь же	1	4
89	в очень	1	4
90	но здесь	1	4
91	что и	5	4
92	в других	1	4
93	до сих	2	4
94	иногда это	1	4
95	прежде всего	11	4
96	зависит от	1	4
97	как бы	15	4
98	сих пор	2	4
99	в книге	1	4
100	но это	2	4
101	есть и	3	4
102	на своем	1	4
103	все что	3	4
104	же как	4	3
105	и через	2	3
106	связана с	1	3
107	должна быть	3	3
108	время как	1	3
109	из которых	2	3
110	независимо от	1	3
111	и наконец	1	3
112	та же	1	3
113	в себе	5	3
114	вообще не	1	3
115	что она	4	3
116	при этом	2	3
117	если бы	2	3
118	и вот	2	3
119	так например	1	3
120	в них	4	3
121	в своей	6	3
122	таким же	2	3
123	и ее	7	3
124	в одном	6	3
125	не в	8	3
126	их в	7	3
127	она не	5	3
128	на котором	1	3
129	того как	3	3
130	вопрос не	1	3
131	например у	1	3
132	он иногда	1	3
133	не потому	2	3
134	могут быть	4	3
135	вот почему	3	3
136	как только	1	3
137	его с	2	3
138	и другие	4	3
139	данном случае	1	3
140	то время	1	3
141	другими словами	2	3
142	от него	3	3
143	один из	2	3
144	меня и	1	3
145	и действительно	2	3
146	так что	2	3
147	и других	3	3
148	эти три	1	3
149	от того	2	3
150	и только	1	3
151	со стороны	4	3
152	далеко не	4	3
153	но есть	1	3
154	от этого	1	3
155	не было	2	3
156	в частности	1	3
157	в него	1	3
158	в данном	1	3
159	наряду с	1	3
160	как будто	1	3
161	и от	3	3
162	кроме того	1	3
163	или в	2	3
164	превратился в	1	3
165	а в	3	3
166	еще в	1	3
167	и эта	3	3
168	сказать что	5	3
169	на более	1	3
170	как на	2	3
171	в своих	4	3
172	к этому	4	3
173	они не	2	3
174	только он	1	2
175	ту же	1	2
176	того же	1	2
177	нам кажется	1	2
178	здесь и	2	2
179	из его	1	2
180	оно может	1	2
181	книге о	1	2
182	что герой	1	2
183	но не	6	2
184	по отношению	8	2
185	в свои	1	2
186	на то	2	2
187	относится к	2	2
188	в одной	5	2
189	с этим	1	2
190	в своем	5	2
191	перед нами	4	2
192	и как	2	2
193	в этой	1	2
194	и они	1	2
195	и до	4	2
196	но он	1	2
197	он не	9	2
198	людей и	2	2
199	можно было	2	2
200	но все	4	2
201	человека в	5	2
202	же не	1	2
203	его не	1	2
204	живет в	1	2
205	было бы	4	2
206	стоит на	1	2
207	здесь нет	2	2
208	кажется что	2	2
209	по всему	1	2
210	ни в	2	2
211	ни одной	1	2
212	вовсе не	7	2
213	и некоторые	2	2
214	здесь она	1	2
215	она в	1	2
216	в которых	1	2
217	которые в	2	2
218	даже в	6	2
219	связей с	1	2
220	тем самым	2	2
221	не имеет	3	2
222	одна из	3	2
223	на него	2	2
224	или как	1	2
225	нет ни	3	2
226	зависимости от	3	2
227	отличается от	1	2
228	должны быть	1	2
229	к тому	1	2
230	от нее	1	2
231	где он	1	2
232	в свое	2	2
233	здесь не	2	2
234	некоторые другие	1	2
235	очень интересный	1	2
236	и сам	3	2
237	что у	4	2
238	а там	1	2
239	о котором	1	2
240	ничего не	3	2
241	не поддается	2	2
242	можно сказать	2	2
243	как у	2	2
244	отметить что	2	2
245	не видел	1	2
246	говорит он	1	2
247	в форме	2	2
248	в античной	1	2
249	все время	3	2
250	того что	3	2
251	случаев в	1	2
252	или же	2	2
253	еще одну	1	2
254	мир не	1	2
255	не так	2	2
256	мы находим	1	2
257	смерти и	1	2
258	что они	3	2
259	после смерти	1	2
260	а с	3	2
261	и др	4	2
262	что не	5	2
263	в некоторых	2	2
264	а не	10	2
265	о чем	1	2
266	что из	1	2
267	он и	4	2
268	в одно	1	2
269	может иметь	1	2
270	него в	1	2
271	так же	5	2
272	что же	4	2
273	отношению к	8	2
274	быть только	2	2
275	стороны и	1	2
276	в уже	1	2
277	нам еще	1	2
278	и формы	1	2
279	что мы	1	2
280	но для	1	2
281	мира и	1	2
282	мы должны	4	2
283	только что	2	2
284	в этих	4	2
285	не есть	2	2
286	с ними	4	2
287	героя в	5	2
288	жизни и	15	2
289	даже когда	1	2
290	также не	2	2
291	во всяком	1	2
292	вряд ли	1	1
293	отношения к	2	1
294	одним из	3	1
295	относится и	2	1
296	имеет как	1	1
297	таком случае	1	1
298	переходит к	1	1
299	не видим	1	1
300	знает о	1	1
301	силы и	1	1
302	мере в	1	1
303	и есть	1	1
304	этого мира	2	1
305	а от	1	1
306	смерть в	1	1
307	все те	2	1
308	в зависимости	3	1
309	форма его	1	1
310	и знает	1	1
311	а как	4	1
312	есть не	1	1
313	со всех	1	1
314	на первом	1	1
315	что если	3	1
316	которую мы	2	1
317	выходит из	1	1
318	героя но	1	1
319	именно к	1	1
320	воздухе в	1	1
321	сюжет не	3	1
322	он как	3	1
323	эта форма	2	1
324	совпадает с	1	1
325	все указанные	1	1
326	тезис что	1	1
327	не совсем	2	1
328	же что	3	1
329	бы с	1	1
330	форму но	1	1
331	и сами	1	1
332	на них	2	1
333	как один	1	1
334	есть герой	1	1
335	во всех	4	1
336	на обе	1	1
337	в голове	2	1
338	же она	1	1
339	не все	1	1
340	вступают в	2	1
341	иногда и	1	1
342	отличие от	1	1
343	мы сейчас	1	1
344	лицом к	1	1
345	в истории	2	1
346	идет о	2	1
347	некоторое время	1	1
348	до его	1	1
349	этого развития	1	1
350	и нет	1	1
351	есть что-то	1	1
352	им в	4	1
353	ними и	1	1
354	в полном	1	1
355	хотя и	2	1
356	и к	2	1
357	более или	1	1
358	нет здесь	1	1
359	важность для	1	1
360	может лежать	1	1
361	ни один	3	1
362	в целом	5	1
363	сказать о	1	1
364	формы в	2	1
365	он в	1	1
366	общение между	1	1
367	по форме	1	1
368	и тот	1	1
369	вид и	1	1
370	мы обратимся	1	1
371	он является	1	1
372	ее как	1	1
373	но на	2	1
374	в случае	1	1
375	действительно становится	1	1
376	и если	1	1
377	не имеют	1	1
378	тем не	1	1
379	мире по	1	1
380	не значит	2	1
381	которая является	1	1
382	ее и	1	1
383	никак не	1	1
384	свое время	2	1
385	чтобы в	1	1
386	подобно тому	2	1
387	что ни	1	1
388	оно само	1	1
389	на этом	1	1
390	видит и	5	1
391	смерти все	2	1
392	что все	3	1
393	другого человека	1	1
394	в мире	3	1
395	имеет с	1	1
396	то есть	50	1
397	этого мы	1	1
398	проследить эту	1	1
399	месте и	1	1
400	с героем	2	1
401	нам по	1	1
402	в жизни	3	1
403	который никогда	1	1
404	по существу	1	1
405	и сильный	1	1
406	она и	3	1
407	поставлен на	1	1
408	идея эта	3	1
409	бы эту	1	1
410	уже у	1	1
411	чем в	1	1
412	его основных	1	1
413	героем и	2	1
414	создания образа	1	1
415	и становится	2	1
416	одно из	1	1
417	можно прийти	1	1
418	или менее	1	1
419	к мысли	1	1
420	точки зрения	19	1
421	но если	1	1
422	от своего	1	1
423	она сама	1	1
424	сторона его	2	1
425	можно найти	2	1
426	смерть как	1	1
427	их сознания	1	1
428	в котором	7	1
429	случае в	1	1
430	прийти к	1	1
431	самого героя	2	1
432	было очень	1	1
433	дальнейшее развитие	2	1
434	не от	1	1
435	они уже	1	1
436	что я	1	1
437	от его	2	1
438	правда эта	1	1
439	почувствовал себя	1	1
440	а есть	3	1
441	все это	5	1
442	по ту	1	1
443	и более	2	1
444	что сам	1	1
445	того кто	1	1
446	оно могло	1	1
447	сам он	2	1
448	и герой	2	1
449	и очень	1	1
450	что есть	1	1
451	если и	1	1
452	не менее	2	1
453	а иногда	1	1
454	все три	6	1
455	и функции	1	1
456	что с	1	1
457	считает что	1	1
458	меня не	1	1
459	правда в	2	1
460	ее с	3	1
461	к этим	1	1
462	в основе	2	1
463	подошел к	1	1
464	того чтобы	1	1
465	и смерть	1	1
466	казалось бы	1	1
467	он почувствовал	1	1
468	этом мире	1	1
469	а во	1	1
470	как она	1	1
471	уже говорили	2	1
472	со своим	1	1
