N	2gram	Trubetskoy_1	Problema
1	и в	23	44
2	вовсе не	2	37
3	и не	8	35
4	не есть	2	35
5	то есть	2	34
6	может быть	16	28
7	потому что	9	25
8	то что	18	23
9	в том	30	21
10	только в	6	19
11	а не	1	18
12	в этом	12	17
13	также и	2	16
14	если мы	4	16
15	даже и	1	16
16	для нас	3	16
17	сказать что	1	16
18	и то	4	14
19	не только	7	14
20	и даже	1	14
21	то же	4	13
22	не в	8	13
23	но в	4	12
24	том что	19	12
25	так что	5	12
26	то это	1	10
27	отнюдь не	2	10
28	так и	10	10
29	как и	9	10
30	тем не	4	10
31	не менее	7	10
32	у нас	3	10
33	в виду	2	10
34	но и	9	10
35	не имеет	1	9
36	в нем	3	9
37	и с	5	9
38	это не	3	9
39	и тем	1	9
40	в то	6	9
41	и это	3	9
42	никак не	1	9
43	в его	5	9
44	что и	7	9
45	что он	7	9
46	как нечто	1	9
47	так как	7	9
48	в данном	3	9
49	как бы	10	9
50	же самое	1	9
51	таким образом	31	9
52	и от	5	9
53	во всяком	2	9
54	смысле слова	1	8
55	перед нами	1	8
56	в себе	5	8
57	он не	3	8
58	было бы	3	8
59	и вообще	3	8
60	связи с	4	8
61	как мы	2	8
62	здесь не	1	8
63	того что	6	8
64	при помощи	3	8
65	или иной	1	8
66	а именно	1	8
67	что же	2	8
68	художественное произведение	1	8
69	что мы	4	8
70	что в	8	8
71	это и	1	7
72	мы не	1	7
73	в связи	3	7
74	на самом	7	7
75	все эти	19	7
76	мы должны	4	7
77	ничего общего	3	7
78	данном случае	3	7
79	с ним	6	7
80	и что	8	7
81	с другой	6	7
82	уже не	1	7
83	мы находим	1	7
84	еще и	1	7
85	не может	17	7
86	и потому	3	7
87	в целом	5	6
88	все же	13	6
89	и к	5	6
90	о том	7	6
91	и если	6	6
92	то ни	3	6
93	ясно что	8	6
94	но если	2	6
95	никогда не	4	6
96	для этого	7	6
97	другими словами	2	6
98	и только	2	6
99	всяком случае	2	6
100	мы можем	6	6
101	нет ничего	1	6
102	в виде	4	6
103	жизни и	2	6
104	есть не	1	5
105	еще не	5	5
106	а только	1	5
107	что они	2	5
108	в своем	10	5
109	хотя и	4	5
110	в нашем	3	5
111	с тем	2	5
112	и сам	2	5
113	точки зрения	13	5
114	в своей	1	5
115	нас не	1	5
116	является только	1	5
117	тем самым	3	5
118	как о	1	5
119	и его	1	5
120	в ней	3	5
121	крайней мере	1	5
122	только на	1	5
123	то и	2	5
124	гораздо более	2	5
125	в конце	4	5
126	не было	2	5
127	по крайней	1	5
128	этом случае	4	5
129	так же	8	5
130	как в	1	5
131	да и	1	5
132	этого слова	2	5
133	все это	11	5
134	а в	3	5
135	с ней	1	5
136	другой стороны	5	5
137	состоит из	4	5
138	в таком	4	5
139	мы уже	4	4
140	время как	1	4
141	но даже	3	4
142	он сам	1	4
143	иное как	1	4
144	бы то	2	4
145	но как	2	4
146	только при	2	4
147	то время	2	4
148	при этом	9	4
149	же касается	2	4
150	заключается в	2	4
151	на первый	2	4
152	и без	5	4
153	тому что	2	4
154	можно ли	2	4
155	дело в	1	4
156	и притом	1	4
157	только с	1	4
158	есть только	1	4
159	отличается от	6	4
160	можно было	1	4
161	внутри круга	1	4
162	же и	1	4
163	тем что	1	4
164	под него	1	4
165	совершенно не	3	4
166	же как	3	3
167	но тогда	3	3
168	то в	2	3
169	имеет свою	1	3
170	говорить о	2	3
171	и ее	2	3
172	из того	4	3
173	значит и	1	3
174	но не	2	3
175	общего с	2	3
176	кроме того	1	3
177	и как	1	3
178	с понятием	1	3
179	в самом	8	3
180	что это	5	3
181	в этой	6	3
182	на то	9	3
183	как оно	1	3
184	конце концов	4	3
185	идеи и	1	3
186	что у	2	3
187	одно и	1	3
188	но все	5	3
189	его в	5	3
190	с другими	1	3
191	о которых	6	3
192	себе как	1	3
193	в чистом	1	3
194	что такое	1	3
195	бы к	1	3
196	в которых	2	3
197	человека но	1	3
198	на себе	2	3
199	та или	1	3
200	ничего не	1	3
201	или иная	1	3
202	как будто	5	3
203	именно потому	2	3
204	только еще	1	3
205	нам пришлось	1	3
206	если же	3	3
207	она не	2	3
208	без всякого	1	3
209	идет речь	8	3
210	если бы	8	3
211	каждый раз	1	3
212	том или	1	3
213	во всей	1	3
214	не так	4	3
215	быть и	5	3
216	этот вопрос	2	3
217	вся эта	1	3
218	в качестве	1	3
219	самом деле	12	3
220	есть в	2	3
221	уже в	1	3
222	а это	2	3
223	а то	1	3
224	для него	2	3
225	случае не	1	3
226	отличие от	3	3
227	мы возьмем	1	3
228	очень много	3	3
229	что для	4	3
230	прежде всего	3	3
231	это есть	4	3
232	в тех	3	3
233	самого себя	4	3
234	с этой	3	3
235	и все	7	3
236	из себя	10	3
237	тем более	3	3
238	хотя бы	4	3
239	будто бы	1	3
240	находим в	1	3
241	ни было	2	3
242	из этого	6	3
243	точно так	1	3
244	и другие	1	3
245	к тому	8	3
246	к их	1	2
247	того же	9	2
248	на ступени	1	2
249	и до	3	2
250	поэтому и	1	2
251	только благодаря	1	2
252	том виде	2	2
253	мы и	2	2
254	с большим	1	2
255	быть в	1	2
256	во всех	10	2
257	совсем не	1	2
258	мы будем	3	2
259	не то	3	2
260	с которыми	2	2
261	него с	2	2
262	и будет	2	2
263	друг от	6	2
264	первый взгляд	1	2
265	с этим	11	2
266	на нас	3	2
267	не являются	1	2
268	тем же	2	2
269	с нею	1	2
270	для ее	1	2
271	не очень	2	2
272	в которой	5	2
273	он в	1	2
274	а может	1	2
275	нами в	1	2
276	сравнению с	5	2
277	но именно	1	2
278	вообще от	1	2
279	всех этих	4	2
280	широком смысле	2	2
281	одна от	1	2
282	из него	2	2
283	которые уже	2	2
284	что все	5	2
285	из отдельных	1	2
286	же не	3	2
287	и может	3	2
288	в другом	2	2
289	зрения на	1	2
290	а как	1	2
291	он есть	1	2
292	ведь в	1	2
293	на основании	1	2
294	во внимание	2	2
295	он и	1	2
296	мы видели	2	2
297	между собою	5	2
298	в этих	3	2
299	и при	6	2
300	этого необходимо	1	2
301	в котором	2	2
302	с точки	8	2
303	по сравнению	5	2
304	в их	4	2
305	еще нет	1	2
306	мы говорили	7	2
307	от себя	2	2
308	образом и	2	2
309	и более	2	2
310	произведения в	1	2
311	однако в	1	2
312	настолько сильна	1	2
313	не полное	1	2
314	единственный способ	1	2
315	в отношении	1	2
316	при условии	2	2
317	с которой	1	2
318	на котором	1	2
319	и сама	1	2
320	в процессе	2	2
321	в основе	2	2
322	будет уже	1	2
323	не имели	1	2
324	в самой	2	2
325	что их	3	2
326	и по	3	2
327	со своим	1	2
328	однако это	2	2
329	чистом виде	1	2
330	в общую	1	2
331	могут быть	1	2
332	виде как	2	2
333	что оно	3	2
334	что при	6	2
335	для себя	2	2
336	с ее	2	2
337	от друга	6	2
338	рассматривать как	2	2
339	настоящее время	2	2
340	только то	2	2
341	жизнь и	3	2
342	в настоящее	2	2
343	все дело	1	2
344	не стоит	2	2
345	это было	1	2
346	видели выше	1	2
347	очень мало	2	2
348	если эта	1	2
349	и следовательно	1	2
350	для самого	2	2
351	но тут	1	2
352	но с	2	2
353	отличаются друг	3	2
354	даже если	2	2
355	по мнению	1	2
356	за себя	1	2
357	с одной	3	2
358	сильна что	1	2
359	и у	4	2
360	в нашей	1	2
361	ведь если	1	2
362	животные в	1	2
363	в начале	2	2
364	из них	5	2
365	не будут	2	2
366	никто не	2	2
367	от тех	3	2
368	друг друга	2	2
369	много и	1	2
370	между прочим	2	2
371	или ином	1	2
372	от того	3	2
373	само собой	1	2
374	друга и	1	2
375	были бы	1	2
376	гораздо больше	3	2
377	до сих	8	2
378	от другой	1	2
379	именно в	5	2
380	а с	4	2
381	собой а	1	2
382	только к	1	2
383	деле если	1	2
384	ничем не	4	2
385	когда она	1	2
386	в частности	2	2
387	эти слова	1	2
388	вместе с	6	2
389	и особенно	2	2
390	из которых	4	2
391	по своему	5	2
392	и там	1	2
393	по существу	6	2
394	многих других	2	2
395	сих пор	8	2
396	ни для	2	2
397	пока еще	1	2
398	и для	6	2
399	при таком	2	2
400	только тогда	2	2
401	мы только	1	2
402	в результате	9	2
403	своей собственной	1	2
404	а к	2	2
405	ее и	3	2
406	но когда	1	2
407	от него	3	2
408	у них	6	2
409	бы в	3	2
410	только что	3	2
411	все они	5	2
412	развитии и	1	2
413	и состоит	2	2
414	как на	4	2
415	этой точки	1	2
416	от этой	1	1
417	одним из	4	1
418	он может	1	1
419	показаться что	1	1
420	основан на	1	1
421	и всеми	1	1
422	возможно ли	3	1
423	от самого	1	1
424	в первом	1	1
425	они вовсе	1	1
426	и гораздо	1	1
427	вопрос мы	1	1
428	смысл этого	1	1
429	что эти	2	1
430	оно было	1	1
431	должна быть	5	1
432	которых идет	3	1
433	той же	1	1
434	из всех	5	1
435	например в	1	1
436	что если	3	1
437	в семье	1	1
438	целиком а	1	1
439	вопрос о	3	1
440	почти все	2	1
441	благодаря тому	1	1
442	а для	2	1
443	не вполне	3	1
444	и говорят	1	1
445	похожи на	1	1
446	же что	2	1
447	большей частью	1	1
448	производят на	1	1
449	произведение и	1	1
450	историческую эпоху	3	1
451	и на	6	1
452	между собой	4	1
453	мысли и	1	1
454	не отличается	1	1
455	бы не	1	1
456	самих себя	2	1
457	друг к	2	1
458	видели что	1	1
459	в сторону	2	1
460	а если	1	1
461	а и	8	1
462	другую а	1	1
463	себе и	1	1
464	отличаются от	1	1
465	пришлось бы	2	1
466	которые не	3	1
467	в истории	3	1
468	если она	1	1
469	независимо от	2	1
470	в особом	1	1
471	что именно	1	1
472	тоже представляет	1	1
473	однако не	1	1
474	то ясно	4	1
475	по пути	1	1
476	более или	7	1
477	примерами из	1	1
478	от этого	1	1
479	и хотя	1	1
480	в этот	1	1
481	многих из	1	1
482	а во-вторых	1	1
483	так или	5	1
484	резко отличаются	1	1
485	из этих	8	1
486	то обстоятельство	1	1
487	рассказ о	1	1
488	себя либо	1	1
489	сливаются в	1	1
490	тому же	6	1
491	во многих	1	1
492	но на	2	1
493	у а	1	1
494	на его	1	1
495	такие которые	1	1
496	стало возможным	1	1
497	все те	1	1
498	от которого	1	1
499	о которой	2	1
500	перестает быть	1	1
501	не к	1	1
502	однако он	1	1
503	том чтобы	2	1
504	несколько ниже	1	1
505	нашего круга	1	1
506	что ни	1	1
507	и говорить	3	1
508	что она	1	1
509	и заключается	1	1
510	это конечно	2	1
511	от нее	2	1
512	здесь мы	1	1
513	одна на	1	1
514	различие между	1	1
515	конечно в	2	1
516	для своей	1	1
517	лишь в	5	1
518	было когда	1	1
519	входит в	1	1
520	или просто	1	1
521	нечего и	3	1
522	бы нам	1	1
523	сравнивать между	1	1
524	быть не	1	1
525	никакой роли	1	1
526	мы сказали	3	1
527	делает его	1	1
528	помощи этой	1	1
529	мы считаем	1	1
530	в жизни	3	1
531	известным образом	1	1
532	само собою	1	1
533	в них	2	1
534	на второй	1	1
535	далеко не	5	1
536	со своими	2	1
537	в своих	2	1
538	которой он	1	1
539	этих областях	3	1
540	после этого	1	1
541	потому и	2	1
542	то если	1	1
543	в один	2	1
544	и того	3	1
545	невозможна и	1	1
546	или менее	7	1
547	которую он	2	1
548	к тем	2	1
549	более близкий	1	1
550	даже при	1	1
551	с виду	1	1
552	в такой	4	1
553	это делает	1	1
554	в узком	1	1
555	на месте	2	1
556	и благодаря	1	1
557	тоже будет	1	1
558	представление о	3	1
559	оказывается что	5	1
560	знаем что	8	1
561	оно стало	1	1
562	положение поскольку	1	1
563	и другого	1	1
564	хотя часто	1	1
565	как другие	1	1
566	и той	1	1
567	точку зрения	2	1
568	и эти	1	1
569	на другую	1	1
570	том и	2	1
571	необходимо чтобы	1	1
572	даже в	3	1
573	случае мы	1	1
574	в одно	2	1
575	что с	5	1
576	причем этот	1	1
577	каждого отдельного	1	1
578	вещи не	1	1
579	деле это	1	1
580	а а	1	1
581	дело когда	1	1
582	из нас	1	1
583	и другое	1	1
584	тогда когда	3	1
585	это нам	1	1
586	до некоторой	1	1
587	мы все	2	1
588	говорить что	3	1
589	часто можно	1	1
590	о них	2	1
591	иметь в	1	1
592	одной и	2	1
593	к такому	2	1
594	того чтобы	8	1
595	только не	2	1
596	всякой другой	3	1
597	они являются	1	1
598	к ней	1	1
599	не ставит	1	1
600	во всем	3	1
