N	4gram	Vygotskiy__2	Formalny
1	в то же время	2	5
2	в связи с этим	1	3
3	и не может быть	1	2
4	в том смысле что	1	2
5	вместе с тем и	1	2
6	или же инородное тело	1	1
7	точки зрения сюжетности надобности	1	1
8	в литературном произведении или	1	1
9	онегина не роман героя	1	1
10	отношение которое в свою	1	1
11	стилистических мотивов поэтому сюжет	1	1
12	обработка этой фабулы произведенная	1	1
13	методы и приемы сюжетосложения	1	1
14	чтобы сделать камень каменным	1	1
15	а сюжетная обработка этой	1	1
16	понятии содержание при анализе	1	1
17	и т п в	1	1
18	по самому своему существу	1	1
19	же формой как и	1	1
20	с приемами хотя бы	1	1
21	в принципе одинаковы с	1	1
22	светлое поле сознания в	1	1
23	принципе одинаковы с приемами	1	1
24	артикуляционных движений и мыслей	1	1
25	одинаковы с приемами хотя	1	1
26	влечет установление известной зависимости	1	1
27	и его звуками последнему	1	1
28	зрения сюжетности надобности не	1	1
29	поле сознания в связи	1	1
30	его звуками последнему способствуют	1	1
31	мысль в литературном произведении	1	1
32	только в том случае	4	1
33	сторона морфемы или же	1	1
34	зависимости между содержанием стихотворения	1	1
35	материал для сюжетного оформления	1	1
36	есть лишь материал для	1	1
37	установление известной зависимости между	1	1
38	образом сюжет евгения онегина	1	1
39	к ним отношение которое	1	1
40	не что иное как	1	1
41	анализе произведения искусства с	1	1
42	возникает эмоциональное к ним	1	1
43	к тому что и	1	1
44	звуковой инструментовки произведения словесности	1	1
45	столько же сколько и	1	1
46	татьяной а сюжетная обработка	1	1
47	этим возникает эмоциональное к	1	1
48	сознания в связи с	1	1
49	инструментовки произведения словесности представляют	1	1
50	в том случае если	4	1
51	сюжетная обработка этой фабулы	1	1
52	произведения искусства с точки	1	1
53	и в принципе одинаковы	1	1
54	методах изучения литературы а	1	1
55	мотивов поэтому сюжет и	1	1
56	также выразительные движения органов	1	1
57	же материал как произносительная	1	1
58	известной зависимости между содержанием	1	1
59	звуков артикуляционных движений и	1	1
60	в свою очередь влечет	1	1
61	лишь материал для сюжетного	1	1
62	если же мы возьмем	1	1
63	формой как и рифма	1	1
64	содержанием стихотворения и его	1	1
65	во что бы то	1	1
66	в светлое поле сознания	1	1
67	песня комбинация стилистических мотивов	1	1
68	ясно с самого начала	1	1
69	между содержанием стихотворения и	1	1
70	такой же материал как	1	1
71	с тем что в	1	1
72	не о методах изучения	1	1
73	все более и более	2	1
74	выразительные движения органов речи	1	1
75	с самого начала что	1	1
76	один и тот же	1	1
77	евгения онегина не роман	1	1
78	рифма в понятии содержание	1	1
79	способствуют также выразительные движения	1	1
80	всплывают в светлое поле	1	1
81	морфемы или же инородное	1	1
82	литературном произведении или такой	1	1
83	изучения литературы а о	1	1
84	звуковая сторона морфемы или	1	1
85	роман героя с татьяной	1	1
86	произведении или такой же	1	1
87	или такой же материал	1	1
88	произведенная введением перебивающих отступлений	1	1
89	свою очередь влечет установление	1	1
90	мотивов песня комбинация стилистических	1	1
91	фабулы произведенная введением перебивающих	1	1
92	приемами хотя бы звуковой	1	1
93	и приемы сюжетосложения сходны	1	1
94	которое в свою очередь	1	1
95	таким образом сюжет евгения	1	1
96	такой же формой как	1	1
97	не роман героя с	1	1
98	этой фабулы произведенная введением	1	1
99	фабула есть лишь материал	1	1
100	хотя бы звуковой инструментовки	1	1
101	движений и мыслей мысль	1	1
102	бы звуковой инструментовки произведения	1	1
103	комбинация стилистических мотивов поэтому	1	1
104	содержание при анализе произведения	1	1
105	стихотворения и его звуками	1	1
106	что бы то ни	1	1
107	с этим возникает эмоциональное	1	1
108	и рифма в понятии	1	1
109	сюжетности надобности не встречается	1	1
110	с точки зрения сюжетности	1	1
111	приемы сюжетосложения сходны и	1	1
112	в понятии содержание при	1	1
113	мыслей мысль в литературном	1	1
114	эмоциональное к ним отношение	1	1
115	с татьяной а сюжетная	1	1
116	комбинация мотивов песня комбинация	1	1
117	звуками последнему способствуют также	1	1
118	бы то ни стало	1	1
119	последнему способствуют также выразительные	1	1
120	связи с этим возникает	1	1
121	роман комбинация мотивов песня	1	1
122	сходны и в принципе	1	1
123	ним отношение которое в	1	1
124	новелла роман комбинация мотивов	1	1
125	как и рифма в	1	1
126	поэтому сюжет и сюжетность	1	1
127	сюжетосложения сходны и в	1	1
128	и мыслей мысль в	1	1
129	о методах изучения литературы	1	1
130	звуки всплывают в светлое	1	1
131	при анализе произведения искусства	1	1
132	героя с татьяной а	1	1
133	есть не что иное	1	1
134	очередь влечет установление известной	1	1
135	искусства с точки зрения	1	1
136	сюжет евгения онегина не	1	1
