N	2gram	Voloshinov_2	Dialekti
1	не есть	3	54
2	и не	19	27
3	а не	9	26
4	точки зрения	17	25
5	и в	19	24
6	не только	13	23
7	что такое	1	21
8	по себе	3	20
9	не может	18	19
10	ничего не	4	17
11	это –	9	16
12	допустим что	2	16
13	и что	1	15
14	что все	1	14
15	с точки	13	14
16	то что	4	14
17	в таком	7	14
18	таким образом	14	13
19	что он	4	13
20	вовсе не	11	13
21	может быть	28	13
22	и даже	2	13
23	что это	2	12
24	есть только	1	12
25	того что	4	12
26	не менее	1	11
27	не имеет	3	11
28	что же	1	11
29	таком случае	3	10
30	в сущности	14	10
31	отнюдь не	8	10
32	тем не	1	10
33	не существует	3	10
34	то это	1	9
35	что она	1	9
36	ни в	6	9
37	но и	10	9
38	нет ничего	1	9
39	в этом	15	8
40	и как	6	8
41	учение о	3	8
42	так что	1	8
43	в виде	2	8
44	прежде всего	7	8
45	том что	10	8
46	если же	2	8
47	это и	1	7
48	– не	6	7
49	в самом	6	7
50	как и	9	7
51	нет никакого	1	7
52	никогда не	7	7
53	как раз	4	7
54	потому что	1	7
55	что оно	3	7
56	ясно что	1	7
57	другими словами	2	7
58	только на	4	7
59	но что	2	7
60	даже и	2	7
61	в особенности	2	7
62	и нет	1	7
63	что в	2	7
64	самом деле	9	6
65	должна быть	4	6
66	что иное	1	6
67	что существует	1	6
68	иное как	2	6
69	– это	4	6
70	то же	16	6
71	и с	2	6
72	возможно только	1	6
73	превращается в	1	6
74	оно не	1	6
75	если бы	11	6
76	что и	3	6
77	и только	1	6
78	о том	3	6
79	так как	3	6
80	и пр	25	6
81	– в	4	6
82	не на	2	6
83	и все	6	6
84	все это	1	6
85	кроме того	1	6
86	не что	1	6
87	сам по	1	5
88	вопрос о	2	5
89	что его	1	5
90	точка зрения	1	5
91	хотя и	1	5
92	само по	1	5
93	он не	3	5
94	по крайней	2	5
95	одно и	3	5
96	так и	10	5
97	было бы	4	5
98	в них	1	5
99	мы не	2	5
100	и тогда	2	5
101	в том	7	5
102	в то	8	5
103	тогда когда	1	5
104	и притом	1	5
105	и сама	1	5
106	и его	16	5
107	только в	8	5
108	уже не	1	5
109	одно из	1	5
110	крайней мере	2	5
111	как же	1	5
112	что не	2	5
113	как это	1	5
114	но это	1	5
115	или не	1	5
116	или нет	1	5
117	жизни и	2	5
118	как на	2	5
119	и то	3	4
120	говорить о	1	4
121	мы и	1	4
122	в истории	3	4
123	конечно не	4	4
124	это не	4	4
125	тому что	4	4
126	как о	2	4
127	но только	1	4
128	если только	1	4
129	от того	1	4
130	не могут	1	4
131	и это	3	4
132	чтобы быть	1	4
133	нет никакой	1	4
134	– и	5	4
135	можно только	1	4
136	к тому	6	4
137	с другой	3	4
138	для него	9	4
139	оно –	1	4
140	если оно	1	4
141	это будет	2	4
142	или иной	5	4
143	говорит о	1	4
144	у нас	3	4
145	так же	5	4
146	говорить что	1	4
147	сознания и	3	4
148	хотя бы	6	4
149	только что	3	4
150	сказать что	4	4
151	мы уже	6	3
152	той же	3	3
153	зависимости от	2	3
154	и на	5	3
155	коем случае	2	3
156	при условии	1	3
157	за пределы	3	3
158	и я	1	3
159	в одной	2	3
160	что именно	1	3
161	с этим	3	3
162	в своем	2	3
163	только тогда	1	3
164	все же	5	3
165	перед нами	3	3
166	как таковое	1	3
167	все эти	3	3
168	тем более	5	3
169	на то	4	3
170	в нем	11	3
171	не значит	1	3
172	в силу	1	3
173	не будет	3	3
174	сознание и	1	3
175	того или	2	3
176	он есть	1	3
177	он и	2	3
178	выйти за	1	3
179	как целое	9	3
180	должно быть	3	3
181	мир и	1	3
182	не в	10	3
183	особого рода	1	3
184	одна из	7	3
185	в основе	9	3
186	но она	1	3
187	никакого отношения	1	3
188	в коем	2	3
189	на себя	1	3
190	же время	8	3
191	ровно ничего	1	3
192	должны быть	2	3
193	и о	2	3
194	это было	2	3
195	нельзя ни	1	3
196	к нему	5	3
197	все время	2	3
198	быть и	6	3
199	или же	2	3
200	и ее	4	3
201	это же	2	3
202	с одной	3	3
203	есть в	1	3
204	из них	1	3
205	мы знаем	2	3
206	сами по	1	3
207	друг друга	2	3
208	случае не	1	3
209	тем что	2	3
210	для того	6	3
211	именно как	2	3
212	в каком	3	3
213	эти две	1	3
214	и прежде	2	3
215	не было	3	3
216	его как	1	3
217	ни на	1	3
218	одной стороны	3	3
219	как бы	19	3
220	– что	1	3
221	если не	1	3
222	и от	3	3
223	и ни	1	3
224	ни к	1	3
225	не знает	2	3
226	также не	1	3
227	– как	5	3
228	в слове	4	3
229	также и	1	2
230	например в	1	2
231	факт и	1	2
232	для науки	1	2
233	исходит из	3	2
234	не имеют	3	2
235	в зависимости	2	2
236	уже по	1	2
237	его не	1	2
238	в единой	1	2
239	социальная среда	1	2
240	в разные	1	2
241	из того	1	2
242	которое не	1	2
243	что можно	1	2
244	и он	2	2
245	в ней	3	2
246	начало и	1	2
247	целое и	2	2
248	еще не	3	2
249	всего этого	1	2
250	бы то	4	2
251	с его	8	2
252	но не	2	2
253	субъективизм и	1	2
254	его на	1	2
255	что история	1	2
256	и где	1	2
257	но в	7	2
258	то в	1	2
259	в условиях	1	2
260	из этих	1	2
261	в себе	4	2
262	тому же	2	2
263	есть но	1	2
264	и если	1	2
265	вообще не	1	2
266	при этом	9	2
267	сами эти	1	2
268	перестает быть	1	2
269	и вот	1	2
270	– вот	5	2
271	ко второму	1	2
272	только одно	1	2
273	из нее	1	2
274	на основании	1	2
275	этого не	1	2
276	во внимание	1	2
277	несмотря на	1	2
278	– фикция	1	2
279	мы как	1	2
280	от своего	2	2
281	к истории	1	2
282	– чисто	1	2
283	всяком случае	2	2
284	в их	5	2
285	от его	1	2
286	– только	1	2
287	все –	2	2
288	же мы	1	2
289	же такое	1	2
290	но они	2	2
291	иной раз	1	2
292	можно понимать	1	2
293	следовательно и	2	2
294	– для	1	2
295	только и	1	2
296	история не	1	2
297	и является	2	2
298	раз все	1	2
299	уже о	1	2
300	его внутренней	1	2
301	когда мы	1	2
302	могут быть	3	2
303	существует таким	1	2
304	той или	4	2
305	для себя	4	2
306	как мы	15	2
307	говоря уже	1	2
308	так в	1	2
309	и когда	1	2
310	и вообще	1	2
311	и здесь	5	2
312	нет это	1	2
313	он исходит	1	2
314	ее от	2	2
315	в его	5	2
316	и следовательно	6	2
317	целое не	2	2
318	их не	1	2
319	и тем	4	2
320	тот или	1	2
321	со всеми	1	2
322	себя в	2	2
323	же и	1	2
324	и у	2	2
325	же в	1	2
326	ведь это	2	2
327	не о	1	2
328	у него	2	2
329	так или	1	2
330	со стороны	1	2
331	или иначе	1	2
332	именно в	2	2
333	а именно	1	2
334	следовательно не	1	2
335	еще и	1	2
336	бытия в	2	2
337	себя и	1	2
338	и существует	1	2
339	однако не	1	2
340	но как	2	2
341	здесь именно	1	2
342	и потому	2	2
343	мы говорим	1	2
344	конечно –	2	2
345	в данном	5	2
346	быть не	1	2
347	и формы	3	2
348	становление бытия	1	2
349	но для	2	2
350	в смысле	6	2
351	и для	7	2
352	или в	2	2
353	себя самого	2	2
354	лишь как	2	2
355	бы в	4	2
356	зрения в	1	2
357	но вот	1	2
358	а в	3	2
359	ибо они	1	2
360	слово в	3	2
361	слово –	5	2
362	не говоря	1	2
363	другой стороны	1	2
364	совершенно не	5	2
365	или иного	2	2
366	из этого	1	2
367	ее в	1	2
368	они не	2	2
369	во всяком	3	2
370	речь идет	1	1
371	отношения к	2	1
372	дело вовсе	1	1
373	этом отношении	1	1
374	на самом	7	1
375	слова –	2	1
376	к сказанному	1	1
377	но тем	1	1
378	основан на	1	1
379	и принципиально	1	1
380	и так	1	1
381	конечно с	1	1
382	к другому	5	1
383	что эти	1	1
384	высшей степени	3	1
385	может идти	1	1
386	существо а	1	1
387	и за	1	1
388	не слышим	1	1
389	а как	4	1
390	ни взяли	3	1
391	из всего	2	1
392	и живых	1	1
393	его живыми	1	1
394	на изучение	1	1
395	категории например	1	1
396	что уже	1	1
397	ответить на	1	1
398	этот предмет	1	1
399	сущности это	1	1
400	в учении	2	1
401	эпохи в	1	1
402	и становление	1	1
403	категории и	4	1
404	слова о	4	1
405	конечно и	2	1
406	или его	1	1
407	из ее	1	1
408	нет то	1	1
409	и самого	2	1
410	так если	1	1
411	во всех	6	1
412	формы если	1	1
413	то мы	2	1
414	а следовательно	1	1
415	ощущения и	1	1
416	учении о	1	1
417	а только	1	1
418	о слове	4	1
419	конечном счете	1	1
420	иногда и	3	1
421	с какой	1	1
422	и каждому	1	1
423	чем же	3	1
424	исходным пунктом	1	1
425	независимо от	2	1
426	опирается на	2	1
427	стороны и	2	1
428	положить в	1	1
429	в единый	1	1
430	и наконец	1	1
431	об истории	1	1
432	в каком-то	1	1
433	более или	2	1
434	себе не	1	1
435	от этого	2	1
436	в этот	1	1
437	к чему	1	1
438	не приходится	1	1
439	в которой	1	1
440	если мы	6	1
441	из другого	1	1
442	и догматичности	1	1
443	в последнее	1	1
444	различные моменты	1	1
445	но ведь	3	1
446	мы совершенно	1	1
447	мы отвечаем	2	1
448	а просто	1	1
449	мы можем	6	1
450	построения мы	1	1
451	всех этих	1	1
452	свою собственную	1	1
453	– лишь	4	1
454	не к	3	1
455	первым и	1	1
456	– на	3	1
457	в корне	3	1
458	случае все	1	1
459	существует и	1	1
460	языком и	1	1
461	как от	2	1
462	из него	2	1
463	находит себе	2	1
464	то ни	5	1
465	в совершенно	1	1
466	им как	2	1
467	не сможет	1	1
468	– то	2	1
469	сознание не	1	1
470	его в	7	1
471	в него	1	1
472	но самый	1	1
473	на почве	9	1
474	есть вещь	1	1
475	всю свою	1	1
476	только оно	1	1
477	все существенное	2	1
478	с реальными	1	1
479	нет в	1	1
480	– эти	1	1
481	такое мы	1	1
482	далеко не	2	1
483	восприятие и	1	1
484	место и	1	1
485	которой он	1	1
486	всегда и	2	1
487	о чем	2	1
488	они в	1	1
489	и какая	1	1
490	речь может	1	1
491	или менее	2	1
492	с жизненной	2	1
493	от предмета	1	1
494	во время	1	1
495	из сферы	1	1
496	ложная теория	1	1
497	реальности в	1	1
498	нас не	2	1
499	в отношении	4	1
500	и помимо	1	1
501	почти не	1	1
502	в котором	3	1
503	бы к	1	1
504	место в	2	1
505	– определенное	1	1
506	самое что	1	1
507	не как	3	1
508	они уже	2	1
509	другой –	1	1
510	выше мы	1	1
511	точку зрения	2	1
512	но он	1	1
513	вот уже	1	1
514	друг другу	1	1
515	что было	1	1
516	и более	7	1
517	какое бы	3	1
518	знает ни	2	1
519	уже сказали	1	1
520	в устах	3	1
521	для нее	1	1
522	историю история	1	1
523	же самого	1	1
524	принципов и	1	1
525	а иногда	3	1
526	что эта	1	1
527	что с	1	1
528	особенно ярко	1	1
529	только здесь	2	1
530	– ибо	1	1
531	мы все	1	1
532	для кого	1	1
533	восприятия но	1	1
534	этого явления	1	1
535	в самой	1	1
536	его структуры	1	1
537	этих двух	1	1
538	они являются	3	1
539	такая же	1	1
540	человека –	1	1
541	правда это	1	1
542	представление об	1	1
543	связи с	13	1
544	эти три	1	1
545	не столь	1	1
546	так то	1	1
547	характерен для	2	1
548	за ними	1	1
549	ли это	2	1
550	в стиле	1	1
551	выразить в	1	1
552	и проч	1	1
553	исходить из	1	1
554	все то	2	1
555	в основу	1	1
556	восприятия а	1	1
557	но все	1	1
558	же самое	6	1
559	уже было	1	1
560	как для	1	1
561	– именно	3	1
562	этого второго	1	1
563	всегда в	1	1
564	должен быть	2	1
565	откуда же	1	1
566	существования но	1	1
567	может исходить	1	1
568	рассчитана на	1	1
569	на нем	1	1
570	в ее	3	1
571	только при	1	1
572	были бы	1	1
573	же –	1	1
574	последнее время	1	1
575	уже с	1	1
576	в себя	1	1
577	может выйти	1	1
578	нуждается во	1	1
579	и сам	1	1
580	только через	1	1
581	не с	2	1
582	было в	1	1
583	можно различать	1	1
584	связанных с	1	1
585	остается только	1	1
586	с ним	1	1
587	но может	1	1
588	связанное с	1	1
589	могут стать	1	1
590	самую живую	1	1
591	то есть	2	1
592	слова из	1	1
593	но к	2	1
594	и силу	1	1
595	и поэтому	1	1
596	внимание на	1	1
597	или на	1	1
598	еще дальше	1	1
599	с целью	1	1
600	по типу	1	1
601	можно сказать	1	1
602	как чисто	1	1
603	в вопросах	1	1
604	мы понимаем	1	1
605	в конечном	1	1
606	является здесь	1	1
607	– во	1	1
608	мы вовсе	2	1
609	на каждой	1	1
610	тем или	1	1
611	существенного для	1	1
612	эти два	1	1
613	мы ни	5	1
614	в другой	1	1
615	спокойно а	1	1
616	он был	2	1
617	мы никогда	2	1
618	или может	2	1
619	в другую	1	1
620	в лице	1	1
621	и мир	1	1
622	существует не	1	1
623	социальной среды	3	1
624	но с	1	1
625	оно и	1	1
626	есть часть	1	1
627	всякого рода	1	1
628	здесь не	1	1
629	тот же	1	1
630	которым мы	1	1
631	же системы	1	1
632	менее в	1	1
633	одной из	3	1
634	в свой	1	1
635	– можно	1	1
636	говорящего на	1	1
637	то он	1	1
638	в обществе	1	1
639	то откуда	1	1
640	нем нет	2	1
641	в качестве	3	1
642	ибо всякий	1	1
643	вопроса о	1	1
644	всем его	1	1
645	ни одного	1	1
646	мы получим	1	1
647	невозможно то	1	1
648	только слово	1	1
649	от живой	1	1
650	отношения не	1	1
651	конечно нет	1	1
652	был бы	1	1
653	не так	2	1
654	на части	1	1
655	в одном	1	1
656	у нее	1	1
657	к ним	1	1
658	нужна особая	1	1
659	и делает	1	1
660	в других	1	1
661	нему и	1	1
662	чему не	1	1
663	и точно	1	1
664	до сих	3	1
665	история всегда	1	1
666	будет ли	2	1
667	в каких	1	1
668	вообще для	1	1
669	к которому	1	1
670	сам себя	1	1
671	с той	1	1
672	– к	2	1
673	между ними	2	1
674	больше и	1	1
675	в некоторых	1	1
676	чтобы убедиться	1	1
677	дуализм между	1	1
678	а наоборот	1	1
679	стремится к	2	1
680	самое слово	1	1
681	что обычно	1	1
682	эти пределы	1	1
683	пр и	4	1
684	или с	1	1
685	в связи	7	1
686	людьми и	1	1
687	все категории	1	1
688	но оно	1	1
689	связь с	4	1
690	слово слово	1	1
691	вместе с	2	1
692	то другим	1	1
693	из форм	2	1
694	в течение	1	1
695	этим мы	1	1
696	данной эпохи	1	1
697	и целые	1	1
698	мы сразу	1	1
699	вне этой	2	1
700	и всей	1	1
701	да и	3	1
702	для понимания	3	1
703	зрения самого	2	1
704	и философии	2	1
705	здесь имеется	1	1
706	в это	1	1
707	слова и	6	1
708	жизни или	1	1
709	сих пор	3	1
710	силу и	1	1
711	дает возможность	1	1
712	здесь в	2	1
713	мертвого и	1	1
714	и часто	1	1
715	живет и	1	1
716	об отношении	1	1
717	в точном	4	1
718	мы только	3	1
719	а чисто	1	1
720	его с	1	1
721	и самому	1	1
722	живыми силами	1	1
723	о котором	1	1
724	личности особенно	1	1
725	пр в	1	1
726	но когда	1	1
727	это часто	1	1
728	от него	2	1
729	то о	1	1
730	из своего	1	1
731	в этих	3	1
732	же оно	1	1
733	конечно нельзя	1	1
734	ни было	6	1
735	объяснение должно	1	1
736	к ее	1	1
737	себе никакого	1	1
738	нам не	1	1
739	а ведь	2	1
740	же самой	1	1
741	показали что	1	1
742	не сами	1	1
743	сознания на	1	1
744	бытия а	1	1
745	природу на	1	1
746	всего –	1	1
747	а может	1	1
748	в процессе	18	1
749	и эта	2	1
750	смысле что	1	1
