N	3gram	Vygotskiy__5	Tvorches
1	в романах достоевского	1	13
2	в том что	14	6
3	о том что	6	5
4	в конечном счете	1	4
5	дело в том	1	3
6	и все же	1	3
7	с самого начала	3	3
8	том что в	1	2
9	то есть не	1	2
10	на самом деле	2	2
11	в одной из	1	2
12	и т п	3	2
13	по крайней мере	1	2
14	в данном случае	2	2
15	не только в	2	2
16	можно сказать что	2	2
17	в русской литературе	1	2
18	и в свою	1	1
19	что иное как	2	1
20	еще далеко не	1	1
21	но она не	1	1
22	но только не	1	1
23	прежде всего на	1	1
24	и того же	2	1
25	чуть ли не	1	1
26	мы никогда не	2	1
27	как один из	1	1
28	равно как и	1	1
29	и приводит к	1	1
30	сейчас же за	1	1
31	ни на чем	1	1
32	себе что он	1	1
33	то же самое	3	1
34	нам кажется что	1	1
35	те и другие	1	1
36	справедливо указывает на	1	1
37	по отношению к	1	1
38	до сих пор	5	1
39	что в своих	1	1
40	сами по себе	2	1
41	что он не	1	1
42	в отличие от	2	1
43	в первой главе	1	1
44	собой в его	1	1
45	только то что	1	1
46	не могут быть	1	1
47	то что в	2	1
48	заключает в себе	4	1
49	вместе с тем	3	1
50	не то что	1	1
51	и что в	3	1
52	с одной стороны	12	1
53	в конце концов	2	1
54	как частный случай	1	1
55	это имеет место	1	1
56	и как бы	4	1
57	с той же	1	1
58	что у него	1	1
59	и в романе	1	1
60	мы все время	1	1
61	не может и	1	1
62	принципиально отличную от	1	1
63	заключается в том	6	1
64	лежащая в основе	1	1
65	в свою очередь	1	1
66	ту же самую	2	1
67	и в самом	2	1
68	и смерти в	1	1
69	у нас принято	1	1
70	с потрясающей силой	1	1
71	в романе мы	1	1
72	мы имеем в	1	1
73	один из самых	1	1
74	с другой стороны	5	1
75	одного и того	2	1
76	на деле это	1	1
77	не что иное	2	1
78	к тому что	6	1
79	если мы перейдем	2	1
80	и т д	3	1
