N	2gram	Propp_Isto_1	FransuaR
1	и в	28	41
2	таким образом	8	19
3	в этом	8	15
4	как и	4	14
5	и все	1	14
6	то же	12	13
7	все эти	4	13
8	в этой	6	13
9	мы уже	1	12
10	в преисподней	1	12
11	в его	5	12
12	в себе	2	11
13	как мы	3	11
14	в том	9	11
15	прежде всего	10	11
16	так и	9	10
17	в то	3	10
18	никто не	2	10
19	все это	4	10
20	в своем	5	9
21	не в	9	9
22	и его	3	9
23	в качестве	5	9
24	но и	10	9
25	что в	12	9
26	но в	8	8
27	в конце	1	8
28	то что	9	8
29	и от	2	8
30	по существу	5	8
31	в нем	2	7
32	в эпоху	2	7
33	вовсе не	2	7
34	в них	1	7
35	как бы	2	7
36	и не	9	7
37	кто на	1	6
38	он хочет	1	6
39	о том	9	6
40	мы видим	11	6
41	только в	11	6
42	это не	7	6
43	для него	2	6
44	у него	1	6
45	в году	1	5
46	как в	2	5
47	и к	1	5
48	не только	12	5
49	на этом	3	5
50	мы видели	2	5
51	того как	3	5
52	потому что	4	5
53	всего в	2	5
54	и это	1	5
55	в ней	7	5
56	и у	1	5
57	что и	6	5
58	вместе с	6	5
59	так же	7	5
60	и для	4	5
61	а в	7	5
62	к этому	2	5
63	в средние	1	4
64	момент в	1	4
65	и на	4	4
66	хотя и	1	4
67	целый ряд	1	4
68	та же	1	4
69	что это	8	4
70	он не	2	4
71	но все	4	4
72	и с	4	4
73	должно быть	2	4
74	том что	7	4
75	одном из	1	4
76	но он	1	4
77	одна из	2	4
78	ничего не	2	4
79	в виду	1	4
80	в образе	3	4
81	в последней	1	4
82	и здесь	7	4
83	после того	1	4
84	может быть	25	4
85	в более	1	4
86	было бы	7	4
87	к жизни	1	4
88	средние века	1	4
89	например в	5	3
90	он может	1	3
91	и есть	1	3
92	последней главе	1	3
93	я не	3	3
94	он был	1	3
95	на них	2	3
96	во всех	2	3
97	совсем не	1	3
98	кроме того	1	3
99	от этого	2	3
100	так сказать	1	3
101	при этом	3	3
102	и по	3	3
103	связанные с	2	3
104	его в	6	3
105	несмотря на	1	3
106	во время	3	3
107	в своей	1	3
108	таким же	1	3
109	в их	3	3
110	оказывается что	1	3
111	в отношении	1	3
112	тем что	3	3
113	как о	2	3
114	очень часто	3	3
115	смерти в	1	3
116	можно было	5	3
117	за то	2	3
118	что у	1	3
119	так много	1	3
120	иногда в	1	3
121	связанных с	1	3
122	и вся	1	3
123	путь на	1	3
124	о нем	2	3
125	нас в	2	3
126	в форме	3	3
127	в свете	2	3
128	в формах	1	3
129	что он	10	3
130	по этому	2	3
131	из них	3	3
132	земли и	1	3
133	и их	3	3
134	в одном	5	3
135	так как	6	3
136	не на	2	3
137	не было	1	3
138	ничем не	1	3
139	но есть	1	3
140	для этой	1	3
141	не может	15	3
142	и потому	2	3
143	в это	1	3
144	но это	4	3
145	не знает	5	3
146	и другие	4	3
147	ту же	1	2
148	также и	3	2
149	начинается с	3	2
150	мы здесь	3	2
151	и то	1	2
152	на самом	1	2
153	и так	1	2
154	в доме	2	2
155	из всех	2	2
156	есть не	1	2
157	мы не	10	2
158	и наш	1	2
159	в которой	1	2
160	но по	1	2
161	он действует	1	2
162	не совсем	3	2
163	же что	1	2
164	на другом	1	2
165	еще не	7	2
166	в которых	1	2
167	время в	1	2
168	а только	2	2
169	точка зрения	2	2
170	по отношению	3	2
171	не просто	3	2
172	мы сейчас	2	2
173	перед нами	3	2
174	более или	5	2
175	рассказ о	1	2
176	как он	2	2
177	они в	1	2
178	уже видели	1	2
179	и еще	1	2
180	и вот	2	2
181	старого и	1	2
182	значительной степени	1	2
183	это было	2	2
184	но их	1	2
185	с начала	1	2
186	с этим	4	2
187	мы имеем	13	2
188	которой он	1	2
189	не мог	1	2
