N	2gram	Bakhtin_Pr_2	Dialekti
1	не есть	2	40
2	и не	42	30
3	и есть	1	19
4	а не	10	18
5	ничего не	3	17
6	может быть	18	17
7	то что	5	16
8	стало быть	3	15
9	и в	45	15
10	как бы	15	14
11	точки зрения	19	14
12	не имеет	3	14
13	так как	5	14
14	по себе	8	13
15	того что	3	13
16	это не	3	12
17	в этом	20	11
18	и вот	2	11
19	говорить о	1	11
20	ясно что	1	11
21	в том	8	11
22	прежде всего	11	11
23	не может	24	11
24	и все	1	11
25	том что	7	10
26	в основе	2	10
27	потому что	8	10
28	с ее	3	10
29	она есть	1	10
30	это и	1	9
31	то же	5	9
32	мы не	1	9
33	было бы	4	9
34	с точки	9	9
35	в виду	2	9
36	и что	2	9
37	уже не	6	9
38	и пр	2	9
39	все это	5	9
40	в чем	2	8
41	не в	8	8
42	в себе	5	8
43	не только	16	8
44	ни в	2	8
45	и о	2	8
46	и ее	7	8
47	должна быть	3	7
48	что тут	1	7
49	он есть	2	7
50	как и	14	7
51	по крайней	2	7
52	и его	8	7
53	что оно	1	7
54	только в	9	7
55	крайней мере	2	7
56	что мы	1	7
57	или в	2	7
58	что он	7	7
59	что в	6	7
60	мифа и	2	6
61	перед нами	4	6
62	хотя и	2	6
63	надо чтобы	1	6
64	если бы	2	6
65	в то	5	6
66	же время	3	6
67	что и	5	6
68	так что	2	6
69	вовсе не	7	6
70	и даже	3	6
71	а именно	3	6
72	в результате	3	6
73	тем более	1	6
74	сказать что	5	6
75	в сфере	2	5
76	той же	1	5
77	мы имеем	2	5
78	в сущности	7	5
79	и на	7	5
80	быть в	2	5
81	с его	8	5
82	сама по	5	5
83	в своем	5	5
84	то в	1	5
85	на то	2	5
86	что она	4	5
87	в нем	20	5
88	есть не	1	5
89	в жизни	3	5
90	выйти за	1	5
91	же это	1	5
92	что я	1	5
93	в ней	7	5
94	на себе	1	5
95	но только	2	5
96	того чтобы	1	5
97	тогда когда	1	5
98	как таковой	1	5
99	я не	6	5
100	в каком	1	5
101	таким образом	11	5
102	как только	1	5
103	о том	3	5
104	так и	3	5
105	другими словами	2	5
106	можно сказать	2	5
107	именно в	3	5
108	в свете	1	5
109	для того	1	5
110	как же	2	5
111	личности в	3	5
112	в смысле	2	5
113	и для	2	5
114	но если	1	5
115	есть то	1	5
116	хотя бы	5	4
117	что они	3	4
118	в этой	1	4
119	и как	2	4
120	с их	4	4
121	идеи и	4	4
122	не как	6	4
123	подобно тому	2	4
124	и с	7	4
125	этом смысле	5	4
126	она не	5	4
127	видим что	1	4
128	той или	3	4
129	ничего общего	2	4
130	что все	3	4
131	еще не	9	4
132	в его	22	4
133	мы должны	4	4
134	мы видим	2	4
135	с ними	4	4
136	есть в	8	4
137	ни с	2	4
138	в одном	6	4
139	не о	2	4
140	само по	2	4
141	как раз	6	4
142	так же	5	4
143	в особенности	2	4
144	тому как	2	4
145	личность как	1	4
146	но это	2	4
147	один из	2	4
148	тех или	1	4
149	лишь как	1	4
150	бы в	5	4
151	или не	2	4
152	именно о	1	4
153	жизни и	15	4
154	но и	15	4
155	должны быть	1	4
156	отношения к	2	3
157	что если	3	3
158	так чтобы	2	3
159	же что	3	3
160	со стороны	4	3
161	в истории	2	3
162	общего с	1	3
163	как в	4	3
164	с этим	1	3
165	и нет	1	3
166	и наконец	1	3
167	но в	6	3
168	от этого	1	3
169	идея и	1	3
170	та же	1	3
171	бы и	3	3
172	все эти	4	3
173	и если	1	3
174	одной и	1	3
175	на этом	1	3
176	от нее	1	3
177	об этом	3	3
178	мы уже	3	3
179	не всегда	1	3
180	всегда и	2	3
181	в данном	1	3
182	можно только	1	3
183	в своей	6	3
184	в их	4	3
185	она в	1	3
186	и той	3	3
187	только для	2	3
188	нет никакого	1	3
189	и истории	1	3
190	иной раз	1	3
191	и притом	1	3
192	мы можем	4	3
193	свободы и	1	3
194	найти в	1	3
195	идею и	1	3
196	нет ни	3	3
197	есть только	4	3
198	могут быть	4	3
199	лежит в	2	3
200	вы не	1	3
201	и необходимости	1	3
202	сознания и	6	3
203	в словах	2	3
204	вот почему	3	3
205	и та	1	3
206	и следовательно	7	3
207	тотчас же	2	3
208	в виде	1	3
209	даже и	2	3
210	в области	2	3
211	за пределы	5	3
212	эти две	1	3
213	себя и	2	3
214	что не	5	3
215	у нас	2	3
216	и потому	6	3
217	из которых	2	3
218	художественного образа	2	3
219	от него	3	3
220	или нет	1	3
221	с ним	8	3
222	в свою	1	3
223	совершенно не	1	3
224	есть и	3	3
225	будет ли	1	3
226	тем самым	2	3
