N	2gram	Voloshinov_1	FransuaR
1	и в	19	49
2	прежде всего	13	19
3	в его	6	18
4	и на	4	17
5	не только	8	17
6	и его	19	17
7	в этом	16	15
8	и не	26	15
9	xvi века	1	14
10	только в	9	13
11	но и	8	13
12	во время	1	12
13	как и	12	11
14	и т.п	10	11
15	как бы	15	11
16	в этой	1	10
17	вовсе не	5	10
18	в нем	10	9
19	xviii веке	1	9
20	для него	9	9
21	и др	2	9
22	все это	3	9
23	в xviii	1	9
24	в романе	2	9
25	в сущности	3	8
26	отношение к	1	8
27	то же	7	7
28	все же	8	7
29	все эти	7	7
30	таким образом	17	7
31	как мы	13	7
32	не может	24	7
33	жизни и	2	7
34	мы уже	2	6
35	именно в	5	6
36	во всех	7	6
37	в истории	3	6
38	с их	1	6
39	так и	11	6
40	и с	2	6
41	времени и	1	6
42	рядом с	5	6
43	точки зрения	34	6
44	xviii века	1	6
45	в то	3	6
46	же время	3	6
47	в литературе	2	6
48	то что	8	6
49	здесь в	3	6
50	так как	2	6
51	сказать что	4	6
52	с точки	20	5
53	с его	1	5
54	из этих	2	5
55	но не	1	5
56	в своем	2	5
57	выражение в	4	5
58	при этом	8	5
59	в своей	3	5
60	никогда не	2	5
61	тот же	4	5
62	уже в	1	5
63	в начале	5	5
64	может быть	26	5
65	xvii и	1	5
66	в особенности	1	5
67	относится к	1	5
68	и потому	5	5
69	в основном	6	5
70	и до	1	4
71	и к	3	4
72	но в	7	4
73	в себе	2	4
74	этот процесс	3	4
75	но все	3	4
76	лишь в	9	4
77	и более	2	4
78	одна из	2	4
79	в области	3	4
80	характер и	1	4
81	с другой	5	4
82	и во	2	4
83	этот момент	2	4
84	а в	4	4
85	тем что	2	4
86	в форме	1	4
87	до сих	8	4
88	не было	3	4
89	там где	2	4
90	благодаря этому	2	4
91	сих пор	8	4
92	том что	3	4
93	в духе	1	4
94	нового времени	2	4
95	в своих	2	4
96	значение в	1	4
97	также и	1	3
98	связана с	2	3
99	в самом	10	3
100	место в	3	3
101	почти все	1	3
