N	2gram	Voloshinov_1	Psycholo
1	то что	8	44
2	и в	38	33
3	в этом	10	28
4	и что	1	25
5	как бы	28	25
6	все время	5	24
7	потому что	5	24
8	для того	9	23
9	том что	3	22
10	того чтобы	7	22
11	может быть	13	22
12	что в	1	21
13	в том	2	21
14	о том	4	20
15	что он	2	20
16	сейчас же	1	16
17	как это	5	14
18	что это	4	13
19	таким образом	7	13
20	то есть	4	13
21	так же	4	13
22	и не	14	13
23	все это	4	13
24	сказать что	3	13
25	самом деле	4	12
26	в самом	4	12
27	было бы	7	12
28	все то	2	12
29	к тому	4	12
30	и все	4	12
31	если мы	4	12
32	так как	7	12
33	он не	2	11
34	на то	1	10
35	если бы	4	10
36	в его	6	10
37	не может	12	10
38	то же	14	9
39	в этой	6	9
40	и если	1	9
41	по себе	1	9
42	как раз	1	9
43	в конце	6	8
44	как будто	1	8
45	для этого	1	8
46	вместе с	5	8
47	в каком	2	8
48	в своем	1	7
49	не только	27	7
50	в нем	4	7
51	так что	1	7
52	же точно	1	7
53	когда он	1	7
54	для нас	3	7
55	на самом	3	6
56	в сущности	1	6
57	в ней	8	6
58	перед нами	3	6
59	все эти	2	6
60	в себе	9	6
61	и вот	3	6
62	точки зрения	10	6
63	что эта	1	6
64	тому что	5	6
65	в самой	1	6
66	когда мы	6	6
67	же самое	5	6
68	никак не	1	6
69	это не	3	6
70	мы видим	3	6
71	у него	1	6
72	а не	6	6
73	что мы	11	6
74	мы должны	10	6
75	это и	1	5
76	мы уже	10	5
77	мы не	9	5
78	в целом	4	5
79	и на	6	5
80	с этим	2	5
81	все же	7	5
82	целый ряд	3	5
83	и как	9	5
84	как он	1	5
85	ясно что	2	5
86	как и	10	5
87	самого начала	4	5
88	никогда не	7	5
89	и его	7	5
90	и это	7	5
91	с самого	4	5
92	мы будем	6	5
93	с ним	2	5
94	в какой	2	5
95	что для	1	5
96	вовсе не	2	5
97	мы можем	7	5
98	связь с	2	5
99	и есть	1	4
100	той же	5	4
101	в которой	7	4
102	я не	1	4
103	не то	1	4
104	мы совершенно	1	4
105	могла бы	1	4
106	не будет	3	4
107	с тем	8	4
108	и уже	3	4
109	слова и	5	4
110	этот материал	1	4
111	в своей	2	4
112	заставляет его	1	4
113	с точки	5	4
114	одна из	1	4
115	ее с	2	4
116	на него	4	4
117	а в	5	4
118	у нас	4	4
119	так например	1	4
120	как мы	9	4
121	и о	1	4
122	что у	3	4
123	можно было	4	4
124	этой жизни	1	4
125	об этом	3	4
126	не просто	2	4
127	того что	4	4
128	этот вопрос	2	4
129	только в	6	4
130	и так	6	4
131	себя в	4	4
132	в жизни	2	4
133	при помощи	1	4
134	из них	3	4
135	от этих	1	4
136	целым рядом	1	4
137	в частности	3	4
138	с этой	1	4
139	совершенно не	3	4
140	либо в	2	4
141	жизни и	3	4
142	к этому	2	4
143	в таком	1	4
144	например в	1	3
145	же как	1	3
146	к своей	1	3
147	и до	1	3
148	и этот	1	3
149	говорить о	1	3
150	и он	2	3
151	что его	1	3
152	слова как	2	3
153	но не	2	3
154	к которой	1	3
155	в сторону	1	3
156	от действительности	1	3
157	значение имеет	1	3
158	конце концов	3	3
159	как в	2	3
160	что именно	3	3
161	увидим что	2	3
162	от этого	1	3
163	не можем	1	3
164	та же	3	3
165	что может	1	3
166	на этом	1	3
167	в основу	1	3
168	здесь мы	3	3
169	его в	4	3
170	уже знаем	1	3
171	должен был	1	3
172	ни в	1	3
173	этого слова	3	3
174	должно быть	2	3
175	всех этих	1	3
176	но если	1	3
177	мы в	3	3
178	в которых	2	3
179	бы мы	3	3
180	совершенно иначе	2	3
181	их в	3	3
182	что этот	1	3
183	тем самым	7	3
184	она не	1	3
185	в то	9	3
186	в основе	2	3
187	мы все	1	3
188	совершенно неожиданно	1	3
189	и для	3	3
190	в мире	2	3
191	так и	6	3
192	понятно что	1	3
193	и здесь	3	3
194	которой мы	4	3
195	что и	3	3
196	вслед за	1	3
197	дело с	1	3
198	или его	1	3
199	конечно не	3	3
200	в виде	1	3
201	был бы	1	3
202	тому же	2	3
203	могло бы	1	3
204	в одном	3	3
205	тем что	2	3
206	новый смысл	1	3
207	до сих	1	3
208	но и	13	3
209	на этот	1	3
210	здесь в	1	3
211	мы никогда	5	3
212	не было	2	3
213	мы легко	3	3
214	эти слова	8	3
215	из которых	3	3
216	он говорит	1	3
217	в той	5	3
218	смысле этого	2	3
219	мы условно	1	3
220	да и	4	3
221	еще раз	1	3
222	сих пор	2	3
223	что оно	3	3
224	нам придется	2	3
225	тот же	2	3
226	в своих	2	3
227	также и	2	2
228	и то	3	2
229	он может	1	2
230	между двумя	2	2
231	с целым	1	2
232	на две	1	2
233	жизни ее	1	2
234	что эти	2	2
235	мы имеем	2	2
236	при анализе	1	2
237	нам в	3	2
238	так чтобы	1	2
239	принадлежит к	1	2
240	не был	1	2
241	столь же	1	2
242	с его	7	2
243	во всех	6	2
244	иметь дело	3	2
245	себе и	2	2
246	со стороны	1	2
247	оно является	2	2
248	мы сейчас	1	2
249	как говорит	1	2
250	в одной	1	2
251	в художественном	1	2
252	однако не	1	2
253	и наконец	5	2
254	не в	6	2
255	и к	4	2
256	в действительности	1	2
257	но в	5	2
258	однако мы	1	2
259	тому как	1	2
260	бы и	2	2
261	представляет собой	2	2
262	бы не	2	2
263	из этих	1	2
264	думать что	1	2
265	если он	3	2
266	при этом	9	2
267	тем и	2	2
268	одной и	2	2
269	приходим к	1	2
270	ввел в	1	2
271	на все	1	2
272	и дает	1	2
273	просто и	1	2
274	взгляд на	1	2
275	в котором	3	2
276	в их	1	2
277	место в	2	2
278	оказывается что	1	2
279	вопрос о	2	2
280	и той	5	2
281	допустим что	2	2
282	и эти	1	2
283	же мы	5	2
284	и ясно	1	2
285	в русской	1	2
286	только не	1	2
287	этими словами	1	2
288	же время	7	2
289	и является	5	2
290	свидетельствуют о	1	2
291	точном смысле	2	2
292	только одна	2	2
293	в руки	1	2
294	перед ним	3	2
295	к таким	1	2
296	но все	4	2
297	как только	4	2
298	и конечно	2	2
299	перейти к	2	2
300	что при	1	2
301	о них	1	2
302	к такому	1	2
303	без всякого	1	2
304	в ее	3	2
305	которая могла	1	2
306	эти мысли	1	2
307	уже с	1	2
308	и когда	2	2
309	те же	4	2
310	времени и	2	2
311	которые с	2	2
312	спорить с	1	2
313	и с	5	2
314	в словах	3	2
315	ничего не	8	2
316	можно сказать	4	2
317	в виду	3	2
318	воли и	1	2
319	материала и	1	2
320	и та	1	2
321	но мы	2	2
322	почему же	2	2
323	знает что	1	2
324	должно было	3	2
325	какое значение	1	2
326	не надо	1	2
327	уже до	1	2
328	и смысл	1	2
329	один из	4	2
330	мы увидим	5	2
331	ли он	2	2
332	благодаря ему	1	2
333	через несколько	1	2
334	построения и	3	2
335	связи с	3	2
336	уже в	5	2
337	чтобы он	1	2
338	в нашей	1	2
339	его и	3	2
340	эти три	2	2
341	даже не	1	2
342	видим что	2	2
343	с другой	1	2
344	именно в	1	2
345	в каких	1	2
346	с той	1	2
347	а с	5	2
348	прежде всего	21	2
349	а на	2	2
350	ничем не	1	2
351	была бы	1	2
352	одна и	1	2
353	ни на	3	2
354	и потому	2	2
355	в тех	3	2
356	не оправдывается	1	2
357	слов в	4	2
358	и другом	1	2
359	стоит только	1	2
360	на самой	1	2
361	не является	5	2
362	каком порядке	1	2
363	совершается в	1	2
364	и от	7	2
365	в результате	1	2
366	его не	2	2
367	показать как	1	2
368	хотя бы	18	2
369	все они	1	2
370	по ходу	1	2
371	слово в	2	2
372	и эта	3	2
373	другой стороны	1	2
374	в характере	1	2
375	самое и	1	2
376	этого события	1	2
377	те которые	1	2
378	только он	3	1
379	мы начнем	1	1
380	говоря о	1	1
381	от самой	1	1
382	человека и	1	1
383	художественного произведения	1	1
384	он произносит	1	1
385	того же	1	1
386	не остается	1	1
387	с кем	2	1
388	решительно все	1	1
389	мы имели	2	1
390	тем же	3	1
391	конечно с	1	1
392	нас на	1	1
393	не имеют	1	1
394	в какой-то	2	1
395	от которых	2	1
396	есть не	2	1
397	со всех	2	1
398	всего того	1	1
399	придется еще	1	1
400	из всего	2	1
401	общего смысла	1	1
402	для своего	1	1
403	которую мы	1	1
404	превратилась в	1	1
405	бессилия и	1	1
406	это всегда	1	1
407	благодаря тому	1	1
408	что иное	2	1
409	завершение и	1	1
410	но даже	2	1
411	во внешних	1	1
412	так называемые	4	1
413	себе что	1	1
414	в сцене	1	1
415	нам столь	1	1
416	еще не	3	1
417	это возможно	1	1
418	иное как	2	1
419	тем как	1	1
420	природы и	2	1
421	предположим что	2	1
422	то мы	3	1
423	самым мы	1	1
424	легко можем	1	1
425	но как	2	1
426	значение и	1	1
427	если в	1	1
428	конечном счете	1	1
429	каком направлении	1	1
430	в общем	1	1
431	который мы	2	1
432	очевидно что	2	1
433	в зеркале	1	1
434	и будет	1	1
435	ведь мы	1	1
436	несмотря на	2	1
437	за пределы	1	1
438	связи и	1	1
439	относится к	2	1
440	нашего сознания	2	1
441	или действие	1	1
442	в истории	1	1
443	грома и	1	1
444	более чем	1	1
445	что могло	1	1
446	первый взгляд	1	1
447	посмотреть на	1	1
448	независимо от	5	1
449	его со	1	1
450	дает нам	1	1
451	как к	1	1
452	яснее и	1	1
453	нельзя было	1	1
454	же должно	1	1
455	вопросом о	1	1
456	придется говорить	1	1
457	и каким	1	1
458	же нельзя	1	1
459	ясно и	1	1
460	роль играет	2	1
461	со своей	1	1
462	точку зрения	3	1
463	в простом	1	1
464	формы в	1	1
465	в нашем	5	1
466	на поле	1	1
467	фразе в	1	1
468	его части	1	1
469	значение например	1	1
470	только один	1	1
471	и те	1	1
472	но ведь	6	1
473	огромное количество	1	1
474	создал бы	2	1
475	слово это	2	1
476	не могла	1	1
477	так сказать	4	1
478	на его	5	1
479	были даны	1	1
480	и положения	1	1
481	главным образом	3	1
482	своем развитии	1	1
483	наконец он	1	1
484	встречаются на	1	1
485	наши чувства	1	1
486	он должен	3	1
487	композиционное значение	1	1
488	вообще не	1	1
489	необходимо для	1	1
490	и сам	2	1
491	или события	1	1
492	этом сложном	1	1
493	будем говорить	3	1
494	самой важной	1	1
495	это конечно	1	1
496	сделать то	1	1
497	факт что	1	1
498	тем в	1	1
499	материалом и	2	1
500	в другом	1	1
501	самое расположение	1	1
502	зрения на	2	1
503	искусства в	1	1
504	его слов	2	1
505	бы нам	2	1
506	должны перейти	1	1
507	истории и	1	1
508	даже что	1	1
509	этом мы	3	1
510	за ним	1	1
511	но уже	1	1
512	нашего исследования	2	1
513	со своими	1	1
514	легче всего	2	1
515	поэтому было	1	1
516	как перейти	1	1
517	поводом для	1	1
518	маленькое слово	1	1
519	это нечто	1	1
520	человека мы	1	1
521	путем и	1	1
522	на первый	1	1
523	в этих	2	1
524	мы попытаемся	1	1
525	мы как	2	1
526	для него	3	1
527	но что	3	1
528	жизнь не	1	1
529	композиции и	1	1
530	что такое	4	1
531	мы конечно	2	1
532	и без	4	1
533	что вся	2	1
534	нами совершенно	1	1
535	мысли и	1	1
536	бы что	1	1
537	сама собой	1	1
538	для всякого	2	1
539	ответить на	2	1
540	природы но	1	1
541	значение для	1	1
542	приблизительно так	1	1
543	весь ход	1	1
544	является только	1	1
545	которые в	2	1
546	намерения автора	1	1
547	том и	1	1
548	необходимо чтобы	3	1
549	нашей схеме	1	1
550	мы встречаемся	1	1
551	и вся	1	1
552	нет никакого	1	1
553	без него	1	1
554	на один	1	1
555	в отношении	2	1
556	этой второй	2	1
557	но они	1	1
558	можно с	1	1
559	же самая	2	1
560	тогда когда	1	1
561	того как	1	1
562	не сумеем	2	1
563	своего героя	2	1
564	которого он	1	1
565	существует между	1	1
566	жизненный смысл	1	1
567	в нас	2	1
568	и форму	2	1
569	это мы	1	1
570	смысл его	2	1
571	все свои	1	1
572	так много	1	1
573	и всегда	1	1
574	находятся в	1	1
575	верно но	1	1
576	или как	6	1
577	всего на	1	1
578	с одним	1	1
579	заложенные в	1	1
580	слова во	1	1
581	связь и	3	1
582	исследования мы	1	1
583	уже говорили	1	1
584	в сознании	3	1
585	здесь же	1	1
586	так называемый	1	1
587	до того	3	1
588	техники и	1	1
589	слова о	3	1
590	это уже	1	1
591	что нельзя	1	1
592	стоит перед	1	1
593	может показаться	3	1
594	и третье	1	1
595	есть к	1	1
596	конечно только	2	1
597	две группы	1	1
598	факт для	1	1
599	и такие	1	1
600	глаза в	1	1
601	и развития	3	1
602	одной чрезвычайно	1	1
603	на это	4	1
604	если же	1	1
605	подтверждение в	1	1
606	не поймем	2	1
607	должен быть	2	1
608	первая группа	2	1
609	оно может	1	1
610	не забудем	4	1
611	понять это	1	1
612	как не	2	1
613	свою очередь	4	1
614	которые все	1	1
615	характер и	1	1
616	мысль о	1	1
617	только то	1	1
618	в дальнейшем	2	1
619	уяснить себе	2	1
620	слова а	1	1
621	как с	2	1
622	с собой	2	1
623	не трудно	1	1
624	почти всей	1	1
625	нужно было	2	1
626	и уничтожение	1	1
627	именно этот	1	1
628	это только	1	1
629	является в	1	1
630	которых с	1	1
631	и вообще	2	1
632	движения и	1	1
633	быть в	1	1
634	даже больше	1	1
635	другими словами	7	1
636	как ее	1	1
637	слов которое	1	1
638	и просто	1	1
639	может не	1	1
640	жизни если	1	1
641	других людей	1	1
642	и во	1	1
643	в конечном	1	1
644	причин и	2	1
645	к нему	2	1
646	большое количество	1	1
647	на протяжении	1	1
648	быть ее	2	1
649	при исследовании	1	1
650	творчества в	1	1
651	привели к	1	1
652	его с	1	1
653	на одном	1	1
654	настоящий человек	1	1
655	составляющих его	1	1
656	в другой	1	1
657	непосредственно в	1	1
658	наконец во	1	1
659	слова для	1	1
660	такого понимания	1	1
661	статье о	1	1
662	ни слова	2	1
663	еще чрезвычайно	1	1
664	одной из	2	1
665	конечно самую	1	1
666	и действительно	1	1
667	обращаться к	1	1
668	что свои	1	1
669	и отразиться	1	1
670	решительно ничего	2	1
671	между тем	3	1
672	в обществе	4	1
673	психологически и	1	1
674	бы одного	1	1
675	сам собой	1	1
676	жизни однако	1	1
677	смысла целого	1	1
678	с какой	1	1
679	было так	1	1
680	же и	1	1
681	есть в	1	1
682	события и	2	1
683	же самым	1	1
684	и событий	1	1
685	только на	3	1
686	оболочку за	1	1
687	слова в	5	1
688	за другим	1	1
689	мы прибавим	1	1
690	не из	1	1
691	в душе	2	1
692	но от	1	1
693	забудем что	3	1
694	роль и	1	1
695	не так	3	1
696	себе в	2	1
697	и их	5	1
698	но нет	1	1
699	цели и	1	1
700	всегда оказывается	1	1
701	чтобы выразить	1	1
702	иначе как	1	1
703	произведения и	1	1
704	от тех	1	1
705	ее не	1	1
706	совершенно ясным	1	1
707	и никогда	1	1
708	величайшее значение	1	1
709	мы решаемся	1	1
710	уже совершенно	1	1
711	это будет	1	1
712	были бы	4	1
713	в особенности	1	1
714	ссылками на	1	1
715	и даже	3	1
716	нам не	1	1
717	мы воспринимаем	1	1
718	о своей	4	1
719	вовсе и	1	1
720	связаны с	4	1
721	эти две	1	1
722	к которому	1	1
723	и самая	1	1
724	действующих лиц	1	1
725	во второй	3	1
726	художественной форме	1	1
727	превращается в	1	1
728	даже на	2	1
729	которых мы	1	1
730	три элемента	1	1
731	эту новую	1	1
732	хоть сколько-нибудь	1	1
733	приходится иметь	2	1
734	обдуманному плану	1	1
735	они как	1	1
736	и своим	1	1
737	и никак	1	1
738	которое существует	1	1
739	и виноват	1	1
740	включить в	1	1
741	ближе к	1	1
742	которого она	1	1
743	слов к	1	1
744	смысл который	1	1
745	долгое время	3	1
746	тот факт	1	1
747	забывать что	2	1
748	следя за	1	1
749	в течение	1	1
750	на эту	1	1
751	и искусства	1	1
752	которые по	1	1
753	только чтобы	1	1
754	там где	1	1
755	и которое	1	1
756	понимать как	1	1
757	или хотя	2	1
758	останавливаться на	2	1
759	осуществление в	1	1
760	в гораздо	1	1
761	художественное произведение	1	1
762	но это	2	1
763	в чем	1	1
764	но для	3	1
765	которые оно	1	1
766	неба и	1	1
767	это как	1	1
768	и разговоры	1	1
769	душе человека	1	1
770	является ли	1	1
771	не станет	1	1
772	которых он	1	1
773	мы найдем	2	1
774	это та	1	1
775	не имея	1	1
776	в связи	2	1
777	в точном	2	1
778	или в	2	1
779	мы пытаемся	1	1
780	эту точку	1	1
781	в какой-нибудь	3	1
782	содержание и	3	1
783	но об	2	1
784	решающую роль	1	1
785	вот это	1	1
786	бы в	5	1
787	и ни	2	1
788	не должен	2	1
789	у которого	5	1
790	на языке	1	1
791	будто бы	1	1
792	скажем что	1	1
793	по самой	1	1
794	или не	1	1
795	же в	1	1
796	было просто	1	1
797	и другие	1	1
798	человека не	4	1
799	от всякого	1	1
800	что слова	3	1
801	только одним	2	1
802	и формой	1	1
803	понимания и	2	1
804	нет ничего	2	1
805	а о	1	1
806	в свою	6	1
807	с ней	2	1
808	из тех	1	1
809	мы начинаем	1	1
810	речи и	6	1
811	это на	1	1
812	равно как	2	1
813	того нового	1	1
814	в глаза	1	1
815	самой своей	1	1
816	не что	4	1
